t,BMK1,MRNA,NFATc,NFATn,NFATpc,NFATpn,GSK3betac,GSK3betan,CaNc,CaNc_star,CaNn_star,CaNn,CaM,CaMCa,MCIP,MCIPp,MCIPpp,Comp1,Comp2,Comp3,P1433,MCIP_BMK1,MCIPp_CaNc_star,MCIPp_GSK3betac,MCIPpp_CaNc_star,NFATpc_CaNc_star,NFATc_GSK3betac,NFATpn_CaNn_star,NFATn_GSK3betan
7.83,0.012015195300397527,0.00033069158033494816,0.0008065435372786534,0.0017775140542090186,0.0037387065422930087,0.00019270058151291946,0.16829790674230666,0.33874619702281894,0.007616656839903568,0.5572598814136679,0.4032787642865882,-0.8966833431600971,24.29567988760263,0.001937557237249233,7.198954455597446e-05,0.024419870758193955,0.06858049513989398,0.01174850765785033,0.27110312257216507,0.01296031253770272,0.720936564890134,6.204699602471462e-06,0.004094263844985119,0.002938803700903773,0.015742586389853336,0.0010407768317917058,3.703505628616961e-05,1.9332735039645493e-05,0.000166017477684333
7.84,0.012015189275085852,0.0003305009009161275,0.000806324280101182,0.0017800167391484707,0.0037380713645416884,0.00019297422053133278,0.16829602539950278,0.33874485098242313,0.007610576856675451,0.5568281351010553,0.40369101206783803,-0.8966894231433252,24.295673796168984,0.0019375686876670199,7.206669688182575e-05,0.024435737730141845,0.06857497463569416,0.011761903868363607,0.2710792368467483,0.01295813407442528,0.7209626290788282,6.210724914145841e-06,0.004099677261589461,0.0029417177614916756,0.015749295315283594,0.001040778169466575,3.70781351305784e-05,1.939135940782348e-05,0.00016628772145169476
7.8500000000000005,0.012015183239635959,0.0003303095709100253,0.0008061030157012032,0.0017825174841471546,0.003737438609330241,0.00019324808716243174,0.16829414977022816,0.33874350343271786,0.007604508758774427,0.5563971591766329,0.4041025406262256,-0.8966954912412263,24.29566771668244,0.0019375800763087034,7.214381964418381e-05,0.024451572376543003,0.06856947529147471,0.011775298416699146,0.2710553640715859,0.012955956350518024,0.7209886795778979,6.2167603640388154e-06,0.004105078149691861,0.0029446274597043497,0.015755958219676035,0.0010407765592468962,3.712106788355787e-05,1.945009273297282e-05,0.00016655826946592112
7.86,0.012015177194125747,0.00033011759033022003,0.0008058797594186589,0.0017850162824991388,0.003736808263640793,0.00019352218013148612,0.16829227984843748,0.3387421543814553,0.007598452502888252,0.5559669522331695,0.4045133512358601,-0.8967015474971124,24.295661649098022,0.0019375914048428125,7.222091295403999e-05,0.02446737478850214,0.06856399697247244,0.011788691290188022,0.2710315043030759,0.012953779371834763,0.7210147163250912,6.222805874250834e-06,0.004110466521640699,0.002947532795075851,0.015762575263919297,0.0010407720170579333,3.716385458222613e-05,1.9508934955993783e-05,0.00016682912044902888
7.87,0.01201517113863251,0.0003299249591918197,0.0008056545264945016,0.0017875131275702837,0.0037361803145331946,0.0001937964981631888,0.16829041562799282,0.33874080383637917,0.007592408049777653,0.5555375128621238,0.40492344516854406,-0.896707591950223,24.29565559337496,0.0019376026747917913,7.229797692168504e-05,0.024483145056696878,0.0685585395448727,0.011802082476269026,0.2710076575969879,0.012951603144180947,0.7210407392588329,6.228861367488356e-06,0.004115842389869318,0.002950433767238334,0.015769146608333673,0.0010407645587452012,3.7206495266620706e-05,1.956788601712484e-05,0.00016710027312289357
7.88,0.012015165073241189,0.00032973167748480273,0.0008054273331750315,0.0017900080119030261,0.0037355547482840036,0.00019407104004112513,0.1682885571048309,0.33873945180500353,0.0075863750863079974,0.5551088399276253,0.4053328236958932,-0.8967136249136927,24.295649549196263,0.0019376138900200253,7.237501166066702e-05,0.02449888327620406,0.06855310286384515,0.011815471961096443,0.2709838240169878,0.012949427673877835,0.7210667483091362,6.234926758810239e-06,0.004121205765177291,0.0029533303739760833,0.01577567241690269,0.0010407542008241874,3.72489899304963e-05,1.962694585266885e-05,0.00016737172625887336
7.890000000000001,0.012015158998026887,0.0003295377452304922,0.0008051981943725035,0.001792500929112775,0.003734931552210433,0.00019434580448179475,0.1682867042723719,0.3387380982950819,0.007580353614288122,0.5546809319860825,0.40574148808484545,-0.8967196463857126,24.295643516562798,0.001937625051463289,7.245201727940706e-05,0.024514589536275846,0.0685476867988884,0.011828859732489275,0.27096000361657935,0.012947252966567378,0.7210927434168551,6.241001973111907e-06,0.004126556660371323,0.0029562226153477815,0.0157821528483091,0.0010407409588921686,3.72913386255533e-05,1.968611440192812e-05,0.0001676434785726873
7.9,0.012015152913062535,0.00032934316245680827,0.0008049671246902802,0.0017949918730568843,0.0037343107138710766,0.00019462079018981693,0.16828485712353158,0.33873674331440196,0.007574343692433461,0.5542537875405177,0.4061494395996287,-0.8967256563075672,24.29563749553297,0.0019376361594383728,7.252899388487347e-05,0.024530263924819964,0.06854229122272368,0.011842245778638847,0.2709361964470177,0.012945079027735944,0.7211187245252482,6.2470869374635585e-06,0.004131895088669764,0.002959110491880077,0.01578858805986301,0.0010407248483241735,3.733354141576347e-05,1.974539160416535e-05,0.00016791552877048083
7.91,0.012015146818423656,0.00032914792918286787,0.0008047341390607597,0.0017974808373175273,0.003733692220568534,0.00019489599589228346,0.16828301565197293,0.33873538687065696,0.00756834527579586,0.5538274051988346,0.40655667950298596,-0.8967316547242048,24.29563148606069,0.0019376472150803047,7.260594158486794e-05,0.02454590653118767,0.06853691600438358,0.011855630087304598,0.27091240256223365,0.012942905863040201,0.721144691574728,6.253181576342423e-06,0.00413722106270977,0.0029619940034434876,0.01579497820994629,0.0010407058847060628,3.7375598348947945e-05,1.980477739671256e-05,0.00016818787557749178
7.92,0.012015140714185203,0.0003289520454292008,0.0008044992523221948,0.001799967815544743,0.003733076059679351,0.00019517142031597005,0.16828117985127583,0.33873402897153126,0.00756235832228064,0.5534017835688285,0.40696320905536265,-0.89673764167772,24.295625488102864,0.0019376582193889437,7.268286048650901e-05,0.024561517444324287,0.06853156101379676,0.011869012646347566,0.2708886220155668,0.012940733478090938,0.7211706445063442,6.259285814795525e-06,0.0041425345952059165,0.0029648731499980875,0.015801323456391035,0.0010406840835472384,3.7417509475631426e-05,1.986427171622557e-05,0.00016846051771903428
7.930000000000001,0.01201513460042156,0.0003287555112177495,0.0008042624792186932,0.001802452801456434,0.003732462218654021,0.00019544706218733638,0.168279349714937,0.3387326696246998,0.007556382792646598,0.5529769212581871,0.40736902951490667,-0.8967436172073541,24.29561950161939,0.0019376691732289793,7.275975069623197e-05,0.02457709675276924,0.06852622612178791,0.01188239344373039,0.2708648548597659,0.012938561878453056,0.7211965832617828,6.265399578439687e-06,0.004147835698950201,0.002967747931593512,0.015807623956479566,0.0010406594602806432,3.7459274849042256e-05,1.9923874498684017e-05,0.0001687334539204988
7.94,0.012015128477206538,0.00032855832657186943,0.0008040238344002173,0.0018049357888383672,0.0037318506850169838,0.00019572292023252588,0.16827752523637005,0.33873130883782837,0.00755041865050601,0.5525528168744895,0.40777414213746827,-0.8967495813494947,24.29561352657315,0.0019376800773299313,7.283661231978891e-05,0.02459264454465601,0.06852091120007779,0.011895772467517312,0.27084110114698884,0.012936391069645578,0.7212225077833675,6.271522793461528e-06,0.00415312438681204,0.0029706183483689534,0.015813879866944436,0.001040632030262761,3.750089452511234e-05,1.9983585679391315e-05,0.00016900668290735211
7.95,0.01201512234461338,0.0003283604915163286,0.0008037833324225841,0.0018074167715441747,0.003731241446366627,0.00019599899317736608,0.16827570640890543,0.33872994661857364,0.007544465862324627,0.5521294690252074,0.40817854817660026,-0.8967555341376761,24.295607562930012,0.0019376909322861506,7.291344546224872e-05,0.024608160907712184,0.06851561612128323,0.01190914970587417,0.27081736092880215,0.012934221057141634,0.721248418014058,6.277655386617466e-06,0.004158400671738275,0.0029734844005531624,0.01582009134396841,0.0010406018087736157,3.7542368562477223e-05,2.004340519297471e-05,0.00016928020340513744
7.96,0.012015116202714764,0.0003281620060773079,0.0008035409877474658,0.001809895743495353,0.0037306344903752834,0.0001962752797473683,0.16827389322579048,0.33872858297458297,0.007538524397421677,0.5517068763177039,0.40858224888355804,-0.896761475602579,24.29560161065884,0.001937701738556818,7.299025022799707e-05,0.024623645929259422,0.06851034075891711,0.011922525147068415,0.27079363425618164,0.012932051846368484,0.7212743138974518,6.283797285233716e-06,0.004163664566753164,0.0029763460884644497,0.0158262585431845,0.0010405688110167728,3.758369702247603e-05,2.0103332973385244e-05,0.00016955401413947432
7.97,0.012015110051582793,0.00032796287028240083,0.0008032968147423889,0.001812372698681263,0.003730029804789235,0.00019655177866772784,0.16827208568018934,0.33872721791349464,0.007532594227969863,0.551285037359234,0.4089852455072993,-0.8967674057720307,24.29559566973148,0.0019377124964659455,7.30670267207364e-05,0.024639099696213463,0.06850508498738835,0.011935898779469089,0.270769921179512,0.012929883442707495,0.7213001953777823,6.289948417206291e-06,0.004168916084958389,0.0029792034125106837,0.015832381619675928,0.0010405330521193385,3.7624879969151505e-05,2.016336895389776e-05,0.00016982811383605868
7.98,0.012015103891290457,0.0003277630841558873,0.0008030508278781232,0.0018148476309998872,0.0037294273772747323,0.00019682848867377649,0.1682702837655603,0.3387258514429,0.007526675288288894,0.550863950796632,0.40938753929513977,-0.8967733247117118,24.2955897400801,0.001937723208163493,7.31437750436865e-05,0.024654522295943594,0.06849984867987514,0.011949270591305341,0.27074622175009533,0.01292771585159452,0.721326062398312,6.296108709540959e-06,0.004174155239234839,0.002982056372849677,0.015838460728745552,0.0010404945472668025,3.766591746055206e-05,2.022351306660396e-05,0.00017010250122932542
7.99,0.012015097721920632,0.00032756264768964345,0.0008028030429435058,0.0018173205332777712,0.0037288271944703488,0.0001971054085753131,0.16826848747797768,0.3387244835701122,0.007520767224318227,0.5504436155605641,0.4097891314967868,-0.8967792327756825,24.2955838213346,0.0019377338896950337,7.322049530081838e-05,0.024669913821562164,0.06849463169523545,0.011962640569180161,0.27072253602943425,0.012925549079137623,0.72135191489143,6.30227807936745e-06,0.004179382040407258,0.002984904967299038,0.015844496030651106,0.0010404533125329284,3.7706809495200575e-05,2.0283765239292383e-05,0.0001703771751157633
8.0,0.012015091543535288,0.0003273615609427599,0.000802553472885273,0.0018197914006262367,0.0037282292452322013,0.00019738253703630363,0.1682666968081805,0.33872311430295876,0.007514870251548315,0.5500240300290831,0.4101900233505256,-0.8967851297484524,24.295577913721853,0.0019377445296691555,7.329718759262856e-05,0.024685274353810596,0.06848943392283188,0.011976008703160115,0.27069886405744165,0.012923383130001685,0.7213777528125586,6.308456464711337e-06,0.004184596503529412,0.0029877491984938924,0.01585048767438932,0.0010404093620377942,3.7747556195412185e-05,2.0344125406132917e-05,0.00017065213417133857
8.01,0.012015085356204967,0.0003271598239461663,0.0008023021317910516,0.0018222602272281053,0.003727633517526942,0.00019765987278579864,0.1682649117491851,0.3387217436490227,0.0075089843336278,0.5496051928284507,0.410590216096445,-0.8967910156663729,24.295572017204773,0.001937755128829745,7.337385202018488e-05,0.024700603978401927,0.06848425523961588,0.011989374981902372,0.270675205882877,0.012921218009433705,0.7214035761076911,6.3146437950326965e-06,0.004189798641866605,0.002990589067034,0.01585643581322117,0.0010403627106687153,3.778815763178381e-05,2.0404593497447317e-05,0.00017092737712629563
8.02,0.012015079159999678,0.00032695743673207255,0.0008020490336598557,0.0018247270073295998,0.0037270399993908515,0.00019793741455282566,0.16826313229393539,0.33872037161587676,0.007503109435917649,0.549187102585933,0.41098971097235437,-0.8967968905640831,24.295566131748053,0.0019377656878404965,7.345048868387754e-05,0.02471590278066736,0.06847909552337533,0.012002739394158933,0.2706515615539511,0.01291905372263761,0.7214293847234131,6.320840000320472e-06,0.004194988468753197,0.0029934245735991597,0.01586234059987944,0.0010403133732403277,3.782861387737216e-05,2.046516944286695e-05,0.0001712029027111979
8.03,0.012015072954988907,0.0003267543993339689,0.0008017941924020883,0.0018271917352403431,0.0037264486789298414,0.00019821516106638922,0.1682613584353026,0.3387189982110834,0.007497245525491163,0.5487697579298007,0.4113885092137841,-0.8968027544745095,24.295560257318183,0.0019377762072849125,7.352709768341919e-05,0.02473117084555628,0.06847395465273455,0.01201610192877663,0.270627931118326,0.012916890274774257,0.7214551786069016,6.327045011092476e-06,0.004200165997592612,0.002996255718949208,0.015868202186568706,0.0010402613644945888,3.786892500769367e-05,2.0525853171332757e-05,0.00017147870965692817
8.040000000000001,0.012015066741241604,0.0003265507117866257,0.0008015376218395403,0.0018296544053333593,0.003725859544319454,0.00019849311105547073,0.1682595901660854,0.338717623442195,0.007491392571133968,0.5483531574893287,0.41178661205398553,-0.8968086074288667,24.295554393883442,0.0019377866876663023,7.360367911784492e-05,0.02474640825763626,0.0684688325071543,0.012029462574697124,0.270604314623115,0.012914727670961437,0.7214809577059254,6.333258758395388e-06,0.004205331241857336,0.00299908250392402,0.015874020724965347,0.001040206699100777,3.79090911007246e-05,2.05866446110953e-05,0.00017175479669468837
8.05,0.012015060518826195,0.00032634637412609375,0.0008012793357053912,0.0018321150120450711,0.0037252725838048616,0.00019877126324902844,0.16825782747900997,0.3387162473167535,0.007485550543344022,0.5479372998947967,0.4121840207239305,-0.8968144494566567,24.29554854141391,0.0019377971294077835,7.368023308551215e-05,0.024761615101093024,0.06846372896693176,0.012042821320956913,0.2705807121148828,0.012912565916273865,0.7215067219688451,6.339481173804752e-06,0.004210484215088914,0.003001904929443507,0.015879796366217527,0.0010401493916554912,3.794911223690093e-05,2.0647543689714686e-05,0.00017203116255599948
8.06,0.012015054287810575,0.0003261413863897041,0.0008010193476442085,0.0018345735498753032,0.003724687785700867,0.0001990496163759977,0.16825607036672982,0.3387148698422906,0.007479719414331613,0.547522183777489,0.41258073645231197,-0.8968202805856691,24.295542699881455,0.0019378075328522811,7.375675968410076e-05,0.02477679145973049,0.06845864391320056,0.012056178156687318,0.2705571236396453,0.012910405015743193,0.7215324713446133,6.345712189424984e-06,0.004215624930897953,0.0030047229965076212,0.01588552926094521,0.0010400894566826517,3.798898849911844e-05,2.0708550334060667e-05,0.00017230780597270192
8.07,0.01201504804826211,0.0003259357486160679,0.0008007576712119479,0.00183703001338728,0.0037241051383919044,0.00019932816916529077,0.16825431882182598,0.3387134910263278,0.007473899158019356,0.547107807769694,0.41297676046554377,-0.8968261008419813,24.29553686925973,0.0019378178982625283,7.383325901061304e-05,0.024791937416970743,0.06845357722793075,0.012069533071114504,0.27053354924286965,0.012908244974357998,0.7215582057827742,6.351951737889363e-06,0.004220753402964121,0.0030075367061963504,0.015891219559240152,0.0010400269086334993,3.8028719972732666e-05,2.076966447031256e-05,0.00017258472567695517
8.08,0.01201504180024764,0.0003257294608450768,0.0008004943198759536,0.0018394843972076266,0.0037235246303320368,0.00019960692034579677,0.16825257283680692,0.3387121108763764,0.007468089750042197,0.5466941705047051,0.4133720939877604,-0.8968319102499585,24.295531049524197,0.001937828225821065,7.39097311613737e-05,0.024807053055854053,0.0684485287939288,0.012082886053559455,0.27050998896947437,0.012906085797063793,0.7215839252334637,6.3581997523600385e-06,0.004225869645036148,0.0030103460596697215,0.015896867410665913,0.0010399617618865964,3.8068306745558935e-05,2.0830886023959285e-05,0.00017286192040123798
