t,Cdc25,UbE,UbE2,Wee1,G1K,G2K,PG2,G2R,R,G1R,PG2R,mass,IE
8.32,0.00030802861415040405,0.18491901791927895,0.00013682310611981812,0.9996701068012606,0.0013519755927984063,0.0008703237076437751,1.4938070766138128e-05,0.06761459621607487,0.3908846599913949,0.012939812447554096,0.0009839099295619184,0.5210219119846021,3.4340595798433986e-05
8.33,0.0003082703290907379,0.1839705147693623,0.0001369320642329884,0.9996704008524819,0.0013533105080533255,0.0008710230151346857,1.4961423483099253e-05,0.0676912393757791,0.39082161539921406,0.012955456474622696,0.0009859146076622017,0.5210477032075728,3.436809362482605e-05
8.34,0.0003085124064024409,0.1830222638164346,0.00013704119186785325,0.9996706813165054,0.001354646227785862,0.0008717234337087973,1.4984818702313975e-05,0.06776795799474689,0.39075841703577135,0.012971099171812306,0.0009879219282091668,0.5210734957072407,3.43956346867588e-05
8.35,0.00030875484723173,0.1820742674185672,0.0001371504895396011,0.9996709485967364,0.001355982754054087,0.0008724249666409719,1.500825657937746e-05,0.06784475230273374,0.3906950647843144,0.012986740536715677,0.000989931900898441,0.5210992894836689,3.4423219114233226e-05
8.36,0.00030899765272546307,0.18112652801922938,0.00013725995776351667,0.9996712030128994,0.0013573200889193942,0.0008731276172056028,1.5031737269214904e-05,0.06792162252865709,0.3906315585286252,0.013002380566921294,0.000991944535435312,0.5211250845369206,3.445084703724549e-05
8.370000000000001,0.00030924082403199136,0.18017904809489838,0.00013736959705553975,0.9996714448782512,0.0013586582344476464,0.0008738313886808589,1.5055260927033127e-05,0.06799856890117842,0.39056789815244364,0.013018019260012254,0.0009939598415360659,0.5211508808670591,3.447851858595375e-05
8.38,0.00030948436230115984,0.1792318301554724,0.00013747940793226444,0.9996716744999027,0.0013599971927091823,0.0008745362843486714,1.5078827708322138e-05,0.06807559164870002,0.3905040835394719,0.013033656613566256,0.0009959778289279433,0.5211766784741475,3.4506233890677914e-05
8.39,0.0003097282686843087,0.17828487674468232,0.00013758939091093868,0.9996718921791372,0.0013613369657788242,0.0008752423074947224,1.510243776885671e-05,0.06815269099936189,0.3904401145733777,0.0130492926251556,0.0009979985073490995,0.5212024773582491,3.4533993081899344e-05
8.4,0.0003099725443342739,0.17733819044050508,0.00013769954650946355,0.9996720982117319,0.0013626775557358836,0.0008759494614084315,1.5126091264697917e-05,0.0682298671810387,0.390375991137798,0.01306492729234717,0.0010000218865485603,0.5212282775194271,3.456179629026059e-05
8.41,0.00031021719040538796,0.17639177385557583,0.0001378098752463927,0.9996722928882772,0.0013640189646641702,0.0008766577493829436,1.5149788352194716e-05,0.0683071204213365,0.39031171311634255,0.013080560612702425,0.0010020479762861787,0.5212540789577447,3.458964364656509e-05
8.42,0.0003104622080534809,0.17544562963760077,0.0001379203776409317,0.9996724764944973,0.0013653611946519968,0.0008773671747151163,1.5173529187985489e-05,0.06838445094758977,0.39024728039259793,0.013096192583777394,0.001004076786332594,0.521279881673265,3.4617535281776956e-05
8.43,0.00031070759843588116,0.17449976046976967,0.00013803105421293746,0.99967264931157,0.0013667042477921876,0.0008780777407055071,1.5197313928999612e-05,0.0684618589868581,0.39018269285013063,0.01311182320312267,0.0010061083264691882,0.5213056856660514,3.464547132702061e-05
8.44,0.00031095336271141634,0.17355416907116844,0.0001381419054829176,0.9996728116164467,0.001368048126182085,0.0008787894506583616,1.522114273245902e-05,0.06853934476592322,0.39011795037249125,0.013127452468283389,0.001008142606488043,0.521331490936167,3.467345191358057e-05
8.45,0.00031119950203354095,0.17260885862857586,0.00013825293196774875,0.9996729633725979,0.001369392831914019,0.000879502307830542,1.524501575955412e-05,0.0686169085068394,0.3900530528476794,0.01314308037680863,0.0010101796361403086,0.5213572974836751,3.4701477171722815e-05
8.46,0.0003114460175648871,0.17166383188367954,0.00013836413418973854,0.9996731048856721,0.0013707383670955042,0.0008802163155396,1.526893316766711e-05,0.06869455043634289,0.3899880001587027,0.01315870692623151,0.001012219425245371,0.521383105308639,3.472954723318896e-05
8.47,0.0003116929104708435,0.17071909153653606,0.0001384755126726251,0.9996732365145763,0.0013720847338403337,0.0008809314771160592,1.5292895113806503e-05,0.06877227078169444,0.3899227921877489,0.013174332114077947,0.001014261983642607,0.5214089144111217,3.4757662230094966e-05
8.48,0.000311940181915605,0.1697746404940041,0.0001385870679391152,0.9996733584938082,0.001373431934263106,0.000881647795874048,1.5316901756721283e-05,0.06885006976811986,0.38985742881875474,0.013189955937872064,0.0010163073211616831,0.5214347247911867,3.478582229425348e-05
8.49,0.0003121878330648151,0.16883048170433587,0.00013869880051252913,0.9996734710527755,0.0013747799704828959,0.0008823652751309135,1.5340953255490035e-05,0.0689279476205159,0.3897919099356946,0.013205578395132568,0.001018355447642342,0.5214605364488971,3.481402755762646e-05
8.5,0.00031243586508556494,0.16788661815771647,0.00013881071091679883,0.9996735744160244,0.0013761288446232597,0.000883083918207193,1.5365049769523588e-05,0.06900590456344598,0.38972623542258544,0.013221199483372732,0.0010204063729343444,0.5214863493843163,3.4842278152324534e-05
8.51,0.00031268427914639207,0.16694305288680333,0.00013892279967646606,0.9996736688034695,0.0013774785588122388,0.0008838037284265876,1.5389191458567656e-05,0.0690839408211356,0.38966040516349176,0.013236819200100404,0.001022460106897413,0.5215121635975073,3.487057421060642e-05
8.52,0.0003129330764172794,0.16599978896726586,0.0001390350673166805,0.9996737544306217,0.0013788291151823641,0.0008845247091159338,1.5413378482705486e-05,0.06916205661746799,0.3895944190425306,0.013252437542817987,0.0010245166594011733,0.5215379790885335,3.489891586487829e-05
8.53,0.0003131822580696538,0.16505682951832487,0.00013914751436319792,0.9996738315088182,0.00138018051587066,0.000885246863605176,1.543761100236049e-05,0.06924025217597969,0.3895282769438765,0.013268054509022445,0.0010265760403250965,0.521563795857458,3.492730324769311e-05
8.540000000000001,0.00031343182527638545,0.16411417770329198,0.00013926014134237828,0.9996739002454508,0.0013815327630186487,0.0008859701952273397,1.5461889178298902e-05,0.06931852771985601,0.38946197875176625,0.01328367009620529,0.0010286382595584413,0.5215896139043444,3.495573649175008e-05
8.55,0.0003136817792117858,0.1631718367301098,0.00013937294878118377,0.9996739608441956,0.0013828858587723542,0.0008866947073185028,1.5486213171632385e-05,0.06939688347192668,0.38939552435050434,0.013299284301852569,0.0010307033270001954,0.5216154332292557,3.498421572989394e-05
8.56,0.0003139321210516074,0.16222980985189045,0.0001394859372071771,0.9996740135052413,0.0013842398052823065,0.0008874204032177687,1.5510583143820713e-05,0.06947531965466139,0.3893289136244673,0.013314897123444872,0.0010327712525590202,0.5216412538322552,3.501274109511441e-05
8.57,0.0003141828519656677,0.16128810077657244,0.0001395991071437364,0.9996740583054494,0.0013855946046939546,0.0008881472862352367,1.553499924962141e-05,0.06955383648608536,0.38926214646222806,0.01333050855846687,0.0010348420460977263,0.5216670757134061,3.504131271913494e-05
8.58,0.0003144339731287803,0.16034671306096687,0.00013971245911714405,0.9996740953765793,0.0013869502591618886,0.0008888753596994152,1.555946164754804e-05,0.0696324341858233,0.3891952227504546,0.013346118604393152,0.00103691571751544,0.5216928988727719,3.506993073450322e-05
8.59,0.0003146854857263022,0.15940564980345576,0.00013982599366018397,0.9996741249958636,0.001388306770857063,0.0008896046269812754,1.5583970505179923e-05,0.0697111129781648,0.3891281423708158,0.013361727258681023,0.0010389922767892784,0.5217187233104157,3.5098595275651974e-05
8.6,0.00031493739093878557,0.1584649144959896,0.00013993971130218493,0.9996741473363485,0.0013896641419468372,0.000890335091427619,1.5608525984486005e-05,0.06978987308356882,0.3890609052085585,0.01337733451879039,0.0010410717338588593,0.5217445490264007,3.512730647596257e-05
8.61,0.00031518968994813514,0.15752451068294931,0.00014005361257301346,0.9996741625673984,0.0013910223746029906,0.0008910667563877789,1.5633128247717866e-05,0.06986871472206654,0.38899351114907293,0.013392940382175762,0.0010431540986725657,0.5217703760207903,3.51560644689425e-05
8.620000000000001,0.0003154423839376039,0.15658444196185528,0.00014016769800307,0.9996741708548761,0.0013923814710017223,0.0008917996252135777,1.5657777457409455e-05,0.06994763811325527,0.3889259600778987,0.013408544846286272,0.0010452393811874647,0.5217962042936478,3.518486938822415e-05
8.63,0.00031569547409178894,0.15564471198407737,0.00014028196812328485,0.9996741723613219,0.0013937414333236521,0.0008925337012592866,1.5682473776376763e-05,0.0700266434762923,0.3888582518807322,0.01342414790856564,0.0010473275913692255,0.5218220338450366,3.521372136756357e-05
8.64,0.0003159489615966272,0.15470532445554327,0.00014039642346511455,0.9996741672461325,0.0013951022637538205,0.0008932689878815851,1.570721736771759e-05,0.07010573102988876,0.38879038644343267,0.013439749566452209,0.0010494187391920404,0.5218478646750196,3.524262054083933e-05
8.65,0.0003162028476393915,0.1537662831374485,0.000140511064560538,0.99967415566574,0.0013964639644816882,0.00089400548843952,1.5732008394811215e-05,0.0701849009923036,0.3887223636520294,0.013455349817378913,0.0010515128346385426,0.5218736967836605,3.527156704205124e-05
8.66,0.00031645713340868565,0.15282759184696543,0.00014062589194205232,0.999674137773792,0.0013978265377011375,0.0008947432062944642,1.5756847021318132e-05,0.07026415358133725,0.3886541833927279,0.013470948658773293,0.0010536098876997267,0.5218995301710223,3.53005610053192e-05
8.67,0.00031671182009444104,0.15188925445795282,0.00014074090614266937,0.9996741137213296,0.0013991899856104714,0.0008954821448100763,1.5781733411179763e-05,0.0703434890143257,0.38858584555191694,0.013486546088057483,0.0010557099083748664,0.5219253648371684,3.5329602564881956e-05
8.68,0.00031696690888791183,0.15095127490166493,0.00014085610769591164,0.9996740836569676,0.0014005543104124141,0.0008962223073522596,1.580666772861816e-05,0.07042290750813421,0.3885173500161751,0.013502142102648216,0.001057812906671435,0.5219512007821623,3.535869185509589e-05
8.69,0.00031722240097643454,0.15001365752049545,0.0001409714971326326,0.9996740476651926,0.0014019195143073198,0.0008969636972553662,1.5831650140975725e-05,0.070502409276175,0.3884486966752972,0.013517736699963607,0.0010599188925539597,0.521977038006067,3.5387829009573694e-05
8.700000000000001,0.0003174782975440042,0.14907640702955893,0.00014108707498136487,0.9996740057734012,0.0014032855994939258,0.0008977063178258965,1.585668081840017e-05,0.07058199452873094,0.3883798854219662,0.013533329877422399,0.0010620278759496027,0.522002876508946,3.541701416127852e-05
8.71,0.000317734599794302,0.14813952696460028,0.00014120284178228507,0.9996739582242552,0.0014046525681992242,0.0008984501724909296,1.5881759921352647e-05,0.07066166348604036,0.3883109161384779,0.013548921632414094,0.0010641398669726768,0.5220287162908624,3.544624744630592e-05
8.72,0.0003179913089227469,0.14720302156669773,0.0001413187980702619,0.9996739051456326,0.0014060204226422192,0.0008991952646179448,1.590688761576336e-05,0.0707414163624079,0.3882417887128623,0.01356451196233519,0.0010662548756520634,0.5220545573518799,3.547552899929258e-05
8.73,0.0003182484261259649,0.14626689514425376,0.00014143494438059807,0.9996738466627618,0.0014073891650462143,0.0008999415975758518,1.593206406789305e-05,0.07082125337158303,0.3881725030334275,0.013580100864576892,0.0010683729120235155,0.5220803996920614,3.550485895497123e-05
8.74,0.0003185059526017813,0.1453311520739432,0.00014155128124902422,0.9996737828983593,0.0014087587976388085,0.0009006891747349263,1.5957289444334636e-05,0.07090117472675195,0.38810305898876774,0.013595688336525111,0.0010704939861295427,0.5221062433114705,3.553423744816886e-05
8.75,0.00031876388954921327,0.14439579680166192,0.00014166780921169299,0.9996737139727664,0.0014101293226518906,0.000901437999466747,1.598256391201487e-05,0.07098118064052945,0.3880334564677727,0.013611274375560475,0.001072618108019296,0.5221320882101704,3.556366461380495e-05
8.76,0.0003190222381684617,0.14346083384347513,0.00014178452880517299,0.999673640004087,0.0014115007423216364,0.0009021880751441321,1.600788763819596e-05,0.07106127132495071,0.3879636953596359,0.013626858979058321,0.001074745287748452,0.5221579343882244,3.559314058688963e-05
8.77,0.00031928099966090355,0.14252626778656585,0.00014190144056644275,0.9996735611083246,0.001412873058888503,0.0009029394051410745,1.603326079047721e-05,0.07114144699146323,0.38789377555386334,0.013642442144388704,0.001076875535379098,0.5221837818456959,3.562266550252196e-05
8.78,0.0003195401752290841,0.14159210329018343,0.0001420185450328848,0.9996734773995196,0.0014142462745972252,0.0009036919928326789,1.6058683536796657e-05,0.07122170785091861,0.38782369694028246,0.013658023868916394,0.001079008860979616,0.5222096305826482,3.5652239495888064e-05
8.790000000000001,0.00031979976607670934,0.14065834508659175,0.00014213584274227957,0.9996733889898868,0.001415620391696811,0.0009044458415950983,1.6084156045432727e-05,0.07130205411356444,0.38775345940905087,0.01367360415000089,0.0010811452746245682,0.5222354805991447,3.56818627022594e-05
8.8,0.0003200597734086377,0.13972499798201846,0.0001422533342327994,0.9996732959899519,0.0014169954124405358,0.0009052009548054692,1.6109678485005833e-05,0.07138248598903613,0.38768306285066473,0.013689182984996405,0.0010832847863945804,0.5222613318952487,3.571153525699093e-05
8.81,0.0003203201984273838,0.138792067061618,0.0001423710200407913,0.9996731984904035,0.0014183713390810637,0.0009059573358226025,1.6135251021727744e-05,0.07146300368445736,0.38761250715789014,0.013704760371256779,0.0010854274063447958,0.5222871844710234,3.574125729487315e-05
8.82,0.0003205810423153774,0.1378595587273637,0.00014248890068953196,0.9996730964692856,0.0014197481738456527,0.0009067149878890959,1.6160873805414118e-05,0.07154360739481855,0.3875417922355415,0.013720336306160404,0.001087573144344999,0.5223130383265324,3.5771028946845944e-05
8.83,0.0003208423062984621,0.1369274769854691,0.00014260697672947113,0.9996729901249881,0.0014211259190249229,0.0009074739144815982,1.618654701958419e-05,0.07162429733739649,0.3874709179655018,0.013735910787020987,0.0010897220106516358,0.5223388934618388,3.5800850351758846e-05
8.84,0.00032110399158427166,0.13599582705030044,0.00014272524869917447,0.9996728795534414,0.001422504576886723,0.0009082341189708474,1.6212270832855952e-05,0.07170507371834335,0.3873998842406781,0.01375148381117413,0.0010918740153525975,0.5223647498770062,3.583072164495736e-05
8.85,0.00032136609938139923,0.13506461422397897,0.00014284371713747153,0.9996727648487623,0.0014238841497029322,0.0009089956047273939,1.6238045414075494e-05,0.07178593674307455,0.3873286909544451,0.013767055375950386,0.0010940291685398683,0.5223906075720978,3.58606429618329e-05
8.86,0.0003216286308993833,0.1341338438976708,0.00014296238258344583,0.9996726461033612,0.001425264639749447,0.0009097583751215037,1.6263870932314064e-05,0.07186688661625738,0.38725733800065715,0.01378262547867527,0.0010961874803093574,0.522416466547177,3.589061443781991e-05
