row_index,model_name_raw,file_raw,domain_raw,model_name,domain,output_dir,copied_cellml,generated_py_file,generated_py_size,validate_returncode,export_returncode,underconstrained,undefined_variables,status
403,campbell_chandra_2006,models_cellml2/myofilament_mechanics/campbell_chandra_2006.cellml,myofilament_mechanics,campbell_chandra_2006,myofilament_mechanics,exported_cellml_models/myofilament_mechanics/campbell_chandra_2006,exported_cellml_models/myofilament_mechanics/campbell_chandra_2006/campbell_chandra_2006.cellml,exported_cellml_models/myofilament_mechanics/campbell_chandra_2006/campbell_chandra_2006.py,5154,0,0.0,False,,success_clean
404,guyton_pulmonary_fluid_dynamics_2008,models_cellml2/cardiovascular_circulation/guyton_pulmonary_fluid_dynamics_2008.cellml,cardiovascular_circulation,guyton_pulmonary_fluid_dynamics_2008,cardiovascular_circulation,exported_cellml_models/cardiovascular_circulation/guyton_pulmonary_fluid_dynamics_2008,exported_cellml_models/cardiovascular_circulation/guyton_pulmonary_fluid_dynamics_2008/guyton_pulmonary_fluid_dynamics_2008.cellml,exported_cellml_models/cardiovascular_circulation/guyton_pulmonary_fluid_dynamics_2008/guyton_pulmonary_fluid_dynamics_2008.py,6580,0,0.0,False,,success_clean
405,albrecht_colegrove_friel_2002,models_cellml2/calcium_dynamics/albrecht_colegrove_friel_2002.cellml,calcium_dynamics,albrecht_colegrove_friel_2002,calcium_dynamics,exported_cellml_models/calcium_dynamics/albrecht_colegrove_friel_2002,exported_cellml_models/calcium_dynamics/albrecht_colegrove_friel_2002/albrecht_colegrove_friel_2002.cellml,,0,0,0.0,True,* Ca_i in component cytoplasmic_calcium | * J_i in component cytoplasmic_calcium | * J_ER in component ER_Ca_release | * J_pm in component Ca_extrusion_across_the_plasma_membrane | * v_ER in component intraluminal_calcium | * k_ER in component intraluminal_calcium | * Ca_ER_init in component intraluminal_calcium | * v_i in component total_cytoplasmic_Ca_flux | * k_i in component total_cytoplasmic_Ca_flux | * P_ER in component ER_Ca_release | * J_SERCA in component Ca_uptake_by_SR_Ca_ATPase | * J_ICa in component total_cytoplasmic_Ca_flux | * I_Ca in component total_cytoplasmic_Ca_flux | * J_extru in component Ca_extrusion_across_the_plasma_membrane | * J_release in component ER_Ca_release | * d/dt Ca_i in component cytoplasmic_calcium | * d/dt Ca_ER in component intraluminal_calcium,export_failed
406,wodarz_jansen_2003,models_cellml2/immunology/wodarz_jansen_2003.cellml,immunology,wodarz_jansen_2003,immunology,exported_cellml_models/immunology/wodarz_jansen_2003,exported_cellml_models/immunology/wodarz_jansen_2003/wodarz_jansen_2003.cellml,exported_cellml_models/immunology/wodarz_jansen_2003/wodarz_jansen_2003.py,4563,0,0.0,False,,success_clean
407,raposo_2002,models_cellml2/calcium_dynamics/raposo_2002.cellml,calcium_dynamics,raposo_2002,calcium_dynamics,exported_cellml_models/calcium_dynamics/raposo_2002,exported_cellml_models/calcium_dynamics/raposo_2002/raposo_2002.cellml,exported_cellml_models/calcium_dynamics/raposo_2002/raposo_2002.py,13555,0,0.0,False,,success_clean
408,zeng_laurita_rosenbaum_rudy_1995,models_cellml2/calcium_dynamics/zeng_laurita_rosenbaum_rudy_1995.cellml,calcium_dynamics,zeng_laurita_rosenbaum_rudy_1995,calcium_dynamics,exported_cellml_models/calcium_dynamics/zeng_laurita_rosenbaum_rudy_1995,exported_cellml_models/calcium_dynamics/zeng_laurita_rosenbaum_rudy_1995/zeng_laurita_rosenbaum_rudy_1995.cellml,,0,255,,False,,validation_failed
409,li_1996_simple_from_paper,models_cellml2/electrophysiology/li_1996_simple_from_paper.cellml,electrophysiology,li_1996_simple_from_paper,electrophysiology,exported_cellml_models/electrophysiology/li_1996_simple_from_paper,exported_cellml_models/electrophysiology/li_1996_simple_from_paper/li_1996_simple_from_paper.cellml,exported_cellml_models/electrophysiology/li_1996_simple_from_paper/li_1996_simple_from_paper.py,8881,0,0.0,False,,success_clean
410,bakker_mensonides_teusink_vanhoek_michels_westerhoff_2000,models_cellml2/metabolism/bakker_mensonides_teusink_vanhoek_michels_westerhoff_2000.cellml,metabolism,bakker_mensonides_teusink_vanhoek_michels_westerhoff_2000,metabolism,exported_cellml_models/metabolism/bakker_mensonides_teusink_vanhoek_michels_westerhoff_2000,exported_cellml_models/metabolism/bakker_mensonides_teusink_vanhoek_michels_westerhoff_2000/bakker_mensonides_teusink_vanhoek_michels_westerhoff_2000.cellml,exported_cellml_models/metabolism/bakker_mensonides_teusink_vanhoek_michels_westerhoff_2000/bakker_mensonides_teusink_vanhoek_michels_westerhoff_2000.py,22524,0,0.0,False,,success_clean
411,deyoung_keizer_1992,models_cellml2/calcium_dynamics/deyoung_keizer_1992.cellml,calcium_dynamics,deyoung_keizer_1992,calcium_dynamics,exported_cellml_models/calcium_dynamics/deyoung_keizer_1992,exported_cellml_models/calcium_dynamics/deyoung_keizer_1992/deyoung_keizer_1992.cellml,,0,255,,False,,validation_failed
412,nygren_fiset_firek_clark_lindblad_clark_giles_1998,models_cellml2/electrophysiology/nygren_fiset_firek_clark_lindblad_clark_giles_1998.cellml,electrophysiology,nygren_fiset_firek_clark_lindblad_clark_giles_1998,electrophysiology,exported_cellml_models/electrophysiology/nygren_fiset_firek_clark_lindblad_clark_giles_1998,exported_cellml_models/electrophysiology/nygren_fiset_firek_clark_lindblad_clark_giles_1998/nygren_fiset_firek_clark_lindblad_clark_giles_1998.cellml,,0,255,,False,,validation_failed
413,Parent_et_al_1992,models_cellml2/ion_transport/Parent_et_al_1992.cellml,ion_transport,Parent_et_al_1992,ion_transport,exported_cellml_models/ion_transport/Parent_et_al_1992,exported_cellml_models/ion_transport/Parent_et_al_1992/Parent_et_al_1992.cellml,exported_cellml_models/ion_transport/Parent_et_al_1992/Parent_et_al_1992.py,28727,0,0.0,False,,success_clean
414,purvis_smith_koizumi_butera_2007_npc,models_cellml2/neurobiology/purvis_smith_koizumi_butera_2007_npc.cellml,neurobiology,purvis_smith_koizumi_butera_2007_npc,neurobiology,exported_cellml_models/neurobiology/purvis_smith_koizumi_butera_2007_npc,exported_cellml_models/neurobiology/purvis_smith_koizumi_butera_2007_npc/purvis_smith_koizumi_butera_2007_npc.cellml,exported_cellml_models/neurobiology/purvis_smith_koizumi_butera_2007_npc/purvis_smith_koizumi_butera_2007_npc.py,8102,0,0.0,False,,success_clean
415,guyton_electrolytes_2008,models_cellml2/cardiovascular_circulation/guyton_electrolytes_2008.cellml,cardiovascular_circulation,guyton_electrolytes_2008,cardiovascular_circulation,exported_cellml_models/cardiovascular_circulation/guyton_electrolytes_2008,exported_cellml_models/cardiovascular_circulation/guyton_electrolytes_2008/guyton_electrolytes_2008.cellml,exported_cellml_models/cardiovascular_circulation/guyton_electrolytes_2008/guyton_electrolytes_2008.py,6350,0,0.0,False,,success_clean
416,saftenku_williams_sitsapesan_2001_low_model,models_cellml2/calcium_dynamics/saftenku_williams_sitsapesan_2001_low_model.cellml,calcium_dynamics,saftenku_williams_sitsapesan_2001_low_model,calcium_dynamics,exported_cellml_models/calcium_dynamics/saftenku_williams_sitsapesan_2001_low_model,exported_cellml_models/calcium_dynamics/saftenku_williams_sitsapesan_2001_low_model/saftenku_williams_sitsapesan_2001_low_model.cellml,exported_cellml_models/calcium_dynamics/saftenku_williams_sitsapesan_2001_low_model/saftenku_williams_sitsapesan_2001_low_model.py,6324,0,0.0,False,,success_clean
417,vilar_rnx_2006,models_cellml2/signal_transduction/vilar_rnx_2006.cellml,signal_transduction,vilar_rnx_2006,signal_transduction,exported_cellml_models/signal_transduction/vilar_rnx_2006,exported_cellml_models/signal_transduction/vilar_rnx_2006/vilar_rnx_2006.cellml,exported_cellml_models/signal_transduction/vilar_rnx_2006/vilar_rnx_2006.py,6507,0,0.0,False,,success_clean
418,noble_difrancesco_denyer_1989,models_cellml2/electrophysiology/noble_difrancesco_denyer_1989.cellml,electrophysiology,noble_difrancesco_denyer_1989,electrophysiology,exported_cellml_models/electrophysiology/noble_difrancesco_denyer_1989,exported_cellml_models/electrophysiology/noble_difrancesco_denyer_1989/noble_difrancesco_denyer_1989.cellml,exported_cellml_models/electrophysiology/noble_difrancesco_denyer_1989/noble_difrancesco_denyer_1989.py,25017,0,0.0,False,,success_clean
419,baylor_hollingworth_chandler_2002_c,models_cellml2/calcium_dynamics/baylor_hollingworth_chandler_2002_c.cellml,calcium_dynamics,baylor_hollingworth_chandler_2002_c,calcium_dynamics,exported_cellml_models/calcium_dynamics/baylor_hollingworth_chandler_2002_c,exported_cellml_models/calcium_dynamics/baylor_hollingworth_chandler_2002_c/baylor_hollingworth_chandler_2002_c.cellml,exported_cellml_models/calcium_dynamics/baylor_hollingworth_chandler_2002_c/baylor_hollingworth_chandler_2002_c.py,3841,0,0.0,False,,success_clean
420,endresen_1996,models_cellml2/electrophysiology/endresen_1996.cellml,electrophysiology,endresen_1996,electrophysiology,exported_cellml_models/electrophysiology/endresen_1996,exported_cellml_models/electrophysiology/endresen_1996/endresen_1996.cellml,exported_cellml_models/electrophysiology/endresen_1996/endresen_1996.py,5831,0,0.0,False,,success_clean
421,leloup_goldbeter_2003,models_cellml2/circadian_rhythms/leloup_goldbeter_2003.cellml,circadian_rhythms,leloup_goldbeter_2003,circadian_rhythms,exported_cellml_models/circadian_rhythms/leloup_goldbeter_2003,exported_cellml_models/circadian_rhythms/leloup_goldbeter_2003/leloup_goldbeter_2003.cellml,exported_cellml_models/circadian_rhythms/leloup_goldbeter_2003/leloup_goldbeter_2003.py,14993,0,0.0,False,,success_clean
422,wodarz_2003,models_cellml2/immunology/wodarz_2003.cellml,immunology,wodarz_2003,immunology,exported_cellml_models/immunology/wodarz_2003,exported_cellml_models/immunology/wodarz_2003/wodarz_2003.cellml,exported_cellml_models/immunology/wodarz_2003/wodarz_2003.py,6878,0,0.0,False,,success_clean
423,guyton_muscle_blood_flow_control_2008,models_cellml2/cardiovascular_circulation/guyton_muscle_blood_flow_control_2008.cellml,cardiovascular_circulation,guyton_muscle_blood_flow_control_2008,cardiovascular_circulation,exported_cellml_models/cardiovascular_circulation/guyton_muscle_blood_flow_control_2008,exported_cellml_models/cardiovascular_circulation/guyton_muscle_blood_flow_control_2008/guyton_muscle_blood_flow_control_2008.cellml,exported_cellml_models/cardiovascular_circulation/guyton_muscle_blood_flow_control_2008/guyton_muscle_blood_flow_control_2008.py,4179,0,0.0,False,,success_clean
424,bertram_satin_pedersen_luciani_sherman_2007,models_cellml2/endocrine/bertram_satin_pedersen_luciani_sherman_2007.cellml,endocrine,bertram_satin_pedersen_luciani_sherman_2007,endocrine,exported_cellml_models/endocrine/bertram_satin_pedersen_luciani_sherman_2007,exported_cellml_models/endocrine/bertram_satin_pedersen_luciani_sherman_2007/bertram_satin_pedersen_luciani_sherman_2007.cellml,exported_cellml_models/endocrine/bertram_satin_pedersen_luciani_sherman_2007/bertram_satin_pedersen_luciani_sherman_2007.py,29048,0,0.0,False,,success_clean
425,vempati_karagiannis_popel_2007,models_cellml2/signal_transduction/vempati_karagiannis_popel_2007.cellml,signal_transduction,vempati_karagiannis_popel_2007,signal_transduction,exported_cellml_models/signal_transduction/vempati_karagiannis_popel_2007,exported_cellml_models/signal_transduction/vempati_karagiannis_popel_2007/vempati_karagiannis_popel_2007.cellml,exported_cellml_models/signal_transduction/vempati_karagiannis_popel_2007/vempati_karagiannis_popel_2007.py,13698,0,0.0,False,,success_clean
426,cronwright_rohwer_prior_2002,models_cellml2/metabolism/cronwright_rohwer_prior_2002.cellml,metabolism,cronwright_rohwer_prior_2002,metabolism,exported_cellml_models/metabolism/cronwright_rohwer_prior_2002,exported_cellml_models/metabolism/cronwright_rohwer_prior_2002/cronwright_rohwer_prior_2002.cellml,exported_cellml_models/metabolism/cronwright_rohwer_prior_2002/cronwright_rohwer_prior_2002.py,5220,0,0.0,False,,success_clean
427,romond_rustici_gonze_goldbeter_1999,models_cellml2/cell_cycle/romond_rustici_gonze_goldbeter_1999.cellml,cell_cycle,romond_rustici_gonze_goldbeter_1999,cell_cycle,exported_cellml_models/cell_cycle/romond_rustici_gonze_goldbeter_1999,exported_cellml_models/cell_cycle/romond_rustici_gonze_goldbeter_1999/romond_rustici_gonze_goldbeter_1999.cellml,exported_cellml_models/cell_cycle/romond_rustici_gonze_goldbeter_1999/romond_rustici_gonze_goldbeter_1999.py,7515,0,0.0,False,,success_clean
428,proctor_tsirigotis_gray_2007,models_cellml2/signal_transduction/proctor_tsirigotis_gray_2007.cellml,signal_transduction,proctor_tsirigotis_gray_2007,signal_transduction,exported_cellml_models/signal_transduction/proctor_tsirigotis_gray_2007,exported_cellml_models/signal_transduction/proctor_tsirigotis_gray_2007/proctor_tsirigotis_gray_2007.cellml,exported_cellml_models/signal_transduction/proctor_tsirigotis_gray_2007/proctor_tsirigotis_gray_2007.py,31853,0,0.0,False,,success_clean
429,kroll_2000,models_cellml2/endocrine/kroll_2000.cellml,endocrine,kroll_2000,endocrine,exported_cellml_models/endocrine/kroll_2000,exported_cellml_models/endocrine/kroll_2000/kroll_2000.cellml,exported_cellml_models/endocrine/kroll_2000/kroll_2000.py,6289,0,0.0,False,,success_clean
430,tabak_toporikova_freeman_bertram_2007_b,models_cellml2/endocrine/tabak_toporikova_freeman_bertram_2007_b.cellml,endocrine,tabak_toporikova_freeman_bertram_2007_b,endocrine,exported_cellml_models/endocrine/tabak_toporikova_freeman_bertram_2007_b,exported_cellml_models/endocrine/tabak_toporikova_freeman_bertram_2007_b/tabak_toporikova_freeman_bertram_2007_b.cellml,exported_cellml_models/endocrine/tabak_toporikova_freeman_bertram_2007_b/tabak_toporikova_freeman_bertram_2007_b.py,7381,0,0.0,False,,success_clean
431,chang_fujita_2001_H_ATPase,models_cellml2/electrophysiology/chang_fujita_2001_H_ATPase.cellml,electrophysiology,chang_fujita_2001_H_ATPase,electrophysiology,exported_cellml_models/electrophysiology/chang_fujita_2001_H_ATPase,exported_cellml_models/electrophysiology/chang_fujita_2001_H_ATPase/chang_fujita_2001_H_ATPase.cellml,,0,0,0.0,True,* EH in component EH | * d/dt EH in component EH | * d/dt E in component E | * d/dt EH2 in component EH2 | * d/dt EH_ in component EH_ | * d/dt E_ in component E_ | * d/dt EH2_ in component EH2_,export_failed
432,tran_2009,models_cellml2/metabolism/tran_2009.cellml,metabolism,tran_2009,metabolism,exported_cellml_models/metabolism/tran_2009,exported_cellml_models/metabolism/tran_2009/tran_2009.cellml,exported_cellml_models/metabolism/tran_2009/tran_2009.py,33657,0,0.0,False,,success_clean
433,holmes_2006,models_cellml2/mechanical_constitutive_laws/holmes_2006.cellml,mechanical_constitutive_laws,holmes_2006,mechanical_constitutive_laws,exported_cellml_models/mechanical_constitutive_laws/holmes_2006,exported_cellml_models/mechanical_constitutive_laws/holmes_2006/holmes_2006.cellml,exported_cellml_models/mechanical_constitutive_laws/holmes_2006/holmes_2006.py,3956,0,0.0,False,,success_clean
434,brightman_fell_2000,models_cellml2/signal_transduction/brightman_fell_2000.cellml,signal_transduction,brightman_fell_2000,signal_transduction,exported_cellml_models/signal_transduction/brightman_fell_2000,exported_cellml_models/signal_transduction/brightman_fell_2000/brightman_fell_2000.cellml,exported_cellml_models/signal_transduction/brightman_fell_2000/brightman_fell_2000.py,21953,0,0.0,False,,success_clean
435,stern_song_sham_yang_boheler_rios_1999,models_cellml2/calcium_dynamics/stern_song_sham_yang_boheler_rios_1999.cellml,calcium_dynamics,stern_song_sham_yang_boheler_rios_1999,calcium_dynamics,exported_cellml_models/calcium_dynamics/stern_song_sham_yang_boheler_rios_1999,exported_cellml_models/calcium_dynamics/stern_song_sham_yang_boheler_rios_1999/stern_song_sham_yang_boheler_rios_1999.cellml,exported_cellml_models/calcium_dynamics/stern_song_sham_yang_boheler_rios_1999/stern_song_sham_yang_boheler_rios_1999.py,3960,0,0.0,False,,success_clean
436,spiro_parkinson_othmer_1997,models_cellml2/cell_migration/spiro_parkinson_othmer_1997.cellml,cell_migration,spiro_parkinson_othmer_1997,cell_migration,exported_cellml_models/cell_migration/spiro_parkinson_othmer_1997,exported_cellml_models/cell_migration/spiro_parkinson_othmer_1997/spiro_parkinson_othmer_1997.cellml,exported_cellml_models/cell_migration/spiro_parkinson_othmer_1997/spiro_parkinson_othmer_1997.py,16254,0,0.0,False,,success_clean
437,gall_susa_1999_c,models_cellml2/calcium_dynamics/gall_susa_1999_c.cellml,calcium_dynamics,gall_susa_1999_c,calcium_dynamics,exported_cellml_models/calcium_dynamics/gall_susa_1999_c,exported_cellml_models/calcium_dynamics/gall_susa_1999_c/gall_susa_1999_c.cellml,exported_cellml_models/calcium_dynamics/gall_susa_1999_c/gall_susa_1999_c.py,8691,0,0.0,False,,success_clean
438,heinze_keener_midgley_1998_a,models_cellml2/endocrine/heinze_keener_midgley_1998_a.cellml,endocrine,heinze_keener_midgley_1998_a,endocrine,exported_cellml_models/endocrine/heinze_keener_midgley_1998_a,exported_cellml_models/endocrine/heinze_keener_midgley_1998_a/heinze_keener_midgley_1998_a.cellml,exported_cellml_models/endocrine/heinze_keener_midgley_1998_a/heinze_keener_midgley_1998_a.py,6268,0,0.0,False,,success_clean
439,oomens_maenhout_vanoijen_drost_baaijens_2003,models_cellml2/mechanical_constitutive_laws/oomens_maenhout_vanoijen_drost_baaijens_2003.cellml,mechanical_constitutive_laws,oomens_maenhout_vanoijen_drost_baaijens_2003,mechanical_constitutive_laws,exported_cellml_models/mechanical_constitutive_laws/oomens_maenhout_vanoijen_drost_baaijens_2003,exported_cellml_models/mechanical_constitutive_laws/oomens_maenhout_vanoijen_drost_baaijens_2003/oomens_maenhout_vanoijen_drost_baaijens_2003.cellml,,0,255,,False,,validation_failed
440,vanbeek_2007,models_cellml2/metabolism/vanbeek_2007.cellml,metabolism,vanbeek_2007,metabolism,exported_cellml_models/metabolism/vanbeek_2007,exported_cellml_models/metabolism/vanbeek_2007/vanbeek_2007.cellml,exported_cellml_models/metabolism/vanbeek_2007/vanbeek_2007.py,13947,0,0.0,False,,success_clean
