t,S,R_1,R_2,R_12,P_1,P_2,I_1,I_2,I_12,I_21
8.99,0.04827963717656358,0.3928109359436464,0.0005405628836274681,4.895688987453591,77.24799263327688,8.728669129008917,34.62536051466101,0.41733182523579926,3.1876490252581595,1.987797732900584
9.0,0.048294475046804425,0.3930702654177769,0.0005402148046185107,4.899883405786179,77.2278851220036,8.721088791645023,34.617648486959126,0.41695622896599494,3.18687274267244,1.9856323874273618
9.01,0.04830930833541687,0.39332899115501435,0.0005398687892495737,4.904074045892478,77.20777944104574,8.7135347870096,34.60994822407026,0.4165823938675313,3.1860978374043896,1.9834694786096465
9.02,0.04832413700063232,0.3935871133935348,0.0005395248128266784,4.908260912339056,77.1876757228251,8.706007015010547,34.60225970211352,0.4162103106675382,3.1853243059586314,1.9813090050620268
9.03,0.04833896100091822,0.39384463237959033,0.0005391828491488061,4.912444009686643,77.16757409885645,8.698505375928026,34.594582897274314,0.4158399701544363,3.184552144846378,1.9791509653933252
9.040000000000001,0.04835378029497582,0.3941015483674635,0.0005388428704352237,4.916623342490131,77.1474746997532,8.69102977041328,34.58691778580406,0.4154713631772697,3.1837813505854853,1.9769953582067574
9.05,0.04836859484173788,0.39435786161942205,0.0005385048472528094,4.920798915298568,77.12737765523326,8.683580099487473,34.57926434402002,0.41510448064503824,3.1830119197005065,1.9748421821000943
9.06,0.048383404600366456,0.39461357240567374,0.0005381687484433785,4.924970732655161,77.10728309412468,8.676156264540499,34.571622548305015,0.4147393135260299,3.1822438487227487,1.9726914356658194
9.07,0.0483982095302506,0.3948686810043208,0.0005378345410510086,4.929138799097266,77.08719114437145,8.668758167329813,34.56399237510721,0.41437585284715306,3.1814771341903265,1.9705431174912902
9.08,0.04841300959100415,0.3951231877013145,0.0005375021902493659,4.933303119156391,77.06710193303925,8.661385709979255,34.55637380093988,0.4140140896932691,3.1807117726482166,1.9683972261588987
9.09,0.04842780474246346,0.3953770927904098,0.0005371716592690305,4.937463697358191,77.04701558632118,8.654038794977874,34.548766802381174,0.4136540152065246,3.1799477606483135,1.9662537602462296
9.1,0.048442594950108823,0.3956303965712271,0.0005368432904737052,4.941620538226735,77.02693222879651,8.646717325177418,34.54117135608838,0.41329562075160264,3.179185094731126,1.964112717925015
9.11,0.04845738017611276,0.39588309935233024,0.0005365171763640854,4.945773646277459,77.00685198466903,8.639421203793365,34.53358743877374,0.4129388976412771,3.1784237714561234,1.9619740976233144
9.120000000000001,0.048472160377864545,0.39613520145169573,0.0005361930559797043,4.949923026016002,76.98677497797577,8.632150334404095,34.52601502720036,0.4125838370906791,3.1776637874067792,1.9598378981346487
9.13,0.04848693551677901,0.3963867031935914,0.000535870934016191,4.954068681945137,76.96670133137913,8.624904620947566,34.51845409820543,0.41223043048617036,3.1769051391607985,1.9577041179663859
9.14,0.048501705554546505,0.39663760490984,0.0005355508173801282,4.958210618561825,76.94663116668883,8.617683967721046,34.51090462869004,0.41187866927002637,3.176147823302862,1.9555727556171316
9.15,0.04851647045313314,0.3968879069397721,0.0005352327152920858,4.96234884035721,76.92656460486734,8.610488279379943,34.50336659561892,0.4115285449398451,3.1753918364246707,1.953443809576705
9.16,0.04853123017478104,0.39713760963018024,0.0005349166393896556,4.966483351816616,76.90650176603522,8.60331746093663,34.495839976020214,0.4111800490479561,3.1746371751249916,1.9513172783261152
9.17,0.04854598468200857,0.39738671333527287,0.0005346026038304847,4.970614157419551,76.88644276947659,8.596171417759262,34.48832474698527,0.4108331732008292,3.173883836009705,1.9491931603375339
9.18,0.04856073393761061,0.3976352184166277,0.0005342906253953105,4.974741261639703,76.8663877336445,8.589050055570606,34.48082088566839,0.41048790905848354,3.1731318156918515,1.9470714540742726
9.19,0.048575477904658784,0.3978831252431456,0.0005339807235909941,4.978864668944939,76.84633677616638,8.581953280446864,34.47332836928664,0.4101442483338964,3.1723811107916773,1.9449521579907565
9.200000000000001,0.04859021654650172,0.3981304341910046,0.0005336729207535547,4.982984383797309,76.82629001384937,8.574880998816496,34.465847175119556,0.40980218279241193,3.1716317179366804,1.9428352705324994
9.21,0.04860494982676525,0.3983771456436131,0.0005333672421512038,4.987100410653036,76.80624756268581,8.567833117459045,34.458377280509005,0.4094617042511503,3.170883633761658,1.9407207901360801
9.22,0.048619677695180684,0.3986232599909049,0.0005330628710448146,4.991212753966929,76.78620953649161,8.560809543525941,34.45091866291063,0.40912280485885355,3.1701368548752815,1.9386087160429804
9.23,0.048634400124399735,0.3988687776310054,0.0005327603439590597,4.995321418180937,76.76617605046265,8.553810184482218,34.443471299759224,0.40878547636680246,3.16939137794709,1.936499046185384
9.24,0.04864911707837076,0.39911369896871407,0.0005324596651269512,4.999426407733975,76.74614721812988,8.546834948154398,34.43603516858399,0.40844971075400316,3.168647199632849,1.9343917790022378
9.25,0.04866382852081519,0.39935802441585255,0.0005321608120046291,5.003527727059293,76.7261231521823,8.539883742716158,34.42861024697734,0.40811550005886926,3.167904316594614,1.9322869129524638
9.26,0.048678534415642946,0.3996017543912378,0.0005318637601307946,5.007625380584339,76.70610396451241,8.532956476686522,34.42119651259318,0.40778283637041507,3.1671627255017607,1.9301844464910893
9.27,0.04869323472694923,0.3998448893206356,0.00053156848302442,5.011719372730768,76.6860897662213,8.526053058928674,34.41379394314665,0.40745171182773243,3.1664224230310185,1.9280843780694208
9.28,0.04870792941901138,0.4000874296367144,0.000531274952082459,5.015809707914438,76.6660806676237,8.519173398648807,34.406402516413955,0.40712211861946784,3.1656834058665133,1.925986706135217
9.290000000000001,0.048722618456285574,0.4003293757789985,0.0005309831364775569,5.019896390545409,76.64607677825303,8.51231740539493,34.399022210232125,0.4067940489832996,3.1649456706998027,1.9238914291328604
9.3,0.048737301803403736,0.4005707281938219,0.0005306930030557602,5.023979425027942,76.62607820686655,8.505484989055718,34.391653002498806,0.4064674952054147,3.1642092142299165,1.9217985455035318
9.31,0.048751979425170275,0.40081148733428185,0.0005304045162342276,5.028058815760509,76.60608506145036,8.498676059859324,34.38429487117205,0.4061424496199857,3.163474033163392,1.9197080536853814
9.32,0.04876665128655891,0.4010516536601925,0.000530117637898939,5.03213456713578,76.58609744922448,8.491890528372222,34.3769477942701,0.40581890460864806,3.1627401242143156,1.917619952113703
9.33,0.04878131735824342,0.40129122763874,0.0005298326170220217,5.0362066835428845,76.56611547621849,8.485128305522638,34.36961174987791,0.4054968526794174,3.162007484094247,1.9155342389212577
9.34,0.0487959776125578,0.40153020974392395,0.0005295497782273669,5.040275169365765,76.54613924758984,8.47838930258143,34.36228671614203,0.4051762864082197,3.1612761095196333,1.9134509121571681
9.35,0.04881063200853698,0.401768600454616,0.0005292687386948395,5.0443400289770945,76.52616886878961,8.471673431094402,34.35497267125213,0.40485719822367355,3.160545997239178,1.9113699705974558
9.36,0.048825280512846195,0.40200640025716616,0.0005289895039383872,5.048401266746789,76.50620444394313,8.464980602974224,34.34766959346632,0.4045395807070547,3.159817143995626,1.9092914126110234
9.370000000000001,0.04883992309239934,0.40224360964442135,0.0005287120814221436,5.052458887039015,76.4862460764276,8.458310730466456,34.34037746110194,0.4042234264858558,3.159089546539289,1.9072152365596136
9.38,0.048854559714359536,0.40248022911567943,0.0005284364806535732,5.0565128942121795,76.46629386887693,8.451663726148386,34.333096252535356,0.4039087282333171,3.1583632016280743,1.9051414407977791
9.39,0.04886919034613966,0.4027162591766434,0.0005281627132766155,5.060563292618941,76.44634792318644,8.445039502927875,34.325825946201746,0.40359547866795664,3.1576381060275143,1.9030700236728537
9.4,0.04888381495540288,0.4029517003393752,0.0005278907931648303,5.064610086606207,76.42640834051774,8.438437974042209,34.31856652059487,0.4032836705531013,3.156914256510803,1.9010009835249213
9.41,0.04889843351006318,0.40318655312225016,0.0005276207365145423,5.068653280515136,76.40647522130344,8.431859053056938,34.31131795426689,0.4029732966964172,3.1561916498588225,1.8989343186867889
9.42,0.048913045978285885,0.40342081804991053,0.0005273525619379853,5.072692878681142,76.38654866525201,8.425302653864726,34.30408022582815,0.4026643499494402,3.1554702828601777,1.8968700274839547
9.43,0.04892765232848825,0.40365449565322015,0.0005270862905564478,5.0767288854338934,76.36662877135245,8.418768690684198,34.296853313946954,0.4023568232071067,3.1547501523112254,1.8948081082345805
9.44,0.048942252529339925,0.403887586469218,0.0005268219460934168,5.080761305097316,76.34671563787919,8.412257078058778,34.28963719734936,0.40205070940728427,3.1540312550161076,1.8927485592494606
9.450000000000001,0.048956846536603725,0.4041200910419684,0.0005265587902652113,5.08479014199102,76.32680936143952,8.405767730918717,34.28243185486255,0.4017460016916805,3.1533135877668297,1.8906913795790852
9.46,0.04897143432402021,0.40435200992041237,0.0005262971175142685,5.088815400426956,76.30691003922499,8.399300564431677,34.27523726531237,0.40144269302664337,3.1525971473901175,1.888636567260301
9.47,0.04898601586266477,0.4045833436597277,0.0005260370555327197,5.092837084711654,76.28701776751451,8.39285549410067,34.268053407591445,0.4011407764558414,3.1518819307161485,1.8865841204882243
9.48,0.049000591121072586,0.4048140928212738,0.0005257785725858262,5.096855199146211,76.26713264168824,8.38643243576232,34.26088026065857,0.40084024509826927,3.1511679345787726,1.8845340376091488
9.49,0.04901516006793131,0.4050442579723627,0.0005255216340433031,5.100869748026004,76.24725475642809,8.380031305572768,34.25371780352959,0.40054109211476413,3.1504551558196274,1.8824863169676802
9.5,0.049029722672077655,0.4052738396862135,0.0005252662022428001,5.104880735640685,76.22738420572237,8.373652020006547,34.246566015277196,0.40024331070758484,3.1497435912881597,1.8804409569069311
9.51,0.04904427890249398,0.4055028385419067,0.0005250122363533811,5.10888816627419,76.20752108287017,8.36729449585545,34.23942487503074,0.39994689411999096,3.149033237841655,1.8783979557687163
9.52,0.04905882872830485,0.40573125512433844,0.0005247596922390047,5.112892044204741,76.1876654804859,8.360958650227381,34.23229436197603,0.39965183563582196,3.1483240923452596,1.8763573118937473
9.53,0.04907337211877367,0.40595909002417485,0.000524508522322004,5.116892373704843,76.16781749050378,8.354644400545236,34.225174455355116,0.39935812857907604,3.147616151672008,1.8743190236218277
9.540000000000001,0.0490879090432992,0.40618634383780644,0.0005242586754465678,5.120889159041293,76.14797720418231,8.348351664545756,34.218065134466116,0.39906576631348945,3.1469094127028474,1.8722830892920468
9.55,0.04910243947141218,0.4064130171673023,0.0005240100967422198,5.1248824044751755,76.12814471210885,8.342080360278395,34.21096637866302,0.3987747422421155,3.146203872326664,1.870249507242977
9.56,0.049116963376649336,0.4066391106209186,0.000523762958171052,5.128872114263106,76.10832010398099,8.33583040612126,34.203878167358,0.39848504984599253,3.14549952743537,1.8682182755769923
9.57,0.04913148074249954,0.4068646248139021,0.000523518012355618,5.132858292659128,76.08850346826905,8.329601720806192,34.19680048002509,0.39819668274370207,3.144796374916352,1.8661893917985373
9.58,0.04914599152874592,0.40708956036363836,0.0005232745902026834,5.136840943903986,76.06869489415587,8.323394223269386,34.1897332961781,0.39790963435167076,3.1440944116953555,1.864162854861607
9.59,0.04916049570669983,0.4073139178946384,0.0005230326971798258,5.140820072236363,76.04889446951489,8.317207832805465,34.182676595393325,0.3976238982389839,3.1433936346916354,1.8621386630263634
9.6,0.04917499324790575,0.4075376980368806,0.0005227923413934492,5.1447956818892795,76.02910228156408,8.311042469016611,34.17563035730203,0.39733946801313164,3.1426940408323625,1.8601168145462315
9.61,0.04918948412414258,0.40776090142576565,0.0005225535337294421,5.148767777090101,76.00931841687004,8.304898051811447,34.16859456159024,0.3970563373196346,3.1419956270526406,1.8580973076678082
9.620000000000001,0.04920396830742483,0.40798352870207133,0.0005223162879938347,5.152736362060539,75.98954296135237,8.298774501403924,34.16156918799853,0.3967744998416701,3.1412983902955287,1.856080140630776
9.63,0.0492184457700039,0.40820558051190775,0.0005220806210534576,5.156701441016657,75.96977600028778,8.292671738312212,34.15455421632187,0.3964939492996986,3.1406023275120596,1.8540653116678139
9.64,0.049232916484369296,0.40842705750667235,0.000521846552976599,5.160663018168872,75.95001761831439,8.28658968335757,34.14754962640938,0.3962146794510889,3.139907435661258,1.8520528190045076
9.65,0.0492473804232499,0.40864796034300477,0.0005216141071736627,5.164621097721961,75.93026789943589,8.28052825766325,34.14055539816419,0.39593668408974486,3.139213711710162,1.8500426608592624
9.66,0.04926183755961517,0.4088682896827419,0.0005213833105378261,5.16857568387506,75.91052692702587,8.274487382653366,34.13357151154321,0.3956599570457312,3.1385211526338406,1.8480348354432146
9.67,0.04927628786667643,0.409088046192873,0.0005211541935856976,5.172526780821674,75.89079478383195,8.26846698005179,34.12659794655695,0.3953844921848995,3.137829755415415,1.8460293409601423
9.68,0.049290731310258885,0.40930723054720286,0.0005209263216476071,5.176474392751169,75.87107155131743,8.262466971944454,34.11963468329571,0.3951102835131125,3.1371395170333005,1.8440261760632306
9.69,0.049305167863829415,0.4095258434229421,0.0005206997186579734,5.180418523845835,75.85135731097063,8.256487280653321,34.11268170187739,0.3948373249698525,3.136450434486391,1.8420253389551602
9.700000000000001,0.04931959750413192,0.40974388550163987,0.0005204745989346209,5.184359178281748,75.83165214392987,8.250527828771562,34.10573898246245,0.3945656104877045,3.1357625047867677,1.8400268276494567
9.71,0.049334020204510616,0.40996135747063384,0.0005202509568380458,5.188296360230077,75.8119561304078,8.244588539217958,34.09880650527677,0.3942951340835392,3.1350757249485346,1.8380306403702962
9.72,0.049348435938481545,0.41017826002220636,0.0005200287863707523,5.192230073856392,75.79226935000557,8.238669335206101,34.091884250599115,0.3940258898091894,3.134390091993816,1.8360367753386173
9.73,0.04936284467973087,0.4103945938535396,0.0005198080811363569,5.196160323320664,75.77259188171696,8.232770140243309,34.08497219876096,0.3937578717511163,3.1337056029527726,1.8340452307722113
