t,Arg,Fe3,Fe3_Arg,Fe2_Arg,Fe2,Fe3_NO,Fe2_NO,Fe3_NOHA,NOHA,Fe2_NOHA,Fe3_O2_Arg,Fe3_O2_NOHA,NO,citrulline,NO3
8.43,100.0,0.0019512943265133974,0.01931994891783575,0.0004104947522279804,4.153959416992596e-05,0.00031575745193479314,5.062331621603967e-05,0.020552039922520412,0.02696652751980402,0.00012261233053331702,0.0016470269992161048,0.000588662388826411,0.1322929277942161,0.13484220220891038,0.002182893646543457
8.44,100.0,0.0019512941331983615,0.019319946847621564,0.00041049466500794597,4.153957561739482e-05,0.00031575753514021145,5.062332966531552e-05,0.020552042357912477,0.0270009835287972,0.00012261236281665175,0.0016470266491563927,0.000588662543857802,0.13246312107500294,0.13501526896595492,0.002185767026146427
8.45,100.0,0.0019512939397577352,0.019319944778557054,0.0004104945778090693,4.153955706517084e-05,0.00031575761832698695,5.062334311020842e-05,0.020552044792235814,0.027035439449600775,0.00012261239509313342,0.0016470262991832264,0.0005886626988557064,0.13263331440044826,0.13518833576839323,0.0021886404065077536
8.46,100.0,0.0019512937461847735,0.01931994271070741,0.00041049449063254036,4.1539538513270065e-05,0.0003157577014940661,5.0623356550463904e-05,0.020552047225429495,0.027069895282220247,0.00012261242736237503,0.0016470259493014713,0.0005886628538182316,0.13280350777058017,0.1353614026162529,0.0021915137876281666
8.47,100.0,0.0019512935524725978,0.019319940644139215,0.00041049440347957453,4.153951996170891e-05,0.0003157577846403725,5.062336998582192e-05,0.02055204965743127,0.02710435102666121,0.00012261245962398126,0.0016470255995160964,0.0005886630087434446,0.13297370118542734,0.13553446950956194,0.00219438716950841
8.48,100.0,0.001951293358614196,0.01931993857892045,0.00041049431635141237,4.15395014105042e-05,0.0003157578677648074,5.062338341601679e-05,0.020552052088177588,0.027138806682929385,0.0001226124918775485,0.0016470252498321746,0.0005886631636293718,0.13314389464501905,0.13570753644834913,0.0021972605521492442
8.49,100.0,0.0019512931646024244,0.019319936515120463,0.0004104942292493197,4.153948285967312e-05,0.0003157579508662495,5.06233968407773e-05,0.020552054517603606,0.027173262251030606,0.0001226125241226649,0.0016470249002548812,0.0005886633184739991,0.13331408814938525,0.13588060343264374,0.0022001339355514453
8.5,100.0,0.0019512929704300073,0.019319934452809977,0.00041049414217458733,4.1539464309233256e-05,0.00031575803394355524,5.062341025982668e-05,0.020552056945643184,0.027207717730970814,0.00012261255635891036,0.0016470245507894936,0.0005886634732752728,0.13348428169855645,0.13605367046247563,0.002203007319715806
8.51,100.0,0.001951292776089539,0.01931993239206108,0.000410494055128531,4.153944575920258e-05,0.00031575811699555893,5.0623423672882665e-05,0.020552059372228898,0.027242173122756057,0.00012261258858585675,0.0016470242014413907,0.000588663628031099,0.13365447529256372,0.13622673753787531,0.0022058807046431324
8.52,100.0,0.0019512925815734848,0.019319930332947207,0.00041049396811249095,4.1539427209599446e-05,0.00031575820002107275,5.06234370796575e-05,0.020552061797292052,0.0272766284263925,0.0001226126208030678,0.0016470238522160528,0.0005886637827393443,0.1338246689314388,0.1363998046588738,0.002208754090334248
8.53,100.0,0.0019512923868741808,0.019319928275543147,0.00041049388112783227,4.1539408660442586e-05,0.00031575828301888705,5.062345047985799e-05,0.020552064220762677,0.027311083641886405,0.00012261265301009914,0.0016470235031190604,0.0005886639373978357,0.13399486261521393,0.13657287182550268,0.002211627476789992
8.540000000000001,100.0,0.001951292191983836,0.019319926219925027,0.0004104937941759443,4.153939011175113e-05,0.0003157583659877702,5.0623463873185516e-05,0.020552066642569543,0.027345538769244167,0.00012261268520649847,0.0016470231541560938,0.0005886640920043612,0.13416505634392203,0.13674593903779422,0.0022145008640112166
8.55,100.0,0.001951291996894533,0.019319924166170305,0.00041049370725824085,4.153937156354456e-05,0.0003157584489264692,5.062347725933606e-05,0.020552069062640163,0.027379993808472256,0.00012261271739180544,0.0016470228053329327,0.0005886642465566701,0.1343352501175965,0.13691900629578113,0.002217374251998791
8.56,100.0,0.0019512918015982283,0.019319922114357766,0.0004104936203761597,4.153935301584276e-05,0.00031575853183370915,5.062349063800026e-05,0.020552071480900807,0.027414448759577274,0.00012261274956555185,0.0016470224566554554,0.0005886644010524723,0.1345054439362714,0.1370920735994967,0.002220247640753599
8.57,100.0,0.001951291606086754,0.01931992006456751,0.00041049353353116283,4.1539334468665976e-05,0.00031575861470819393,5.0623504008863385e-05,0.020552073897276497,0.02744890362256592,0.0001226127817272616,0.0016470221081296386,0.0005886645554894397,0.1346756377999813,0.1372651409489749,0.0022231210302765393
8.58,100.0,0.0019512914103518182,0.01931991801688094,0.000410493446724736,4.153931592203485e-05,0.000315758697548606,5.0623517371605443e-05,0.020552076311691023,0.027483358397445003,0.00012261281387645074,0.0016470217597615562,0.0005886647098652059,0.13484583170876138,0.13743820834425016,0.002225994420568526
8.59,100.0,0.001951291214385006,0.01931991597138077,0.0004104933599583887,4.153929737597038e-05,0.0003157587803536067,5.062353072590112e-05,0.020552078724066954,0.02751781308422143,0.00012261284601262763,0.0016470214115573796,0.0005886648641773661,0.13501602566264745,0.13761127578535745,0.0022288678116304883
8.6,100.0,0.0019512910181777813,0.019319913928151005,0.0004104932732336542,4.1539278830493955e-05,0.0003157588631218363,5.062354407141989e-05,0.020552081134325627,0.027552267682902226,0.00012261287813529278,0.001647021063523376,0.0005886650184234778,0.13518621966167574,0.13778434327233238,0.002231741203463369
8.61,100.0,0.0019512908217214858,0.019319911887276928,0.000410493186552089,4.153926028562731e-05,0.000315758945851914,5.062355740782597e-05,0.02055208354238718,0.02758672219349451,0.00012261291024393909,0.001647020715665909,0.000588665172601061,0.13535641370588314,0.137957410805211,0.0022346145960681274
8.620000000000001,100.0,0.0019512906250073422,0.01931990984884511,0.00041049309991527305,4.153924174139258e-05,0.00031575902854243836,5.062357073477843e-05,0.020552085948170533,0.027621176616005515,0.00012261294233805174,0.0016470203679914371,0.000588665326707598,0.13552660779530715,0.13813047838403011,0.0022374879894457357
8.63,100.0,0.0019512904280264535,0.019319907812943383,0.0004104930133248095,4.153922319781226e-05,0.0003157591111919871,5.062358405193114e-05,0.020552088351593417,0.027655630950442555,0.0001226129744171084,0.001647020020506514,0.0005886654807405339,0.13569680192998565,0.13830354600882677,0.002240361383597181
8.64,100.0,0.0019512902307698048,0.019319905779660848,0.0004104929267823244,4.1539204654909206e-05,0.0003157591937991174,5.062359735893286e-05,0.020552090752572368,0.027690085196813066,0.00012261300648057908,0.0016470196732177866,0.0005886656346972772,0.13586699610995723,0.13847661367963876,0.002243234778523466
8.65,100.0,0.0019512900332282637,0.01931990374908786,0.00041049284028946695,4.153918611270665e-05,0.00031575927636236613,5.062361065542723e-05,0.020552093151022733,0.027724539355124585,0.00012261303852792636,0.0016470193261319964,0.0005886657885751993,0.136037190335261,0.1386496813965044,0.0022461081742256063
8.66,100.0,0.0019512898353925812,0.01931990172131602,0.00041049275384790883,4.1539167571228184e-05,0.0003157593588802495,5.062362394105282e-05,0.020552095546858683,0.027758993425384747,0.00012261307055860533,0.0016470189792559774,0.0005886659423716351,0.13620738460593654,0.1388227491594625,0.002248981570704633
8.67,100.0,0.0019512896372533936,0.01931989969643817,0.0004104926674593446,4.1539149030497785e-05,0.00031575944135126384,5.062363721544316e-05,0.020552097939993227,0.02779344740760129,0.00012261310257206365,0.0016470186325966557,0.0005886660960838832,0.13637757892202407,0.13899581696855237,0.002251854967961591
8.68,100.0,0.0019512894406058941,0.01931989765741031,0.00041049258081246495,4.153913048646486e-05,0.00031575952405042305,5.062365054451733e-05,0.020552100346327876,0.027827901300409717,0.0001226131346692573,0.0016470182848808378,0.0005886662502058976,0.13654777327615883,0.13916888481655998,0.0022547283658062205
8.69,100.0,0.0019512892439792222,0.019319895618204668,0.00041049249416247086,4.15391119424536e-05,0.00031575960675226663,5.0623663874222413e-05,0.02055210275282624,0.027862355104929157,0.00012261316676742058,0.0016470179371522388,0.0005886664043327268,0.13671796767437838,0.13934195270939936,0.0022576017643945075
8.700000000000001,100.0,0.0019512890472239246,0.019319893580244888,0.0004104924075353636,4.153909339880462e-05,0.0003157596894338166,5.0623677199043634e-05,0.020552105158159674,0.02789680882127392,0.00012261319885811806,0.0016470175895171948,0.0005886665584230993,0.13688816211729798,0.13951502064767318,0.0022604751637423552
8.71,100.0,0.001951288850340043,0.019319891543535073,0.0004104923209312169,4.153907485552106e-05,0.0003157597720950002,5.062369051895672e-05,0.0205521075623239,0.027931262449444626,0.00012261323094132272,0.0016470172419760032,0.000588666712476884,0.13705835660491944,0.1396880886313832,0.0022633485638498176
8.72,100.0,0.0019512886533277676,0.019319889508078062,0.0004104922343500812,4.153905631260586e-05,0.0003157598547357648,5.0623703833942015e-05,0.020552109965315826,0.02796571598944182,0.0001226132630170149,0.0016470168945288666,0.0005886668664939857,0.13722855113724414,0.13986115666053078,0.002266221964716937
8.73,100.0,0.0019512884561874407,0.0193198874738754,0.00041049214779198344,4.153903777006169e-05,0.0003157599373560782,5.062371714398465e-05,0.02055211236713354,0.02800016944126594,0.00012261329508518257,0.0016470165471758906,0.0005886670204743464,0.1373987457142728,0.14003422473511662,0.0022690953663437423
8.74,100.0,0.0019512882589195618,0.019319885440927307,0.00041049206125692606,4.153901922789102e-05,0.00031576001995593,5.062373044907464e-05,0.020552114767776367,0.02803462280491731,0.00012261332714582151,0.001647016199917081,0.0005886671744179462,0.13756894033600564,0.1402072928551409,0.0022719687687302458
8.75,100.0,0.0019512880615247903,0.019319883409232613,0.00041049197474488645,4.153900068609603e-05,0.00031576010253533124,5.062374374920704e-05,0.020552117167244897,0.028069076080396153,0.00012261335919893558,0.001647015852752341,0.0005886673283248049,0.1377391350024423,0.1403803610206033,0.0022748421718764467
8.76,100.0,0.0019512878640039497,0.01931988137878875,0.0004104918882558164,4.153898214467867e-05,0.0003157601850943157,5.062375704438207e-05,0.02055211956554101,0.028103529267702577,0.00012261339124453678,0.0016470155056814689,0.0005886674821949823,0.1379093297135818,0.14055342923150282,0.0022777155757823277
8.77,100.0,0.0019512876663580322,0.019319879349591722,0.00041049180178964127,4.153896360364061e-05,0.00031576026763294006,5.062377033460529e-05,0.02055212196266793,0.028137982366836584,0.0001226134232826457,0.0016470151587041544,0.0005886676360285796,0.13807952446942248,0.1407264974878379,0.0022805889804478566
8.78,100.0,0.0019512874685882013,0.019319877321636033,0.0004104917153462594,4.153894506298325e-05,0.0003157603501512847,5.0623783619887694e-05,0.020552124358630228,0.028172435377798045,0.0001226134553132915,0.0016470148118199776,0.0005886677898257404,0.13824971926996218,0.14089956578960633,0.0022834623858729846
8.790000000000001,100.0,0.0019512872706957975,0.019319875294914687,0.0004104916289255416,4.15389265227077e-05,0.0003157604326494542,5.062379690024587e-05,0.02055212675343388,0.028206888300586732,0.00012261348733651228,0.0016470144650284047,0.0005886679435866517,0.138419914115198,0.14107263413680537,0.002286335792057647
8.8,100.0,0.00195128707268234,0.01931987326941913,0.00041049154252733016,4.153890798281479e-05,0.0003157605151275778,5.062381017570215e-05,0.020552129147086297,0.028241341135202266,0.0001226135193523552,0.0016470141183287858,0.0005886680973115452,0.1385901090051264,0.14124570252943142,0.0022892091990017603
8.81,100.0,0.001951286874549533,0.01931987124513923,0.0004104914561514386,4.1538889443305053e-05,0.00031576059758581026,5.06238234462847e-05,0.020552131539596345,0.028275793881644164,0.00012261355136087675,0.0016470137717203531,0.0005886682510006979,0.1387603039397431,0.14141877096748043,0.0022920826067052264
8.82,100.0,0.0019512866762992674,0.01931986922206323,0.0004104913697976506,4.1538870904178704e-05,0.0003157606800243322,5.062383671202772e-05,0.020552133930974395,0.028310246539911817,0.00012261358336214295,0.0016470134252022169,0.0005886684046544333,0.13893049891904327,0.14159183945094755,0.002294956015167928
8.83,100.0,0.0019512864779336265,0.019319867200177705,0.0004104912834657197,4.153885236543565e-05,0.0003157607624433507,5.062384997297155e-05,0.02055213632123234,0.028344699110004472,0.00012261361535622953,0.0016470130787733634,0.0005886685582731227,0.13910069394302127,0.14176490797982733,0.0022978294243897295
8.84,100.0,0.0019512862794548883,0.019319865179467554,0.00041049119715536855,4.153883382707549e-05,0.00031576084484310005,5.0623863229162786e-05,0.020552138710383656,0.02837915159192125,0.0001226136473432222,0.001647012732432653,0.0005886687118571858,0.13927088901167073,0.1419379765541135,0.0023007028343704776
8.85,100.0,0.001951286080865531,0.019319863159915934,0.000410491110866288,4.153881528909746e-05,0.00031576092722384214,5.062387648065448e-05,0.020552141098443392,0.02841360398566113,0.00012261367932321678,0.0016470123861788155,0.0005886688654070922,0.13944108412498463,0.14211104517379913,0.0023035762451099995
8.86,100.0,0.0019512858821682357,0.01931986114150424,0.0004104910245981368,4.153879675150049e-05,0.0003157610095858671,5.06238897275062e-05,0.020552143485428245,0.02844805629122296,0.00012261371129631952,0.0016470120400104496,0.0005886690189233621,0.13961127928295505,0.14228411383887654,0.002306449656608103
8.870000000000001,100.0,0.0019512856833658907,0.019319859124212063,0.0004104909383505408,4.1538778214283157e-05,0.00031576109192949387,5.062390296978425e-05,0.02055214587135657,0.028482508508605443,0.00012261374326264722,0.0016470116939260192,0.0005886691724065673,0.1397814744855735,0.14245718254933734,0.0023093230688645775
8.88,100.0,0.0019512854844615955,0.019319857108017157,0.00041049085212309204,4.153875967744366e-05,0.00031576117425507095,5.062391620756174e-05,0.020552148256248428,0.028516960637807117,0.00012261377522232745,0.00164701134792385,0.0005886693258573327,0.13995166973283044,0.14263025130517226,0.00231219648187919
8.89,100.0,0.001951285285458665,0.019319855092895404,0.0004104907659153487,4.1538741140979874e-05,0.00031576125656297655,5.062392944091876e-05,0.0205521506401256,0.028551412678826403,0.00012261380717549884,0.0016470110020021286,0.0005886694792763365,0.14012186502471577,0.14280332010637137,0.0023150698956516894
8.9,100.0,0.0019512850863606325,0.019319853078820778,0.0004104906797268338,4.153872260488928e-05,0.0003157613388536197,5.06239426699425e-05,0.020552153023011638,0.028585864631661555,0.00012261383912231125,0.001647010656158898,0.0005886696326643125,0.14029206036121844,0.1429763889529238,0.0023179433101818015
8.91,100.0,0.0019512848871712546,0.019319851065765305,0.00041049059355703497,4.153870406916899e-05,0.00031576142112744044,5.0623955894727406e-05,0.020552155404931893,0.02862031649631067,0.00012261387106292593,0.0016470103103920564,0.0005886697860220499,0.14046225574232662,0.14314945784481803,0.002320816725469233
