t,Rs,RL,Ri,L,R2L2,R2_CPP,Li,R2i,Shc,ShcP,ShcGS,GS,GSP,RasGDP,Ras_ShcGS,RasGTP,GAP,Ras_GAP,Raf,Ras_Raf,Rafa,MEK,MEKP,MEKPP,ERK,ERKP,ERKPP,t,X
7.71,8410.538449130685,6.757049842463748e-08,1210.5384492630806,1.5555697012227238e-20,3.499152466789717e-17,2.4944481880070584e-17,3.242950149830634e-08,1.710699708750004e-17,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-1.9987156958441257e-18,14999.99999999998,2.4142440865013033e-17,9976.580302654185,4.861484662212959e-21,-2.6322585460059183e-16,359999.9998057336,0.00019402080358428534,2.446392689331996e-07,749988.6608657183,11.338336086403107,0.0007981948716303831,7.71,0.0
7.72,8401.299203740684,6.749158363428984e-08,1201.299203873158,1.621812456368503e-20,3.4964289185697046e-17,2.4941482027212794e-17,3.250841628864028e-08,1.7150263218993995e-17,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-4.963448799208984e-19,14999.99999999998,6.3146980837013e-18,9976.580302654185,-1.1773131205918269e-20,-1.9301053281463254e-16,359999.9998086859,0.00019107223775892708,2.4091678857251625e-07,749988.6985822864,11.300624819848883,0.0007928932769777167,7.72,0.0
7.73,8392.053675525816,6.741265976988886e-08,1192.0536756583695,1.6651014561540307e-20,3.493695063813148e-17,2.4938342941342865e-17,3.258734015302814e-08,1.7193433573204238e-17,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-3.735643785178441e-19,14999.99999999998,4.867969727693341e-18,9976.580302654185,-1.3176711994115662e-20,-2.4583011084170282e-16,359999.99981159327,0.0001881685826377527,2.3725107852819564e-07,749988.7361735811,11.263038791482074,0.0007876268736631364,7.73,0.0
7.74,8382.801945593275,6.73337274721568e-08,1182.801945725908,1.7016223840861134e-20,3.490950958982257e-17,2.493506521339216e-17,3.266627245074748e-08,1.723650737298779e-17,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-5.463204498055167e-19,14999.99999999998,6.9203162365444344e-18,9976.580302654185,-1.0984743276837946e-20,-3.210869554311379e-16,359999.9998144564,0.00018530907836034608,2.3364117664933887e-07,749988.7736400159,11.225577588228823,0.0007823954270545331,7.74,0.0
7.75,8373.544095163874,6.725478738258865e-08,1173.5440952965846,1.7347961678369362e-20,3.4881966605622345e-17,2.4931649436369404e-17,3.2745212540303286e-08,1.7279483837457115e-17,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-6.997265584386698e-19,14999.99999999998,8.730486862703767e-18,9976.580302654185,-8.601625239472112e-21,-3.8830075913654744e-16,359999.99981727597,0.00018249303079870993,2.3008620430408534e-07,749988.8109820025,11.188240798243623,0.000777198705107176,7.75,0.0
7.76,8364.280205419693,6.717584014196952e-08,1164.2802055524833,1.7628024760173595e-20,3.48543222503988e-17,2.4928096204811456e-17,3.2824159780910456e-08,1.7322362187734973e-17,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-8.265848963578003e-19,14999.99999999998,1.0214037103232598e-17,9976.580302654185,-6.147897355830923e-21,-4.449762929765881e-16,359999.9998200527,0.00017971977790946268,2.2658532360643146e-07,749988.848199952,11.151028010962804,0.000772036477717094,7.76,0.0
7.7700000000000005,8355.0103574013,6.709688638937686e-08,1155.0103575341684,1.7835981332033046e-20,3.482657708888725e-17,2.4924406114402506e-17,3.290311353349156e-08,1.7365141650808845e-17,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-9.193714980260194e-19,14999.99999999998,1.1283108414348875e-17,9976.580302654185,-3.762577624695035e-21,-4.884819965529959e-16,359999.9998227873,0.00017698866720547942,2.2313770877825085e-07,749988.8852942738,11.113938817139035,0.0007669085162857516,7.7700000000000005,0.0
7.78,8345.734632004434,6.701792676215605e-08,1145.7346321373811,1.79490731224092e-20,3.479873168567294e-17,2.492057976193133e-17,3.298207316070125e-08,1.740782145957065e-17,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-9.702548692885831e-19,14999.99999999998,1.1846679340756236e-17,9976.580302654185,-1.6038728842070312e-21,-5.160512477306583e-16,359999.9998254803,0.00017429905554658466,2.1974254588362655e-07,749988.9222653761,11.076972808837724,0.0007618145937088478,7.78,0.0
7.79,8336.4531099767,6.693896189589591e-08,1136.4531101097252,1.7942117265517607e-20,3.47707866051736e-17,2.4916617745248553e-17,3.3061038026950715e-08,1.74504008528565e-17,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-9.711146162325109e-19,14999.99999999998,1.1810816644973918e-17,9976.580302654185,1.5011087373664184e-22,-5.247836323177263e-16,359999.9998281324,0.00017165030893024312,2.1639903256317973e-07,749988.9591136656,11.04012957943339,0.0007567544843651102,7.79,0.0
7.8,8327.165871914256,6.685999242440434e-08,1127.1658720473613,1.7787408224379503e-20,3.4742742411622105e-17,2.4912520663223922e-17,3.314000749843211e-08,1.749287907548643e-17,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-9.135600740461155e-19,14999.99999999998,1.1078926436665646e-17,9976.580302654185,1.3006581890915777e-21,-5.116462137456849e-16,359999.9998307442,0.00016904180228225277,2.1310637776840192e-07,749988.995839548,11.003408723606087,0.0007517279641050943,7.8,0.0
7.8100000000000005,8317.872998258514,6.678101897968377e-08,1117.8729983916978,1.7454619713873495e-20,3.471459966904901e-17,2.490828911570356e-17,3.321898094314301e-08,1.7535255378304122e-17,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-7.889489358785635e-19,14999.99999999998,9.552005301968923e-18,9976.580302654185,1.6277338192724265e-21,-4.73474802749441e-16,359999.9998333163,0.0001664729192474364,2.0986380149598496e-07,749989.0324434274,10.96680983733778,0.0007467348102399793,7.8100000000000005,0.0
7.82,8308.574569292821,6.670204219190683e-08,1108.5745694260854,1.6910706623787395e-20,3.468635894126519e-17,2.4903923703467228e-17,3.329795773091082e-08,1.757752901821665e-17,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-5.884058816994928e-19,14999.99999999998,7.128891432824967e-18,9976.580302654185,8.892724247596019e-22,-4.0697522704742683e-16,359999.99983584933,0.00016394305198033472,2.0667053452215313e-07,749989.0689257068,10.93033251790875,0.0007417748015303674,7.82,0.0
7.83,8299.27066513916,6.662306268939188e-08,1099.2706652725033,1.6119806941869743e-20,3.465802079184442e-17,2.4899425028185588e-17,3.3376937233417225e-08,1.7619699258234222e-17,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-3.0284120715851223e-19,14999.99999999998,3.706515756307232e-18,9976.580302654185,-1.1795317452937092e-21,-3.0872460102166813e-16,359999.99983834394,0.00016145160093589695,2.0352581813699204e-07,749989.1052867878,10.89397636389399,0.0007368477181750778,7.83,0.0
7.84,8289.961366000995,6.654408110087382e-08,1089.9613661344154,1.5269850654202335e-20,3.462958578461767e-17,2.489479369376606e-17,3.3455918821927154e-08,1.7661765359032085e-17,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,4.245877132503054e-21,14999.99999999998,2.4624828100580736e-20,9976.580302654185,-3.372135697647326e-21,-2.006596312525537e-16,359999.99984080065,0.00015899801177414067,2.0042895104000895e-07,749989.1415270709,10.85774097513174,0.0007319533426456756,7.84,0.0
7.8500000000000005,8280.64675223395,6.646509805616951e-08,1080.6467523674505,1.4840604178343522e-20,3.4601054483809574e-17,2.4890030306727467e-17,3.353490186662322e-08,1.770372657644205e-17,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,1.7487134504135931e-19,14999.99999999998,-2.080140712735315e-18,9976.580302654185,-2.562058260589817e-21,-1.3773865878941025e-16,359999.99984321994,0.00015658178630638403,1.9737930324996193e-07,749989.1776469552,10.82162595271151,0.0007270914599294742,7.8500000000000005,0.0
7.86,8271.326903008297,6.638611417371288e-08,1071.3269031418772,1.4374796532689676e-20,3.457242745124736e-17,2.4885135468630953e-17,3.3613885749072e-08,1.7745582207442884e-17,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,3.5104832463790236e-19,14999.99999999998,-4.251121138766702e-18,9976.580302654185,-1.8055613514803397e-21,-6.980050347707484e-17,359999.99984560243,0.00015420228112431988,1.943760602203543e-07,749989.2136468384,10.785630899121468,0.000722261852934387,7.86,0.0
7.87,8262.001897830154,6.630713007474532e-08,1062.0018979638126,1.388206023646205e-20,3.45437052495127e-17,2.4880109784637086e-17,3.3692869848032046e-08,1.7787331537695327e-17,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,5.239993072885401e-19,14999.99999999998,-6.381413939392055e-18,9976.580302654185,-1.0847858524735001e-21,5.882566407586937e-19,359999.9998479487,0.00015185893724448788,1.9141851465212687e-07,749989.249527117,10.749755418072299,0.0007174643077154879,7.87,0.0
7.88,8252.671816033477,6.622814637858543e-08,1052.6718161672136,1.3374016229537853e-20,3.451488844087508e-17,2.487495386061608e-17,3.3771853544184776e-08,1.7828973858963898e-17,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,6.833678282741381e-19,14999.99999999998,-8.345041985948433e-18,9976.580302654185,-3.7324721817262834e-22,7.038805013563349e-17,359999.9998502594,0.00014955120380425244,1.8850596953338832e-07,749989.2852881863,10.71399911455073,0.0007126986117298106,7.88,0.0
7.890000000000001,8243.336736776977,6.614916370260659e-08,1043.3367369107934,1.2864384134967672e-20,3.4485977587274897e-17,2.4869668303106336e-17,3.385083622015678e-08,1.7870508469148827e-17,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,8.171329501816484e-19,14999.99999999998,-9.995926348648498e-18,9976.580302654185,3.6482790269165734e-22,1.3606162040568436e-16,359999.9998525349,0.00014727853788660142,1.8563773791708565e-07,749989.3209304401,10.67836159481589,0.0007079645538259221,7.890000000000001,0.0
7.9,8233.996739041047,6.607018266221472e-08,1033.996739174942,1.236909252149322e-20,3.4456973250306524e-17,2.4864253719272983e-17,3.3929817260542144e-08,1.7911934672317994e-17,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,9.115237462956697e-19,14999.99999999998,-1.1166859113516693e-17,9976.580302654185,1.1751650455824821e-21,1.935493338869607e-16,359999.9998547759,0.00014504040434494618,1.8281314269867634e-07,749989.3564542711,10.642842466395699,0.0007032619242334993,7.9,0.0
7.91,8224.651901624666,6.599120387082582e-08,1024.651901758639,1.1906389166064583e-20,3.442787599120134e-17,2.485871071686641e-17,3.400879605192483e-08,1.7953251778738894e-17,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,9.509337839901207e-19,14999.99999999998,-1.166847619932688e-17,9976.580302654185,2.1141053084784053e-21,2.382444882648069e-16,359999.9998569828,0.00014283627562791928,1.800315163937979e-07,749989.3918600709,10.607441338083213,0.0006985905145528994,7.91,0.0
7.92,8215.302303142322,6.591222793984375e-08,1015.3023032763748,1.1496951316357945e-20,3.4398686370810853e-17,2.4853039904180814e-17,3.408777198290095e-08,1.799445910491057e-17,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,9.178356081197956e-19,14999.99999999998,-1.1288230174538442e-17,9976.580302654185,3.2492687301944595e-21,2.649686206851827e-16,359999.9998591562,0.0001406656316041747,1.7729220091593975e-07,749989.4271482293,10.572157819933008,0.0006939501177447376,7.92,0.0
7.930000000000001,8205.948022020935,6.583325547863787e-08,1005.9480221550668,1.1163995953293056e-20,3.436940494958971e-17,2.4847241890012713e-17,3.416674444410114e-08,1.8035555973595556e-17,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,7.926952244119644e-19,14999.99999999998,-9.789363074233009e-18,9976.580302654185,4.660217668703643e-21,2.6794681596601375e-16,359999.99986129656,0.0001385279593871863,1.7459454735411407e-07,749989.4623191357,10.53699152325754,0.0006893405281194588,7.930000000000001,0.0
7.94,8196.589136496768,6.575428709452073e-08,996.5891366309802,1.0933390053550874e-20,3.434003228757881e-17,2.4841317283619528e-17,3.4245712828212837e-08,1.8076541713851814e-17,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,5.538865828580285e-19,14999.99999999998,-6.909879217051801e-18,9976.580302654185,6.439120179457707e-21,2.4078301480853743e-16,359999.99986340443,0.00013642275316004792,1.719379157505276e-07,749989.4973731772,10.501942060623543,0.0006847615413269151,7.94,0.0
7.95,8187.225724612351,6.567532339272565e-08,987.2257247466408,1.0833760852090926e-20,3.4310568944388324e-17,2.4835266694678075e-17,3.4324676530002644e-08,1.81174156610647e-17,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,1.776060611050611e-19,14999.99999999998,-2.361518022131621e-18,9976.580302654185,8.691413393709187e-21,1.7643532200865004e-16,359999.9998654803,0.00013434951400027122,1.6932167487825135e-07,749989.5323107407,10.467009045848357,0.0006802129543459364,7.95,0.0
7.96,8177.857864948698,6.55963649829932e-08,977.857865083067,1.0661422587386899e-20,3.428101548105952e-17,2.4829090738535627e-17,3.440363493973025e-08,1.8158177134301723e-17,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,1.1181691441483263e-20,14999.99999999998,-3.4738984983427387e-19,9976.580302654185,9.72075881880805e-21,1.6505141028168387e-16,359999.99986752454,0.00013230782939180032,1.667453032459893e-07,749989.5671322108,10.432192094019758,0.0006756945675755053,7.96,0.0
7.97,8168.485635017403,6.551741246512512e-08,968.4856351518512,1.0493780783652415e-20,3.425137245594747e-17,2.482279002461744e-17,3.448258745759378e-08,1.8198825485837994e-17,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-4.1955899016627134e-20,14999.99999999998,3.011483809594714e-19,9976.580302654185,9.992534866952399e-21,1.8036167600423202e-16,359999.9998695377,0.00013029719913043382,1.6420816794503072e-07,749989.6018379718,10.397490821441174,0.0006712061802375385,7.97,0.0
7.98,8159.109112092384,6.543846643646531e-08,959.1091122269103,1.042242812344554e-20,3.422164042683709e-17,2.4816365162394096e-17,3.45615334862493e-08,1.8239360075441776e-17,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-9.842721409356577e-20,14999.99999999998,9.952796836037295e-19,9976.580302654185,1.0073045458460512e-20,1.9075950082117823e-16,359999.99987152027,0.00012831712562109135,1.6170963935458265e-07,749989.6364284062,10.36290484565468,0.0006667475927525009,7.98,0.0
7.99,8149.728373482379,6.53595274943541e-08,949.7283736169846,1.0465112671560846e-20,3.419181995163035e-17,2.4809816763323558e-17,3.4640472428356396e-08,1.8279780261907448e-17,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-1.5504858663591948e-19,14999.99999999998,1.6962504268741517e-18,9976.580302654185,9.949692635283823e-21,1.9595254985467734e-16,359999.9998734727,0.00012636714356777364,1.5924912885731507e-07,749989.6709038954,10.328433785446135,0.0006623186075166165,7.99,0.0
8.0,8140.343496293439,6.528059623399916e-08,940.3434964281236,1.064082798440721e-20,3.416191158773033e-17,2.48031454391224e-17,3.4719403688707455e-08,1.8320085410317296e-17,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-2.0796124467180428e-19,14999.99999999998,2.3570114923970206e-18,9976.580302654185,9.61051347267143e-21,1.9573889101135733e-16,359999.9998753955,0.00012444679439294445,1.5682605634439412e-07,749989.7052648196,10.29407726083407,0.0006579190282214219,8.0,0.0
8.01,8130.954557426093,6.520167324845521e-08,930.9545575608563,1.0969843458434093e-20,3.4131915892024954e-17,2.479635180172613e-17,3.4798326674247665e-08,1.836027489206573e-17,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-2.525899504983884e-19,14999.99999999998,2.9217100403775e-18,9976.580302654185,9.044226489675157e-21,1.900155555265732e-16,359999.99987728905,0.00012255562608940777,1.5443985002755055e-07,749989.7395115577,10.259834893066085,0.0006535486598440557,8.01,0.0
8.02,8121.561633572516,6.512275912860414e-08,921.5616337073587,1.1473734678557813e-20,3.41018334208707e-17,2.478943646324952e-17,3.487724079409515e-08,1.8400348084883523e-17,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-2.8360163976944016e-19,14999.99999999998,3.325181275328181e-18,9976.580302654185,8.240278059654685e-21,1.78787098508666e-16,359999.9998791538,0.00012069319307218394,1.52089946251147e-07,749989.7736444875,10.225706304615215,0.0006492073086375468,8.02,0.0
8.03,8112.164801213699,6.504385446313482e-08,912.1648013486213,1.2175413766587813e-20,3.4071664730076284e-17,2.4782400035946966e-17,3.4956145459561016e-08,1.844030437286205e-17,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-2.9486406058287015e-19,14999.99999999998,3.49244021179755e-18,9976.580302654185,7.188888820782636e-21,1.6217415948322057e-16,359999.99988099025,0.00011885905603038624,1.4977578930424543e-07,749989.8076639854,10.191691119176317,0.0006448947821211027,8.03,0.0
8.040000000000001,8102.764136616614,6.4964959838523e-08,902.7641367516144,1.309915972965311e-20,3.4041410374886374e-17,2.4775243132172806e-17,3.503504008416949e-08,1.848014314647754e-17,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-2.7940441256826894e-19,14999.99999999998,3.3381734400984164e-18,9976.580302654185,5.881100086549436e-21,1.404220229373193e-16,359999.9998827988,0.00011705278177909684,1.474968312326742e-07,749989.8415704268,10.157788961662437,0.0006406108890703975,8.040000000000001,0.0
8.05,8093.359715831384,6.488607583901133e-08,893.3597159664635,1.4270648808627872e-20,3.4011070909965305e-17,2.4767966364341662e-17,3.511392408367789e-08,1.8519863802615284e-17,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-2.293679859744651e-19,14999.99999999998,2.7662308920365495e-18,9976.580302654185,4.308820256269387e-21,1.139091788638162e-16,359999.9998845799,0.00011527394311124456,1.4525253165109713e-07,749989.8753641858,10.123999458201212,0.0006363554395078627,8.05,0.0
8.06,8083.951614688447,6.480720304658914e-08,883.9516148236055,1.5716984826558674e-20,3.398064688938077e-17,2.476057034488878e-17,3.519279687609685e-08,1.855946574459392e-17,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-1.359768007570539e-19,14999.99999999998,1.6691176066390262e-18,9976.580302654185,2.464871225584384e-21,8.315588330557164e-17,359999.99988633394,0.00011352211864947932,1.430423575550787e-07,749989.909045635,10.090322236131213,0.0006321282446929716,8.06,0.0
8.07,8074.539908953098,6.472834204235022e-08,874.5399090883352,1.7330588606924143e-20,3.395013886705202e-17,2.475305568752632e-17,3.527165788033269e-08,1.859894837771328e-17,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-1.7102431676516544e-20,14999.99999999998,2.6306474127011903e-19,9976.580302654185,4.538006036304567e-22,4.9095976054514237e-17,359999.9998880614,0.00011179690641582452,1.4086580055709002e-07,749989.9426151463,10.05675692401267,0.0006279291175076236,8.07,0.0
