t,V,K_i,Na_i,Ca_i,xr1,xr2,xs,m,h,Ca_ds,d,f,s,r,Ca_up,Ca_rel,ActFrac,ProdFrac,Ca_Calmod,Ca_Trop
8.07,-93.05526015201329,138.49734325731683,5.689296216067677,5.608635536277561e-06,9.886707821190613e-06,2.1510812294509121e-07,6.721692580891139e-07,0.001575363050204902,0.9946542741974403,2.1561069605229557e-07,2.2762932631037307e-08,4.030553022705889e-09,0.9998700227743189,1.8397481995457065e-08,0.18746964573428052,0.18560862118144783,0.00018302769804538882,0.010992969615092616,0.00022185679715495488,0.00013982377866196972
8.08,-93.05526046690444,138.49734489911498,5.689296222977213,5.608635491071513e-06,9.886707267740912e-06,2.151080854957629e-07,6.721692298678886e-07,0.001575362982181886,0.9946542745740747,2.156106795611649e-07,2.2762930839524312e-08,4.030552681890466e-09,0.9998700227818414,1.83974808368227e-08,0.18746964429153387,0.18560861975317716,0.00018302769511582817,0.01099296943895463,0.00022185679538660712,0.0001398237775381305
8.09,-93.0552607817956,138.49734654091313,5.689296229886748,5.608635445865466e-06,9.886706714291212e-06,2.1510804804643457e-07,6.721692016466633e-07,0.00157536291415887,0.9946542749507091,2.156106630700342e-07,2.2762929048011317e-08,4.030552341075042e-09,0.9998700227893639,1.8397479678188337e-08,0.1874696428487872,0.18560861832490647,0.00018302769218626753,0.010992969262816642,0.00022185679361825934,0.00013982377641429128
8.1,-93.05526109668675,138.49734818271128,5.689296236796284,5.608635400659418e-06,9.88670616084151e-06,2.1510801059710625e-07,6.72169173425438e-07,0.001575362846135854,0.9946542753273435,2.1561064657890353e-07,2.2762927256498322e-08,4.030552000259619e-09,0.9998700227968864,1.8397478519553972e-08,0.18746964140604055,0.18560861689663577,0.0001830276892567069,0.010992969086678656,0.00022185679184991158,0.00013982377529045206
8.11,-93.0552614115779,138.49734982450943,5.68929624370582,5.6086353554533706e-06,9.88670560739181e-06,2.1510797314777792e-07,6.721691452042125e-07,0.001575362778112838,0.9946542757039779,2.1561063008777283e-07,2.2762925464985327e-08,4.030551659444196e-09,0.9998700228044088,1.839747736091961e-08,0.1874696399632939,0.1856086154683651,0.00018302768632714626,0.01099296891054067,0.0002218567900815638,0.00013982377416661283
8.120000000000001,-93.05526172646904,138.49735146630758,5.689296250615355,5.608635310247323e-06,9.886705053942111e-06,2.151079356984496e-07,6.721691169829872e-07,0.0015753627100898219,0.9946542760806124,2.1561061359664213e-07,2.2762923673472328e-08,4.030551318628772e-09,0.9998700228119314,1.8397476202285244e-08,0.18746963852054724,0.1856086140400944,0.0001830276833975856,0.010992968734402682,0.00022185678831321604,0.0001398237730427736
8.13,-93.0552620413602,138.49735310810573,5.68929625752489,5.6086352650412745e-06,9.88670450049241e-06,2.1510789824912128e-07,6.721690887617619e-07,0.0015753626420668056,0.9946542764572468,2.1561059710551146e-07,2.2762921881959333e-08,4.030550977813349e-09,0.9998700228194538,1.839747504365088e-08,0.1874696370778006,0.1856086126118237,0.000183027680468025,0.010992968558264695,0.00022185678654486826,0.0001398237719189344
8.14,-93.05526235625135,138.49735474990388,5.689296264434426,5.608635219835227e-06,9.88670394704271e-06,2.1510786079979296e-07,6.721690605405366e-07,0.0015753625740437896,0.9946542768338812,2.1561058061438076e-07,2.2762920090446338e-08,4.030550636997926e-09,0.9998700228269763,1.8397473885016516e-08,0.18746963563505395,0.185608611183553,0.00018302767753846435,0.01099296838212671,0.0002218567847765205,0.0001398237707950952
8.15,-93.0552626711425,138.49735639170203,5.689296271343961,5.608635174629179e-06,9.88670339359301e-06,2.1510782335046464e-07,6.721690323193113e-07,0.0015753625060207735,0.9946542772105156,2.156105641232501e-07,2.2762918298933343e-08,4.030550296182502e-09,0.9998700228344988,1.839747272638215e-08,0.1874696341923073,0.18560860975528234,0.0001830276746089037,0.010992968205988723,0.00022185678300817272,0.00013982376967125598
8.16,-93.05526298603365,138.49735803350018,5.689296278253496,5.608635129423132e-06,9.886702840143309e-06,2.151077859011363e-07,6.72169004098086e-07,0.0015753624379977575,0.99465427758715,2.156105476321194e-07,2.2762916507420348e-08,4.03054995536708e-09,0.9998700228420213,1.839747156774779e-08,0.18746963274956063,0.18560860832701165,0.00018302767167934305,0.010992968029850735,0.00022185678123982496,0.00013982376854741675
8.17,-93.0552633009248,138.49735967529833,5.689296285163032,5.608635084217084e-06,9.886702286693609e-06,2.1510774845180796e-07,6.721689758768607e-07,0.0015753623699747415,0.9946542779637845,2.156105311409887e-07,2.2762914715907353e-08,4.0305496145516565e-09,0.9998700228495437,1.8397470409113423e-08,0.187469631306814,0.18560860689874095,0.00018302766874978243,0.010992967853712749,0.00022185677947147718,0.00013982376742357753
8.18,-93.05526361581596,138.4973613170965,5.689296292072568,5.6086350390110365e-06,9.886701733243907e-06,2.1510771100247964e-07,6.721689476556354e-07,0.0015753623019517254,0.9946542783404189,2.1561051464985802e-07,2.2762912924394354e-08,4.030549273736233e-09,0.9998700228570663,1.839746925047906e-08,0.18746962986406734,0.18560860547047026,0.0001830276658202218,0.010992967677574763,0.0002218567777031294,0.0001398237662997383
8.19,-93.0552639307071,138.49736295889466,5.689296298982103,5.608634993804989e-06,9.886701179794208e-06,2.1510767355315132e-07,6.721689194344101e-07,0.0015753622339287094,0.9946542787170533,2.1561049815872732e-07,2.276291113288136e-08,4.03054893292081e-09,0.9998700228645887,1.8397468091844695e-08,0.18746962842132067,0.1856086040421996,0.00018302766289066114,0.010992967501436775,0.00022185677593478164,0.0001398237651758991
8.2,-93.05526424559825,138.4973646006928,5.689296305891639,5.608634948598941e-06,9.886700626344508e-06,2.15107636103823e-07,6.721688912131848e-07,0.0015753621659056933,0.9946542790936876,2.1561048166759665e-07,2.2762909341368364e-08,4.0305485921053864e-09,0.9998700228721112,1.839746693321033e-08,0.18746962697857403,0.1856086026139289,0.00018302765996110052,0.010992967325298789,0.00022185677416643385,0.00013982376405205987
8.21,-93.0552645604894,138.49736624249095,5.689296312801174,5.608634903392893e-06,9.886700072894806e-06,2.1510759865449468e-07,6.721688629919595e-07,0.0015753620978826773,0.9946542794703221,2.1561046517646595e-07,2.276290754985537e-08,4.030548251289963e-09,0.9998700228796337,1.8397465774575967e-08,0.18746962553582738,0.1856086011856582,0.00018302765703153987,0.010992967149160803,0.0002218567723980861,0.00013982376292822065
8.22,-93.05526487538056,138.4973678842891,5.689296319710709,5.608634858186845e-06,9.886699519445107e-06,2.1510756120516635e-07,6.721688347707341e-07,0.0015753620298596613,0.9946542798469565,2.1561044868533528e-07,2.2762905758342374e-08,4.03054791047454e-09,0.9998700228871562,1.8397464615941602e-08,0.1874696240930807,0.18560859975738753,0.00018302765410197923,0.010992966973022815,0.0002218567706297383,0.00013982376180438142
8.23,-93.05526519027171,138.49736952608725,5.689296326620245,5.608634812980798e-06,9.886698965995407e-06,2.1510752375583803e-07,6.721688065495088e-07,0.0015753619618366452,0.9946542802235909,2.1561043219420458e-07,2.276290396682938e-08,4.0305475696591164e-09,0.9998700228946786,1.839746345730724e-08,0.18746962265033407,0.18560859832911683,0.0001830276511724186,0.010992966796884829,0.00022185676886139055,0.0001398237606805422
8.24,-93.05526550516286,138.4973711678854,5.68929633352978,5.60863476777475e-06,9.886698412545706e-06,2.151074863065097e-07,6.721687783282835e-07,0.0015753618938136292,0.9946542806002253,2.1561041570307388e-07,2.276290217531638e-08,4.030547228843693e-09,0.9998700229022012,1.8397462298672874e-08,0.18746962120758742,0.18560859690084613,0.00018302764824285796,0.010992966620746843,0.00022185676709304277,0.00013982375955670298
8.25,-93.05526582005402,138.49737280968355,5.6892963404393155,5.6086347225687025e-06,9.886697859096006e-06,2.151074488571814e-07,6.721687501070582e-07,0.0015753618257906131,0.9946542809768597,2.156103992119432e-07,2.2762900383803385e-08,4.03054688802827e-09,0.9998700229097236,1.8397461140038512e-08,0.18746961976484078,0.18560859547257544,0.0001830276453132973,0.010992966444608855,0.00022185676532469501,0.00013982375843286376
8.26,-93.05526613494516,138.4973744514817,5.689296347348852,5.608634677362655e-06,9.886697305646304e-06,2.1510741140785306e-07,6.721687218858329e-07,0.001575361757767597,0.9946542813534942,2.156103827208125e-07,2.276289859229039e-08,4.030546547212846e-09,0.9998700229172461,1.8397459981404146e-08,0.1874696183220941,0.18560859404430477,0.00018302764238373667,0.010992966268470869,0.00022185676355634723,0.00013982375730902454
8.27,-93.05526644983631,138.49737609327985,5.689296354258387,5.608634632156607e-06,9.886696752196605e-06,2.1510737395852474e-07,6.721686936646076e-07,0.0015753616897445808,0.9946542817301286,2.1561036622968184e-07,2.2762896800777395e-08,4.030546206397424e-09,0.9998700229247686,1.839745882276978e-08,0.18746961687934746,0.18560859261603407,0.00018302763945417605,0.010992966092332883,0.00022185676178799947,0.00013982375618518534
8.28,-93.05526676472746,138.497377735078,5.689296361167922,5.60863458695056e-06,9.886696198746905e-06,2.1510733650919642e-07,6.721686654433823e-07,0.0015753616217215648,0.994654282106763,2.1561034973855114e-07,2.27628950092644e-08,4.0305458655820005e-09,0.9998700229322911,1.839745766413542e-08,0.18746961543660082,0.18560859118776338,0.0001830276365246154,0.010992965916194895,0.0002218567600196517,0.00013982375506134612
8.290000000000001,-93.05526707961862,138.49737937687615,5.689296368077458,5.608634541744512e-06,9.886695645297203e-06,2.151072990598681e-07,6.72168637222157e-07,0.0015753615536985488,0.9946542824833974,2.1561033324742047e-07,2.2762893217751404e-08,4.030545524766577e-09,0.9998700229398135,1.8397456505501053e-08,0.18746961399385415,0.1856085897594927,0.00018302763359505475,0.010992965740056908,0.00022185675825130393,0.0001398237539375069
8.3,-93.05526739450977,138.4973810186743,5.689296374986993,5.608634496538464e-06,9.886695091847504e-06,2.1510726161053978e-07,6.721686090009317e-07,0.0015753614856755327,0.9946542828600318,2.1561031675628977e-07,2.2762891426238406e-08,4.030545183951154e-09,0.9998700229473361,1.839745534686669e-08,0.1874696125511075,0.185608588331222,0.00018302763066549413,0.010992965563918922,0.00022185675648295615,0.00013982375281366768
8.31,-93.05526770940092,138.49738266047248,5.689296381896528,5.608634451332416e-06,9.886694538397804e-06,2.1510722416121143e-07,6.721685807797064e-07,0.0015753614176525167,0.9946542832366663,2.1561030026515907e-07,2.276288963472541e-08,4.0305448431357305e-09,0.9998700229548585,1.8397454188232325e-08,0.18746961110836086,0.18560858690295132,0.0001830276277359335,0.010992965387780936,0.0002218567547146084,0.00013982375168982846
8.32,-93.05526802429208,138.49738430227063,5.689296388806064,5.6086344061263685e-06,9.886693984948103e-06,2.151071867118831e-07,6.721685525584811e-07,0.0015753613496295006,0.9946542836133007,2.156102837740284e-07,2.2762887843212416e-08,4.030544502320307e-09,0.999870022962381,1.8397453029597963e-08,0.18746960966561418,0.18560858547468062,0.00018302762480637284,0.010992965211642948,0.0002218567529462606,0.00013982375056598924
8.33,-93.05526833918323,138.49738594406878,5.6892963957155995,5.608634360920321e-06,9.886693431498403e-06,2.1510714926255478e-07,6.721685243372558e-07,0.0015753612816064846,0.994654283989935,2.156102672828977e-07,2.276288605169942e-08,4.030544161504884e-09,0.9998700229699035,1.8397451870963597e-08,0.18746960822286754,0.18560858404640995,0.0001830276218768122,0.010992965035504962,0.00022185675117791285,0.00013982374944215001
8.34,-93.05526865407437,138.49738758586693,5.689296402625136,5.608634315714273e-06,9.886692878048701e-06,2.1510711181322646e-07,6.721684961160305e-07,0.0015753612135834686,0.9946542843665694,2.1561025079176703e-07,2.2762884260186425e-08,4.0305438206894605e-09,0.999870022977426,1.8397450712329232e-08,0.1874696067801209,0.18560858261813926,0.00018302761894725157,0.010992964859366976,0.00022185674940956507,0.0001398237483183108
8.35,-93.05526896896552,138.49738922766508,5.689296409534671,5.608634270508226e-06,9.886692324599002e-06,2.1510707436389814e-07,6.721684678948051e-07,0.0015753611455604525,0.9946542847432038,2.1561023430063633e-07,2.2762882468673427e-08,4.030543479874037e-09,0.9998700229849484,1.839744955369487e-08,0.18746960533737425,0.18560858118986856,0.00018302761601769093,0.010992964683228988,0.0002218567476412173,0.00013982374719447157
8.36,-93.05526928385667,138.49739086946323,5.689296416444206,5.608634225302178e-06,9.886691771149302e-06,2.1510703691456982e-07,6.721684396735798e-07,0.0015753610775374365,0.9946542851198383,2.1561021780950566e-07,2.2762880677160432e-08,4.030543139058614e-09,0.999870022992471,1.8397448395060504e-08,0.18746960389462758,0.18560857976159786,0.00018302761308813028,0.010992964507091002,0.00022185674587286953,0.00013982374607063235
8.370000000000001,-93.05526959874783,138.49739251126138,5.689296423353742,5.6086341800961305e-06,9.8866912176996e-06,2.151069994652415e-07,6.721684114523545e-07,0.0015753610095144205,0.9946542854964727,2.1561020131837496e-07,2.2762878885647437e-08,4.030542798243191e-09,0.9998700229999934,1.8397447236426142e-08,0.18746960245188093,0.1856085783333272,0.00018302761015856966,0.010992964330953016,0.00022185674410452177,0.00013982374494679313
8.38,-93.05526991363898,138.49739415305953,5.689296430263277,5.608634134890082e-06,9.8866906642499e-06,2.1510696201591317e-07,6.721683832311292e-07,0.0015753609414914044,0.9946542858731071,2.1561018482724426e-07,2.276287709413444e-08,4.030542457427768e-09,0.9998700230075159,1.8397446077791776e-08,0.1874696010091343,0.1856085769050565,0.000183027607229009,0.010992964154815028,0.000221856742336174,0.0001398237438229539
8.39,-93.05527022853013,138.49739579485768,5.689296437172812,5.6086340896840344e-06,9.886690110800201e-06,2.1510692456658485e-07,6.721683550099039e-07,0.0015753608734683884,0.9946542862497415,2.156101683361136e-07,2.2762875302621446e-08,4.030542116612345e-09,0.9998700230150384,1.839744491915741e-08,0.18746959956638762,0.1856085754767858,0.00018302760429944837,0.010992963978677042,0.00022185674056782623,0.00013982374269911468
8.4,-93.05527054342129,138.49739743665583,5.689296444082348,5.608634044477987e-06,9.8866895573505e-06,2.1510688711725653e-07,6.721683267886786e-07,0.0015753608054453723,0.994654286626376,2.156101518449829e-07,2.276287351110845e-08,4.030541775796921e-09,0.9998700230225609,1.839744376052305e-08,0.18746959812364097,0.18560857404851513,0.00018302760136988775,0.010992963802539056,0.00022185673879947845,0.0001398237415752755
8.41,-93.05527085831243,138.49739907845398,5.6892964509918835,5.608633999271939e-06,9.8866890039008e-06,2.151068496679282e-07,6.721682985674533e-07,0.0015753607374223563,0.9946542870030104,2.1561013535385222e-07,2.2762871719595453e-08,4.030541434981498e-09,0.9998700230300833,1.8397442601888683e-08,0.18746959668089433,0.18560857262024444,0.0001830275984403271,0.010992963626401068,0.0002218567370311307,0.00013982374045143627
8.42,-93.05527117320358,138.49740072025213,5.689296457901419,5.608633954065892e-06,9.886688450451098e-06,2.1510681221859988e-07,6.72168270346228e-07,0.00157536066939934,0.9946542873796448,2.1561011886272152e-07,2.2762869928082458e-08,4.030541094166075e-09,0.9998700230376059,1.839744144325432e-08,0.18746959523814766,0.18560857119197374,0.00018302759551076645,0.010992963450263082,0.0002218567352627829,0.00013982373932759705
8.43,-93.05527148809473,138.4974023620503,5.689296464810955,5.608633908859844e-06,9.886687897001399e-06,2.1510677476927156e-07,6.721682421250027e-07,0.001575360601376324,0.9946542877562792,2.1561010237159082e-07,2.2762868136569462e-08,4.030540753350651e-09,0.9998700230451283,1.8397440284619955e-08,0.187469593795401,0.18560856976370305,0.0001830275925812058,0.010992963274125096,0.00022185673349443515,0.00013982373820375783
8.44,-93.05527180298589,138.49740400384846,5.68929647172049,5.6086338636537964e-06,9.886687343551699e-06,2.1510673731994324e-07,6.721682139037774e-07,0.001575360533353308,0.9946542881329136,2.1561008588046015e-07,2.2762866345056467e-08,4.030540412535228e-09,0.9998700230526507,1.8397439125985593e-08,0.18746959235265437,0.18560856833543238,0.0001830275896516452,0.01099296309798711,0.00022185673172608737,0.0001398237370799186
8.45,-93.05527211787704,138.4974056456466,5.689296478630025,5.608633818447749e-06,9.886686790101997e-06,2.1510669987061492e-07,6.721681856825521e-07,0.001575360465330292,0.9946542885095481,2.1561006938932945e-07,2.2762864553543472e-08,4.0305400717198046e-09,0.9998700230601733,1.8397437967351227e-08,0.18746959090990772,0.18560856690716168,0.00018302758672208454,0.010992962921849122,0.0002218567299577396,0.00013982373595607938
