t,ATP,ADP,PCr,Cr,Pi,ATP_i,ADP_i,PCr_i,Cr_i,Pi_i
9.09,-72896.20241049204,82596.20433356903,-145.38833140454938,26145.38833140458,103206.27250440154,-73369.71922023778,83069.72114331476,-144.50154155941317,26144.501541559443,103415.5646117379
9.1,-73008.85558071539,82708.85750379237,-145.4148638755932,26145.414863875623,103318.95253650127,-73482.3803163439,83182.38223942087,-144.5274333524485,26144.52743335248,103528.24764677294
9.11,-73121.50955971144,82821.51148278842,-145.44132423326786,26145.4413242333,103431.63330436523,-73595.04219960529,83295.04412268227,-144.55325500925994,26144.55325500929,103640.93140956832
9.120000000000001,-73234.16434523372,82934.1662683107,-145.46771276906526,26145.467712769096,103544.31480604215,-73707.70486786574,83407.70679094273,-144.57900681112443,26144.579006811153,103753.61589820444
9.13,-73346.8199348796,83046.8218579566,-145.4940298009409,26145.49402980097,103656.9970394492,-73820.36831876068,83520.37024183766,-144.60468909747314,26144.604689097505,103866.30111063442
9.14,-73459.47632648735,83159.47824956434,-145.5202756060048,26145.520275606035,103769.68000270611,-73933.03255023745,83633.03447331442,-144.63030212312944,26144.63030212316,103978.98704500755
9.15,-73572.1335178651,83272.1354409421,-145.54645046643802,26145.54645046647,103882.36369390717,-74045.69756020035,83745.69948327733,-144.65584615569728,26144.65584615573,104091.6736994486
9.16,-73684.79150679783,83384.79342987483,-145.57255466835437,26145.572554668386,103995.04811112698,-74158.36334651955,83858.36526959653,-144.681321473147,26144.681321473177,104204.36107206333
9.17,-73797.4502910805,83497.4522141575,-145.59858849616165,26145.598588496192,104107.7332524484,-74271.02990707457,83971.03183015155,-144.7067283518557,26144.706728351888,104317.0491609656
9.18,-73910.109868518,83610.111791595,-145.6245522325617,26145.62455223259,104220.41911596255,-74383.69723975433,84083.69916283131,-144.7320670666072,26144.732067066638,104429.73796427736
9.19,-74022.77023692531,83722.7721600023,-145.6504461585504,26145.650446158583,104333.10569976878,-74496.36534245712,84196.3672655341,-144.75733789059197,26144.757337890624,104542.42748012861
9.200000000000001,-74135.43139412731,83835.43331720431,-145.67627055341765,26145.67627055345,104445.7930019748,-74609.0342130907,84309.03613616766,-144.78254109540734,26144.78254109544,104655.11770665747
9.21,-74248.09333795893,83948.09526103592,-145.70202569474733,26145.70202569478,104558.48102069643,-74721.70384957205,84421.70577264902,-144.8076769510572,26144.807676951088,104767.80864201009
9.22,-74360.75606626504,84060.75798934203,-145.72771185841742,26145.72771185845,104671.16975405786,-74834.3742498277,84534.37617290467,-144.83274572595235,26144.832745725984,104880.50028434073
9.23,-74473.41957686719,84173.42149994418,-145.75332932552257,26145.75332932555,104783.8592001653,-74947.04541176769,84647.04733484465,-144.85774768973235,26144.857747689763,104993.19263178615
9.24,-74586.08386745772,84286.08579053471,-145.778878404357,26145.778878404388,104896.54935702386,-75059.71733320378,84759.71925628073,-144.88268312222755,26144.882683122258,105105.88568238444
9.25,-74698.74893603877,84398.75085911575,-145.80435933925514,26145.804359339287,105009.24022288248,-75172.39001218905,84872.39193526602,-144.90755227629583,26144.907552276327,105218.57943441169
9.26,-74811.41478048394,84511.41670356093,-145.8297724016071,26145.829772401637,105121.93179588953,-75285.06344667883,84985.0653697558,-144.93235541492717,26144.93235541496,105331.27388604588
9.27,-74924.0813986762,84624.08332175318,-145.8551178612295,26145.855117861258,105234.62407420111,-75397.73763463733,85097.7395577143,-144.95709279957222,26144.957092799603,105443.96903547253
9.28,-75036.74878850786,84736.75071158484,-145.88039598636553,26145.880395986394,105347.31705598113,-75510.41257403768,85210.41449711465,-144.98176469014248,26144.981764690172,105556.6648808848
9.290000000000001,-75149.4169478806,84849.41887095758,-145.90560704368488,26145.905607043715,105460.01073940123,-75623.08826286186,85323.09018593883,-145.00637134501014,26145.00637134504,105669.3614204834
9.3,-75262.08587470543,84962.08779778241,-145.93075129828384,26145.930751298314,105572.70512264078,-75735.76469910074,85435.7666221777,-145.03091302100808,26145.030913021037,105782.05865247665
9.31,-75374.7555669027,85074.75748997969,-145.9558290136852,26145.955829013714,105685.40020388697,-75848.44188075411,85548.44380383108,-145.05538997343004,26145.055389973462,105894.75657508045
9.32,-75487.42602240217,85187.42794547915,-145.98084045183822,26145.98084045187,105798.09598133469,-75961.11980583068,85661.12172890766,-145.0798024560304,26145.07980245606,106007.45518651832
9.33,-75600.0972391429,85300.09916221988,-146.00578587311884,26146.00578587315,105910.79245318664,-76073.79847234802,85773.800395425,-145.10415072102438,26145.104150721054,106120.15448502132
9.34,-75712.76921497707,85412.77113805406,-146.03066555584982,26146.03066555588,106023.48961757697,-76186.47787824164,85886.47980131862,-145.1284350407682,26145.1284350408,106232.85446875382
9.35,-75825.44194782413,85525.44387090112,-146.05547976504818,26146.05547976508,106136.18747269345,-76299.15802151064,85999.15994458762,-145.15265567304843,26145.15265567308,106345.55513593243
9.36,-75938.1154357142,85638.11735879116,-146.0802287435883,26146.08022874362,106248.88601681197,-76411.83890025881,86111.84082333579,-145.1768128512671,26145.176812851296,106458.25648485968
9.370000000000001,-76050.7896766138,85750.79159969078,-146.10491274757138,26146.104912747604,106361.58524815839,-76524.52051252993,86224.52243560691,-145.20090682372503,26145.200906823757,106570.95851378937
9.38,-76163.46466849826,85863.46659157524,-146.12953203163738,26146.129532031668,106474.28516496581,-76637.20285637605,86337.20477945305,-145.22493783730835,26145.224937837338,106683.66122098238
9.39,-76276.1404093517,85976.14233242869,-146.1540868489651,26146.154086848997,106586.9857654747,-76749.88592985772,86449.88785293471,-145.24890613748866,26145.24890613752,106796.36460470683
9.4,-76388.8168971671,86088.81882024408,-146.17857745127202,26146.178577451305,106699.68704793288,-76862.56973104377,86562.57165412075,-145.27281196832297,26145.272811968352,106909.06866323798
9.41,-76501.49412994614,86201.49605302312,-146.20300408881448,26146.203004088846,106812.38901059542,-76975.25425801142,86675.25618108842,-145.29665557245366,26145.296655572485,107021.77339485825
9.42,-76614.17210569937,86314.17402877635,-146.2273670103876,26146.22736701042,106925.09165172478,-77087.9395088463,86787.9414319233,-145.32043719110857,26145.320437191138,107134.47879785721
9.43,-76726.85082244613,86426.85274552311,-146.25166646332525,26146.25166646336,107037.79496959069,-77200.62548164239,86900.62740471937,-145.34415706410095,26145.34415706413,107247.18487053164
9.44,-76839.53027821453,86539.53220129151,-146.27590269350011,26146.27590269353,107150.49896247023,-77313.31217450199,87013.31409757897,-145.36781542982945,26145.36781542986,107359.89161118543
9.450000000000001,-76952.21047089307,86652.21239397005,-146.30007597382559,26146.300075973857,107263.203628528,-77425.99958539465,87126.00150847163,-145.39141255190668,26145.391412551937,107472.5990180132
9.46,-77064.8913986033,86764.89332168028,-146.32418653268644,26146.324186532718,107375.90896611693,-77538.68771251157,87238.68963558855,-145.41494865229404,26145.414948652324,107585.30708939266
9.47,-77177.57305940738,86877.57498248437,-146.34823461011493,26146.34823461015,107488.61497354216,-77651.37655398747,87351.37847706444,-145.43842396378537,26145.438423963817,107698.01582365521
9.48,-77290.25545135982,86990.2573744368,-146.37222044782527,26146.372220447858,107601.32164910299,-77764.0661079498,87464.06803102678,-145.4618387206966,26145.461838720727,107810.72521912651
9.49,-77402.93857252349,87102.94049560047,-146.39614428616247,26146.396144286195,107714.02899110557,-77876.75637253396,87576.75829561094,-145.48519315601487,26145.485193156044,107923.43527413905
9.5,-77515.62242096958,87215.62434404656,-146.42000636410216,26146.420006364136,107826.73699786307,-77989.44734588324,87689.44926896022,-145.50848750139872,26145.50848750143,108036.14598703205
9.51,-77628.30699477758,87328.30891785456,-146.44380691925068,26146.443806919284,107939.44566769555,-78102.13902614889,87802.14094922585,-145.53172198717786,26145.53172198721,108148.85735615157
9.52,-77740.99229203531,87440.9942151123,-146.4675461878451,26146.467546187876,108052.15499893,-78214.83141149001,87914.833334567,-145.5548968423534,26145.554896842383,108261.56937985044
9.53,-77853.67831083894,87553.68023391592,-146.49122440475315,26146.491224404785,108164.86498990036,-78327.52450007368,88027.52642315066,-145.5780122945976,26145.578012294627,108374.28205648827
9.540000000000001,-77966.36504929293,87666.36697236991,-146.5148418034733,26146.514841803506,108277.57563894754,-78440.21829007487,88140.22021315186,-145.60106857025414,26145.601068570286,108486.99538443149
9.55,-78079.05250545399,87779.05442853096,-146.53839862696776,26146.538398627,108390.28694437417,-78552.91277962162,88252.9147026986,-145.62406590590012,26145.624065905933,108599.70936200916
9.56,-78191.74067729016,87891.74260036713,-146.56189513558303,26146.561895135615,108502.99890441165,-78665.60796675493,88365.60988983192,-145.64700455679966,26145.64700455683,108712.42398748093
9.57,-78304.42956307305,88004.43148615002,-146.58533153122823,26146.58533153126,108615.71151753623,-78778.30384981266,88478.30577288964,-145.66988471597924,26145.66988471601,108825.13925934538
9.58,-78417.11916093295,88117.12108400992,-146.6087080433624,26146.608708043394,108728.4247821105,-78891.00042699414,88591.00235007112,-145.69270660600213,26145.692706606034,108937.85517599019
9.59,-78529.80946900819,88229.81139208516,-146.63202490013904,26146.632024900173,108841.13869650375,-79003.69769650635,88703.69961958333,-145.71547044817106,26145.7154704482,109050.57173580963
9.6,-78642.50048544505,88342.50240852202,-146.65528232840614,26146.65528232844,108953.85325909196,-79116.39565656381,88816.39757964079,-145.73817646252812,26145.73817646256,109163.28893720444
9.61,-78755.1922083978,88455.19413147477,-146.6784805537063,26146.67848055374,109066.56846825773,-79229.09430538866,88929.09622846563,-145.76082486785478,26145.760824867888,109276.00677858193
9.620000000000001,-78867.88463602871,88567.88655910568,-146.70161980027657,26146.70161980031,109179.28432239036,-79341.79364121062,89041.7955642876,-145.78341588167197,26145.783415881706,109388.72525835593
9.63,-78980.57776650804,88680.579689585,-146.72470029104852,26146.72470029108,109292.0008198858,-79454.49366226699,89154.49558534398,-145.80594972023997,26145.805949720274,109501.44437494675
9.64,-79093.27159801403,88793.273521091,-146.74772224764826,26146.74772224768,109404.71795914668,-79567.19436680271,89267.19628987968,-145.82842659855845,26145.828426598593,109614.16412678131
9.65,-79205.96612873292,88905.96805180989,-146.77068589039638,26146.770685890428,109517.4357385823,-79679.89575307026,89379.89767614723,-145.85084673036653,26145.8508467304,109726.88451229299
9.66,-79318.66135685895,89018.66327993592,-146.79359143830803,26146.79359143834,109630.15415660862,-79792.59781932973,89492.5997424067,-145.87321032814265,26145.873210328176,109839.60552992174
9.67,-79431.35728059434,89131.35920367131,-146.8164391090928,26146.816439109127,109742.87321164827,-79905.30056384884,89605.30248692581,-145.8955176031047,26145.895517603138,109952.32717811402
9.68,-79544.0538981493,89244.05582122627,-146.83922911915488,26146.83922911919,109855.59290213056,-80018.00398490284,89718.00590797982,-145.91776876520998,26145.917768765245,110065.04945532283
9.69,-79656.75120760112,89356.75313067809,-146.86196171462836,26146.861961714658,109968.3132263819,-80130.70808064025,89830.71000371722,-145.9399640548834,26145.939964054916,110177.77235990149
9.700000000000001,-79769.44920703136,89469.45113010831,-146.88463714117438,26146.884637141207,110081.03418273243,-80243.41284921354,89943.4147722905,-145.96210371214042,26145.962103712176,110290.49589020696
9.71,-79882.14789485403,89582.149817931,-146.90725557165294,26146.907255571685,110193.75576977132,-80356.11828909232,90056.12021216929,-145.98418790264418,26145.98418790268,110403.22004484743
9.72,-79994.84726929972,89694.84919237669,-146.9298172198089,26146.92981721984,110306.47798594552,-80468.82439857117,90168.82632164814,-146.0062168339294,26146.006216833965,110515.94482229327
9.73,-80107.54732860642,89807.54925168339,-146.95232229819462,26146.952322298224,110419.20082970822,-80581.53117595175,90281.53309902872,-146.02819071238568,26146.02819071242,110628.67022102092
9.74,-80220.24807101964,89920.24999409661,-146.97477101817,26146.974771018202,110531.92429951891,-80694.23861954284,90394.24054261981,-146.05010974325765,26146.050109743293,110741.39623951304
9.75,-80332.94949479235,90032.95141786932,-146.99716358990247,26146.997163589935,110644.64839384331,-80806.94672766028,90506.94865073725,-146.0719741306448,26146.07197413068,110854.12287625836
9.76,-80445.65159818498,90145.65352126195,-147.01950022236696,26147.0195002224,110757.37311115341,-80919.65549862705,90619.65742170402,-146.0937840775016,26146.093784077537,110966.85012975181
9.77,-80558.35437946545,90258.35630254242,-147.04178112334603,26147.04178112338,110870.09844992752,-81032.36493077323,90732.3668538502,-146.11553978563742,26146.11553978567,111079.57799849442
9.78,-80671.0578369092,90371.05975998616,-147.0640064994296,26147.064006499462,110982.82440865017,-81145.07502243598,90845.07694551295,-146.13724145571658,26146.13724145575,111192.30648099339
9.790000000000001,-80783.76196879908,90483.76389187605,-147.08617655601535,26147.086176556048,111095.55098581218,-81257.78577195962,90957.78769503658,-146.15888928725838,26146.158889287293,111305.03557576204
9.8,-80896.46677342543,90596.4686965024,-147.1082914973083,26147.10829149734,111208.2781799106,-81370.49717769548,91070.49910077243,-146.180483478637,26146.18048347867,111417.76528131984
9.81,-81009.1722490861,90709.17417216307,-147.13035152632108,26147.130351526353,111321.00598944882,-81483.20923800206,91183.21116107902,-146.20202422708158,26146.202024227114,111530.49559619238
9.82,-81121.8783940864,90821.88031716336,-147.15235684487385,26147.152356844905,111433.73441293646,-81595.92195124496,91295.92387432192,-146.22351172867624,26146.22351172871,111643.22651891146
9.83,-81234.58520652937,90934.58712960634,-147.17430769430186,26147.174307694335,111546.46344872116,-81708.63531560835,91408.63723868532,-146.24494621217156,26146.244946212206,111755.95804785074
9.84,-81347.29268468438,91047.29460776135,-147.19620428391892,26147.19620428395,111659.19309528425,-81821.34932942627,91521.35125250324,-146.26632787956666,26146.2663278796,111868.69018151447
