t,NatP,MisP,Ub,E1,E2,E3,DUB,Proteasome,ROS,E1_Ub,E2_Ub,E3_MisP,MisP_Ub,MisP_Ub2,MisP_Ub3,MisP_Ub4,MisP_Ub5,MisP_Ub6,MisP_Ub7,MisP_Ub8,MisP_Ub4_Proteasome,MisP_Ub5_Proteasome,MisP_Ub6_Proteasome,MisP_Ub7_Proteasome,MisP_Ub8_Proteasome,ATP,ADP,AMP,degUb4,degUb5,degUb6,degUb7,degUb8,MisP_total,NatP_refolded,AggP,SeqAggP,AggP_Proteasome
7.63,500.00000115925116,0.07580641211447112,459.5377198549106,71.73669122453738,87.80103852362676,99.99951733645648,200.0,100.00000000000354,10.0,28.263308775462637,12.198961476373205,0.0004826635435261002,9.643601344987944e-06,1.230797616288937e-07,1.1527536290256702e-09,8.519567224299505e-12,5.2042506173915975e-14,2.7122177443263795e-16,1.2344331210406004e-18,5.0107399408428986e-21,4.782517931743026e-15,2.4457686517162994e-17,1.0966201304613615e-19,4.378057082609183e-22,1.5792774799333904e-24,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07630000005903176,1.1593103578888372e-06,-1.3688082338027608e-09,-3.53595821441466e-12,-3.5359582144147236e-12
7.640000000000001,500.0000011622852,0.07590512070568793,459.49377352996817,71.71756526693713,87.77621821629991,99.99951610689615,200.0,100.00000000000355,10.0,28.2824347330629,12.223781783700057,0.0004838931038517097,9.701244155536787e-06,1.2424334354568357e-07,1.1676896840822111e-09,8.659985116485736e-12,5.3085456952845475e-14,2.776385345224492e-16,1.2682201802168309e-18,5.1671466914837244e-21,4.86838520714474e-15,2.4984451589981274e-17,1.1242498408564184e-19,4.504829458973683e-22,1.6311513405737285e-24,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07640000005926392,1.1623445885508349e-06,-1.3722863218345486e-09,-3.5496636837597996e-12,-3.5496636837598634e-12
7.65,500.0000011653231,0.07600382761857359,459.44984311637796,71.69846497628312,87.75138815365803,99.9995148759308,200.0,100.00000000000357,10.0,28.301535023716895,12.248611846341943,0.00048512406921249053,9.759146875743985e-06,1.2541619910094404e-07,1.1827969610165419e-09,8.802506598008801e-12,5.414772887521907e-14,2.841970749115621e-16,1.3028744006848876e-18,5.3281197768349306e-21,4.955667048916064e-15,2.552176838785707e-17,1.1525317112208638e-19,4.635043428275132e-22,1.684613214594074e-24,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07650000005949668,1.165382767522914e-06,-1.375768528811891e-09,-3.5634039545809115e-12,-3.5634039545809757e-12
7.66,500.00000116836503,0.07610253285316479,459.4059285946743,71.67939029836757,87.72654837044414,99.99951364356126,200.0,100.00000000000358,10.0,28.32060970163245,12.27345162955583,0.0004863564387466901,9.817310269388999e-06,1.2659838793275478e-07,1.1980771606580141e-09,8.947159890113515e-12,5.522964670782354e-14,2.909002346223519e-16,1.3384157039201229e-18,5.493776096675504e-21,5.044384518935137e-15,2.6069829092181438e-17,1.1814796430665588e-19,4.768781975983321e-22,1.739705291665236e-24,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07660000005973004,1.1684248947379427e-06,-1.3792548536172212e-09,-3.577179068061865e-12,-3.5771790680619295e-12
7.67,500.0000011714109,0.0762012364094982,459.3620299454323,71.6603411790943,87.70169890133036,99.99951240978842,200.0,100.0000000000036,10.0,28.339658820905722,12.2983010986696,0.00048759021159142666,9.875735101067312e-06,1.2778996996498067e-07,1.2135319980286572e-09,9.093973544126503e-12,5.63315399894499e-14,2.977509016611654e-16,1.374864397170208e-18,5.664235013571405e-21,5.13455895408644e-15,2.662882893249456e-17,1.211107791097102e-19,4.90612975747398e-22,1.7964706749125274e-24,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07670000005996402,1.1714709701287895e-06,-1.382745295133072e-09,-3.5909890653753526e-12,-3.5909890653754176e-12
7.68,500.00000117446064,0.07629993828761052,459.3181471492677,71.6413175644786,87.67683978091803,99.99951117461313,200.0,100.00000000000361,10.0,28.358682435521427,12.323160219081938,0.0004888253868826905,9.934422136187946e-06,1.2899100540811213e-07,1.2291632024376633e-09,9.242976444650635e-12,5.745374308826861e-14,3.0475201369466545e-16,1.4122411793013718e-18,5.839618392711134e-21,5.226211969230657e-15,2.719896622571542e-17,1.2414305668631707e-19,5.047173124105123e-22,1.8549533959967924e-24,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0768000000601986,1.1745209936283252e-06,-1.3862398522420777e-09,-3.6048339876828925e-12,-3.6048339876829588e-12
7.69,500.0000011775144,0.07639863848753847,459.2742801868367,71.62231940064697,87.65197104373779,99.99950993803625,200.0,100.00000000000362,10.0,28.377680599353052,12.34802895626218,0.0004900619637553458,9.993372140970973e-06,1.3020155476010605e-07,1.2449725175763225e-09,9.394197812782699e-12,5.859659525971536e-14,3.1190655873296633e-16,1.4505671467081709e-18,6.020050642198557e-21,5.319365460198572e-15,2.7780442415742567e-17,1.272462642456002e-19,5.192000149584e-22,1.9151984303714973e-24,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0769000000604338,1.177574965169422e-06,-1.3897385238269728e-09,-3.6187138761348323e-12,-3.6187138761348985e-12
7.7,500.00000118057204,0.07649733700931877,459.23042903883606,71.60334663383694,87.62709272424976,99.99950870005867,200.0,100.00000000000364,10.0,28.39665336616308,12.372907275750206,0.0004912999413431318,1.0052585882445008e-05,1.3142167880722655e-07,1.2609617016134111e-09,9.547667209354331e-12,5.976044070489041e-14,3.192175758196072e-16,1.48986379928726e-18,6.2056587538064784e-21,5.414041606809062e-15,2.837346211342813e-17,1.3042189542392886e-19,5.34070065662684e-22,1.977251712717267e-24,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07700000006066962,1.1806328846849524e-06,-1.3932413087705921e-09,-3.632628771870342e-12,-3.6326287718704087e-12
7.71,500.0000011836337,0.07659603385298815,459.18659368600294,71.58439921039682,87.60220485684366,99.99950746068123,200.0,100.00000000000365,10.0,28.415600789603193,12.397795143156305,0.0004925393187786646,1.0112064128444734e-05,1.3265143862488716e-07,1.2771325272910484e-09,9.703414538196552e-12,6.094562862947572e-14,3.26688155728418e-16,1.530153046475685e-18,6.396572344194826e-21,5.510262875911473e-15,2.897823313692833e-17,1.3367147066197875e-19,5.49336624391378e-22,2.041160152555341e-24,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07710000006090603,1.1836947521077917e-06,-1.3967482059558718e-09,-3.646578716017425e-12,-3.646578716017492e-12
7.72,500.00000118669925,0.07669472901858336,459.1427741091147,71.56547707678551,87.57730747583891,99.99950621990482,200.0,100.00000000000367,10.0,28.434522923214512,12.42269252416105,0.0004937800951934389,1.017180764760838e-05,1.3389089557849222e-07,1.293486782020997e-09,9.861470049427742e-12,6.215251330317158e-14,3.343214416673153e-16,1.571457213354113e-18,6.5929236965967494e-21,5.608052024452329e-15,2.959496655243194e-17,1.3699653758568827e-19,5.650090313340997e-22,2.1069716500412767e-24,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07720000006114307,1.1867605673708162e-06,-1.4002592142658483e-09,-3.660563749692913e-12,-3.660563749692981e-12
7.73,500.0000011897688,0.07679342250614117,459.0989702889891,71.54658017957223,87.5524006154848,99.9995049777303,200.0,100.00000000000368,10.0,28.453419820427783,12.447599384515168,0.0004950222697178294,1.0231817209375229e-05,1.351401113242791e-07,1.3100262679814338e-09,1.0021864342765375e-11,6.338145411965684e-14,3.421206299890844e-16,1.6137990468155424e-18,6.794847802976523e-21,5.707432102566653e-15,3.022387671526995e-17,1.4039867139114172e-19,5.810968097572517e-22,2.1747351119403908e-24,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07730000006138071,1.1898303304069038e-06,-1.4037743325836592e-09,-3.6745839140024715e-12,-3.67458391400254e-12
7.74,500.00000119284226,0.07689211431569835,459.0551822064837,71.5277084654364,87.52748430996054,99.99950373415852,200.0,100.0000000000037,10.0,28.47229153456362,12.472515690039415,0.0004962658414810917,1.0292093583983088e-05,1.363991478101606e-07,1.326752802214171e-09,1.0184628370861495e-11,6.463281565707552e-14,3.50088970909189e-16,1.6572017217999352e-18,7.002482406662784e-21,5.808426456693932e-15,3.08651813114083e-17,1.4387947523340458e-19,5.976096687893803e-22,2.244500467786329e-24,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07740000006161898,1.1929040411489334e-06,-1.407293559792542e-09,-3.688639250040591e-12,-3.68863925004066e-12
7.75,500.0000011959197,0.07699080444729169,459.0114098424964,71.50886188116732,87.50255859337551,99.99950248919039,200.0,100.00000000000371,10.0,28.4911381188327,12.497441406624453,0.000497510809611365,1.0352637542465804e-05,1.3766806727656816e-07,1.3436682167223542e-09,1.0349793442662233e-11,6.590696773905404e-14,3.5822976923066867e-16,1.7016888475953227e-18,7.215968045461033e-21,5.911058732718997e-15,3.1519101399327123e-17,1.4744058061934362e-19,6.14557506236967e-22,2.316318686224286e-24,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07750000006185785,1.195981699529786e-06,-1.4108168947758353e-09,-3.702729798890602e-12,-3.7027297988906714e-12
7.76,500.0000011990011,0.07708949290095798,458.9676531779648,71.49004037366402,87.47762349976925,99.99950124282677,200.0,100.00000000000372,10.0,28.509959626336,12.522376500230719,0.0004987571732356729,1.0413449856650727e-05,1.389469322572947e-07,1.36077435856861e-09,1.051739122679124e-11,6.72042854962506e-14,3.665463850761583e-16,1.7472844742058036e-18,7.435448095248806e-21,6.015352879137789e-15,3.2185861452287785e-17,1.5108364780445517e-19,6.319504114308528e-22,2.3902417915402235e-24,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07760000006209734,1.1990633054823434e-06,-1.4143443364169789e-09,-3.7168556016246646e-12,-3.716855601624734e-12
7.7700000000000005,500.00000120208637,0.07718817967673407,458.92391219386644,71.47124388993504,87.45267906311166,99.99949999506853,200.0,100.00000000000374,10.0,28.528756110064982,12.547320936888301,0.0005000049314799253,1.0474531299156198e-05,1.4023580558033826e-07,1.3780730899736666e-09,1.0687453754957357e-11,6.852514942844151e-14,3.7504223462709053e-16,1.794013098786995e-18,7.661068814057526e-21,6.121333150248289e-15,3.286568940099135e-17,1.5481036619373451e-19,6.497986681035531e-22,2.4663228803776344e-24,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07770000006233746,1.2021488589394899e-06,-1.4178758835995127e-09,-3.731016699303777e-12,-3.731016699303848e-12
7.78,500.00000120517564,0.07728686477465675,458.88018687121865,71.45247237709819,87.42772531730316,99.99949874591654,200.0,100.00000000000375,10.0,28.547527622901832,12.572274682696811,0.0005012540834689194,1.0535882643389013e-05,1.4153475036874541e-07,1.3955662884154307e-09,1.086001342538648e-11,6.986994546714663e-14,3.8372079087012295e-16,1.841899672149391e-18,7.892979386644633e-21,6.229024109366633e-15,3.355881667663014e-17,1.5862245474661184e-19,6.681127572976784e-22,2.544616138643267e-24,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07780000006257819,1.20523835983411e-06,-1.4214115352070773e-09,-3.74521313297777e-12,-3.745213132977841e-12
7.79,500.0000012082688,0.07738554819476288,458.8364771910784,71.43372578238035,87.4027622961747,99.99949749537168,200.0,100.00000000000377,10.0,28.566274217619668,12.597237703825266,0.0005025046283263421,1.059750466354192e-05,1.428438300414558e-07,1.4132558467285483e-09,1.103510300627795e-11,7.123906503879885e-14,3.9258558435085044e-16,1.8909696053301888e-18,8.131331969560043e-21,6.338450632068723e-15,3.4265478254336064e-17,1.625216623859894e-19,6.8690336030572225e-22,2.625176858603378e-24,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07790000006281952,1.2083318080990905e-06,-1.4249512901234144e-09,-3.759444943685313e-12,-3.759444943685385e-12
7.8,500.000001211366,0.07748422993708931,458.7927831345423,71.41500405311727,87.37779003348801,99.99949624343483,200.0,100.00000000000378,10.0,28.584995946882742,12.62220996651195,0.0005037565651747711,1.0659398134591067e-05,1.441631083141462e-07,1.4311436732044184e-09,1.1212755639285357e-11,7.263290512845863e-14,4.016402039348388e-16,1.9412487762340214e-18,8.37628173671041e-21,6.4496379094572566e-15,3.4985912697026915e-17,1.6650976841140204e-19,7.0618136164142e-22,2.7080614561718922e-24,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07800000006306149,1.2114292036673196e-06,-1.4284951472323665e-09,-3.773712172453915e-12,-3.773712172453987e-12
7.8100000000000005,500.0000012144671,0.07758291000167293,458.74910468274624,71.39630713675335,87.35280856293566,99.99949499010687,200.0,100.0000000000038,10.0,28.60369286324667,12.647191437064306,0.0005050098931356765,1.0721563832293483e-05,1.4549264920007536e-07,1.4492316916916845e-09,1.1393004843022005e-11,7.405186834407909e-14,4.108882975760432e-16,1.9927635363431655e-18,8.627986925425347e-21,6.5626114514544995e-15,3.572036219965451e-17,1.7058858291633655e-19,7.25957852042947e-22,2.7933274883920594e-24,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07810000006330407,1.214530546471687e-06,-1.4320431054178766e-09,-3.7880148602999214e-12,-3.788014860299994e-12
7.82,500.00000121757216,0.07768158838855058,458.70544181686574,71.37763498084139,87.32781791814118,99.99949373538868,200.0,100.00000000000381,10.0,28.622365019158632,12.67218208185879,0.0005062646113294221,1.0784002533184515e-05,1.4683251701092834e-07,1.4675218416971896e-09,1.157588451659111e-11,7.549636298132331e-14,4.203335730926512e-16,2.0455407174976863e-18,8.88660888302922e-21,6.677397090120803e-15,3.6469072633856185e-17,1.7475994720973522e-19,7.462441315081709e-22,2.8810336711130515e-24,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07820000006354727,1.2176358364450834e-06,-1.4355951635639884e-09,-3.802353048228518e-12,-3.802353048228591e-12
7.83,500.00000122068116,0.07778026509775918,458.6617945181156,71.35898753304244,87.3028181326592,99.99949247928113,200.0,100.00000000000382,10.0,28.641012466957584,12.697181867340765,0.0005075207188752676,1.0846715014575326e-05,1.4818277635766253e-07,1.4860160784874189e-09,1.1761428943140982e-11,7.696680308893922e-14,4.299797989504162e-16,2.0996076387461127e-18,9.152312113922765e-21,6.794020982999185e-15,3.723229359301358e-17,1.7902573424171886e-19,7.67051712362233e-22,2.9712398968631264e-24,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0783000000637911,1.2207450735204013e-06,-1.4391513205548465e-09,-3.816726777233732e-12,-3.8167267772338055e-12
7.84,500.0000012237941,0.07787894012933562,458.6181627677497,71.34036474112554,87.2778092399756,99.99949122178512,200.0,100.00000000000384,10.0,28.659635258874477,12.72219076002437,0.00050877821489137,1.090970205455032e-05,1.4954349215135247e-07,1.5047163731903998e-09,1.1949672793445081e-11,7.846360853469326e-14,4.398308050535154e-16,2.15499211326707e-18,9.425264327178012e-21,6.912509616485909e-15,3.801027843771993e-17,1.8338784903355289e-19,7.883923223576627e-22,3.0640072529207453e-24,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07840000006403554,1.2238582576305346e-06,-1.4427115752746967e-09,-3.831136088298433e-12,-3.831136088298507e-12
7.8500000000000005,500.00000122691097,0.07797761348331685,458.57454654706135,71.32176655296755,87.25279127350757,99.99948996290152,200.0,100.00000000000385,10.0,28.678233447032472,12.747208726492397,0.0005100370984947848,1.097296443196461e-05,1.5091472960403587e-07,1.5236247128980875e-09,1.2140651129507288e-11,7.998720507186784e-14,4.498904835429982e-16,2.2117224553624634e-18,9.70563648465081e-21,7.032889809227367e-15,3.880328434165962e-17,1.8784822911189183e-19,8.102779078073009e-22,3.159398039585299e-24,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07850000006428062,1.2269753887083795e-06,-1.4462759266078853e-09,-3.8455810223943335e-12,-3.8455810223944086e-12
7.86,500.0000012300318,0.07807628515973977,458.53094583738266,71.30319291655289,87.2277642666038,99.99948870263121,200.0,100.00000000000387,10.0,28.69680708344713,12.772235733396156,0.0005112973688014677,1.1036502926441446e-05,1.5229655422955908e-07,1.542743100769217e-09,1.2334399408192315e-11,8.153802440632491e-14,4.601627896028661e-16,2.269827487522694e-18,9.993602849614637e-21,7.155188715543297e-15,3.961157233790186e-17,1.9240884494732874e-19,8.327206367502548e-22,3.257475788648898e-24,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07860000006452632,1.230096466686832e-06,-1.4498443734388587e-09,-3.860061620481989e-12,-3.860061620482065e-12
7.87,500.0000012331566,0.07817495515864134,458.4873606200848,71.28464377997338,87.20272825254459,99.99948744097509,200.0,100.00000000000388,10.0,28.715356220026642,12.79727174745537,0.0005125590249262766,1.110031831836969e-05,1.5368903184442395e-07,1.5620735561326485e-09,1.2530953484881669e-11,8.311650426414089e-14,4.706517422738523e-16,2.3293365475644972e-18,1.0289341035920115e-20,7.279433828876641e-15,4.043540736561231e-17,1.9707170039728618e-19,8.55732902151164e-22,3.3583052820709184e-24,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07870000006477262,1.2332214914987908e-06,-1.4534169146521653e-09,-3.874577923510801e-12,-3.874577923510877e-12
7.88,500.0000012362853,0.07827362348005854,458.44379087657785,71.26611909142798,87.17768326454193,99.99948617793403,200.0,100.0000000000039,10.0,28.73388090857204,12.822316735458042,0.0005138220659829729,1.116441138890124e-05,1.550922285686337e-07,1.5816181145911775e-09,1.2730349617154932e-11,8.472308845981406e-14,4.813614252749334e-16,2.3902794958418582e-18,1.0593032057683682e-20,7.405652985269978e-15,4.1275058317183925e-17,2.0183883315327158e-19,8.793273251329878e-22,3.4619525708567006e-24,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07880000006501957,1.2363504630771561e-06,-1.4569935491324534e-09,-3.889129972419016e-12,-3.889129972419093e-12
7.890000000000001,500.00000123941794,0.07837229012402831,458.4002365883106,71.24761879922262,87.15262933573963,99.99948491350892,200.0,100.00000000000391,10.0,28.752381200777396,12.847370664260325,0.000515086491084223,1.1228782919948477e-05,1.5650621082653997e-07,1.6013788281258315e-09,1.2932624468496772e-11,8.635822696504987e-14,4.922959878326442e-16,2.452686722530605e-18,1.0904860379509944e-20,7.533874366868865e-15,4.2130798085790924e-17,2.0671231519253488e-19,9.035167582435947e-22,3.568484994142114e-24,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07890000006526715,1.2394833813548292e-06,-1.4605742757644733e-09,-3.903717808133731e-12,-3.903717808133808e-12
7.9,500.00000124255456,0.07847095509058767,458.3566977367707,71.22914285176999,87.12756649921356,99.99948364770067,200.0,100.00000000000392,10.0,28.770857148230025,12.872433500786407,0.0005163522993415999,1.1293433694181677e-05,1.57931045347689e-07,1.6213577652006423e-09,1.3137815112029597e-11,8.802237597812606e-14,5.034596455182339e-16,2.5165891549871632e-18,1.1225013967251399e-20,7.664126505452076e-15,4.3002903613367717e-17,2.1169425323415403e-19,9.283142887563852e-22,3.677971198485464e-24,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07900000006551534,1.2426202462647123e-06,-1.4641590934330743e-09,-3.918341471570885e-12,-3.9183414715709624e-12
7.91,500.00000124569516,0.0785696183797736,458.31317430348423,71.2106911975893,87.10249478797157,99.99948238051014,200.0,100.00000000000394,10.0,28.78930880241072,12.897505212028394,0.0005176194898655849,1.1358364495026488e-05,1.5936679916766952e-07,1.6415570108679163e-09,1.3345959034272252e-11,8.971599799384359e-14,5.148566810927367e-16,2.5820182651821063e-18,1.1553684339310077e-20,7.796438285989101e-15,4.389165593901678e-17,2.1678678919958708e-19,9.537332420052319e-22,3.790481157368493e-24,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07910000006576416,1.2457610577397106e-06,-1.4677480010232082e-09,-3.933001003635271e-12,-3.933001003635349e-12
