t,T2,LT2,T2R,T3,Bp,T2p,Yp,LT3,T3R,T4,T3p,LT4,T4p,LT2p,T2pR,LT3p,T3pR,LT4p,LT2R,LT3R,LT2pR,LT3pR
8.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.950000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.040000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.120000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.290000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.36e-322,9.14580186119e-312
9.31,0.0,0.0,0.0,2.121995832e-314,9.167021819104e-312,3.3951932662e-313,0.0,0.0,2.121995814e-314,9.167021819104e-312,3.60739284523e-313,0.0,0.0,4.5e-322,9.167021819104e-312,6.3659873739e-313,0.0,0.0,1.0609978977e-313,9.167021819104e-312,6.3659873735e-313,0.0
9.32,0.0,6.365987427e-314,9.167021819104e-312,1.90979621207e-313,0.0,0.0,2.121995832e-314,9.167021819104e-312,1.018557979886e-312,0.0,0.0,2.121995814e-314,9.167021819104e-312,1.03977793779e-312,0.0,0.0,4.243991627e-314,9.167021819104e-312,1.379297264384e-312,0.0,0.0,1.0609978977e-313
9.33,9.167021819104e-312,1.379297264345e-312,0.0,0.0,8.487983218e-314,9.167021819104e-312,8.70018274454e-313,0.0,0.0,2.121995833e-314,9.18824177702e-312,4.45619116177e-313,0.0,0.0,4.243991623e-314,9.18824177702e-312,4.8805903203e-313,0.0,0.0,2.5e-323,9.18824177702e-312,5.09278989906e-313
9.34,0.0,0.0,4.243991624e-314,9.18824177702e-312,7.2147856905e-313,0.0,0.0,4.243991623e-314,9.18824177702e-312,7.6391848492e-313,0.0,0.0,2.5e-323,9.18824177702e-312,7.8513844278e-313,0.0,0.0,1.0609978977e-313,9.18824177702e-312,7.8513844273e-313,0.0,0.0
9.35,6.365987415e-314,9.18824177702e-312,1.90979621207e-313,0.0,0.0,4.243991623e-314,9.18824177702e-312,2.33419537056e-313,0.0,0.0,1.93e-322,9.18824177702e-312,2.54639494936e-313,0.0,0.0,4.243991624e-314,9.209461734934e-312,5.3049894782e-313,0.0,0.0,6.365987414e-314,9.209461734934e-312
9.36,5.941588216e-313,0.0,0.0,2.5e-323,9.209461734934e-312,6.1537877946e-313,0.0,0.0,4.243991624e-314,9.209461734934e-312,8.4879831654e-313,0.0,0.0,8.487983205e-314,9.209461734934e-312,9.1245819032e-313,0.0,0.0,2.5e-323,9.209461734934e-312,9.3367814818e-313,0.0
9.370000000000001,0.0,2.121995833e-314,9.209461734934e-312,1.082217853615e-312,0.0,0.0,1.0609978996e-313,9.209461734934e-312,1.12465776947e-312,0.0,0.0,2.5e-323,9.209461734934e-312,1.145877727344e-312,0.0,0.0,1.0609978977e-313,9.209461734934e-312,1.145877727274e-312,0.0,0.0,4.243991624e-314
9.38,9.209461734934e-312,1.35807730649e-312,0.0,0.0,1.2731974787e-313,9.209461734934e-312,1.42173718027e-312,0.0,0.0,2.5e-323,9.209461734934e-312,1.44295713813e-312,0.0,0.0,2.121995833e-314,9.209461734934e-312,1.591496843565e-312,0.0,0.0,1.4853970578e-313,9.209461734934e-312,1.63393675942e-312
9.39,0.0,0.0,2.5e-323,9.209461734934e-312,1.655156717294e-312,0.0,0.0,1.0609978977e-313,9.209461734934e-312,1.655156717225e-312,0.0,0.0,2.2e-322,9.209461734934e-312,1.655156717106e-312,0.0,0.0,1.0609978977e-313,9.209461734934e-312,1.67637667494e-312,0.0,0.0
9.4,4.243991624e-314,9.209461734934e-312,1.888576254354e-312,0.0,0.0,1.69759663687e-313,9.209461734934e-312,1.952236128133e-312,0.0,0.0,2.5e-323,9.209461734934e-312,1.973456085993e-312,0.0,0.0,2.121995833e-314,9.209461734934e-312,2.12199579143e-312,0.0,0.0,1.90979621597e-313,9.209461734934e-312
9.41,2.185655665193e-312,0.0,0.0,2.5e-323,9.209461734934e-312,2.20687562307e-312,0.0,0.0,1.0609978977e-313,9.209461734934e-312,2.206875623e-312,0.0,0.0,2.1219957932e-313,9.209461734934e-312,2.206875622683e-312,0.0,0.0,6.365987415e-314,9.209461734934e-312,1.90979621207e-313,0.0
9.42,0.0,1.90979621597e-313,9.209461734934e-312,2.54639494965e-313,0.0,0.0,1.93e-322,9.209461734934e-312,2.75859452845e-313,0.0,0.0,4.243991624e-314,9.23068169285e-312,5.51718905735e-313,0.0,0.0,2.12199579507e-313,9.23068169285e-312,6.15378779513e-313,0.0,0.0,2.5e-323
9.43,9.23068169285e-312,6.36598737374e-313,0.0,0.0,2.121995833e-314,9.23068169285e-312,7.8513844281e-313,0.0,0.0,1.4853970578e-313,9.23068169285e-312,8.27578358664e-313,0.0,0.0,2.5e-323,9.23068169285e-312,8.4879831654e-313,0.0,0.0,1.0609978977e-313,9.23068169285e-312,8.4879831647e-313
9.44,0.0,0.0,4.243991624e-314,9.23068169285e-312,1.103437811514e-312,0.0,0.0,2.33419537416e-313,9.23068169285e-312,1.167097685293e-312,0.0,0.0,2.5e-323,9.23068169285e-312,1.188317643153e-312,0.0,0.0,2.121995833e-314,9.23068169285e-312,1.33685734859e-312,0.0,0.0
9.450000000000001,1.4853970578e-313,9.23068169285e-312,1.379297264444e-312,0.0,0.0,2.5e-323,9.23068169285e-312,1.40051722232e-312,0.0,0.0,2.2e-322,9.23068169285e-312,1.40051722225e-312,0.0,0.0,2.3341953723e-313,9.23068169285e-312,1.421737180026e-312,0.0,0.0,4.243991624e-314,9.23068169285e-312
9.46,1.63393675938e-312,0.0,0.0,2.54639495326e-313,9.23068169285e-312,1.69759663316e-312,0.0,0.0,2.5e-323,9.23068169285e-312,1.71881659102e-312,0.0,0.0,2.121995833e-314,9.23068169285e-312,1.867356296455e-312,0.0,0.0,2.75859453236e-313,9.23068169285e-312,1.93101617022e-312,0.0
9.47,0.0,2.5e-323,9.23068169285e-312,1.952236128093e-312,0.0,0.0,1.0609978977e-313,9.23068169285e-312,1.952236128024e-312,0.0,0.0,2.1219957932e-313,9.23068169285e-312,1.952236127767e-312,0.0,0.0,6.365987415e-314,9.23068169285e-312,1.90979621207e-313,0.0,0.0,2.75859453236e-313
9.48,9.23068169285e-312,2.54639494965e-313,0.0,0.0,1.93e-322,9.23068169285e-312,2.75859452845e-313,0.0,0.0,4.243991624e-314,9.251901650763e-312,5.51718905735e-313,0.0,0.0,2.97079411145e-313,9.251901650763e-312,6.15378779513e-313,0.0,0.0,2.5e-323,9.251901650763e-312,6.36598737374e-313
9.49,0.0,0.0,2.121995833e-314,9.251901650763e-312,7.8513844281e-313,0.0,0.0,1.4853970578e-313,9.251901650763e-312,8.27578358664e-313,0.0,0.0,2.5e-323,9.251901650763e-312,8.4879831654e-313,0.0,0.0,1.0609978977e-313,9.251901650763e-312,8.4879831647e-313,0.0,0.0
9.5,3.18299369055e-313,9.251901650763e-312,1.03977793778e-312,0.0,0.0,2.121995833e-314,9.251901650763e-312,1.18831764319e-312,0.0,0.0,3.39519326965e-313,9.251901650763e-312,1.25197751695e-312,0.0,0.0,2.5e-323,9.251901650763e-312,1.273197474826e-312,0.0,0.0,2.1219957932e-313,9.251901650763e-312
9.51,1.273197474787e-312,0.0,0.0,1.0609978977e-313,9.251901650763e-312,1.294417432573e-312,0.0,0.0,4.243991624e-314,9.251901650763e-312,1.570276885635e-312,0.0,0.0,3.60739284874e-313,9.251901650763e-312,1.633936759414e-312,0.0,0.0,2.5e-323,9.251901650763e-312,1.655156717274e-312,0.0
9.52,0.0,3.18299369055e-313,9.251901650763e-312,1.82491638062e-312,0.0,0.0,2.2e-322,9.251901650763e-312,1.82491638055e-312,0.0,0.0,2.121995833e-314,9.251901650763e-312,1.99467604394e-312,0.0,0.0,3.39519326965e-313,9.251901650763e-312,2.058335917706e-312,0.0,0.0,2.5e-323
9.53,9.251901650763e-312,2.07955587558e-312,0.0,0.0,2.1219957932e-313,9.251901650763e-312,2.07955587546e-312,0.0,0.0,2.3341953723e-313,9.251901650763e-312,2.100775833135e-312,0.0,0.0,4.243991624e-314,9.251901650763e-312,2.33419537056e-312,0.0,0.0,3.81959242784e-313,9.251901650763e-312,2.39785524434e-312
9.540000000000001,0.0,0.0,2.5e-323,9.251901650763e-312,2.4190752022e-312,0.0,0.0,2.121995833e-314,9.251901650763e-312,2.567614907636e-312,0.0,0.0,3.39519326965e-313,9.251901650763e-312,2.6312747814e-312,0.0,0.0,2.5e-323,9.251901650763e-312,2.652494739275e-312,0.0,0.0
9.55,1.0609978977e-313,9.251901650763e-312,2.652494739206e-312,0.0,0.0,4.243991624e-314,9.251901650763e-312,2.907134234255e-312,0.0,0.0,4.03179200693e-313,9.251901650763e-312,2.970794108033e-312,0.0,0.0,2.5e-323,9.251901650763e-312,2.992014065893e-312,0.0,0.0,2.121995833e-314,9.251901650763e-312
9.56,3.14055377133e-312,0.0,0.0,3.39519326965e-313,9.251901650763e-312,3.204213645094e-312,0.0,0.0,2.5e-323,9.251901650763e-312,3.22543360297e-312,0.0,0.0,2.2e-322,9.251901650763e-312,3.2254336029e-312,0.0,0.0,2.3341953723e-313,9.251901650763e-312,3.24665356067e-312,0.0
9.57,0.0,2.1219957932e-313,9.251901650763e-312,3.246653560256e-312,0.0,0.0,6.365987415e-314,9.251901650763e-312,1.90979621207e-313,0.0,0.0,3.39519326965e-313,9.251901650763e-312,2.54639494965e-313,0.0,0.0,1.93e-322,9.251901650763e-312,2.75859452845e-313,0.0,0.0,4.243991624e-314
9.58,9.273121608677e-312,5.3049894782e-313,0.0,0.0,4.24399158603e-313,9.273121608677e-312,5.941588216e-313,0.0,0.0,2.5e-323,9.273121608677e-312,6.1537877946e-313,0.0,0.0,4.243991624e-314,9.273121608677e-312,8.27578358625e-313,0.0,0.0,4.45619116513e-313,9.273121608677e-312,8.91238232403e-313
9.59,0.0,0.0,2.5e-323,9.273121608677e-312,9.12458190263e-313,0.0,0.0,2.121995833e-314,9.273121608677e-312,1.0609978957e-312,0.0,0.0,4.6683907442e-313,9.273121608677e-312,1.124657769464e-312,0.0,0.0,2.5e-323,9.273121608677e-312,1.14587772734e-312,0.0,0.0
9.6,1.0609978977e-313,9.273121608677e-312,1.14587772727e-312,0.0,0.0,2.1219957932e-313,9.273121608677e-312,1.1458777272e-312,0.0,0.0,6.365987415e-314,9.273121608677e-312,1.90979621207e-313,0.0,0.0,4.6683907442e-313,9.273121608677e-312,2.54639494965e-313,0.0,0.0,1.93e-322,9.273121608677e-312
9.61,2.75859452845e-313,0.0,0.0,4.243991624e-314,9.29434156659e-312,5.51718905735e-313,0.0,0.0,4.8805903233e-313,9.29434156659e-312,6.15378779513e-313,0.0,0.0,2.5e-323,9.29434156659e-312,6.36598737374e-313,0.0,0.0,4.243991624e-314,9.29434156659e-312,8.70018274454e-313,0.0
9.620000000000001,0.0,5.0927899024e-313,9.29434156659e-312,9.3367814823e-313,0.0,0.0,2.5e-323,9.29434156659e-312,9.54898106092e-313,0.0,0.0,2.121995833e-314,9.29434156659e-312,1.10343781153e-312,0.0,0.0,5.3049894815e-313,9.29434156659e-312,1.167097685293e-312,0.0,0.0,2.5e-323
9.63,9.29434156659e-312,1.18831764317e-312,0.0,0.0,2.1219957932e-313,9.29434156659e-312,1.1883176431e-312,0.0,0.0,1.0609978977e-313,9.29434156659e-312,1.209537600934e-312,0.0,0.0,4.243991624e-314,9.29434156659e-312,1.421737180233e-312,0.0,0.0,5.5171890606e-313,9.29434156659e-312,1.48539705401e-312
9.64,0.0,0.0,2.5e-323,9.29434156659e-312,1.50661701187e-312,0.0,0.0,2.121995833e-314,9.29434156659e-312,1.65515671731e-312,0.0,0.0,5.3049894815e-313,9.29434156659e-312,1.71881659107e-312,0.0,0.0,2.5e-323,9.29434156659e-312,1.740036548947e-312,0.0,0.0
9.65,1.0609978977e-313,9.29434156659e-312,1.74003654888e-312,0.0,0.0,2.2e-322,9.29434156659e-312,1.740036548676e-312,0.0,0.0,4.243991624e-314,9.29434156659e-312,1.9522361281e-312,0.0,0.0,5.7293886397e-313,9.29434156659e-312,2.015896001876e-312,0.0,0.0,2.5e-323,9.29434156659e-312
9.66,2.037115959737e-312,0.0,0.0,2.121995833e-314,9.29434156659e-312,2.185655665173e-312,0.0,0.0,5.9415882188e-313,9.29434156659e-312,2.249315538937e-312,0.0,0.0,2.5e-323,9.29434156659e-312,2.27053549681e-312,0.0,0.0,1.0609978977e-313,9.29434156659e-312,2.270535496743e-312,0.0
9.67,0.0,2.2e-322,9.29434156659e-312,2.270535496417e-312,0.0,0.0,4.243991624e-314,9.29434156659e-312,2.52517499179e-312,0.0,0.0,6.1537877979e-313,9.29434156659e-312,2.58883486557e-312,0.0,0.0,2.5e-323,9.29434156659e-312,2.61005482343e-312,0.0,0.0,2.121995833e-314
9.68,9.29434156659e-312,2.758594528867e-312,0.0,0.0,6.365987414e-314,9.29434156659e-312,2.82225440263e-312,0.0,0.0,2.5e-323,9.29434156659e-312,2.843474360506e-312,0.0,0.0,2.1219957932e-313,9.29434156659e-312,2.843474360437e-312,0.0,0.0,1.0609978977e-313,9.29434156659e-312,2.86469431788e-312
9.69,0.0,0.0,4.243991624e-314,9.29434156659e-312,3.07689389757e-312,0.0,0.0,6.365987377e-313,9.29434156659e-312,3.14055377135e-312,0.0,0.0,2.5e-323,9.29434156659e-312,3.16177372921e-312,0.0,0.0,2.121995833e-314,9.29434156659e-312,3.310313434647e-312,0.0,0.0
9.700000000000001,6.365987414e-314,9.29434156659e-312,3.37397330841e-312,0.0,0.0,2.5e-323,9.29434156659e-312,3.395193266286e-312,0.0,0.0,1.0609978977e-313,9.29434156659e-312,3.395193266216e-312,0.0,0.0,2.1219957932e-313,9.29434156659e-312,3.395193265623e-312,0.0,0.0,6.365987415e-314,9.29434156659e-312
9.71,1.90979621207e-313,0.0,0.0,6.365987414e-314,9.29434156659e-312,2.54639494965e-313,0.0,0.0,1.93e-322,9.29434156659e-312,2.75859452845e-313,0.0,0.0,4.243991624e-314,9.315561524506e-312,5.3049894782e-313,0.0,0.0,6.5781869561e-313,9.315561524506e-312,5.941588216e-313,0.0
9.72,0.0,2.5e-323,9.315561524506e-312,6.1537877946e-313,0.0,0.0,4.243991624e-314,9.315561524506e-312,8.27578358625e-313,0.0,0.0,6.7903865352e-313,9.315561524506e-312,8.91238232403e-313,0.0,0.0,2.5e-323,9.315561524506e-312,9.12458190263e-313,0.0,0.0,2.121995833e-314
9.73,9.315561524506e-312,1.0609978957e-312,0.0,0.0,1.69759663687e-313,9.315561524506e-312,1.124657769464e-312,0.0,0.0,2.5e-323,9.315561524506e-312,1.14587772734e-312,0.0,0.0,1.0609978977e-313,9.315561524506e-312,1.14587772727e-312,0.0,0.0,2.1219957932e-313,9.315561524506e-312,1.1458777272e-312
9.74,0.0,0.0,6.365987415e-314,9.315561524506e-312,1.90979621207e-313,0.0,0.0,1.69759663687e-313,9.315561524506e-312,2.54639494965e-313,0.0,0.0,1.93e-322,9.315561524506e-312,2.75859452845e-313,0.0,0.0,4.243991624e-314,9.33678148242e-312,5.3049894782e-313,0.0,0.0
9.75,7.0025861143e-313,9.33678148242e-312,5.941588216e-313,0.0,0.0,2.5e-323,9.33678148242e-312,6.1537877946e-313,0.0,0.0,4.243991624e-314,9.33678148242e-312,8.27578358625e-313,0.0,0.0,7.2147856934e-313,9.33678148242e-312,8.91238232403e-313,0.0,0.0,2.5e-323,9.33678148242e-312
9.76,9.12458190263e-313,0.0,0.0,2.121995833e-314,9.33678148242e-312,1.0609978957e-312,0.0,0.0,7.4269852725e-313,9.33678148242e-312,1.124657769464e-312,0.0,0.0,2.5e-323,9.33678148242e-312,1.14587772734e-312,0.0,0.0,1.0609978977e-313,9.33678148242e-312,1.14587772727e-312,0.0
9.77,0.0,2.1219957932e-313,9.33678148242e-312,1.1458777272e-312,0.0,0.0,6.365987415e-314,9.33678148242e-312,1.90979621207e-313,0.0,0.0,7.4269852725e-313,9.33678148242e-312,2.54639494965e-313,0.0,0.0,1.93e-322,9.33678148242e-312,2.75859452845e-313,0.0,0.0,8.487983209e-314
9.78,9.358001440336e-312,7.4269852693e-313,0.0,0.0,1.7e-322,9.358001440336e-312,7.4269852693e-313,0.0,0.0,1.27319747908e-313,9.358001440336e-312,9.33678148208e-313,0.0,0.0,1.7e-322,9.358001440336e-312,9.33678148208e-313,0.0,0.0,2.121995833e-314,9.358001440336e-312,1.082217853615e-312
9.790000000000001,0.0,0.0,1.90979621597e-313,9.358001440336e-312,1.14587772738e-312,0.0,0.0,2.5e-323,9.358001440336e-312,1.167097685253e-312,0.0,0.0,3.18299369055e-313,9.358001440336e-312,1.379297264414e-312,0.0,0.0,4.243991608e-314,9.358001440336e-312,1.40051722222e-312,0.0,0.0
9.8,1.69759663727e-313,9.358001440336e-312,1.549056927746e-312,0.0,0.0,1.7e-322,9.358001440336e-312,1.549056927746e-312,0.0,0.0,2.121995833e-314,9.358001440336e-312,1.69759663314e-312,0.0,0.0,2.75859453236e-313,9.358001440336e-312,1.7612565069e-312,0.0,0.0,2.5e-323,9.358001440336e-312
9.81,1.782476464776e-312,0.0,0.0,3.18299369055e-313,9.358001440336e-312,1.994676043937e-312,0.0,0.0,4.243991608e-314,9.358001440336e-312,2.01589600176e-312,0.0,0.0,2.121995813e-314,9.358001440336e-312,2.0158960016e-312,0.0,0.0,7.6391848516e-313,9.358001440336e-312,2.206875623083e-312,0.0
