t,mos,mosstar,mose1,mosstare2,mekstarmosstar,mekmosstar,mekstar,mekstarstar,mekstarmekpase,mekstarstarmekpase,mapkmekstarstar,mapkstarmekstarstar,mek,mapkstar,mapkstarstar,mapkstarmapkpase,mapkstarstarmapkpase,mapk
8.28,0.0010889408832488701,0.0004769209249551656,1.0853038528965537e-06,4.7597188688398334e-07,0.0006564723680172125,0.0007761045488988441,0.41313685413260753,0.20433320154481532,0.00013514439279095505,6.674854724569873e-05,0.011210764353594868,0.08161032144442026,0.4880743886652643,0.11984058123752311,0.8786259003234026,0.011089838890408299,0.08118492537643936,0.0164376683741962
8.290000000000001,0.0010880289043028516,0.0004775004581495152,1.0843977253858829e-06,4.7654934542729797e-07,0.0006573906167659068,0.0007755190745707862,0.4132120317934886,0.20521963068024107,0.0001350275250298535,6.696816585482099e-05,0.011166240855941036,0.08165330607369609,0.4871138852120668,0.1193856351893311,0.8792154461637571,0.011046551967701188,0.0812310885808467,0.016301731168711378
8.3,0.0010871191474154753,0.00047808070632699963,1.0834937991498312e-06,4.77127513529247e-07,0.0006583073555484971,0.0007749321702562218,0.41328546050252074,0.20610708864926677,0.00013491043662685158,6.718771340987198e-05,0.011122024988763617,0.08169600117596748,0.4861540870052948,0.11893358823658878,0.8798005727793562,0.011003555699136433,0.08127692805179433,0.01616732906837774
8.31,0.0010862116103549958,0.00047866167228390017,1.0825920720103015e-06,4.777063939680864e-07,0.000659222579159376,0.0007743438405956226,0.4133571406151245,0.20699557363565907,0.0001347931283364193,6.740719014756344e-05,0.011078113652882702,0.08173840950411511,0.4851949958516344,0.11848441492420343,0.8803813276463435,0.010960847291729041,0.08132244707315059,0.0160344399075601
8.32,0.0010853062908964422,0.0004792433588203211,1.0816925417958083e-06,4.782859895257717e-07,0.0006601362823926884,0.0007737540902190996,0.41342707249650396,0.2078850843409945,0.00013467560087854894,6.762659634550154e-05,0.011034503603199994,0.08178053343272812,0.4842366135543923,0.11803808982409064,0.8809577592844594,0.01091842392938465,0.08136764897521531,0.015903040950906402
8.33,0.0010844031868235435,0.00047982576873689903,1.080795206343285e-06,4.788663029848319e-07,0.0006610484600620458,0.0007731629237280566,0.4134952565340008,0.20877561848924636,0.00013455785503757326,6.784593218920864e-05,0.010991191986230735,0.08182237591082124,0.4832789419063386,0.11759458834302729,0.8815299122530346,0.010876282949135648,0.08141253686557708,0.015773111692158025
8.34,0.001083502295926988,0.00048040890483777766,1.0799000634964504e-06,4.79447337131195e-07,0.0006619591069827084,0.0007725703457117713,0.41356169312592866,0.20966717417835165,0.00013443989157285285,6.80651978923101e-05,0.010948175854277946,0.08186393960076135,0.48232198269617516,0.11715388599250727,0.8820978316736517,0.010834421681857505,0.08145711387236668,0.015644631324562088
8.35,0.0010826036160049165,0.0004809927699297655,1.0790071111062717e-06,4.800290947533886e-07,0.0006628682179766273,0.0007719763607427042,0.4136263826847324,0.2105597494977772,0.00013432171124404762,6.828439366252677e-05,0.010905452302899713,0.08190522712191327,0.4813657377067056,0.11671595859534024,0.8826615619504318,0.010792837497339046,0.08150138307542712,0.015517579456633323
8.36,0.0010817071448623312,0.00048157736682318046,1.0781163470304212e-06,4.806115786434032e-07,0.0006637757878666424,0.0007713809733820452,0.4136893256335705,0.21145334254233658,0.00013420331477686243,6.850351976561746e-05,0.010863018393396639,0.08194624111565586,0.48041020871690293,0.11628078177140269,0.8832211477505463,0.010751527746065115,0.08154534757610594,0.015391935646811907
8.370000000000001,0.0010808128803116946,0.0004821626983309949,1.0772277691338258e-06,4.811947915958178e-07,0.0006646818114823575,0.0007707841881740965,0.41375052240977617,0.2123479513981984,0.00013408470289773475,6.872257646062774e-05,0.010820871231304742,0.08198698417954371,0.4794553974998156,0.11584833145839088,0.8837766330113036,0.010710489818170214,0.08158901042658022,0.015267679874691131
8.38,0.0010799208201735713,0.000482748767267915,1.076341375289259e-06,4.817787364068584e-07,0.0006655862836664659,0.0007701860096402248,0.41380997346858345,0.2132435741278201,0.0001339658763711854,6.894156393016728e-05,0.010779008050914625,0.08202745879641395,0.47850130582031286,0.11541858447255433,0.8843280598710047,0.010669721206918299,0.08163237455375537,0.01514479304842332
8.39,0.0010790309622756018,0.000483335576451851,1.075457163376396e-06,4.823634158759017e-07,0.0006664891992646508,0.0007695864422885174,0.41386767927717766,0.21414020879400403,0.00013384683594018176,6.916048239173385e-05,0.010737426080322379,0.08206766744757904,0.47754793543868457,0.11499151761339023,0.8848754703760121,0.010629219407346586,0.08167544288077346,0.015023256194560788
8.4,0.0010781433044528442,0.0004839231287034262,1.0745751312821286e-06,4.82948832804973e-07,0.0006673905531289542,0.0007689854906105614,0.41392364031667994,0.21503785345187112,0.00013372758234603412,6.937933206057267e-05,0.010696122586452066,0.08210761257506284,0.47659528810944024,0.11456710796234039,0.8854189059112283,0.010588981950080586,0.08171821828647494,0.014903050728345597
8.41,0.0010772578445468548,0.00048451142684710516,1.073695276899728e-06,4.835349899998488e-07,0.0006682903401092867,0.0007683831590897268,0.41397785707690316,0.2159365058379772,0.00013360811636923474,6.959811307646192e-05,0.010655094984404123,0.08214729678525104,0.47564336558447173,0.11414533255406704,0.8859584084646015,0.010549006329353752,0.08176070369976274,0.0147841571825446
8.42,0.0010763745804074343,0.0004851004737090538,1.0728175981304342e-06,4.841218902679653e-07,0.0006691885550695355,0.0007677794521854513,0.4140303300663014,0.21683616396011446,0.00013348843875197905,6.981682564261356e-05,0.010614340630002257,0.08218672246253046,0.4746921696070534,0.11372616900010016,0.8864940182281362,0.010509290139566802,0.08180290192057706,0.01466655761907206
8.43,0.0010754935098917812,0.000485690272118176,1.0719420928826857e-06,4.847095364194316e-07,0.0006700851928797629,0.0007671743743408511,0.41408105980715126,0.2177368258116482,0.00013336855023569154,7.003546995839837e-05,0.010573856920270932,0.08222589195641845,0.47374170191474774,0.1133095951867809,0.8870257747598157,0.01046983100914678,0.08184481570660405,0.014550234460948268
8.44,0.0010746146308643243,0.00048628082490631986,1.071068759071966e-06,4.852979312672311e-07,0.0006709802484146531,0.0007665679299842371,0.41413004683459237,0.21863848931465543,0.00013324845156849536,7.025404620595486e-05,0.01053364131343532,0.08226480761881068,0.472791964239984,0.1128955892151379,0.8875537172148822,0.0104306265873818,0.08188644779053526,0.014435170259802153
8.45,0.0010737379411968216,0.0004868721349081637,1.0701975946208947e-06,4.858870776271086e-07,0.0006718737165543919,0.0007659601235282487,0.41417729169719614,0.21954115238314242,0.00013312814349802508,7.047255456409866e-05,0.010493691292565457,0.08230347177688445,0.47184295830971773,0.11248412941700409,0.888077884227733,0.010391674551960148,0.08192780087007066,0.014321347863767596
8.46,0.0010728634387673418,0.00048746420496261297,1.0693285974582958e-06,4.864769783188947e-07,0.0006727655921745802,0.0007653509593795618,0.41422279495119707,0.22044481311173614,0.00013300762676674404,7.069099523515059e-05,0.010454004045130874,0.0823418868670728,0.4708946858489578,0.11207519364174567,0.8885983156461139,0.01035297252494126,0.08196887771603925,0.014208749558941882
8.47,0.0010719911214627578,0.00048805703790938247,1.068461765521477e-06,4.870676361632636e-07,0.000673655870170915,0.0007647404419151342,0.41426655717460936,0.22134946931396188,0.00013288690212340273,7.090936837928902e-05,0.010414577247119824,0.08238005510723427,0.4699471485721364,0.11166876100161298,0.8891150482876066,0.010314518278371964,0.08200968090783159,0.014097359170208495
8.48,0.0010711209871767703,0.0004886506365917044,1.0675970967544237e-06,4.876590539843022e-07,0.0006745445454396363,0.0007641285755010249,0.41430857895604284,0.22225511888804253,0.00013276597031396082,7.112767416655927e-05,0.010375408441822291,0.08241797875637574,0.46900034818994557,0.11126481048898935,0.889628119301544,0.010276309571387384,0.08205021304300292,0.013987160396864203
8.49,0.0010702530338104349,0.0004892450038556064,1.0667345891082801e-06,4.882512346088255e-07,0.0006754316128827353,0.000763515364487381,0.4143488608976824,0.22316175971945296,0.0001326448320840055,7.134591276301868e-05,0.010336495205315724,0.08245566004546506,0.4680542864075165,0.11086332134474174,0.89013756527343,0.010238344193605574,0.08209047668143704,0.013878137255990623
8.5,0.0010693872592718546,0.0004898401425502995,1.0658742405410681e-06,4.888441808667658e-07,0.0006763170674048923,0.0007629008132114209,0.41438740361354154,0.22406938969853316,0.00013252348817723874,7.15640843301421e-05,0.010297835162315899,0.08249310114464614,0.467108964925489,0.11046427298934904,0.8906434226679408,0.010200619947698877,0.08213047437138327,0.013770273716651809
8.51,0.0010685236614759676,0.0004904360555284441,1.0650160490174923e-06,4.894378955914403e-07,0.0006772009039113683,0.0007622849259994865,0.414424207728261,0.22497800673260604,0.0001324019393344363,7.178218902441255e-05,0.010259425997082823,0.08253030414068195,0.4661643854407476,0.11006764497551652,0.89114572813372,0.010163134637402527,0.08217020866737056,0.013663553448211452
8.52,0.0010676622383460675,0.0004910327456442364,1.0641600125103328e-06,4.900323816176288e-07,0.0006780831173231391,0.0007616677071523046,0.41445927388573667,0.22588760865895727,0.00013228018630092223,7.200022700025956e-05,0.010221265375105284,0.08256727119893671,0.4652205496411363,0.10967341732845355,0.8916445163146252,0.010125886153625294,0.08220968200156537,0.013557961627674444
8.53,0.0010668029878123516,0.0004916302157552367,1.063306128999116e-06,4.906276417834097e-07,0.0006789637025624433,0.0007610491609590616,0.4144926027408805,0.22679819332793552,0.00013215822981943104,7.221819840725325e-05,0.010183351017888363,0.08260400440869069,0.4642774592105054,0.1092815702209245,0.8921398219398838,0.01008887239221791,0.08224889680661883,0.013453483213761773
8.540000000000001,0.0010659459078123411,0.0004922284687218394,1.0624543964704982e-06,4.912236789296287e-07,0.0006798426545569625,0.0007604292916933325,0.4145241949620032,0.22770975857891754,0.0001320360706321723,7.243610339091596e-05,0.01014568068132264,0.08264050582787973,0.463335115827252,0.10889208406723372,0.8926316792195577,0.010052091277756907,0.0822878554801356,0.013350103446099775
8.55,0.0010650909962902776,0.0004928275074079359,1.0616048129177145e-06,4.918204959005465e-07,0.000680719968233921,0.000759808103618923,0.4145540512275494,0.22862230222504015,0.00013191370947014888,7.265394211800203e-05,0.010108252019189396,0.08267677763605757,0.4623935211663708,0.10850493896313361,0.8931201227142749,0.01001554070642076,0.08232656044966295,0.013247807511246821
8.56,0.0010642382511978808,0.000493427334680083,1.0607573763412717e-06,4.924180955430256e-07,0.0006815956385274977,0.0007591856009825299,0.41458217223019916,0.22953582207238082,0.000131791147066576,7.287171474473994e-05,0.010071062754632862,0.08271282194223634,0.4614526768968776,0.10812011538944277,0.8936051862426252,0.009979218617752004,0.08236501409104795,0.013146580962248902
8.57,0.0010633876704946735,0.0004940279534071464,1.059912084749246e-06,4.930164807061813e-07,0.0006824696603819993,0.0007585617880106013,0.41460855867862445,0.23045031592816792,0.00013166838416262555,7.308942140323662e-05,0.010034110753567195,0.08274864070262314,0.4605125846807067,0.10773759451326402,0.8940869024134162,0.00994312302537848,0.08240321869348638,0.013046409898250708
8.58,0.0010625392521471887,0.0004946293664611704,1.0590689361565568e-06,4.936156542422324e-07,0.0006833420287441134,0.0007579366689170046,0.4146332112932015,0.23136578158073476,0.0001315454214934011,7.330706223467025e-05,0.009997393845457517,0.08278423592146122,0.45957324617540335,0.10735735745257809,0.8945653037676408,0.009907251942009173,0.08244117654485389,0.012947280525985445
8.59,0.0010616929941292524,0.0004952315767170679,1.0582279285852263e-06,4.942156190061985e-07,0.0006842127385656697,0.0007573102479002947,0.4146561308075393,0.23228221680666458,0.00013142225979293704,7.352463737745927e-05,0.009960909887199915,0.08281960957944293,0.45863466303316414,0.10697938553836855,0.89504042237144,0.009871603406168347,0.08247888990129097,0.012849179316075448
8.6,0.001060848894420754,0.000495834587053866,1.0573890600632598e-06,4.948163778570916e-07,0.0006850817847915885,0.0007566825291557472,0.41467731796192847,0.23319961936746292,0.0001312988998137128,7.37421469283529e-05,0.009924656946080143,0.08285476345651809,0.45769683690496804,0.1066036604783676,0.895512291093152,0.009836175443521607,0.0825163610580547,0.012752091524292011
8.61,0.0010600069510102725,0.0004964384003520455,1.056552328627036e-06,4.954179336553699e-07,0.0006859491623856204,0.0007560535168496553,0.41469677351733253,0.2341179870166648,0.00013117534228497443,7.395959102553339e-05,0.009888632909012431,0.08288969951033814,0.4567597694317531,0.1062301640073297,0.8959809408758037,0.009800966149475312,0.08255359219819428,0.01265600434983269
8.620000000000001,0.001059167161893419,0.0004970430194952202,1.0557177323197986e-06,4.960202892645454e-07,0.0006868148663141005,0.0007554232151355522,0.41471449824655754,0.23503731749534953,0.0001310515879390399,7.417696979616608e-05,0.009852835729168534,0.08292441963740103,0.45582346224998527,0.10585887810776125,0.8964464024585788,0.009765973637043908,0.08259058548805952,0.012560904941973363
8.63,0.0010583295250729218,0.00049764844737005,1.054885269191734e-06,4.966234475511004e-07,0.000687678891546785,0.0007547916281533766,0.41473049293470643,0.2359576085323705,0.00013092763750994482,7.439428335909992e-05,0.009817263413278612,0.08295892568534996,0.45488791699137193,0.1054897849985555,0.8969087062881774,0.009731196039534314,0.08262734307238305,0.01246678050270767
8.64,0.001057494038558777,0.0004982546868660891,1.054054937300108e-06,4.972274113843419e-07,0.0006885412330583268,0.0007541587600279988,0.4147447583799814,0.23687885784476387,0.00013080349173105304,7.461153182963125e-05,0.009781913999232388,0.08299321947466626,0.45395313528235565,0.10512286711494541,0.8973678823624734,0.009696631515280576,0.08266386706560622,0.012373618467782385
8.65,0.0010566607003678436,0.0004988617408761999,1.0532267347088799e-06,4.978321836368075e-07,0.0006894018858246658,0.0007535246148728214,0.41475729539167766,0.23780106321707947,0.00013067915132269025,7.482871534551154e-05,0.009746785393948215,0.0830273028821422,0.4530191187454334,0.10475810673166214,0.897823960640032,0.009662278219536923,0.08270015958109488,0.012281406551570482
8.66,0.00105582950852319,0.000499469612297219,1.0524006594880843e-06,4.984377671849169e-07,0.000690260844817211,0.0007528891967955833,0.414768104786951,0.23872422262921236,0.00013055461697221636,7.504583410885565e-05,0.009711875112122003,0.08306117797538559,0.4520858690012819,0.10439548535570792,0.89827697169999,0.009628134259187418,0.08273622277821636,0.01219013281937767
8.67,0.0010550004610571512,0.0005000783040268361,1.051576709716734e-06,4.990441649059163e-07,0.0006911181050300725,0.0007522525098711939,0.41477718740594993,0.23964833365797653,0.00013042988942731275,7.526288818995434e-05,0.009677181499239193,0.08309484638315436,0.4511533876588083,0.10403498656900864,0.8987269436529144,0.009594197904766733,0.08277205864195472,0.012099785348949076
8.68,0.0010541735560084579,0.0005006878189665253,1.0507548834800922e-06,4.996513796807489e-07,0.0006919736614544863,0.000751614558167246,0.414784544097604,0.2405733940391343,0.00013030496940836893,7.54798777115294e-05,0.009642702582947778,0.08312830988672497,0.4502216763244942,0.10367659335865462,0.8991739050420587,0.009560467391334714,0.08280766918989141,0.012010352548375004
