t,V,Na_i,m,h,j,K_i,X_kr,X_ks,X_to1,Y_to1,Ca_i,MgATP_i,O,O_Ca,C0,C1,C2,C3,C4,C_Ca0,C_Ca1,C_Ca2,C_Ca3,C_Ca4,Ca_ss,y,P_O1,P_O2,P_C1,P_C2,Ca_JSR,Ca_NSR,HTRPNCa,LTRPNCa,CaADP_i,CaADP_ss,CaATP_ss,CaATP_i,Mg_ss,Mg_i,MgADP_i,MgADP_ss,MgATP_ss
7.46,-96.3310146701347,10.0,0.0328302,0.9988181938976125,0.9989635552472595,159.48,6.082134196012842e-06,0.0001364604776863186,3.578939029376926e-05,0.9999998209351414,6.980420763960374e-05,6.439540169818388,4.852331051164077e-27,7.763251302754254e-30,0.9992716195022819,1.806126415951859e-06,1.2241764026379188e-12,3.6877149572711277e-19,4.1643416793493153e-26,0.0007274196282015632,5.2590780796750385e-09,1.425822567865118e-14,1.718061985949295e-20,7.763247590557593e-27,7.014062499464865e-05,0.9999987603238263,4.40130731884166e-06,3.1880601177906925e-12,0.9966461736762574,0.0033494250132498826,0.2930880843279323,0.29308943817327426,0.9548691221728938,0.06524979828760896,9.094037347504385e-08,9.108248408177755e-08,0.0001956386666884849,0.0001955440630232333,0.9999566533763878,0.9999566430669949,0.0029831871245495985,0.0029831870998022394,6.439540149224335
7.47,-96.33101513890084,10.0,0.0328302,0.9988181940227429,0.9989635553392454,159.48,5.9935428337958604e-06,0.00013646047279747102,3.5789388647326316e-05,0.9999998209351583,6.980407186975416e-05,6.439540170049441,4.527700413051097e-27,7.762992684701652e-30,0.9992716434906128,1.8061263095157999e-06,1.224176228967608e-12,3.687714128216017e-19,4.164021367552447e-26,0.0007273956401510193,5.2589042137445805e-09,1.425775311369586e-14,1.7180049008711195e-20,7.762988996394026e-27,7.013846510706092e-05,0.9999987794510908,4.374825591817735e-06,3.1685850136399444e-12,0.9966685177467736,0.003327107424480132,0.2930881147582412,0.29308945973610045,0.9548689740665992,0.06524967816344951,9.094019652769173e-08,9.108145209943086e-08,0.00019563771696372434,0.00019554368249905646,0.9999566530834301,0.9999566428360654,0.0029831871243773036,0.0029831870997788414,6.4395401495792965
7.48,-96.33101560521641,10.0,0.0328302,0.9988181941472192,0.9989635554307498,159.48,5.90629656196692e-06,0.00013646046793445866,3.578938700949053e-05,0.999999820935175,6.980393681748262e-05,6.439540170279272,4.213576775635489e-27,7.762735796395792e-30,0.999271667318176,1.8061262035722405e-06,1.2241760561618902e-12,3.687713303366044e-19,4.16371331615899e-26,0.0007273718128665323,5.2587315124358025e-09,1.4257283712503317e-14,1.7179481977706857e-20,7.762732131851418e-27,7.013631968071249e-05,0.9999987982708193,4.348523696742835e-06,3.149245650405945e-12,0.9966907100812392,0.0033049413919288765,0.29308814386857307,0.29308948003968804,0.9548688268969843,0.06524955867653333,9.094002051567658e-08,9.108042685806639e-08,0.00019563677311533757,0.00019554330398641027,0.9999566527921099,0.9999566426063525,0.0029831871242059138,0.002983187099755338,6.439540149932194
7.49,-96.33101606909794,10.0,0.0328302,0.9988181942710456,0.9989635555217761,159.48,5.8203739322818e-06,0.0001364604630971074,3.5789385380203924e-05,0.9999998209351918,6.980380247783243e-05,6.439540170507887,3.916899125044826e-27,7.762480626117644e-30,0.9992716909860667,1.8061260981178862e-06,1.2241758842149568e-12,3.687712482693849e-19,4.1634242740132993e-26,0.000727348145252789,5.258559967813878e-09,1.4256817453517708e-14,1.7178918740453935e-20,7.762476985231564e-27,7.013418861708758e-05,0.9999988167882677,4.3224004089983995e-06,3.130041048270116e-12,0.9967127517130261,0.0032829258834489563,0.2930881716688012,0.2930894990934889,0.9548686806567741,0.0652494398224578,9.093984543253768e-08,9.107940831170188e-08,0.00019563583510312063,0.0001955429274714004,0.9999566525024159,0.9999566423778475,0.002983187124035424,0.00298318709973173,6.43954015028304
7.5,-96.33101653056183,10.0,0.0328302,0.9988181943942265,0.9989635556123274,159.48,5.735753672980857e-06,0.00013646045828524429,3.578938375940891e-05,0.9999998209352083,6.980366884587896e-05,6.439540170735295,3.6452409079185724e-27,7.762227162228628e-30,0.9992717144953733,1.8061259931494629e-06,1.2241757131210366e-12,3.687711666172334e-19,4.16316158422691e-26,0.0007273246362214658,5.258389571994624e-09,1.4256354315320784e-14,1.717835927109256e-20,7.762223544918338e-27,7.013207181830011e-05,0.999998835008653,4.296454511791568e-06,3.1109702335510213e-12,0.996734643668913,0.0032610598734783692,0.29308819816873155,0.2930895169068903,0.9548685353387443,0.06524932159684879,9.093967127185594e-08,9.10783964146492e-08,0.0001956349028871271,0.00019554255294022206,0.9999566522143369,0.9999566421505419,0.0029831871238658264,0.0029831870997080174,6.439540150631849
7.51,-96.33101698962436,10.0,0.0328302,0.9988181945167665,0.998963555702407,159.48,5.652414678525558e-06,0.00013646045349869748,3.578938214704823e-05,0.9999998209352249,6.980353591672911e-05,6.439540170961505,3.406829889982573e-27,7.761975393169996e-30,0.9992717378471775,1.8061258886637188e-06,1.2241755428743958e-12,3.687710853774666e-19,4.162933202333268e-26,0.0007273012846911586,5.258220317143987e-09,1.4255894276630492e-14,1.7177803543927307e-20,7.761971799377134e-27,7.012996918708725e-05,0.9999988529371558,4.270684796076341e-06,3.0920322386014e-12,0.9967563869691525,0.003239342342973553,0.2930882233781042,0.2930895334892164,0.9548683909357202,0.06524920399536013,9.093949802725351e-08,9.107739112151131e-08,0.00019563397642766565,0.00019554218037915903,0.9999566519278617,0.9999566419244275,0.0029831871236971155,0.002983187099684201,6.439540150978636
7.5200000000000005,-96.33101744630173,10.0,0.0328302,0.9988181946386695,0.9989635557920181,159.48,5.5703359993349826e-06,0.00013646044873729616,3.578938054306504e-05,0.9999998209352413,6.980340368552104e-05,6.4395401711865246,3.2105680146233975e-27,7.761725307462204e-30,0.9992717610425534,1.8061257846574224e-06,1.2241753734693375e-12,3.6877100454742756e-19,4.162747714442461e-26,0.0007272780895873118,5.258052195477528e-09,1.425543731629957e-14,1.7177251533425513e-20,7.761721737154286e-27,7.012788062680316e-05,0.9999988705789238,4.245090060474722e-06,3.073226101705192e-12,0.9967779826275378,0.003217772279342652,0.29308824730659444,0.2930895488497291,0.9548682474405757,0.06524908701367345,9.093932569239318e-08,9.107639238717935e-08,0.0001956330556852971,0.0001955418097745827,0.9999566516429789,0.9999566416994957,0.0029831871235292853,0.002983187099660281,6.439540151323413
7.53,-96.33101790061002,10.0,0.0328302,0.9988181947599403,0.9989635558811639,159.48,5.489496831522355e-06,0.00013646044400087066,3.578937894740284e-05,0.9999998209352577,6.980327214742379e-05,6.4395401714103615,3.0660512614627946e-27,7.761476893704308e-30,0.9992717840825691,1.8061256811273633e-06,1.2241752049002016e-12,3.687709241244861e-19,4.162614355395946e-26,0.0007272550498421463,5.257885199259908e-09,1.425498341331414e-14,1.7176703214215582e-20,7.761473346876497e-27,7.012580604141249e-05,0.9999988879390739,4.219669111197876e-06,3.054550866974571e-12,0.9967994316514696,0.003196348676378798,0.29308826996381376,0.2930895629976293,0.9548681048462324,0.0652489706474978,9.093915426097802e-08,9.107540016682951e-08,0.00019563214062083185,0.00019554144111295088,0.9999566513596776,0.9999566414757384,0.002983187123362329,0.002983187099636258,6.439540151666195
7.54,-96.33101835256522,10.0,0.0328302,0.9988181948805827,0.9989635559698473,159.48,5.409876506631515e-06,0.00013646043928925236,3.5789377360005486e-05,0.999999820935274,6.980314129763685e-05,6.439540171633024,2.983589504931967e-27,7.761230140573326e-30,0.9992718069682855,1.8061255780703524e-06,1.2241750371613644e-12,3.6877084410603853e-19,4.1625430269212825e-26,0.0007272321643945895,5.257719320804371e-09,1.4254532546792333e-14,1.71761585610853e-20,7.761226617250277e-27,7.012374533548413e-05,0.9999989050226955,4.194420761967259e-06,3.0360055842469616e-12,0.9968207350420227,0.0031750705341933704,0.2930882913593114,0.29308957594205803,0.9548679631456584,0.06524885489256925,9.093898372675084e-08,9.107441441592015e-08,0.00019563123119532714,0.000195541074380807,0.9999566510779466,0.9999566412531472,0.0029831871231962405,0.0029831870996121328,6.439540152006996
7.55,-96.33101880218321,10.0,0.0328302,0.9988181950006012,0.9989635560580717,159.48,5.331454481373457e-06,0.0001364604346022737,3.57893757808172e-05,0.9999998209352902,6.980301113138993e-05,6.439540171854522,2.974226372846033e-27,7.760985036823632e-30,0.9992718297007573,1.806125475483221e-06,1.2241748702472383e-12,3.6877076448950807e-19,4.1625443157868587e-26,0.0007272094321902039,5.257554552472234e-09,1.4254084695982876e-14,1.7175617548980143e-20,7.76098153706136e-27,7.012169841418486e-05,0.9999989218348538,4.169343833935785e-06,3.0175893089820722e-12,0.9968418937940133,0.003153936859149277,0.29308831150257514,0.29308958769209764,0.9548678223318675,0.06524873974465074,9.093881408349375e-08,9.107343509018868e-08,0.00019563032737008438,0.0001955407095647789,0.9999566507977752,0.9999566410317141,0.0029831871230310138,0.002983187099587905,6.439540152345828
7.5600000000000005,-96.33101924947975,10.0,0.0328302,0.99881819512,0.9989635561458401,159.48,5.254210327362819e-06,0.00013646042993976815,3.578937420978257e-05,0.9999998209353063,6.980288164394247e-05,6.439540172074861,3.0497591049784003e-27,7.760741571286334e-30,0.9992718522810322,1.8061253733628204e-06,1.2241747041522717e-12,3.687706852723448e-19,4.1626295119566247e-26,0.000727186852181116,5.257390886672367e-09,1.425363984026369e-14,1.7175080153001598e-20,7.760738095174138e-27,7.011966518327283e-05,0.9999989383805923,4.144437155608962e-06,2.9993011021589206e-12,0.996862908896065,0.003132946663794221,0.29308833040303267,0.2930895982567728,0.954867682397918,0.06524862519953159,9.093864532502769e-08,9.107246214564863e-08,0.00019562942910664635,0.000195540346651578,0.9999566505191524,0.9999566408114308,0.0029831871228666426,0.0029831870995635766,6.4395401526827065
7.57,-96.33101969447056,10.0,0.0328302,0.9988181952387832,0.9989635562331555,159.48,5.17812372085443e-06,0.00013646042530157028,3.578937264684652e-05,0.9999998209353222,6.980275283058335e-05,6.439540172294049,3.2227584116351214e-27,7.760499732868648e-30,0.9992718747101516,1.8061252717060232e-06,1.2241745388709483e-12,3.687706064520257e-19,4.16281062674482e-26,0.000727164423325945,5.257228315860682e-09,1.425319795914051e-14,1.7174546348405467e-20,7.76049628053109e-27,7.011764554909139e-05,0.9999989546649357,4.119699562766052e-06,2.9811400301728664e-12,0.9968837813306762,0.003112098966793983,0.29308834807005263,0.2930896076450516,0.9548675433369117,0.06524851125302727,9.093847744521193e-08,9.107149553858659e-08,0.0001956285363667946,0.00019553998562799808,0.9999566502420673,0.9999566405922893,0.002983187122703121,0.002983187099539147,6.439540153017644
7.58,-96.33102013717118,10.0,0.0328302,0.998818195356955,0.9989635563200211,159.48,5.103174432479768e-06,0.00013646042068751567,3.5789371091954324e-05,0.9999998209353382,6.98026246866305e-05,6.439540172512097,3.5065883322293135e-27,7.760259510553288e-30,0.9992718969891505,1.8061251705097211e-06,1.224174374397787e-12,3.6877052802605495e-19,4.163100410970704e-26,0.0007271421445897322,5.2570668325396195e-09,1.425275903224546e-14,1.717401611060018e-20,7.760256082152212e-27,7.01156394185626e-05,0.999998970692893,4.095129898381206e-06,2.9631051647326282e-12,0.996904512074287,0.0030913927928656803,0.29308836451294606,0.2930896158658471,0.9548674051419931,0.06524839790097907,9.093831043794362e-08,9.107053522555926e-08,0.00019562764911254678,0.00019553962648091445,0.9999566499665093,0.9999566403742816,0.0029831871225404435,0.0029831870995146166,6.439540153350653
7.59,-96.3310205775971,10.0,0.0328302,0.9988181954745196,0.9989635564064399,159.48,5.029342316983507e-06,0.00013646041609744088,3.5789369545051616e-05,0.999999820935354,6.980249720743054e-05,6.43954017272901,3.9154260938555236e-27,7.760020893397838e-30,0.9992719191190576,1.8061250697708268e-06,1.224174210727342e-12,3.6877044999196377e-19,4.1635123731132863e-26,0.0007271200149438698,5.256906429257628e-09,1.4252323039335685e-14,1.7173489415145112e-20,7.760017489134437e-27,7.011364669918093e-05,0.9999989864694603,4.07072701254462e-06,2.9451955827573182e-12,0.9969251020973453,0.003070827172711047,0.2930883797409672,0.29308962292801793,0.9548672678063482,0.06524828513925372,9.093814429715731e-08,9.106958116339039e-08,0.00019562676730615374,0.00019553926919728285,0.9999566496924678,0.9999566401573997,0.002983187122378603,0.002983187099489986,6.439540153681748
7.6000000000000005,-96.33102101576371,10.0,0.0328302,0.998818195591481,0.9989635564924148,159.48,4.956607302960006e-06,0.00013646041153118354,3.5789368006084365e-05,0.9999998209353698,6.980237038835843e-05,6.439540172944796,4.4642819698641784e-27,7.759783870534141e-30,0.999271941100895,1.8061249694862723e-06,1.224174047854202e-12,3.687703723473108e-19,4.164060797466057e-26,0.0007270980333660297,5.256747098608655e-09,1.4251889960291922e-14,1.717296623774889e-20,7.759780490651076e-27,7.011166729900684e-05,0.9999990019996239,4.046489762383683e-06,2.9274103662734644e-12,0.9969455523643747,0.003050401142949703,0.29308839376331486,0.2930896288403698,0.9548671313232036,0.06524817296374315,9.093797901682449e-08,9.106863330916779e-08,0.00019562589091009705,0.00019553891376413837,0.999956649419932,0.9999566399416356,0.0029831871222175945,0.0029831870994652563,6.439540154010942
7.61,-96.3310214516863,10.0,0.0328302,0.9988181957078432,0.998963556577949,159.48,4.884949382589846e-06,0.00013646040698858227,3.5789366474998886e-05,0.9999998209353855,6.980224422481711e-05,6.439540173159465,5.1690191384357565e-27,7.75954843116767e-30,0.999271962935679,1.8061248696530095e-06,1.22417388577299e-12,3.6877029508968186e-19,4.1647607622917156e-26,0.0007270761988400927,5.2565888332316295e-09,1.4251459775117132e-14,1.7172446554267706e-20,7.759545075951238e-27,7.010970112666049e-05,0.999999017288363,4.0224170119841276e-06,2.9097486023120463e-12,0.99696586383404,0.003030113746052434,0.2930884065891336,0.2930896336116564,0.9548669956858252,0.06524806137036408,9.09378145909531e-08,9.106769162024035e-08,0.00019562501988708614,0.00019553856016859457,0.9999566491488915,0.9999566397269816,0.002983187122057412,0.0029831870994404272,6.439540154338248
7.62,-96.33102188538004,10.0,0.0328302,0.9988181958236105,0.9989635566630453,159.48,4.814348601376306e-06,0.0001364604024694767,3.578936495174181e-05,0.9999998209354011,6.980211871223711e-05,6.439540173373022,6.046373541155465e-27,7.759314564576917e-30,0.9992719846244196,1.80612477026801e-06,1.2241737244783626e-12,3.6877021821669037e-19,4.1656281579769e-26,0.0007270545103560773,5.2564316258099495e-09,1.4251032463935078e-14,1.7171930340703626e-20,7.759311234359263e-27,7.010774809131532e-05,0.9999990323406529,3.99850763231117e-06,2.8922093828055104e-12,0.9969860374592151,0.003009964030274451,0.2930884182275149,0.2930896372505808,0.9548668608875177,0.06524795035505782,9.093765101358706e-08,9.106675605421498e-08,0.0001956241542000557,0.00019553820839784242,0.9999566488793359,0.9999566395134297,0.002983187121898049,0.0029831870994154997,6.439540154663678
7.63,-96.33102231685724,10.0,0.0328302,0.9988181959387861,0.998963556747706,159.48,4.744937639020038e-06,0.00013646039797375755,3.578936343626995e-05,0.9999998209354166,6.980199384892838e-05,6.439540173585477,6.219777147948496e-27,7.759082257346257e-30,0.9992720061676266,1.8061246713282646e-06,1.2241735639656177e-12,3.687701417147414e-19,4.165818726437308e-26,0.0007270329674042121,5.256275472648472e-09,1.425060801670158e-14,1.7171417584922416e-20,7.759078950027754e-27,7.010580814594881e-05,0.999999047115444,3.974761035072093e-06,2.874793260641371e-12,0.9970060737231354,0.0029899515129688348,0.29308842867505863,0.2930896397536165,0.9548667269330199,0.06524783991633962,9.093748828252243e-08,9.106582658973754e-08,0.00019562329383151646,0.0001955378584471412,0.9999566486112703,0.9999566393009868,0.0029831871217395156,0.0029831870993904867,6.439540154987244
7.640000000000001,-96.33102274613461,10.0,0.0328302,0.9988181960533743,0.9989635568319346,159.48,4.676604474113309e-06,0.00013646039350123613,3.578936192852469e-05,0.999999820935432,6.98018696286533e-05,6.4395401737968365,6.2477351742490394e-27,7.758851500568923e-30,0.9992720275665962,1.806124572830784e-06,1.2241734042291131e-12,3.687700655882884e-19,4.1658699422156656e-26,0.0007270115686881876,5.256120364357691e-09,1.4250186407912818e-14,1.717090825613597e-20,7.75884821559785e-27,7.010388117470093e-05,0.9999990616455036,3.951175782331882e-06,2.8574984579401663e-12,0.9970259738474287,0.0029700749739455246,0.29308843794826517,0.29308964113672314,0.9548665938088282,0.06524773004865908,9.093732638962937e-08,9.106490317237158e-08,0.0001956224387331587,0.00019553751029900755,0.999956648344675,0.9999566390896362,0.0029831871215817967,0.002983187099365381,6.43954015530896
7.65,-96.33102317322742,10.0,0.0328302,0.9988181961673793,0.998963556915734,159.48,4.609307267698462e-06,0.00013646038905174777,3.5789360428452254e-05,0.9999998209354475,6.980174604651216e-05,6.439540174007107,6.2785422977205404e-27,7.75862228413729e-30,0.9992720488223916,1.806124474772597e-06,1.2241732452635189e-12,3.6876998983664637e-19,4.165924276806796e-26,0.0007269903131448209,5.255966293235932e-09,1.424976761664736e-14,1.7170402329085498e-20,7.758619021371962e-27,7.010196708213507e-05,0.9999990759424426,3.927750688299523e-06,2.8403238709415833e-12,0.9970457388348292,0.0029503334116563924,0.2930884460578658,0.29308964141021293,0.9548664615067152,0.06524762074766174,9.093716532852152e-08,9.106398575748595e-08,0.0001956215888657884,0.00019553716393970715,0.9999566480795375,0.9999566388793683,0.002983187121424884,0.002983187099340181,6.43954015562884
