t,NO,O_2m,NO_2,N2O3,GSNO,CcOX,FeLn,ONOO_m,GSH
8.97,6.430221249354663,1.4907037689540455e-06,2.755789938155187e-06,2.6253552377276933e-08,2.03202802569775,-1.797667871983847e-09,0.049999410450271634,0.0006896387737341852,9997.967910473702
8.98,6.435343611517301,1.4899414567102405e-06,2.7579854071979137e-06,2.6295408272714426e-08,2.0361822163321004,-1.6570469511243354e-09,0.0499994099803922,0.0006898357074069938,9997.96375615492
8.99,6.440462147805766,1.4891804862465796e-06,2.7601792342020827e-06,2.6337266241213816e-08,2.040339799104926,-1.4987033851853103e-09,0.04999940951086295,0.0006900322937365476,9997.959598443893
9.0,6.445576860835117,1.4884208539746285e-06,2.7623714201676936e-06,2.637912622966133e-08,2.044500771662577,-1.3218004259876262e-09,0.04999940904168365,0.0006902285336134663,9997.955437342973
9.01,6.450687753218616,1.4876625563128345e-06,2.764561966091621e-06,2.6420988185057282e-08,2.0486651316527946,-1.125485090886093e-09,0.04999940857285406,0.0006904244279257623,9997.951272854514
9.02,6.4557948275677335,1.4869055896865271e-06,2.7667508729676187e-06,2.6462852054516052e-08,2.0528328767247075,-9.088881627694692e-10,0.049999408104373935,0.0006906199775588406,9997.947104980865
9.03,6.460898086492147,1.486149950527917e-06,2.7689381417863177e-06,2.6504717785266108e-08,2.057004004528836,-6.711241900604652e-10,0.04999940763624303,0.0006908151833954986,9997.94293372438
9.040000000000001,6.465997532599737,1.4853956352760967e-06,2.771123773535227e-06,2.6546585324650007e-08,2.0611785127170896,-4.112914867156942e-10,0.04999940716846113,0.0006910100463159262,9997.938759087401
9.05,6.471093168496594,1.4846426403770407e-06,2.7733077691987325e-06,2.658845462012436e-08,2.065356398942767,-1.2847213222586222e-10,0.04999940670102797,0.0006912045671977061,9997.934581072279
9.06,6.476184996787012,1.4838909622836052e-06,2.775490129758098e-06,2.6630325619259877e-08,2.069537660860556,1.782680283845123e-10,0.049999406233943326,0.0006913987469158132,9997.93039968136
9.07,6.481273020073491,1.4831405974555278e-06,2.7776708561914653e-06,2.6672198269741344e-08,2.0737222961265367,5.098793845569138e-10,0.049999405767206954,0.0006915925863426152,9997.926214916983
9.08,6.486357240956741,1.4823915423594285e-06,2.7798499494738534e-06,2.671407251936763e-08,2.077910302398177,8.673285601988763e-10,0.04999940530081862,0.0006917860863478722,9997.922026781496
9.09,6.491437662035673,1.4816437934688082e-06,2.78202741057716e-06,2.675594831605167e-08,2.0821016773343346,1.2515984136839827e-09,0.04999940483477808,0.0006919792477987369,9997.917835277238
9.1,6.496514285907408,1.4808973472640505e-06,2.784203240470159e-06,2.6797825607820497e-08,2.0862964185952575,1.6636880378518647e-09,0.04999940436908509,0.0006921720715597547,9997.913640406548
9.11,6.501587115167273,1.4801522002324198e-06,2.7863774401185025e-06,2.683970434281521e-08,2.0904945238425827,2.104612760008203e-09,0.049999403903739435,0.000692364558492863,9997.909442171765
9.120000000000001,6.5066561526226225,1.4794084044874609e-06,2.7885500364759367e-06,2.6881584463744863e-08,2.0946959906378138,2.3959540955518973e-09,0.04999940343874083,0.000692556700782012,9997.90524057533
9.13,6.511721400879248,1.4786659601859071e-06,2.7907210322101966e-06,2.6923465918614168e-08,2.098900816638693,2.526965099899373e-09,0.049999402974089065,0.0006927484987137167,9997.901035619581
9.14,6.51678286235003,1.477924817777543e-06,2.792890406754381e-06,2.6965348660499208e-08,2.1031089995951,2.6473114248220206e-09,0.0499994025097839,0.000692939960326128,9997.896827306771
9.15,6.5218405396257335,1.4771849744576739e-06,2.7950581613796612e-06,2.7007232637929543e-08,2.107320537172989,2.7558777311063882e-09,0.049999402045825106,0.0006931310863646091,9997.892615639234
9.16,6.526894435295388,1.4764464274426682e-06,2.7972242973607115e-06,2.70491177995474e-08,2.111535427039678,2.851519159243449e-09,0.04999940158221244,0.0006933218775697034,9997.888400619302
9.17,6.531944551946281,1.475709173969958e-06,2.799388815975711e-06,2.709100409410768e-08,2.1157536668638492,2.933061329428576e-09,0.04999940111894566,0.0006935123346771354,9997.884182249307
9.18,6.536990892163963,1.4749732112980376e-06,2.801551718506344e-06,2.7132891470477936e-08,2.1199752543155483,2.999300341561569e-09,0.04999940065602453,0.0006937024584178094,9997.879960531578
9.19,6.542033458532242,1.4742385367064653e-06,2.8037130062377993e-06,2.7174779877638397e-08,2.124200187066185,3.0490027752466365e-09,0.04999940019344883,0.0006938922495178108,9997.875735468444
9.200000000000001,6.547072253633193,1.4735051474958619e-06,2.805872680458771e-06,2.7216669264681962e-08,2.1284284627885337,3.080905689792402e-09,0.04999939973121831,0.0006940817086984056,9997.871507062233
9.21,6.552107280047142,1.4727730409879118e-06,2.808030742461456e-06,2.725855958081417e-08,2.1326600791567296,3.09371662421189e-09,0.04999939926933273,0.00069427083667604,9997.867275315271
9.22,6.557138540352685,1.4720422145253623e-06,2.810187193541558e-06,2.730045077535325e-08,2.1368950338462755,3.08611359722256e-09,0.04999939880779186,0.0006944596341623407,9997.863040229882
9.23,6.562166037126674,1.471312665472024e-06,2.8123420349982846e-06,2.7342342797730095e-08,2.141133324534036,3.0567451072462795e-09,0.04999939834659547,0.0006946481018641156,9997.85880180839
9.24,6.5671897729442215,1.4705843912127704e-06,2.8144952681343476e-06,2.738423559748825e-08,2.1453749488982394,3.004230132409324e-09,0.04999939788574331,0.0006948362404833525,9997.854560053116
9.25,6.572209750378703,1.4698573891535383e-06,2.816646894255964e-06,2.742612912428394e-08,2.1496199046184796,2.927158130542387e-09,0.049999397425235154,0.0006950240507172202,9997.850314966381
9.26,6.577225972001754,1.4691316567213276e-06,2.818796914672856e-06,2.7468023327886046e-08,2.1538681893757126,2.8240890391805773e-09,0.04999939696507076,0.0006952115332580676,9997.846066550503
9.27,6.5822384403832706,1.4684071913642014e-06,2.820945330698249e-06,2.7509918158176117e-08,2.1581198008522584,2.6935532755634153e-09,0.0499993965052499,0.0006953986887934245,9997.8418148078
9.28,6.587247158091409,1.467683990551286e-06,2.8230921436488744e-06,2.7551813565148364e-08,2.1623747367318016,2.534051736634839e-09,0.04999939604577233,0.0006955855180060012,9997.83755974059
9.290000000000001,6.5922521276925865,1.4669620517727702e-06,2.8252373548449677e-06,2.759370949890968e-08,2.166632994699391,2.3440557990431586e-09,0.049999395586637824,0.0006957720215736887,9997.833301351187
9.3,6.5972533517514815,1.466241372539907e-06,2.8273809656102696e-06,2.7635605909679593e-08,2.170894572441438,2.1220073191412073e-09,0.04999939512784614,0.0006959582001695581,9997.829039641903
9.31,6.602250832831032,1.465521950385012e-06,2.829522977272024e-06,2.7677502747790324e-08,2.1751594676457175,1.8663186329861304e-09,0.04999939466939704,0.0006961440544618614,9997.824774615056
9.32,6.607244573492439,1.464803782861464e-06,2.8316633911609822e-06,2.7719399963686745e-08,2.17942767800137,1.5753725563395243e-09,0.0499993942112903,0.0006963295851140312,9997.820506272948
9.33,6.612234576295162,1.4640868675437043e-06,2.833802208611397e-06,2.7761297507926402e-08,2.1836992011988996,1.2475223846673899e-09,0.049999393753525675,0.0006965147927846805,9997.816234617896
9.34,6.617220843796923,1.4633712020272384e-06,2.8359394309610287e-06,2.78031953311795e-08,2.187974034930173,8.810918931401516e-10,0.049999393296102944,0.000696699678127603,9997.811959652206
9.35,6.622203378553702,1.4626567839286344e-06,2.83807505955114e-06,2.7845093384228914e-08,2.192252176888421,4.743753366326425e-10,0.049999392839021856,0.0006968842417917726,9997.807681378184
9.36,6.627182183119744,1.4619436108855238e-06,2.8402090957264997e-06,2.788699161797018e-08,2.1965336247682394,2.563744972411287e-11,0.04999939238228219,0.0006970684844213444,9997.803399798137
9.370000000000001,6.632157260047552,1.4612316805566004e-06,2.8423415408353814e-06,2.7928889983411508e-08,2.2008183762655875,-4.668865533018672e-10,0.04999939192588371,0.0006972524066556535,9997.799114914365
9.38,6.637128611887888,1.4605209906216224e-06,2.8444723962295623e-06,2.7970788431673753e-08,2.205106429077787,-1.0049909784570452e-09,0.049999391469826175,0.0006974360091292157,9997.794826729176
9.39,6.642096241189778,1.4598115387814105e-06,2.8466016632643244e-06,2.801268691399046e-08,2.2093977809035246,-1.5904996520490134e-09,0.04999939101410936,0.0006976192924717275,9997.790535244869
9.4,6.647060150500507,1.4591033227578481e-06,2.848729343298456e-06,2.805458538170783e-08,2.213692429442851,-2.225265920680866e-09,0.04999939055873302,0.0006978022573080658,9997.786240463745
9.41,6.652020342365622,1.4583963402938825e-06,2.850855437694248e-06,2.8096483786284724e-08,2.2179903723971806,-2.911172651251284e-09,0.04999939010369694,0.0006979849042582881,9997.781942388101
9.42,6.656976819328931,1.4576905891535238e-06,2.8529799478174967e-06,2.8138382079292676e-08,2.2222916074692916,-3.6501322309545332e-09,0.049999389649000865,0.0006981672339376324,9997.777641020235
9.43,6.661929584764524,1.4569859001104502e-06,2.85510279556197e-06,2.81802801816039e-08,2.226596132244906,-3.893780816088176e-09,0.0499993891946445,0.0006983492813115777,9997.773336362561
9.44,6.6668786405887825,1.4562823962146858e-06,2.857224041900148e-06,2.8222178068121536e-08,2.230903944518334,-4.0567708467522094e-09,0.04999938874062767,0.0006985310212224432,9997.769028417286
9.450000000000001,6.671823989249292,1.4555800935611875e-06,2.8593436969014e-06,2.8264075694125347e-08,2.235215042009399,-4.2012958837963944e-09,0.04999938828695014,0.0006987124505132419,9997.76471718669
9.46,6.6767656332888645,1.4548789888012818e-06,2.861461761375956e-06,2.8305973011416687e-08,2.239529422425484,-4.325442466246681e-09,0.04999938783361169,0.0006988935700261496,9997.760402673064
9.47,6.681703575248696,1.454179078582601e-06,2.8635782361257702e-06,2.834786997190503e-08,2.243847083475322,-4.427245079374509e-09,0.04999938738061208,0.0006990743806036154,9997.756084878703
9.48,6.68663781766837,1.4534803595490838e-06,2.8656931219445204e-06,2.8389766527607945e-08,2.248168022868989,-4.504686154696678e-09,0.049999386927951084,0.0006992548830883617,9997.751763805893
9.49,6.69156836308585,1.452782828340975e-06,2.8678064196176073e-06,2.8431662630651093e-08,2.2524922383179096,-4.555696069975394e-09,0.04999938647562845,0.0006994350783233841,9997.747439456924
9.5,6.696495214037485,1.4520864815948266e-06,2.869918129922156e-06,2.8473558233268237e-08,2.256819727534854,-4.5781531492182594e-09,0.049999386023643975,0.0006996149671519511,9997.743111834085
9.51,6.701418373058009,1.4513913159434957e-06,2.8720282536270162e-06,2.8515453287801235e-08,2.2611504882339375,-4.569883662678281e-09,0.0499993855719974,0.0006997945504176044,9997.738780939659
9.52,6.706337842680539,1.4506973280161472e-06,2.874136791492759e-06,2.855734774670005e-08,2.2654845181306236,-4.528661826853866e-09,0.04999938512068851,0.000699973828964159,9997.734446775932
9.53,6.711253625436577,1.4500045144382512e-06,2.876243744271682e-06,2.8599241562522734e-08,2.269821814941721,-4.4522098044888195e-09,0.04999938466971706,0.0007001528036357029,9997.730109345188
9.540000000000001,6.716165723856009,1.4493128718315846e-06,2.8783491127078043e-06,2.8641134687935448e-08,2.2741623763853855,-4.3381977045723226e-09,0.049999384219082836,0.0007003314752765974,9997.725768649709
9.55,6.721074140467103,1.448622396814231e-06,2.880452897536869e-06,2.8683027075712432e-08,2.278506200181117,-4.184243582339022e-09,0.049999383768785585,0.0007005098447314767,9997.721424691774
9.56,6.725978877796512,1.4479330860005799e-06,2.882555099486344e-06,2.8724918678736045e-08,2.282853284049765,-3.9879134392689135e-09,0.04999938331882509,0.0007006879128452485,9997.717077473662
9.57,6.730879938369276,1.4472449360013271e-06,2.8846557192754196e-06,2.876680944999673e-08,2.287203625713522,-3.746721223087394e-09,0.049999382869201116,0.0007008656804630932,9997.712726997654
9.58,6.735777324708816,1.446557943423475e-06,2.8867547576150113e-06,2.880869934259304e-08,2.29155722289593,-3.4581288277652834e-09,0.04999938241991343,0.0007010431484304647,9997.708373266023
9.59,6.740671039336938,1.4458721048703327e-06,2.888852215207757e-06,2.8850588309731612e-08,2.295914073321874,-3.1195460935187835e-09,0.049999381970961806,0.00070122031759309,9997.704016281046
9.6,6.745561084773832,1.4451874169415148e-06,2.8909480927480187e-06,2.8892476304727198e-08,2.3002741747175883,-2.728330806809504e-09,0.04999938152234601,0.000701397188796969,9997.699656044997
9.61,6.750447463538071,1.4445038762329431e-06,2.893042390921882e-06,2.893436328100263e-08,2.3046375248106514,-2.2817887003444536e-09,0.049999381074065805,0.0007015737628883751,9997.695292560147
9.620000000000001,6.755330178146615,1.4438214793368452e-06,2.8951351104071574e-06,2.8976249192088862e-08,2.3090041213299903,-1.7771734530759454e-09,0.049999380626120964,0.0007017500407138547,9997.690925828769
9.63,6.760209231114804,1.4431402228417555e-06,2.897226251873377e-06,2.901813399162491e-08,2.3133739620058744,-1.2116866902019701e-09,0.049999380178511264,0.0007019260231202273,9997.686555853132
9.64,6.765084624956366,1.4424601033325144e-06,2.899315815981798e-06,2.9060017633357917e-08,2.3177470445699235,-5.824779831656503e-10,0.049999379731236464,0.0007021017109545854,9997.682182635504
9.65,6.769956362183409,1.4417811173902686e-06,2.9014038033854e-06,2.910190007114312e-08,2.322123366755102,1.1335515034439894e-10,0.04999937928429635,0.0007022771050642949,9997.677806178153
9.66,6.774824445306431,1.4411032615924717e-06,2.903490214728889e-06,2.9143781258943847e-08,2.3265029262957198,8.787672463941677e-10,0.04999937883769067,0.0007024522062969949,9997.673426483343
9.67,6.779688876834307,1.4404265325128834e-06,2.9055750506486922e-06,2.9185661150831526e-08,2.3308857209274345,1.7167648948042504e-09,0.04999937839141921,0.0007026270155005974,9997.669043553342
9.68,6.784549659274302,1.4397509267215694e-06,2.907658311772961e-06,2.9227539700985688e-08,2.3352717483872496,2.6304067391498306e-09,0.049999377945481725,0.0007028015335232876,9997.664657390409
9.69,6.789406795132061,1.4390764407849022e-06,2.9097399987215707e-06,2.9269416863693955e-08,2.3396610064135146,3.622803476760698e-09,0.049999377499878005,0.0007029757612135241,9997.660267996807
9.700000000000001,6.794260286911616,1.4384030712655604e-06,2.9118201121061213e-06,2.931129259335206e-08,2.3440534927459256,4.6971178587214385e-09,0.04999937705460781,0.0007031496994200382,9997.655875374798
9.71,6.79911013711538,1.437730814722529e-06,2.9138986525299342e-06,2.935316684446381e-08,2.348449205125524,5.856564689870658e-09,0.04999937660967091,0.0007033233489918348,9997.65147952664
9.72,6.803956348244154,1.4370596677111e-06,2.915975620588057e-06,2.939503957164113e-08,2.352848141294699,7.1044108288021275e-09,0.049999376165067076,0.0007034967107781917,9997.64708045459
9.73,6.8087989227397605,1.4363896649990105e-06,2.9180510420237776e-06,2.943691072424089e-08,2.3572502989696638,8.272912354451974e-09,0.049999375720796095,0.0007036697775850931,9997.642678160933
9.74,6.8136378629632395,1.4357208940999538e-06,2.9201249772955926e-06,2.9478780244325345e-08,2.3616556758299923,8.958259765946227e-09,0.04999937527685773,0.00070384253111628,9997.638272647988
9.75,6.81847317156533,1.4350532484267698e-06,2.922197359085487e-06,2.952064810130386e-08,2.366064269696381,9.625512045493554e-09,0.04999937483325176,0.0007040149939284915,9997.633863917936
9.76,6.823304851037673,1.4343867263149032e-06,2.9242681891369464e-06,2.9562514249968848e-08,2.3704760783153107,1.0270109823781576e-08,0.04999937438997794,0.0007041871664943094,9997.629451973029
9.77,6.828132903870218,1.4337213261458809e-06,2.9263374692179493e-06,2.960437864521384e-08,2.3748910994345724,1.088732297852191e-08,0.04999937394703605,0.0007043590492761123,9997.625036815522
9.78,6.832957332551225,1.4330570463473118e-06,2.9284052011209613e-06,2.964624124203348e-08,2.3793093308032685,1.14722506344502e-08,0.049999373504425855,0.000704530642726075,9997.620618447663
9.790000000000001,6.837778139567265,1.4323938853928871e-06,2.93047138666294e-06,2.968810199552353e-08,2.383730770171812,1.2019821163326179e-08,0.049999373062147134,0.0007047019472861691,9997.616196871702
9.8,6.842595327403215,1.4317318418023805e-06,2.9325360276853303e-06,2.9729960860880843e-08,2.3881554152919247,1.2524792183933308e-08,0.04999937262019966,0.0007048729633881625,9997.61177208989
9.81,6.847408898542263,1.4310709141416484e-06,2.934599126054068e-06,2.9771817793403408e-08,2.3925832639166402,1.2981750562079357e-08,0.049999372178583204,0.0007050436914536197,9997.60734410447
9.82,6.852218855465908,1.4304111010226287e-06,2.936660683659579e-06,2.981367274849031e-08,2.397014313800302,1.3385112410596005e-08,0.049999371737297536,0.0007052141318939017,9997.602912917691
