t,NatP,MisP,MCom,Hsp90,HCom,HSF1,DiH,TriH,HSE_TriH,HSE,AggP,ROS,ATP,ADP
8.82,5912340.259699616,0.0011255795347186795,87747.9391202891,211958.43789851354,5999.999943375567,5.661487145131782e-05,4.265606140782184e-09,1.6565442156147542e-10,1.680347452581031e-10,0.9999999998319649,8.109194392268522e-13,100.87314149389572,10670.942388409021,329.05761159097136
8.83,5912258.551764765,0.001126010662826213,87829.7470546369,211876.4486056187,5999.999943353702,5.66367795294648e-05,4.245252275872076e-09,1.6511978360881013e-10,1.6798305804431943e-10,0.9999999998320166,8.121868538117228e-13,100.87413140653207,10670.65965585748,329.3403441425114
8.84,5912176.878224874,0.0011264419476208817,87911.52059402435,211794.49378263802,5999.999943331829,5.6658695348884184e-05,4.224998559219982e-09,1.6458698165958948e-10,1.6793114537267246e-10,0.9999999998320684,8.134552394829645e-13,100.87512131906944,10670.377057269601,329.6229427303915
8.85,5912095.239063225,0.001126873389161761,87993.25975516965,211712.57341281782,5999.999943309947,5.6680618912437155e-05,4.204844464631987e-09,1.6405601099884996e-10,1.6787900828888212e-10,0.9999999998321206,8.147245969655846e-13,100.87611123150782,10670.094592567577,329.905407432416
8.86,5912013.634263109,0.0011273049875080035,88074.96455478146,211630.687479414,5999.999943288058,5.670255022298903e-05,4.184789467610831e-09,1.6352686693831426e-10,1.6782664783405473e-10,0.9999999998321729,8.159949269851264e-13,100.8771011438472,10669.812261673665,330.1877383263266
8.870000000000001,5911932.063807828,0.0011277367427188394,88156.63500955884,211548.835965692,5999.99994326616,5.672448928340934e-05,4.164833045337103e-09,1.6299954481655093e-10,1.677740650446878e-10,0.9999999998322255,8.172662302676697e-13,100.8780910560876,10669.530064510189,330.46993548980277
8.88,5911850.527680691,0.001128168654853576,88238.2711361912,211467.018854927,5999.999943244255,5.6746436096571806e-05,4.144974676650444e-09,1.6247403999913473e-10,1.6772126095267456e-10,0.9999999998322784,8.185385075398302e-13,100.879080968229,10669.24800099953,330.7519990004611
8.89,5911769.02586502,0.0011286007239716008,88319.87295135845,211385.23613040373,5999.999943222341,5.676839066535446e-05,4.125213842030725e-09,1.619503478788056e-10,1.6766823658530873e-10,0.9999999998323313,8.198117595287612e-13,100.88007088027142,10668.966071064136,331.03392893585607
8.9,5911687.558344143,0.00112903295013238,88401.44047173092,211303.48777541643,5999.99994320042,5.67903529926396e-05,4.105550023579253e-09,1.6142846387562897e-10,1.6761499296528906e-10,0.9999999998323846,8.210859869621536e-13,100.88106079221484,10668.684274626512,331.31572537347944
8.91,5911606.1251014,0.00112946533339546,88482.97371396938,211221.773773269,5999.999943178491,5.68123230813139e-05,4.085982704999958e-09,1.609083834371554e-10,1.6756153111072417e-10,0.999999999832438,8.223611905682357e-13,100.88205070405927,10668.402611609232,331.5973883907605
8.92,5911524.7261201395,0.0011298978738204682,88564.472694725,211140.0941072749,5999.999943156554,5.68343009342684e-05,4.06651137158059e-09,1.603901020385803e-10,1.6750785203513705e-10,0.9999999998324918,8.236373710757742e-13,100.8830406158047,10668.121081934925,331.87891806506605
8.93,5911443.36138372,0.001130330571467114,88645.93743063947,211058.44876075714,5999.999943134609,5.685628655439857e-05,4.0471355101739145e-09,1.598736151829038e-10,1.6745395674746985e-10,0.9999999998325456,8.249145292140744e-13,100.88403052745115,10667.839685526293,332.16031447370045
8.94,5911362.03087551,0.0011307634263951884,88727.3679383449,210976.83771704827,5999.999943112655,5.687827994460433e-05,4.027854609178901e-09,1.5935891840109048e-10,1.673998462520884e-10,0.9999999998325998,8.261926657129806e-13,100.88502043899861,10667.558422306087,332.4415776939055
8.950000000000001,5911280.734578885,0.0011311964386645657,88808.76423446393,210895.26095949044,5999.999943090695,5.6900281107790116e-05,4.008668158521916e-09,1.5884600725222908e-10,1.6734552154878702e-10,0.9999999998326541,8.274717813028766e-13,100.88601035044708,10667.277292197132,332.7227078028605
8.96,5911199.472477234,0.0011316296083352037,88890.12633560957,210813.71847143528,5999.999943068725,5.6922290046864884e-05,3.989575649637934e-09,1.5833487732369258e-10,1.6729098363279315e-10,0.9999999998327086,8.287518767146853e-13,100.88700026179654,10666.99629512231,333.00370487768214
8.97,5911118.2445539525,0.0011320629354671448,88971.45425838543,210732.21023624405,5999.999943046748,5.6944306764742185e-05,3.9705765754517025e-09,1.5782552423129747e-10,1.672362334947719e-10,0.9999999998327633,8.300329526798704e-13,100.88799017304703,10666.715431004568,333.28456899542476
8.98,5911037.050792446,0.0011324964201205158,89052.74801938554,210650.7362372874,5999.9999430247635,5.6966331264340174e-05,3.951670430358957e-09,1.5731794361946392e-10,1.6718127212083087e-10,0.9999999998328183,8.313150099304362e-13,100.88898008419852,10666.434699766913,333.56530023308017
8.99,5910955.891176131,0.0011329300623555297,89134.00763519446,210569.29645794563,5999.99994300277,5.6988363548581664e-05,3.9328567102076075e-09,1.5681213116137546e-10,1.6712610049252468e-10,0.9999999998328735,8.325980491989276e-13,100.88996999525102,10666.154101332415,333.8458986675775
9.0,5910874.765688431,0.001133363862232486,89215.23312238726,210487.8908816085,5999.999942980769,5.701040362039416e-05,3.914134912278933e-09,1.5630808255913867e-10,1.6707071958685976e-10,0.9999999998329289,8.338820712184308e-13,100.89095990620454,10665.873635624208,334.12636437578357
9.01,5910793.674312783,0.0011337978198117707,89296.42449752952,210406.51949167522,5999.999942958761,5.70324514827099e-05,3.895504535268777e-09,1.558057935439431e-10,1.6701513037629894e-10,0.9999999998329845,8.351670767225739e-13,100.89194981705906,10665.59330256549,334.4066974345026
9.02,5910712.6170326285,0.0011342319351538579,89377.58177717733,210325.1822715546,5999.9999429367435,5.70545071384659e-05,3.8769650792687365e-09,1.553052598762209e-10,1.669593338287661e-10,0.9999999998330402,8.364530664455271e-13,100.89293972781459,10665.313102079515,334.6868979204762
9.03,5910631.593831422,0.0011346662083193103,89458.70497787732,210243.87920466485,5999.999942914718,5.707657059060397e-05,3.8585160457473615e-09,1.5480647734580674e-10,1.6690333090765085e-10,0.9999999998330963,8.377400411220027e-13,100.89392963847112,10665.033034089609,334.96696591038364
9.040000000000001,5910550.604692625,0.0011351006393687793,89539.79411616671,210162.61027443368,5999.999942892686,5.709864184207079e-05,3.840156937531342e-09,1.5430944177209733e-10,1.6684712257181324e-10,0.9999999998331525,8.390280014872567e-13,100.89491954902867,10664.753098519152,335.24690148084153
9.05,5910469.649599711,0.0011355352283630063,89620.84920857317,210081.37546429835,5999.999942870645,5.71207208958179e-05,3.821887258786714e-09,1.5381414900421174e-10,1.667907097755884e-10,0.9999999998332089,8.40316948277087e-13,100.89590945948723,10664.47329529159,335.52670470840394
9.06,5910388.7285361625,0.0011359699753628232,89701.870271615,210000.1747577055,5999.999942848596,5.714280775480179e-05,3.803706515000038e-09,1.5332059492115046e-10,1.667340934687911e-10,0.9999999998332655,8.416068822278365e-13,100.89689936984679,10664.19362433043,335.8063756695625
9.07,5910307.841485469,0.0011364048804291531,89782.85732180101,209919.00813811127,5999.999942826539,5.7164902421983904e-05,3.7856142129596e-09,1.5282877543195573e-10,1.6667727459672063e-10,0.9999999998333223,8.428978040763914e-13,100.89788928010736,10663.914085559247,336.08591444074636
9.08,5910226.9884311315,0.0011368399436230113,89863.81037563062,209837.8755889812,5999.999942804475,5.718700490033069e-05,3.767609860736608e-09,1.5233868647587105e-10,1.666202541001652e-10,0.9999999998333794,8.441897145601825e-13,100.89887919026896,10663.63467890167,336.365321098322
9.09,5910146.16935666,0.0011372751650055048,89944.72944959383,209756.77709379036,5999.999942782402,5.7209115192813635e-05,3.74969296766638e-09,1.5185032402250102e-10,1.665630329154069e-10,0.9999999998334366,8.454826144171853e-13,100.89986910033154,10663.3554042814,336.6445957185934
9.1,5910065.3842455745,0.0011377105446378345,90025.61456017118,209675.71263602315,5999.999942760321,5.723123330240932e-05,3.731863044329542e-09,1.5136368407197116e-10,1.6650561197422606e-10,0.999999999833494,8.467765043859207e-13,100.90085901029515,10663.076261622191,336.92373837780207
9.11,5909984.633081404,0.0011381460825812954,90106.46572383383,209594.68219917352,5999.999942738233,5.725335923209943e-05,3.71411960253322e-09,1.5087876265508765e-10,1.6644799220390616e-10,0.9999999998335516,8.48071385205455e-13,100.90184892015976,10662.797250847865,337.20274915212696
9.120000000000001,5909903.915847685,0.0011385817788972764,90187.28295704356,209513.68576674472,5999.999942716136,5.7275492984870824e-05,3.6964621552922285e-09,1.50395555833497e-10,1.663901745272383e-10,0.9999999998336094,8.493672576154009e-13,100.90283882992539,10662.518371882308,337.4816281176845
9.13,5909823.232528362,0.0011390176333937318,90268.06627585813,209432.7233226449,5999.99994269403,5.7297634548934634e-05,3.6788960407335474e-09,1.4991392610425276e-10,1.663321685022267e-10,0.9999999998336675,8.506641223634126e-13,100.903828739592,10662.239624597538,337.76037540245346
9.14,5909742.58310692,0.0011394536461776772,90348.81569679125,209351.7948503253,5999.999942671918,5.731978392993702e-05,3.661419730535218e-09,1.4943389353260887e-10,1.6627397349438533e-10,0.9999999998337257,8.519619801888527e-13,100.90481864915964,10661.961008926872,338.0389910731198
9.15,5909661.9675666755,0.001139889817471699,90429.53123652695,209270.90033306656,5999.999942649797,5.7341941140261595e-05,3.6440290449256233e-09,1.4895553906343357e-10,1.6621558492965718e-10,0.9999999998337841,8.532608318282158e-13,100.90580855862828,10661.682524827334,338.3174751726568
9.16,5909581.3858912075,0.0011403261473351275,90510.21291148564,209190.0397544133,5999.999942627668,5.7364106182773716e-05,3.6267235577155333e-09,1.48478857595228e-10,1.6615700379621333e-10,0.9999999998338427,8.545606780233746e-13,100.90679846799793,10661.404172222561,338.5958277774315
9.17,5909500.838064105,0.0011407626358273218,90590.86073807828,209109.21309791983,5999.999942605532,5.73862790603401e-05,3.609502845406775e-09,1.480038440219484e-10,1.6609823108009597e-10,0.9999999998339014,8.558615195167512e-13,100.9077883772686,10661.12595103623,338.8740489637623
9.18,5909420.324068968,0.001141199283007671,90671.47473270635,209028.42034714977,5999.999942583387,5.740845977582877e-05,3.592366487192719e-09,1.4753049323272375e-10,1.660392677652517e-10,0.9999999998339604,8.571633570513184e-13,100.90877828644027,10660.847861192073,339.15213880791913
9.19,5909339.843889402,0.0011416360889355923,90752.05491176192,208947.66148567633,5999.999942561234,5.743064833210912e-05,3.575314064958761e-09,1.4705880011157272e-10,1.6598011483356462e-10,0.9999999998340195,8.584661913705994e-13,100.90976819551295,10660.569902613868,339.4300973861241
9.200000000000001,5909259.397509027,0.001142073053670533,90832.60129162758,208866.93649708218,5999.999942539073,5.745284473205183e-05,3.5583451632828037e-09,1.4658875953712104e-10,1.659207732648899e-10,0.9999999998340788,8.597700232186694e-13,100.91075810448665,10660.292075225441,339.70792477455126
9.21,5909178.984911468,0.0011425101772719682,90913.11388867644,208786.24536495938,5999.999942516904,5.74750489785289e-05,3.5414593694357505e-09,1.4612036638231918e-10,1.658612440370868e-10,0.9999999998341385,8.610748533401539e-13,100.91174801336135,10660.014378950666,339.98562104932665
9.22,5909098.606080362,0.001142947459799402,90993.5927192722,208705.58807290954,5999.999942494728,5.7497261074413636e-05,3.524656273381972e-09,1.4565361551415896e-10,1.658015281260521e-10,0.9999999998341982,8.623806824802313e-13,100.91273792213705,10659.736813713464,340.2631862865289
9.23,5909018.2609993545,0.0011433849013123669,91074.03779976914,208624.96460454367,5999.999942472543,5.751948102258061e-05,3.5079354677798014e-09,1.4518850179339137e-10,1.6574162650575333e-10,0.999999999834258,8.636875113846325e-13,100.91372783081377,10659.459379437803,340.54062056218913
9.24,5908937.949652101,0.0011438225018704238,91154.44914651212,208544.37494348222,5999.99994245035,5.7541708825905696e-05,3.491296547982013e-09,1.4472502007424364e-10,1.6568154014826204e-10,0.9999999998343181,8.649953407996408e-13,100.91471773939149,10659.1820760477,340.81792395229115
9.25,5908857.672022265,0.0011442602615331617,91234.82677583657,208463.81907335512,5999.99994242815,5.7563944487266016e-05,3.4747391120363085e-09,1.4426316520413663e-10,1.656212700237871e-10,0.9999999998343784,8.663041714720929e-13,100.91570764787024,10658.90490346722,341.09509653277166
9.26,5908777.428093522,0.0011446981803601975,91315.17070406847,208383.29697780166,5999.999942405941,5.7586188009539964e-05,3.458262760685797e-09,1.43802932023402e-10,1.6556081710070797e-10,0.9999999998344389,8.676140041493792e-13,100.91669755624997,10658.62786162047,341.37213837952044
9.27,5908697.2178495545,0.001145136258411176,91395.48094752445,208302.80864047067,5999.9999423837235,5.760843939560717e-05,3.4418670973694822e-09,1.4334431536499958e-10,1.6550018234560801e-10,0.9999999998344995,8.689248395794443e-13,100.91768746453073,10658.350950431612,341.64904956838046
9.28,5908617.041274056,0.0011455744957457699,91475.75752251173,208222.3540450203,5999.999942361498,5.76306986483485e-05,3.4255517282227417e-09,1.4288731005423469e-10,1.654393667233077e-10,0.9999999998345603,8.702366785107869e-13,100.9186773727125,10658.074169824844,341.92583017514806
9.290000000000001,5908536.898350728,0.0011460128924236789,91556.00044532811,208141.93317511815,5999.9999423392655,5.765296577064606e-05,3.409316262077811e-09,1.424319109084753e-10,1.6537837119689796e-10,0.9999999998346213,8.715495216924612e-13,100.91966728079527,10657.79751972442,342.2024802755732
9.3,5908456.789063282,0.0011464514485046307,91636.209732262,208061.54601444126,5999.999942317025,5.767524076538316e-05,3.393160310464275e-09,1.4197811273686963e-10,1.6531719672777345e-10,0.9999999998346825,8.728633698740757e-13,100.92065718877905,10657.521000054632,342.4789999453595
9.31,5908376.71339544,0.0011468901640483797,91716.38539959244,207981.192546676,5999.999942294776,5.7697523635444324e-05,3.3770834876095367e-09,1.4152591034006298e-10,1.6525584427566578e-10,0.9999999998347439,8.741782238057957e-13,100.92164709666383,10657.244610739828,342.75538926016446
9.32,5908296.671330931,0.0011473290391147079,91796.52746358913,207900.8727555182,5999.999942272519,5.771981438371526e-05,3.3610854104393115e-09,1.410752985099154e-10,1.6519431479867687e-10,0.9999999998348054,8.75494084238342e-13,100.92263700444964,10656.968351704392,343.0316482955999
9.33,5908216.662853495,0.001147768073763424,91876.63594051232,207820.58662467307,5999.999942250253,5.774211301308287e-05,3.3451656985781065e-09,1.406262720292187e-10,1.651326092533122e-10,0.9999999998348671,8.768109519229923e-13,100.92362691213644,10656.69222287276,343.30777712723153
9.34,5908136.687946882,0.0011482072680543628,91956.71084661299,207740.33413785516,5999.99994222798,5.7764419526435236e-05,3.3293239743497056e-09,1.401788256714141e-10,1.65070728594514e-10,0.9999999998349289,8.78128827611581e-13,100.92461681972426,10656.416224169412,343.5837758305798
9.35,5908056.74659485,0.001148646622047387,92036.7521981327,207660.1152787884,5999.999942205699,5.778673392666159e-05,3.3135598627776507e-09,1.3973295420030908e-10,1.6500867377569473e-10,0.999999999834991,8.794477120565001e-13,100.9256067272131,10656.140355518872,343.85964448111946
9.36,5907976.838781166,0.0011490861358023849,92116.76001130368,207579.9300312062,5999.999942183409,5.780905621665234e-05,3.2978729915857265e-09,1.3928865236979504e-10,1.6494644574877014e-10,0.9999999998350532,8.807676060106992e-13,100.92659663460292,10655.864616845713,344.1353831542802
