t,O2,O2_radical,NADH,NAD,NAD_radical,NAD2,H2O2,Per3,Per2,coI,coII,coIII,Ar_radical,ArH
9.26,5.554727533544859e-06,1.0474351465642524e-10,1.4193596017859123e-06,0.0005582718790766689,-8.130204714744075e-12,1.2003472583913967e-07,6.167803187219859e-10,5.044663255588006e-08,1.0400112277348188e-11,-6.47018068400333e-12,-3.8644225902961374e-10,1.3459258878908759e-06,-1.3589836940606763e-09,0.0003000013589836941
9.27,5.555115459994967e-06,9.392321478298454e-11,1.4201578847900097e-06,0.000558271880803642,-8.142544015969423e-12,1.2003472702004982e-07,6.138669666661888e-10,5.0437801727546196e-08,1.0340207058248912e-11,-6.319747043384811e-12,-3.8389854285212475e-10,1.3459320844745886e-06,-1.361068812451879e-09,0.00030000136106881253
9.28,5.555503572438515e-06,8.31760931408487e-11,1.4209565391011917e-06,0.0005582718821580038,-8.15351639402877e-12,1.200347281695436e-07,6.108952555002781e-10,5.0429042362246333e-08,1.0280498447580598e-11,-6.167984607880137e-12,-3.8131247688723833e-10,1.3459381657200773e-06,-1.36287020022114e-09,0.0003000013628702003
9.290000000000001,5.555891870875505e-06,7.250214973001587e-11,1.4217555647194582e-06,0.0005582718831397545,-8.163121848922116e-12,1.2003472928762097e-07,6.078651852242532e-10,5.042035445998047e-08,1.0220986445343235e-11,-6.014893377489278e-12,-3.786840611349539e-10,1.3459441316273416e-06,-1.3643878573684596e-09,0.00030000136438785744
9.3,5.556280355305936e-06,6.190138455048977e-11,1.4225549616448088e-06,0.000558271883748894,-8.171360380649456e-12,1.20034730374282e-07,6.047767558381151e-10,5.041173802074862e-08,1.0161671051536849e-11,-5.86047335221229e-12,-3.760132955952725e-10,1.3459499821963822e-06,-1.365621783893837e-09,0.000300001365621784
9.31,5.556669025729807e-06,5.137379760226854e-11,1.423354729877244e-06,0.0005582718839854223,-8.178231989210794e-12,1.2003473142952663e-07,6.016299673418636e-10,5.040319304455077e-08,1.0102552266161427e-11,-5.7047245320491465e-12,-3.7330018026819364e-10,1.3459557174271984e-06,-1.366571979797273e-09,0.00030000136657197985
9.32,5.55705788214712e-06,4.091938888535228e-11,1.4241548694167634e-06,0.0005582718838493395,-8.183736674606128e-12,1.2003473245335486e-07,5.984248197354983e-10,5.039471953138693e-08,1.0043630089216967e-11,-5.547646916999847e-12,-3.7054471515371726e-10,1.3459613373197909e-06,-1.3672384450787672e-09,0.00030000136723844516
9.33,5.557446924557874e-06,3.053815839974063e-11,1.4249553802633674e-06,0.0005582718833406455,-8.187874436835461e-12,1.2003473344576675e-07,5.951613130190194e-10,5.038631748125709e-08,9.984904520703471e-12,-5.3892405070643895e-12,-3.6774690025184345e-10,1.345966841874159e-06,-1.3676211797383195e-09,0.0003000013676211798
9.34,5.557836152962069e-06,2.0230106145434108e-11,1.4257562624170556e-06,0.0005582718824593404,-8.19064527589879e-12,1.2003473440676223e-07,5.918394471924269e-10,5.0377986894161257e-08,9.926375560620939e-12,-5.229505302242777e-12,-3.649067355625721e-10,1.345972231090303e-06,-1.3677201837759305e-09,0.00030000136772018383
9.35,5.558225567359705e-06,9.995232122432351e-12,1.4265575158778283e-06,0.0005582718812054239,-8.192049191796116e-12,1.2003473533634135e-07,5.884592222557208e-10,5.036972777009943e-08,9.86804320896937e-12,-5.068441302535008e-12,-3.620242210859033e-10,1.345977504968223e-06,-1.3675354571915995e-09,0.00030000136753545724
9.36,5.558615167750781e-06,-1.664636692645358e-13,1.4273591406456855e-06,0.0005582718795788964,-8.19208618452744e-12,1.2003473623450409e-07,5.850206382089009e-10,5.03615401090716e-08,9.809907465748765e-12,-4.906048507941084e-12,-3.5909935682183707e-10,1.345982663507919e-06,-1.3670669999853268e-09,0.00030000136706700005
9.370000000000001,5.5590049541352996e-06,-1.0254981229658312e-11,1.428161136720627e-06,0.0005582718775797577,-8.19075625409276e-12,1.2003473710125043e-07,5.81523695051967e-10,5.0353423911077784e-08,9.751968330959114e-12,-4.742326918460973e-12,-3.5613214277037284e-10,1.345987706709391e-06,-1.3663148121571124e-09,0.00030000136631481224
9.38,5.559394926513258e-06,-2.027032055874546e-11,1.428963504102653e-06,0.0005582718752080078,-8.188059400492078e-12,1.2003473793658042e-07,5.779683927849199e-10,5.0345379176117966e-08,9.694225804600437e-12,-4.577276534094736e-12,-3.531225789315116e-10,1.3459926345726388e-06,-1.3652788937069562e-09,0.00030000136527889376
9.39,5.559785084884658e-06,-3.021248165652777e-11,1.4297662427917632e-06,0.0005582718724636467,-8.183995623725394e-12,1.20034738740494e-07,5.743547314077593e-10,5.033740590419215e-08,9.636679886672722e-12,-4.410897354842341e-12,-3.5007066530525294e-10,1.3459974470976625e-06,-1.3639592446348584e-09,0.0003000013639592447
9.4,5.5601754292495e-06,-4.008146452300518e-11,1.430569352787958e-06,0.0005582718693466745,-8.178564923792705e-12,1.2003473951299122e-07,5.70682710920485e-10,5.032950409530035e-08,9.579330577175973e-12,-4.2431893807037915e-12,-3.4697640189159674e-10,1.3460021442844623e-06,-1.362355864940819e-09,0.00030000136235586503
9.41,5.560565959607781e-06,-4.987726915817772e-11,1.431372834091237e-06,0.000558271865857091,-8.171767300694014e-12,1.2003474025407207e-07,5.669523313230971e-10,5.032167374944254e-08,9.522177876110186e-12,-4.074152611679085e-12,-3.438397886905431e-10,1.346006726133038e-06,-1.360468754624838e-09,0.0003000013604687547
9.42,5.560956675959505e-06,-5.95998955620454e-11,1.4321766867016005e-06,0.0005582718619948964,-8.16360275442932e-12,1.2003474096373652e-07,5.631635926155956e-10,5.0313914866618747e-08,9.465221783475363e-12,-3.903787047768223e-12,-3.4066082570209203e-10,1.3460111926433893e-06,-1.358297913686915e-09,0.00030000135829791373
9.43,5.5613475783046685e-06,-6.924934373460823e-11,1.4329809106190484e-06,0.0005582718577600907,-8.154071284998624e-12,1.200347416419846e-07,5.593164947979804e-10,5.030622744682895e-08,9.408462299271503e-12,-3.732092688971203e-12,-3.3743951292624346e-10,1.3460155438155168e-06,-1.3558433421270504e-09,0.0003000013558433422
9.44,5.561738666643274e-06,-7.882561367586611e-11,1.4337855058435806e-06,0.0005582718531526737,-8.143172892401926e-12,1.2003474228881628e-07,5.554110378702516e-10,5.0298611490073164e-08,9.351899423498608e-12,-3.5590695352880284e-12,-3.3417585036299735e-10,1.3460197796494201e-06,-1.353105039945244e-09,0.00030000135310504
9.450000000000001,5.56212994097532e-06,-8.832870538582089e-11,1.4345904723751974e-06,0.0005582718481726456,-8.130907576639222e-12,1.2003474290423162e-07,5.514472218324085e-10,5.0291066996351374e-08,9.295533156156666e-12,-3.384717586718666e-12,-3.3086983801235326e-10,1.3460239001450993e-06,-1.3500830071414955e-09,0.0003000013500830072
9.46,5.562521401300807e-06,-9.775861886446908e-11,1.4353958102138986e-06,0.0005582718428200062,-8.117275337710516e-12,1.2003474348823056e-07,5.474250466844524e-10,5.028359396566359e-08,9.239363497245696e-12,-3.2090368432631786e-12,-3.275214758743122e-10,1.3460279053025545e-06,-1.3467772437158058e-09,0.0003000013467772438
9.47,5.562913047619735e-06,-1.0711535411181241e-10,1.436201519359684e-06,0.0005582718370947558,-8.102276175615808e-12,1.2003474404081312e-07,5.433445124263827e-10,5.027619239800982e-08,9.183390446765691e-12,-3.032027304921534e-12,-3.241307639488737e-10,1.3460317951217857e-06,-1.3431877496681745e-09,0.00030000134318774975
9.48,5.563304879932105e-06,-1.1639891112785085e-10,1.437007599812554e-06,0.0005582718309968942,-8.085910090355097e-12,1.2003474456197928e-07,5.392056190581994e-10,5.0268862293390045e-08,9.127614004716651e-12,-2.853688971693734e-12,-3.2069770223603776e-10,1.3460355696027928e-06,-1.3393145249986014e-09,0.0003000013393145251
9.49,5.563696898237915e-06,-1.2560928991258444e-10,1.4378140515725082e-06,0.0005582718245264213,-8.068177081928384e-12,1.200347450517291e-07,5.350083665799025e-10,5.026160365180428e-08,9.072034171098573e-12,-2.6740218435797777e-12,-3.1722229073580433e-10,1.3460392287455757e-06,-1.3351575697070866e-09,0.00030000133515756976
9.5,5.5640891025371666e-06,-1.347464904660132e-10,1.4386208746395467e-06,0.0005582718176833373,-8.049077150335667e-12,1.2003474551006252e-07,5.30752754991492e-10,5.0254416473252516e-08,9.01665094591146e-12,-2.4930259205796647e-12,-3.1370452944817337e-10,1.3460427725501344e-06,-1.33071688379363e-09,0.0003000013307168839
9.51,5.5644814928298585e-06,-1.4381051278813705e-10,1.4394280690136698e-06,0.000558271810467642,-8.028610295576948e-12,1.2003474593697957e-07,5.264387842929677e-10,5.024730075773476e-08,8.96146432915531e-12,-2.3107012026933955e-12,-3.10144418373145e-10,1.3460462010164694e-06,-1.3259924672582318e-09,0.00030000132599246733
9.52,5.564874069115992e-06,-1.5280135687895603e-10,1.4402356346948773e-06,0.0005582718028793358,-8.006776517652225e-12,1.200347463324802e-07,5.220664544843299e-10,5.024025650525101e-08,8.906474320830122e-12,-2.127047689920971e-12,-3.065419575107191e-10,1.34604951414458e-06,-1.320984320100892e-09,0.00030000132098432017
9.53,5.5652668313955665e-06,-1.6171902273847015e-10,1.4410435716831692e-06,0.0005582717949184182,-7.9835758165615e-12,1.2003474669656451e-07,5.176357655655785e-10,5.023328371580126e-08,8.851680920935899e-12,-1.942065382262389e-12,-3.0289714686089577e-10,1.3460527119344667e-06,-1.3156924423216103e-09,0.0003000013156924424
9.540000000000001,5.565659779668582e-06,-1.7056351036668097e-10,1.4418518799785456e-06,0.0005582717865848895,-7.959008192304768e-12,1.2003474702923242e-07,5.131467175367126e-10,5.022638238938551e-08,8.797084129472631e-12,-1.7557542797176183e-12,-2.992099864236743e-10,1.3460557943861291e-06,-1.310116833920386e-09,0.000300001310116834
9.55,5.5660529139350385e-06,-1.7933481976358538e-10,1.442660559581006e-06,0.0005582717778787496,-7.933073644882037e-12,1.2003474733048394e-07,5.085993103977339e-10,5.021955252600377e-08,8.742683946440335e-12,-1.5681143822867243e-12,-2.95480476199056e-10,1.3460587614995677e-06,-1.3042574948972209e-09,0.00030000130425749495
9.56,5.5664462341949366e-06,-1.8803295092918486e-10,1.4434696104905512e-06,0.0005582717687999985,-7.905772174293303e-12,1.2003474760031907e-07,5.039935441486415e-10,5.021279412565604e-08,8.688480371839002e-12,-1.379145689969674e-12,-2.917086161870402e-10,1.346061613274782e-06,-1.2981144252521143e-09,0.00030000129811442533
9.57,5.566839740448275e-06,-1.9665790386347953e-10,1.4442790327071807e-06,0.0005582717593486363,-7.877103780538568e-12,1.2003474783873786e-07,4.993294187894355e-10,5.0206107188342306e-08,8.634473405668634e-12,-1.1888482027664673e-12,-2.8789440638762697e-10,1.3460643497117725e-06,-1.2916876249850656e-09,0.00030000129168762505
9.58,5.567233432695055e-06,-2.0520967856646927e-10,1.4450888262308945e-06,0.0005582717495246629,-7.847068463617827e-12,1.2003474804574024e-07,4.94606934320116e-10,5.0199491714062585e-08,8.58066304792923e-12,-9.972219206771046e-13,-2.8403784680081624e-10,1.3460669708105387e-06,-1.2849770940960757e-09,0.00030000128497709416
9.59,5.567627310935275e-06,-2.136882750381542e-10,1.4458989910616926e-06,0.0005582717393280783,-7.815666223531086e-12,1.2003474822132623e-07,4.898260907406828e-10,5.0192947702816864e-08,8.527049298620788e-12,-8.042668437015857e-13,-2.8013893742660804e-10,1.3460694765710808e-06,-1.2779828325851437e-09,0.00030000127798283265
9.6,5.5680213751689365e-06,-2.2209369327853424e-10,1.4467095271995754e-06,0.0005582717287588825,-7.782897060278341e-12,1.2003474836549587e-07,4.849868880511359e-10,5.0186475154605145e-08,8.473632157743311e-12,-6.0998297183991e-13,-2.7619767826500236e-10,1.3460718669933989e-06,-1.2707048404522701e-09,0.00030000127070484053
9.61,5.56841562539604e-06,-2.304259332876094e-10,1.4475204346445422e-06,0.0005582717178170756,-7.748760973859593e-12,1.200347484782491e-07,4.800893262514754e-10,5.018007406942743e-08,8.420411625296797e-12,-4.143703050920786e-13,-2.7221406931599925e-10,1.3460741420774928e-06,-1.263143117697455e-09,0.00030000126314311775
9.620000000000001,5.568810061616583e-06,-2.386849950653812e-10,1.4483317133965939e-06,0.0005582717065026574,-7.713257964274835e-12,1.2003474855958598e-07,4.751334053417004e-10,5.017374444728372e-08,8.367387701281237e-12,-2.1742884345805573e-13,-2.681881105795979e-10,1.3460763018233628e-06,-1.2552976643206966e-09,0.0003000012552976644
9.63,5.5692046838305684e-06,-2.4687087861184663e-10,1.4491433634557297e-06,0.0005582716948156282,-7.676388031524083e-12,1.2003474860950647e-07,4.701191253218126e-10,5.016748628817402e-08,8.31456038569665e-12,-1.915858693791147e-14,-2.641198020557998e-10,1.3460783462310087e-06,-1.2471684803219978e-09,0.0003000012471684804
9.64,5.569599492037994e-06,-2.549835839270072e-10,1.44995538482195e-06,0.0005582716827559878,-7.638151175607325e-12,1.2003474862801057e-07,4.6504648619181125e-10,5.016129959209832e-08,8.261929678543027e-12,1.80440464468389e-13,-2.600091437446042e-10,1.3460802753004306e-06,-1.2387555657013575e-09,0.00030000123875556576
9.65,5.569984172171436e-06,-2.649211689952396e-10,1.4507492136825583e-06,0.000558271688950039,-7.664216000432888e-12,1.2003475020312398e-07,4.635100334213101e-10,5.0154567633978564e-08,8.208906641058755e-12,2.514894785103884e-13,-2.588380347802772e-10,1.3460858181237457e-06,-1.2450405364630022e-09,0.0003000012450405365
9.66,5.57036381746215e-06,-2.7574634614391547e-10,1.451534017108814e-06,0.0005582717041998521,-7.722154427707773e-12,1.2003475255065729e-07,4.6373473000664266e-10,5.014759496131426e-08,8.155782099470288e-12,2.581244454506931e-13,-2.591339715182637e-10,1.3460931332229277e-06,-1.2586252603515358e-09,0.0003000012586252604
9.67,5.570743511961076e-06,-2.8652351711886264e-10,1.4523189456487468e-06,0.0005582717193240763,-7.779596829277186e-12,1.2003475488783464e-07,4.639487383677179e-10,5.014068557267189e-08,8.102846355803024e-12,2.643657533425197e-13,-2.594271044349467e-10,1.34610038243913e-06,-1.2721249399089312e-09,0.0003000012721249399
9.68,5.571123255668211e-06,-2.9725268192008155e-10,1.4531039993023572e-06,0.0005582717343227113,-7.836543205141128e-12,1.20034757214656e-07,4.641520585045357e-10,5.0133839468051443e-08,8.050099410056959e-12,2.702134021858731e-13,-2.597174335303261e-10,1.3461075657723527e-06,-1.2855395751351873e-09,0.00030000128553957516
9.69,5.5715030485835566e-06,-3.0793384054757137e-10,1.4538891780696448e-06,0.0005582717491957573,-7.892993555299598e-12,1.2003475953112142e-07,4.643446904170961e-10,5.012705664745293e-08,7.997541262232095e-12,2.7566739198075e-13,-2.600049588044019e-10,1.3461146832225957e-06,-1.298869166030304e-09,0.00030000129886916606
9.700000000000001,5.571882890707113e-06,-3.185669930013348e-10,1.4546744819506097e-06,0.0005582717639432144,-7.948947879752605e-12,1.2003476183723085e-07,4.6452663410539905e-10,5.012033711087634e-08,7.945171912328426e-12,2.807277227271537e-13,-2.6028968025717413e-10,1.3461217347898593e-06,-1.3121137125942842e-09,0.00030000131211371263
9.71,5.57226278203888e-06,-3.291521392813679e-10,1.455459910945252e-06,0.0005582717785650825,-8.004406178500132e-12,1.200347641329843e-07,4.6469788956944455e-10,5.011368085832169e-08,7.892991360345964e-12,2.853943944250793e-13,-2.605715978886428e-10,1.3461287204741427e-06,-1.3252732148271232e-09,0.0003000013252732149
9.72,5.572642722578858e-06,-3.396892793876721e-10,1.4562454650535717e-06,0.0005582717930613614,-8.059368451542188e-12,1.200347664183818e-07,4.6485845680923263e-10,5.0107087889788965e-08,7.840999606284706e-12,2.896674070745317e-13,-2.6085071169880785e-10,1.3461356402754467e-06,-1.3383476727288231e-09,0.0003000013383476728
9.73,5.5730227123270446e-06,-3.5017841332024784e-10,1.4570311442755683e-06,0.0005582718074320514,-8.113834698878768e-12,1.200347686934233e-07,4.6500833582476334e-10,5.010055820527817e-08,7.78919665014465e-12,2.93546760675506e-13,-2.611270216876693e-10,1.346142494193771e-06,-1.3513370862993834e-09,0.0003000013513370863
9.74,5.573402751283443e-06,-3.606195410790951e-10,1.4578169486112426e-06,0.0005582718216771523,-8.16780492050988e-12,1.2003477095810884e-07,4.651475266160366e-10,5.0094091804789294e-08,7.737582491925792e-12,2.9703245522800543e-13,-2.614005278552272e-10,1.3461492822291156e-06,-1.364241455538805e-09,0.00030000136424145556
9.75,5.573782839448052e-06,-3.710126626642137e-10,1.458602878060594e-06,0.0005582718357966642,-8.221279116435518e-12,1.200347732124384e-07,4.6527602918305246e-10,5.008768868832236e-08,7.686157131628139e-12,3.0012449073203164e-13,-2.6167123020148154e-10,1.3461560043814805e-06,-1.3770607804470878e-09,0.0003000013770607805
9.76,5.574162976820871e-06,-3.8135777807560385e-10,1.4593889326236228e-06,0.0005582718497905871,-8.274257286655686e-12,1.2003477545641198e-07,4.6539384352581086e-10,5.008134885587735e-08,7.634920569251686e-12,3.02822867187583e-13,-2.6193912872643223e-10,1.3461626606508658e-06,-1.3897950610242308e-09,0.00030000138979506107
9.77,5.574543163401901e-06,-3.916548873132651e-10,1.4601751123003288e-06,0.000558271863658921,-8.32673943117038e-12,1.200347776900296e-07,4.655009696443119e-10,5.0075072307454265e-08,7.583872804796435e-12,3.051275845946563e-13,-2.622042234300794e-10,1.3461692510372712e-06,-1.402444297270235e-09,0.00030000140244429733
9.78,5.57492339919114e-06,-4.019039903771981e-10,1.4609614170907121e-06,0.0005582718774016658,-8.378725549979607e-12,1.2003477991329127e-07,4.6559740753855546e-10,5.006885904305312e-08,7.533013838262383e-12,3.0703864295325795e-13,-2.6246651431242293e-10,1.3461757755406972e-06,-1.4150084891851005e-09,0.0003000014150084892
9.790000000000001,5.575303684188591e-06,-4.1210508726740407e-10,1.461747846994773e-06,0.0005582718910188216,-8.430215643083366e-12,1.2003478212619693e-07,4.656831572085417e-10,5.006270906267389e-08,7.482343669649525e-12,3.0855604226338154e-13,-2.6272600137346294e-10,1.3461822341611432e-06,-1.4274876367688285e-09,0.0003000014274876368
9.8,5.5756840183942516e-06,-4.222581779838797e-10,1.462534402012511e-06,0.0005582719045103884,-8.481209710481646e-12,1.2003478432874666e-07,4.657582186542704e-10,5.0056622366316605e-08,7.43186229895788e-12,3.096797825250303e-13,-2.6298268461319936e-10,1.3461886268986098e-06,-1.4398817400214156e-09,0.00030000143988174007
9.81,5.576064401808123e-06,-4.323632625266271e-10,1.4633210821439262e-06,0.0005582719178763662,-8.531707752174456e-12,1.2003478652094037e-07,4.658225918757418e-10,5.005059895398124e-08,7.381569726187433e-12,3.1040986373820416e-13,-2.632365640316322e-10,1.3461949537530965e-06,-1.4521907989428638e-09,0.00030000145219079895
9.82,5.576444834430205e-06,-4.424203408956456e-10,1.464107887389019e-06,0.0005582719311167549,-8.581709768161793e-12,1.2003478870277813e-07,4.658762768729556e-10,5.0044638825667805e-08,7.331465951338188e-12,3.1074628590289997e-13,-2.634876396287614e-10,1.3462012147246037e-06,-1.4644148135331728e-09,0.00030000146441481356
