t,V,Na_i,Ca_i,K_i,Cl_i,m,h,j,m_L,h_L,Ca_r,d,f,f2,f_Ca,f_Ca2,b,g,a,i,i2,xr,xs1,xs2,a_1,Ca_MK_trap,Ca_NSR,Ca_JSR,ri,ro
7.91,-1.9232120989447261,9.927214131260866,0.00028542588122190785,141.96702654267773,18.904687306484487,0.9936395190060682,1.7716269851981784e-21,3.8264639274364056e-11,0.9936395190060682,0.8711556414111791,0.005716449367272468,0.37212483899917714,0.30606599864804285,0.7141814968910843,0.3651493581079945,0.8208468300796422,0.9947903954287663,0.00011973373336361254,0.24581089953237717,0.5466154525630024,0.8189618075556719,0.10066756091653195,0.02526465653811954,0.013379099404896755,0.0366016844312346,9.532651181742076e-06,1.2119502257073607,0.6174015972019063,0.09139939284637918,0.0005272135143689847
7.92,-1.9462938362482385,9.927214204954911,0.0002855383122414172,141.96702647516054,18.904687312558046,0.9936229748041868,2.1579042657671743e-21,3.718711675801806e-11,0.9936229748041868,0.8711263481728732,0.005714802268871953,0.3712086887002877,0.30572726417432244,0.7141004704048571,0.365213278286919,0.8207833810615137,0.9947693064595995,0.00012016851551350425,0.245333162775188,0.5465505938826897,0.8188058649483785,0.10067324731076377,0.025283277272347048,0.013388797995991693,0.03660224926512662,9.534279191373771e-06,1.2119476187406597,0.6172880924052443,0.09110705461639555,0.0005257158555876697
7.930000000000001,-1.969321970363937,9.92721427864901,0.00028565069105590063,141.96702640764363,18.904687318631698,0.9936064256572684,2.2468532287387287e-21,3.613978039577133e-11,0.9936064256572684,0.8710970549493052,0.005713145527547832,0.3702953090189441,0.30539022188737,0.7140195829132266,0.365277761636859,0.8207199529311135,0.9947481802242347,0.00012060395430969211,0.24485723860552372,0.5464864626708005,0.8186499871290756,0.10067891735283112,0.02530188135060379,0.013398488718998017,0.03660270691967648,9.53590625137565e-06,1.211945012537698,0.617175282720225,0.09081564833272807,0.0005242218754445881
7.94,-1.9922966364550072,9.927214352343166,0.000285763017494706,141.967026340127,18.904687324705446,0.9935898717512373,1.9728520356703314e-21,3.512164658927184e-11,0.9935898717512373,0.8710677617391638,0.0057114792034700735,0.3693846955559459,0.3050548664400698,0.7139388339902464,0.3653428048885824,0.8206565459540438,0.994727016841355,0.0001210400477846467,0.24438311965783663,0.5464230564923035,0.818494174015665,0.1006845711407889,0.025320468814868664,0.013408171594718877,0.036603057868085785,9.537532356525648e-06,1.2119424071023677,0.6170631644601616,0.09052517101605816,0.0005227315704921926
7.95,-2.0152179685021188,9.927214426037374,0.00028587529138867436,141.96702627261072,18.90468733077929,0.9935733119471498,1.940623620835475e-21,3.4132908487899864e-11,0.9935733119471498,0.8710384685411418,0.005709803356636288,0.36847684380189727,0.30472119247668866,0.7138582232114664,0.3654084047952259,0.8205931603964951,0.9947058164300343,0.00012147679396590684,0.24391079855279718,0.5463603729171248,0.818338425526678,0.10069020877098,0.02533903970691487,0.013417846643853823,0.03660330258360589,9.53915750163781e-06,1.2119398024385273,0.6169517339538972,0.09023561969839161,0.0005212449372432121
7.96,-2.0380861008788504,9.927214499731637,0.0002859875125696882,141.96702620509473,18.904687336853225,0.9935567468313637,1.875796677310717e-21,3.317225378205337e-11,0.9935567468313637,0.8710091753539414,0.005708118046666221,0.36757174929585995,0.30438919467145226,0.7137777501538525,0.3654745581090159,0.8205297965349783,0.9946845791100144,0.0001219141908730055,0.2434402679873431,0.5462984095221423,0.8181827415804984,0.10069583034025258,0.025357594068464433,0.013427513887076071,0.03660344153695044,9.540781681567538e-06,1.2119371985500158,0.6168409875497565,0.08994699141927054,0.0005197619721579221
7.97,-2.060901167281617,9.927214573425953,0.0002860996808709686,141.967026137579,18.90468734292726,0.9935401766321731,1.68302624584467e-21,3.22386938159773e-11,0.9935401766321731,0.8709798821762708,0.005706423332942742,0.366669407518328,0.3040588677023776,0.7136974143958318,0.3655412615970283,0.820466454649763,0.9946633050015109,0.00012235223651962165,0.24297152067335306,0.546237163889822,0.8180271220958887,0.10070143594446021,0.02537613194108401,0.01343717334498041,0.03660347519805012,9.542404891207733e-06,1.2119345954406417,0.6167309216127542,0.0896592832282991,0.0005182826716535285
7.98,-2.083663300807622,9.927214647120325,0.0002862117961270471,141.96702607006358,18.90468734900139,0.9935236013641507,1.3725590232824809e-21,3.133143500518776e-11,0.9935236013641507,0.8709505890068446,0.005704719274602461,0.365769813899494,0.3037302062532011,0.7136172155172853,0.36560851204000744,0.8204031350253858,0.9946419942252249,0.00012279092891346474,0.24250454934200966,0.5461766336083111,0.8178715669919491,0.10070702567857527,0.025394653366193017,0.013446825038087272,0.03660340403592313,9.544027125488908e-06,1.2119319931141859,0.6166215325247316,0.08937249218492924,0.0005168070321039547
7.99,-2.1063726340599875,9.92721472081475,0.00028632385817372994,141.96702600254847,18.904687355075612,0.9935070210252455,9.600019499041453e-22,3.044970389308824e-11,0.9935070210252455,0.8709212958443842,0.005703005930522794,0.36487296383024553,0.3034032050159722,0.7135371530995365,0.36567630623078373,0.820339837951327,0.9946206469023575,0.0001232302660561049,0.24203934674971836,0.5461168162715663,0.8177160761880649,0.1007125996368403,0.025413158385074353,0.013456468986848089,0.036603228518501,9.545648379379374e-06,1.2119293915744014,0.6165128166845598,0.08908661535818177,0.0005153350498394019
8.0,-2.1290292991508006,9.927214794509228,0.00028643586684809204,141.96702593503363,18.904687361149936,0.9934904355957561,4.667261157558994e-22,2.959274631600471e-11,0.9934904355957561,0.8708920026876172,0.005701283359322402,0.363978852662908,0.3030778586911479,0.7134572267253468,0.3657446409741982,0.8202765637220583,0.9945992631546074,0.00012367024594300537,0.24157590567818402,0.5460577094793515,0.8175606496039035,0.10071815791277604,0.025431647038875176,0.013466105211645688,0.03660294911262199,9.547268647885086e-06,1.2119267908250142,0.6164047705080838,0.08880164982661079,0.0005138667211467626
8.01,-2.1516334277041427,9.927214868203759,0.00028654782198846943,141.9670258675191,18.90468736722435,0.9934738450373072,-7.972933301811077e-23,2.8759826568221294e-11,0.9934738450373072,0.8708627095352788,0.005699551619361624,0.3630874757119877,0.302754161987688,0.7133774359789108,0.3658135130870267,0.8202133126370893,0.9945778431041685,0.00012411086656355448,0.2411142189344876,0.5459993108372365,0.8174052871594121,0.10072370059918936,0.025450119368607665,0.013475733732794688,0.03660256628402453,9.54888792604948e-06,1.2119241908697227,0.6162973904280671,0.08851759267826839,0.000512402042270034
8.02,-2.174185150859127,9.927214941898345,0.00028665972343445317,141.96702580000485,18.904687373298863,0.9934572492918237,-6.452532878442916e-22,2.7950226567015772e-11,0.9934572492918237,0.8708334163861099,0.005697810768742912,0.3621988282549146,0.3024321096231495,0.7132977804458498,0.3658829193979045,0.8201500850010159,0.9945563868737267,0.00012455212590109792,0.2406542793511628,0.5459416179565956,0.8172499887748139,0.10072922778818136,0.025468575415149793,0.013485354570541863,0.036602080497340594,9.55050620895332e-06,1.2119215917121986,0.6161906728941353,0.0882344410106692,0.0005109410094107314
8.03,-2.196684599272935,9.927215015592983,0.0002867715710268823,141.9670257324909,18.904687379373474,0.9934406482805056,-1.1887587713880356e-21,2.7163245017694998e-11,0.9934406482805056,0.8708041232388588,0.005696060865311269,0.36131290553278583,0.3021116963237815,0.7132182597132083,0.3659528567472505,0.8200868811235674,0.9945348945864574,0.00012499402193297086,0.24019607978627275,0.5458846284546051,0.8170947543706057,0.10073473957115525,0.02548701521924608,0.013494967745066554,0.03660149221608914,9.552123491714541e-06,1.2119189933560868,0.6160846143727206,0.08795219193075506,0.0005094836187283025
8.040000000000001,-2.2191319034186705,9.927215089287674,0.00028688336460807814,141.96702566497723,18.904687385448177,0.9934240431627378,-1.945164227364565e-21,2.639870387884009e-11,0.9934240431627378,0.8707748300922784,0.005694301966744152,0.3604297026779902,0.301792916806821,0.7131388733694793,0.36602332199765025,0.8200237013106167,0.994513366365901,0.0001254365526311223,0.23973961308887512,0.5458283399530588,0.8169395838679022,0.10074023603782024,0.025505438821441517,0.013504573276447584,0.036600801903896106,9.55373976948674e-06,1.2119163958049983,0.6159792113456015,0.08767084255666495,0.0005080298663403399
8.05,-2.2415271928618385,9.927215162982419,0.0002869951040212439,141.96702559746385,18.90468739152298,0.9934074332300588,-2.726609767941994e-21,2.5655697327094165e-11,0.9934074332300588,0.8707455369451311,0.00569253413033142,0.35954921489514463,0.30147576582445207,0.7130596210045215,0.3660943120080061,0.8199605458864996,0.9944918023362607,0.00012587971596068784,0.23928487218439615,0.5457727500812827,0.8167844771875774,0.10074571727867425,0.025523846262247078,0.01351417118474609,0.03660001002146496,9.555355037462341e-06,1.2119137990625277,0.6158744603133073,0.08739039001325044,0.0005065797483234886
8.06,-2.2638705968527915,9.927215236677217,0.0002871067891109398,141.96702552995075,18.904687397597883,0.9933908184239978,-3.488597315149921e-21,2.493360511742761e-11,0.9933908184239978,0.8707162437961853,0.005690757413154634,0.3586714373156594,0.3011602381283166,0.7129805022096171,0.3661658236543699,0.819897415175994,0.9944702026221555,0.00012632350988120582,0.2388318500055117,0.5457178564737672,0.8166294342509564,0.10075118338300426,0.02554223758200683,0.01352376148993903,0.03659911702902231,9.556969290869746e-06,1.2119112031322397,0.6157703577922549,0.08711083143564947,0.0005051332607134591
8.07,-2.2861622441883935,9.927215310372066,0.0002872184197229606,141.96702546243793,18.904687403672877,0.993374198730925,-4.193706593254078e-21,2.4231848503273226e-11,0.993374198730925,0.8706869506442159,0.005688971872044595,0.3577963650335407,0.3008463284781437,0.7129015165774519,0.36623785382485335,0.8198343095087022,0.9944485673486766,0.00012676793234636555,0.23838053950882,0.5456636567707331,0.8164744549796451,0.10075663443937592,0.025560612820930768,0.01353334421193562,0.03659812338572323,9.558582524973822e-06,1.2119086080176722,0.6156669003153662,0.08683216396838543,0.0005036903995055365
8.08,-2.3084022632029093,9.927215384066969,0.0002873299957043188,141.9670253949254,18.90468740974797,0.9933575741290979,-4.7995113409871264e-21,2.3549868492896005e-11,0.9933575741290979,0.8706576574880046,0.00568717756357809,0.35692399310914674,0.30053403164257786,0.7128226637021089,0.3663103994191208,0.8197712292194694,0.9944268966413896,0.00012721298130401494,0.23793093367634463,0.5456101486181782,0.8163195392955138,0.1007620705356829,0.02557897201909832,0.013542919370579084,0.03659702954959405,9.560194735075797e-06,1.2119060137223368,0.6155640844320704,0.08655438476525727,0.000502251160655003
8.09,-2.330590781771241,9.927215457761925,0.0002874415169032386,141.96702532741315,18.904687415823165,0.9933409445884911,-5.2583678098212336e-21,2.2887125358860495e-11,0.9933409445884911,0.87062836432634,0.005685374544078395,0.3560543165698818,0.30022334239926207,0.7127439431790623,0.3663834573483208,0.8197081746484257,0.9944051906263314,0.00012765865469619312,0.23748302551558786,0.5455573296678755,0.8161646871206942,0.10076749175915409,0.025597315216459082,0.013552486985647023,0.036595835977526636,9.561805916513102e-06,1.211903420249719,0.6154619067082467,0.0862774909893054,0.0005008155400775511
8.1,-2.3527279273121637,9.92721553145693,0.0002875529831691489,141.96702525990116,18.904687421898455,0.9933243100706273,-5.51720326224064e-21,2.224309814749814e-11,0.9933243100706273,0.8705990711580176,0.005683562869615762,0.35518733041088874,0.29991425553492007,0.7126653546051737,0.36645702453501783,0.8196451461410275,0.9943834494300074,0.00012810495045916317,0.23703680805958366,0.54550519757737,0.8160098983775766,0.10077289819636107,0.02561564245283352,0.013562047076851788,0.03659454312527264,9.563416064659213e-06,1.2119008276032788,0.6153603637261678,0.08600147981277746,0.0004993835336496968
8.11,-2.374813826791563,9.92721560515199,0.000287664394352677,141.96702519238949,18.90468742797384,0.9933076705284075,-5.5173044700142214e-21,2.1617284188374656e-11,0.9933076705284075,0.8705697779818395,0.005681742596007921,0.35432302959574297,0.29960676584543944,0.7125868975786853,0.3665310979131235,0.8195821440480983,0.9943616731793895,0.00012855186652344444,0.2365922743669509,0.5454537500099768,0.8158551729888078,0.10077828993322532,0.02563395376791371,0.013571599663840824,0.036593151447437716,9.565025174923495e-06,1.2118982357864498,0.6152594520844425,0.08572634841709413,0.0004979551372091931
8.120000000000001,-2.3968486067416177,9.927215678847102,0.00028777575030565435,141.9670251248781,18.904687434049325,0.9932910260243489,-5.232085847366628e-21,2.100918672577462e-11,0.9932910260243489,0.8705404847966146,0.00567991377882429,0.35346140905345663,0.2993008681351559,0.7125085716992204,0.36660567442833036,0.8195191687251943,0.9943398620018962,0.00012899940081395855,0.23614941752044938,0.5454029846347209,0.8157005108773034,0.1007836670549808,0.025652249201261013,0.013581144766195537,0.036591661397533934,9.566633242751031e-06,1.2118956448026403,0.6151591683979223,0.08545209399290107,0.0004965303465551876
8.13,-2.4188323935493856,9.927215752542264,0.00028788705088133155,141.96702505736693,18.90468744012491,0.9932743788493192,-5.346522231485607e-21,2.0418101872070866e-11,0.9932743788493192,0.8705111916011565,0.005678076473452897,0.35260246361316594,0.29899655720265295,0.7124303765678456,0.36668075104703135,0.8194562205205422,0.9943180160251026,0.00012944755125208763,0.2357082306002422,0.5453528991253134,0.8155459119665236,0.10078902964537931,0.025670528792252467,0.013590682403404497,0.03659007342901495,9.568240263622336e-06,1.2118930546552258,0.615059509296977,0.08517871374157443,0.0004951091574440505
8.14,-2.440765312670104,9.927215826237479,0.0002879982959337586,141.96702498985607,18.90468744620059,0.9932577276566148,-5.375480900267472e-21,1.9843706535366925e-11,0.9932577276566148,0.8704818983942895,0.005676230734916982,0.3517461881875498,0.2986938278803847,0.7123523117868757,0.3667563247313701,0.8193932998085856,0.9942961353775341,0.00012989631575009887,0.23526870675811393,0.5453034911629774,0.8153913761797008,0.10079437778891762,0.02568879258023189,0.013600212594938956,0.03658838799238868,9.56984623305356e-06,1.2118904653475675,0.6149604714292842,0.08490620487092425,0.0004936915656024805
8.15,-2.4626474893268675,9.927215899932744,0.0002881094853183189,141.96702492234547,18.90468745227637,0.9932410726332883,-5.322282359904253e-21,1.9285539154401354e-11,0.9932410726332883,0.8704526051748427,0.005674376618037624,0.35089257761242465,0.298392674999898,0.7122743769600368,0.3668323924611087,0.8193304069604869,0.9942742201879614,0.00013034569221612142,0.23483083915213654,0.5452547584339519,0.8152369034405152,0.1007997115688878,0.025707040604378034,0.013609735360186958,0.03658660553775206,9.571451146596013e-06,1.211887876882997,0.6148620514581451,0.08463456459891824,0.0004922775667167283
8.16,-2.4844790483103796,9.92721597362806,0.00028822061889156473,141.96702485483516,18.904687458352246,0.9932244139889621,-5.193825949380327e-21,1.874315078444458e-11,0.9932244139889621,0.8704233119416526,0.005672514177386862,0.3500416266945076,0.2980930934021014,0.7121965716924114,0.3669089512271497,0.8192675423527994,0.9942522705856026,0.00013079567855273436,0.2343946209658277,0.5452066986302176,0.8150824936728948,0.10080503106795626,0.02572527290374402,0.013619250718473058,0.03658472651404298,9.573054999836094e-06,1.2118852892648204,0.6147642460629025,0.08436379015254963,0.0004908671564362788
