t,MPF_n,MPF_c,FZY,Wee1_n,StgP_n,preMPF_n,preMPF_c,N,StgP_c,Wee1_c,IE,Stg_m,Xp,Xm,Stg_n,Stg_c,Wee1P_n
9.1,0.10056001875165228,0.9890390980117131,0.9501976451204275,0.2291062114321398,0.2591154567425458,0.011592563849892384,0.010869568488740907,1.0,1.0186546892206172,0.019658067499189646,0.1161235486895429,0.9826615041989847,2.0702500000000814e-05,0.004550000000000014,0.3782421350028725,0.022323843493309705,0.04925310630845303
9.11,0.10044948177985986,0.9890393981344038,0.9491759654782899,0.2296704841323372,0.25821373526368896,0.011617346539696658,0.010869172506438466,1.0,1.0186950141949478,0.019658059255935192,0.11343794595137577,0.9826424318480249,2.0748025000000813e-05,0.004555000000000014,0.37975347359565637,0.022323849735603987,0.04898099767090584
9.120000000000001,0.1003417241528552,0.9890396981412282,0.9481350547212234,0.23023106185453812,0.2573132306535586,0.011642339940719705,0.01086877664959787,1.0,1.0187353293265877,0.019658051015615192,0.11075834054423174,0.9826233594262235,2.079360000000082e-05,0.0045600000000000146,0.38126341424644383,0.02232385596344404,0.048712554788229334
9.13,0.10023673114817833,0.9890399980322263,0.9470747689807945,0.23078796091089196,0.2564139692427081,0.011667546280114816,0.010868380918178107,1.0,1.0187756346169994,0.019658042778229225,0.10808505930808339,0.9826042869334863,2.083922500000082e-05,0.004565000000000015,0.382771930680162,0.022323862176829926,0.04844776135119702
9.14,0.10013448843853545,0.9890402978074382,0.9459949716526882,0.23134119807636322,0.2555159773015983,0.011692967839156881,0.010867985312138234,1.0,1.0188159300676445,0.019658034543776882,0.10541845029988722,0.9825852143697195,2.088490000000082e-05,0.004570000000000015,0.3842789966818127,0.022323868375761714,0.048186600587767095
9.15,0.10003498219058672,0.9890405974669036,0.9448955318103676,0.23189079069648574,0.2546192810247698,0.011718606959966661,0.010867589831437381,1.0,1.0188562156799847,0.019658026312257826,0.10275887418381334,0.9825661417348288,2.0930625000000817e-05,0.004575000000000015,0.3857845861122998,0.022323874560239494,0.04792905515532815
9.16,0.09993819895969974,0.9890408970106627,0.9437763259303259,0.23243675657134824,0.2537239065470074,0.011744466038319431,0.010867194476034753,1.0,1.0188964914554817,0.01965801808367176,0.1001067145046996,0.9825470690287204,2.097640000000082e-05,0.0045800000000000155,0.38728867289226443,0.022323880730263364,0.0476751072567136
9.17,0.09984412559983129,0.9890411964387549,0.9426372393892334,0.23297911385556933,0.2528298799567875,0.011770547517471785,0.010866799245889616,1.0,1.0189367573955967,0.01965800985801841,0.09746238710658658,0.9825279962513,2.1022225000000822e-05,0.004585000000000015,0.38879123098863805,0.022323886885833442,0.04742473874022659
9.18,0.09975274943255645,0.9890414957512201,0.9414781636558355,0.23351788124590797,0.2519372272710562,0.01179685389974029,0.01086640414096131,1.0,1.0189770135017908,0.019658001635297562,0.09482632246696705,0.9825089234024739,2.106810000000082e-05,0.004590000000000015,0.39029223443986427,0.02232389302694985,0.047177930912029695
9.19,0.09966405815890568,0.9890417949480977,0.94029899780946,0.23405307788344493,0.25104597444747867,0.0118233877401044,0.010866009161209242,1.0,1.0190172597755245,0.019657993415509042,0.09219897599368874,0.9824898504821477,2.1114025000000816e-05,0.004595000000000015,0.3917916573436493,0.02232389915361273,0.046934664633963404
9.200000000000001,0.09957803973314723,0.9890420940294277,0.9390996508537397,0.2345847232136359,0.250156147399623,0.01185015163611931,0.010865614306592886,1.0,1.0190574962182586,0.019657985198652708,0.08958084557685864,0.9824707774902277,2.1160000000000824e-05,0.0046000000000000155,0.39328947384177837,0.02232390526582223,0.04669492046349298
9.21,0.09949468249968593,0.9890423929952493,0.937880039202611,0.23511283713809814,0.24926777198056746,0.011877148238886484,0.010865219577071783,1.0,1.019097722831453,0.019657976984728452,0.08697245246152029,0.9824517044266198,2.120602500000082e-05,0.004605000000000015,0.3947856581365081,0.022323911363578516,0.04645867850192177
9.22,0.09941397511617754,0.9890426918456019,0.9366400883064575,0.2356374399308213,0.24838087399019898,0.01190438024613159,0.01086482497260554,1.0,1.019137939616568,0.019657968773736212,0.08437435500307287,0.9824326312912299,2.1252100000000816e-05,0.004610000000000015,0.39628018448326835,0.022323917446881756,0.04622591847818046
9.23,0.09933590652626854,0.989042990580525,0.9353797332405496,0.23615855220854007,0.24749547917769632,0.011931850399708031,0.010864430493153821,1.0,1.0191781465750631,0.019657960565675956,0.08178715371142449,0.9824135580839641,2.1298225000000817e-05,0.004615000000000015,0.39777302718817914,0.02232392351573214,0.04599661977845449
9.24,0.09926046601622081,0.9890432892000579,0.9340989174320081,0.23667619499204937,0.24661161323684413,0.011959561490985728,0.01086403613867637,1.0,1.019218343708398,0.019657952360547692,0.0792114801023439,0.9823944848047285,2.134440000000081e-05,0.004620000000000015,0.39926416061273606,0.02232392957012986,0.04577076138486865
9.25,0.09918764309173035,0.9890435877042397,0.932797595629626,0.23719038957630054,0.24572930181477445,0.01198751634882471,0.010863641909132981,1.0,1.0192585310180315,0.019657944158351457,0.07664802452691458,0.9823754114534288,2.139062500000081e-05,0.0046250000000000145,0.40075355916506955,0.02232393561007512,0.045548322005391106
9.26,0.0991174275440962,0.9890438860931098,0.9314757322861398,0.23770115759979163,0.2448485705074338,0.012015717846069288,0.010863247804483514,1.0,1.0192987085054233,0.01965793595908733,0.07409752082211585,0.9823563380299714,2.1436900000000808e-05,0.004630000000000014,0.40224119730447716,0.022323941635568136,0.045329280004442994
9.27,0.0990498094354683,0.9890441843667073,0.9301333020607162,0.23820852103126852,0.243969444859737,0.012044168897779456,0.010862853824687898,1.0,1.0193388761720317,0.019657927762755403,0.07156075156780935,0.9823372645342618,2.1483225000000803e-05,0.004635000000000014,0.4037270495412698,0.02232394764660913,0.0451136134161973
9.28,0.09898477899581333,0.9890444825250709,0.9287702927537936,0.23871250206804126,0.24309195037011422,0.012072872450178108,0.010862459969706112,1.0,1.0193790340193154,0.019657919569355826,0.06903857736777273,0.9823181909662067,2.15296000000008e-05,0.004640000000000014,0.4052110904322253,0.022323953643198342,0.044901300046262645
9.290000000000001,0.0989223267311525,0.9890447805682401,0.9273867021512816,0.23921312324169053,0.2422161124861745,0.012101831492426942,0.010862066239498206,1.0,1.0194191820487326,0.019657911378888757,0.06653190514932833,0.9822991173257117,2.1576025000000816e-05,0.0046450000000000154,0.40669329458492437,0.022323959625336013,0.044692317365976696
9.3,0.09886244332712678,0.9890450784962534,0.9259825411651122,0.23971040732937943,0.2413419566069634,0.012131049045555526,0.010861672634024284,1.0,1.019459320261741,0.019657903191354395,0.06404172089547157,0.9822800436126831,2.1622500000000815e-05,0.004650000000000015,0.4081736366554925,0.022323965593022396,0.0444866426010942
9.31,0.09880511962084489,0.98904537630915,0.9245578347699567,0.2402043773282964,0.24046950808352308,0.012160528159194403,0.010861279153244509,1.0,1.019499448659799,0.01965789500675296,0.061569099471972505,0.9822609698270266,2.1669025000000814e-05,0.004655000000000015,0.4096520913480411,0.02232397154625775,0.044284252757344544
9.32,0.09875034663204312,0.9890456740069685,0.9231126212329087,0.240695056488236,0.2395987922172892,0.012190271914826736,0.010860885797119104,1.0,1.0195395672443637,0.019657886825084705,0.0591151965524726,0.9822418959686485,2.1715600000000816e-05,0.004660000000000016,0.4111286334162697,0.022323977485042345,0.044085124587850584
9.33,0.0986981155134407,0.9890459715897477,0.9216469540623011,0.24118246827134035,0.23872983425992983,0.01222028341960268,0.010860492565608353,1.0,1.0195796760168925,0.019657878646349904,0.05668126921831292,0.9822228220374549,2.1762225000000815e-05,0.0046650000000000155,0.4126032376636272,0.02232398340937646,0.043889234633387356
9.34,0.09864841755974928,0.9890462690575265,0.9201609016385137,0.2416666363602675,0.2378626594133733,0.012250565807478088,0.010860099458672591,1.0,1.0196197749788423,0.019657870470548854,0.054268672591998454,0.9822037480333518,2.1808900000000817e-05,0.004670000000000016,0.41407587894328446,0.022323989319260377,0.04369655921421371
9.35,0.09860124413557718,0.9890465664103433,0.9186545503640193,0.24214758460683158,0.23699729282826698,0.01228112222977635,0.010859706476272213,1.0,1.01965986413167,0.01965786229768189,0.05187889412091022,0.9821846739562451,2.1855625000000816e-05,0.004675000000000016,0.4155465321596747,0.0223239952146944,0.043507074481431963
9.36,0.09855658671749926,0.9890468636482367,0.9171280029713924,0.2426253370645609,0.23613375960442334,0.012311955860515658,0.01085931361836767,1.0,1.0196999434768321,0.019657854127749355,0.049513534863661446,0.9821655998060412,2.190240000000082e-05,0.004680000000000017,0.41701517226804835,0.022324001095678826,0.04332075638443014
9.370000000000001,0.09851443679848881,0.9890471607712454,0.9155813831382681,0.24309991792967262,0.23527208478732956,0.012343069883346151,0.010858920884919467,1.0,1.0197400130157852,0.019657845960751624,0.04717435949895001,0.982146525582646,2.1949225000000828e-05,0.004685000000000017,0.4184817742779628,0.022324006962213965,0.043137580729907116
9.38,0.09847478594163356,0.9890474577794078,0.9140148329298291,0.24357135157500132,0.23441229337003933,0.012374467498859761,0.010858528275888162,1.0,1.0197800727499848,0.019657837796689084,0.04486326843353438,0.9821274512859656,2.199610000000083e-05,0.004690000000000018,0.41994631325139076,0.02232401281430014,0.042957523147943905
9.39,0.09843762566749595,0.9890477546727624,0.9124285188040512,0.2440396624915984,0.23355441028744792,0.012406151908546213,0.010858135791234371,1.0,1.0198201226808872,0.019657829635562146,0.04258236163784447,0.982108376915906,2.204302500000083e-05,0.004695000000000018,0.4214087643084455,0.022324018651937668,0.042780559150404476
9.4,0.09840294751913081,0.9890480514513476,0.9108226281334754,0.24450487532260687,0.23269846041960324,0.0124381263240562,0.010857743430918762,1.0,1.0198601628099477,0.019657821477371246,0.040333901465820714,0.9820893024723736,2.209000000000083e-05,0.0047000000000000175,0.4228691026240693,0.022324024475126887,0.04260666409706098
9.41,0.09837074294032926,0.9890483481152014,0.9091973761067209,0.24496701481135674,0.23184446858419455,0.012470393949316561,0.010857351194902054,1.0,1.0199001931386218,0.019657813322116833,0.03812038327858333,0.9820702279552742,2.213702500000083e-05,0.004705000000000017,0.42432730343554537,0.022324030283868142,0.04243581324749819
9.42,0.09834100329785606,0.9890486446643624,0.9075530045759282,0.24542610581309016,0.2309924595376759,0.012502957983682663,0.010856959083145018,1.0,1.0199402136683644,0.019657805169799373,0.035944521494198196,0.9820511533645141,2.2184100000000827e-05,0.004710000000000017,0.42578334204137386,0.022324036078161785,0.042267981749388506
9.43,0.09831371982642867,0.9890489410988687,0.9058897854842591,0.24588217327849482,0.23014245797109373,0.012535821613508443,0.010856567095608474,1.0,1.0199802244006304,0.01965779702041935,0.03380927918555854,0.9820320786999993,2.2231225000000827e-05,0.004715000000000017,0.42723719380544434,0.022324041858008164,0.04210314465495844
9.44,0.09828888359834395,0.9890492374187585,0.9042080225683233,0.2463352422457099,0.22929448850777223,0.012568988007473197,0.010856175232253297,1.0,1.0200202253368746,0.01965778887397726,0.031717880057900626,0.982013003961636,2.2278400000000827e-05,0.004720000000000017,0.4286888341593508,0.022324047623407655,0.041941276928982765
9.450000000000001,0.09826648547962892,0.9890495336240699,0.9025080540034874,0.2467853378283227,0.22844857569991886,0.01260246030982296,0.010855783493040411,1.0,1.020060216478551,0.019657780730473622,0.029673828691154532,0.9819939291493304,2.2325625000000834e-05,0.004725000000000017,0.43013823860578576,0.022324053374360626,0.04178235346078785
9.46,0.09824651606670198,0.989049829714841,0.9007902561582358,0.24723248520380664,0.22760474402315015,0.01263624163032113,0.01085539187793079,1.0,1.020100197827114,0.01965777258990896,0.02768092539202865,0.9819748542629885,2.2372900000000834e-05,0.004730000000000017,0.4315853827240146,0.022324059110867465,0.041626349075813564
9.47,0.09822896567570441,0.9890501256911098,0.8990550441342822,0.24767670961180824,0.22676301787553166,0.012670335042528588,0.01085500038688545,1.0,1.0201401693840173,0.019657764452283816,0.025743263953114374,0.9819557793025165,2.2420225000000834e-05,0.004735000000000018,0.4330302421708357,0.022324064832928554,0.04147323853732644
9.48,0.09821382424159851,0.9890504215529143,0.8973028774291808,0.24811803633665064,0.2259234215687184,0.012704743567695296,0.010854609019865465,1.0,1.0201801311507144,0.019657756317598748,0.02386523875746421,0.9819367042678205,2.2467600000000835e-05,0.004740000000000017,0.43447279268943995,0.022324070540544298,0.04132299656391616
9.49,0.09820108128927729,0.9890507173002924,0.8955342607754965,0.24855649070591537,0.22508597932493268,0.012739470169900697,0.01085421777683195,1.0,1.020220083128659,0.019657748185854317,0.022051510383260708,0.9819176291588068,2.2515025000000832e-05,0.0047450000000000166,0.4359130101124329,0.02232407623371511,0.041175597830913645
9.5,0.09819072588075534,0.989051012933282,0.8937497468134424,0.24899209808255257,0.2242507152721535,0.012774517747535023,0.010853826657746073,1.0,1.020260025319304,0.019657740057051103,0.02030699598775279,0.9818985539753814,2.2562500000000833e-05,0.004750000000000017,0.4373508703666454,0.022324081912441403,0.04103101697828095
9.51,0.09818274661757175,0.9890513084519209,0.8919499353255783,0.24942488386681966,0.22341765344377504,0.012809889133406208,0.01085343566256904,1.0,1.0202999577241023,0.019657731931189686,0.018636829000822516,0.9818794787174505,2.2610025000000827e-05,0.004755000000000016,0.43878634947347506,0.022324087576723606,0.04088922860867254
9.52,0.09817713138545546,0.9890516038562468,0.8901354835795507,0.24985487346557522,0.22258681775347477,0.012845587052611466,0.010853044791262109,1.0,1.0203398803445065,0.019657723808270664,0.017046172490958453,0.9818604033849204,2.2657600000000825e-05,0.004760000000000016,0.44021942357401816,0.022324093226562158,0.04075020731814146
9.53,0.09817386745813769,0.9890518991462975,0.8883070980625501,0.2502820923105413,0.22175823200434439,0.012881614139152286,0.01085265404378658,1.0,1.0203797931819691,0.019657715688294643,0.015540175274056298,0.9818413279776971,2.2705225000000822e-05,0.004765000000000016,0.441650068919939,0.022324098861957506,0.04061392767787699
9.540000000000001,0.09817294140170378,0.9890521943221109,0.8864655362251813,0.25070656584808143,0.2209319198778759,0.01291797291946923,0.0108522634201038,1.0,1.0204196962379422,0.019657707571262235,0.014123802235638153,0.9818222524956868,2.275290000000082e-05,0.004770000000000016,0.4430782618844833,0.02232410448291012,0.04048036424442656
9.55,0.09817433897853546,0.9890524893837245,0.8846116038036339,0.25112831953177955,0.22010790492151405,0.01295466579524033,0.010851872920175162,1.0,1.0204595895138777,0.019657699457174056,0.012801554673217884,0.9818031769387957,2.2800625000000815e-05,0.004775000000000015,0.44450397897492594,0.022324110089420462,0.04034949156711699
9.56,0.0981780451195044,0.9890527843311757,0.8827461498743823,0.25154737882210865,0.2192862105422002,0.012991695037493967,0.010851482543962097,1.0,1.0204994730112271,0.019657691346030737,0.011577268991942724,0.9817841013069303,2.2848400000000806e-05,0.004780000000000015,0.44592719683902754,0.022324115681489013,0.040221284188385706
