t,GLY,G1P,G6P,F6P,FBP,DHAP,GAP,Thirteen_BPG,three_PG,two_PG,PEP,PYR,LAC,Pi,ADP,ATP,AMP,PCr,Cr,NADH,NAD
8.44,2.173225853e-314,2.1732258214e-314,2.1732258847e-314,2.1732259163e-314,2.173225948e-314,2.173225505e-314,2.1732212365e-314,2.173221173e-314,2.1732211416e-314,2.17322111e-314,2.1732209835e-314,2.1732207306e-314,2.1732237345e-314,2.173223766e-314,2.173223703e-314,2.1732234815e-314,2.173223545e-314,2.173223513e-314,2.173224209e-314,2.173224177e-314,2.1732269597e-314
8.45,2.1732269914e-314,2.1732268016e-314,2.1732256e-314,2.1732199084e-314,2.1732252206e-314,2.1732253787e-314,2.173225537e-314,2.1732254104e-314,2.1732254736e-314,2.1732229756e-314,2.173223007e-314,2.173223039e-314,2.1732231337e-314,2.1732221535e-314,2.173222185e-314,2.1732222167e-314,2.1732222483e-314,2.17322228e-314,2.1732227543e-314,2.1732227226e-314,2.173222691e-314
8.46,2.1732226594e-314,2.173222628e-314,2.173222596e-314,2.1732225645e-314,2.173222533e-314,2.173222944e-314,2.173225442e-314,2.173225189e-314,2.1732251574e-314,2.173225126e-314,2.173225094e-314,2.1732250625e-314,2.173225031e-314,2.1732249993e-314,2.1732249677e-314,2.173224936e-314,2.1732249044e-314,2.173224873e-314,2.1732244934e-314,2.1732244617e-314,2.17322443e-314
8.47,2.1732243985e-314,2.173224367e-314,2.1732243353e-314,2.1732243036e-314,2.173224272e-314,2.1732242404e-314,2.1732237977e-314,2.17322345e-314,2.1732234183e-314,2.1732233867e-314,2.173223355e-314,2.1732233234e-314,2.173222849e-314,2.1732228175e-314,2.173222786e-314,2.1732219954e-314,2.173220541e-314,2.173220509e-314,2.173220952e-314,2.173221015e-314,2.173220762e-314
8.48,2.173220446e-314,2.173221932e-314,2.1732218373e-314,2.1732215527e-314,2.173221521e-314,2.173221426e-314,2.1732213946e-314,2.173221363e-314,2.1732213313e-314,2.1732212997e-314,2.173221268e-314,2.173221205e-314,2.1732209203e-314,2.173220857e-314,2.1732208254e-314,2.1732208887e-314,2.173220794e-314,2.173221047e-314,2.1732205725e-314,2.1732235764e-314,2.173223608e-314
8.49,2.1732236396e-314,2.173223671e-314,2.173219877e-314,2.173219592e-314,2.173224683e-314,2.1732268333e-314,2.1732198136e-314,2.1732224064e-314,2.173222438e-314,2.173222122e-314,2.1732220586e-314,2.17322209e-314,2.173222027e-314,2.173219529e-314,2.173223102e-314,2.173226865e-314,2.1732219638e-314,2.1732229124e-314,2.173222375e-314,2.1732223116e-314,2.173222343e-314
8.5,2.1732224697e-314,2.1732225013e-314,2.1732228807e-314,2.1732231653e-314,2.173223197e-314,2.1732232286e-314,2.17322326e-314,2.173223292e-314,2.1467739736e-314,2.1467819103e-314,2.146781752e-314,2.1467818787e-314,2.1467816573e-314,2.1467818154e-314,2.146774005e-314,2.1304307247e-314,2.130431041e-314,2.130431104e-314,2.130434298e-314,2.1304372385e-314,2.1736454847e-314
8.51,2.1736455163e-314,2.1736409947e-314,2.1736477614e-314,2.173640963e-314,2.173642481e-314,2.173640552e-314,2.1736405204e-314,2.1736404887e-314,2.173644884e-314,2.1736449156e-314,2.173644947e-314,2.173644979e-314,2.1736450104e-314,2.173645042e-314,2.1736450737e-314,2.1736475084e-314,2.173644283e-314,2.1736442515e-314,2.17364422e-314,2.1736441883e-314,2.1736441567e-314
8.52,2.173644125e-314,2.1736440934e-314,2.173644062e-314,2.17364403e-314,2.1736439986e-314,2.173643967e-314,2.1736439353e-314,2.1736439037e-314,2.173643872e-314,2.173643809e-314,2.173643777e-314,2.1736437456e-314,2.173643714e-314,2.1736436824e-314,2.173643651e-314,2.173643619e-314,2.1736435875e-314,2.173643556e-314,2.1736435243e-314,2.1736434927e-314,2.173643461e-314
8.53,2.1736434294e-314,2.1736431765e-314,2.1736433346e-314,2.1736432397e-314,2.173643303e-314,2.17364305e-314,2.173642892e-314,2.173643145e-314,2.1736430816e-314,2.1736476665e-314,2.173647635e-314,2.17364754e-314,2.1736474136e-314,2.173642955e-314,2.1736475717e-314,2.173647698e-314,2.17364773e-314,2.1736425124e-314,2.1736462436e-314,2.173646212e-314,2.1736461488e-314
8.540000000000001,2.1736461804e-314,2.173646117e-314,2.1736460855e-314,2.173646054e-314,2.1736460223e-314,2.1736459907e-314,2.173645959e-314,2.1736459274e-314,2.173645896e-314,2.173645864e-314,2.1736458325e-314,2.173645801e-314,2.173646876e-314,2.1736469076e-314,2.1736429235e-314,2.173643208e-314,2.173642734e-314,2.1736427654e-314,2.1736428603e-314,2.1736423543e-314,2.1736432713e-314
8.55,2.173643366e-314,2.1736430184e-314,2.1736428286e-314,2.1736424176e-314,2.173645137e-314,2.1736451685e-314,2.173645548e-314,2.1736455796e-314,2.173645611e-314,2.173645643e-314,2.173644315e-314,2.1736443464e-314,2.173644378e-314,2.1736444096e-314,2.1736444413e-314,2.1736445994e-314,2.1736469393e-314,2.173646971e-314,2.1736470025e-314,2.173647034e-314,2.1736470657e-314
8.56,2.1736470974e-314,2.173647129e-314,2.1736471606e-314,2.173647192e-314,2.1736478246e-314,2.173647856e-314,2.173647888e-314,2.1736479195e-314,2.173647951e-314,2.1736479827e-314,2.1736480143e-314,2.173648046e-314,2.1736480776e-314,2.173648109e-314,2.173648141e-314,2.1736481724e-314,2.173648204e-314,2.1736482357e-314,2.1736482673e-314,2.173648299e-314,2.1736483305e-314
8.57,2.173648362e-314,2.173648394e-314,2.1736484254e-314,2.173648457e-314,2.1736484886e-314,2.1736415006e-314,2.1736448523e-314,2.1736448207e-314,2.173644789e-314,2.1736447575e-314,2.173644631e-314,2.173644726e-314,2.173644694e-314,2.1736446626e-314,2.1736425757e-314,2.173642544e-314,2.173642196e-314,2.1736421646e-314,2.173642133e-314,2.1736421014e-314,2.1736420697e-314
8.58,2.173642038e-314,2.1736420065e-314,2.173641975e-314,2.1736419433e-314,2.1736419116e-314,2.17364188e-314,2.1736418484e-314,2.173641817e-314,2.173641785e-314,2.173641722e-314,2.1736416903e-314,2.1736416587e-314,2.173641627e-314,2.1736415954e-314,2.173641564e-314,2.1736456744e-314,2.173645706e-314,2.1736457377e-314,2.1736457693e-314,2.173644473e-314,2.1736445045e-314
8.59,2.1736445677e-314,2.173644536e-314,2.173643113e-314,2.1736451053e-314,2.1736452e-314,2.173645232e-314,2.1736452634e-314,2.173645295e-314,2.1736453266e-314,2.173645358e-314,2.17364539e-314,2.1736454215e-314,2.173645453e-314,2.173646275e-314,2.173646307e-314,2.1736463385e-314,2.17364637e-314,2.1736464017e-314,2.1736464333e-314,2.173646465e-314,2.1736464966e-314
8.6,2.173646528e-314,2.17364656e-314,2.1736465914e-314,2.173646623e-314,2.1736466547e-314,2.1736466863e-314,2.173646718e-314,2.1736467495e-314,2.173646781e-314,2.173646813e-314,2.1736468444e-314,2.1736472555e-314,2.173647287e-314,2.1736473187e-314,2.173647224e-314,2.1736473503e-314,2.173647793e-314,2.1736438405e-314,2.173641153e-314,2.1736411844e-314,2.173641216e-314
8.61,2.1736412476e-314,2.173641279e-314,2.173641311e-314,2.1736413425e-314,2.173641374e-314,2.1736414057e-314,2.1736414373e-314,2.173641469e-314,2.173641532e-314,2.1736417535e-314,2.1306587064e-314,2.1306605404e-314,2.1306642715e-314,2.130657916e-314,2.1306621214e-314,2.130657979e-314,2.130662153e-314,2.130660825e-314,2.130662817e-314,2.1306631964e-314,2.1306623427e-314
8.620000000000001,2.1306573467e-314,2.13066307e-314,2.13065858e-314,2.1306601293e-314,2.1306598447e-314,2.1740365634e-314,2.174035678e-314,2.1740356464e-314,2.174035615e-314,2.174035583e-314,2.1740335595e-314,2.174034034e-314,2.174034002e-314,2.1740339705e-314,2.174033939e-314,2.17402986e-314,2.1740308717e-314,2.174034413e-314,2.1740343816e-314,2.1740316306e-314,2.1740315674e-314
8.63,2.174031662e-314,2.174035172e-314,2.174035267e-314,2.1740352037e-314,2.1740352353e-314,2.1740352986e-314,2.1740309034e-314,2.1740318836e-314,2.1740293856e-314,2.174029354e-314,2.1740293224e-314,2.1740292907e-314,2.174029259e-314,2.1740292275e-314,2.174029196e-314,2.1740291642e-314,2.174030334e-314,2.1740294805e-314,2.1740295437e-314,2.1740295753e-314,2.1740361207e-314
8.64,2.174036184e-314,2.1740362156e-314,2.174036247e-314,2.1740358677e-314,2.17403533e-314,2.174036279e-314,2.174031504e-314,2.174031536e-314,2.1740340654e-314,2.174034097e-314,2.1740341286e-314,2.17403416e-314,2.174034192e-314,2.1740342235e-314,2.174034255e-314,2.1740342867e-314,2.1740343183e-314,2.17403435e-314,2.174034445e-314,2.1740344764e-314,2.174031093e-314
8.65,2.174030998e-314,2.1740318203e-314,2.1740310615e-314,2.174030935e-314,2.17403084e-314,2.17403103e-314,2.1740303974e-314,2.1740306504e-314,2.1740329903e-314,2.174033022e-314,2.174030018e-314,2.1740299864e-314,2.1740327057e-314,2.174032674e-314,2.1740366266e-314,2.174030366e-314,2.1740363104e-314,2.174029006e-314,2.174029038e-314,2.1740296386e-314,2.17402967e-314
8.66,2.174029702e-314,2.1740300496e-314,2.1740311247e-314,2.1740311563e-314,2.174031188e-314,2.1740312196e-314,2.174031251e-314,2.174031283e-314,2.1740313144e-314,2.174031346e-314,2.1740313777e-314,2.1740314093e-314,2.174031441e-314,2.1740314725e-314,2.174031694e-314,2.1740308085e-314,2.1740290694e-314,2.174029101e-314,2.1740291326e-314,2.1740339073e-314,2.1740338757e-314
8.67,2.174033844e-314,2.1740338124e-314,2.174033781e-314,2.174033749e-314,2.1740337176e-314,2.174033686e-314,2.1740336543e-314,2.1740336227e-314,2.174033591e-314,2.174032516e-314,2.1740324844e-314,2.1740324528e-314,2.174032421e-314,2.1740323895e-314,2.174032358e-314,2.174031757e-314,2.1740317255e-314,2.174036342e-314,2.1740363737e-314,2.1740364053e-314,2.174036437e-314
8.68,2.1740364685e-314,2.1740365e-314,2.174036532e-314,2.174036595e-314,2.174036658e-314,2.17403669e-314,2.1740367215e-314,2.174036753e-314,2.1740367847e-314,2.1740368163e-314,2.174036848e-314,2.1740368796e-314,2.174036911e-314,2.174036943e-314,2.1740369744e-314,2.174037006e-314,2.1740370377e-314,2.1740305555e-314,2.174030524e-314,2.174029765e-314,2.1740297334e-314
8.69,2.1740297967e-314,2.1740298283e-314,2.1740298915e-314,2.174029923e-314,2.174029955e-314,2.174033528e-314,2.174033496e-314,2.1740334646e-314,2.174033433e-314,2.1740334014e-314,2.1740333697e-314,2.174033338e-314,2.1740333065e-314,2.174033275e-314,2.1740332433e-314,2.1740332116e-314,2.17403318e-314,2.1740331484e-314,2.174033117e-314,2.174033085e-314,2.1740329587e-314
8.700000000000001,2.174032927e-314,2.1740328954e-314,2.174032864e-314,2.174032832e-314,2.1740328006e-314,2.174032769e-314,2.1740327373e-314,2.1740326425e-314,2.174032611e-314,2.174032579e-314,2.1740325476e-314,2.1740303026e-314,2.1740322e-314,2.1740321365e-314,2.1740351405e-314,2.174035077e-314,2.174035109e-314,2.1740330535e-314,2.174034508e-314,2.1740345397e-314,2.1740345713e-314
8.71,2.174034603e-314,2.1740346345e-314,2.174034666e-314,2.174034698e-314,2.1740347294e-314,2.174034761e-314,2.1740347926e-314,2.1740348243e-314,2.174034856e-314,2.1740348875e-314,2.174035362e-314,2.1740353934e-314,2.174035425e-314,2.1740354567e-314,2.1740354883e-314,2.17403552e-314,2.1740355515e-314,2.1740357096e-314,2.1740357413e-314,2.174035773e-314,2.1740358045e-314
8.72,2.174035836e-314,2.174029512e-314,2.174029449e-314,2.174029417e-314,2.174796144e-314,2.1747961755e-314,2.1747926656e-314,2.1747962703e-314,2.174796207e-314,2.1747962387e-314,2.1747966814e-314,2.1747971557e-314,2.174791717e-314,2.1747913376e-314,2.1747964917e-314,2.174794563e-314,2.1747945945e-314,2.1747964284e-314,2.1747912427e-314,2.174794626e-314,2.174793456e-314
8.73,2.174793646e-314,2.1747931716e-314,2.1747904206e-314,2.1747926973e-314,2.174795954e-314,2.174792729e-314,2.1747959225e-314,2.174796713e-314,2.174796618e-314,2.1747965233e-314,2.174796302e-314,2.174797124e-314,2.174794373e-314,2.1747943415e-314,2.17479431e-314,2.1747942783e-314,2.1747942466e-314,2.174794215e-314,2.1747919384e-314,2.174796397e-314,2.174796112e-314
8.74,2.1747958593e-314,2.1747958277e-314,2.1747928554e-314,2.1747928237e-314,2.174792792e-314,2.1747927605e-314,2.174797946e-314,2.1747974403e-314,2.1747955747e-314,2.17479548e-314,2.174795385e-314,2.174797314e-314,2.174793899e-314,2.1747939304e-314,2.174793867e-314,2.174793962e-314,2.174790389e-314,2.1747902625e-314,2.174790547e-314,2.174790642e-314,2.1747924443e-314
8.75,2.1747924127e-314,2.174792381e-314,2.1747923494e-314,2.1747925075e-314,2.174792539e-314,2.1747926024e-314,2.174794057e-314,2.1747940885e-314,2.17479412e-314,2.174794152e-314,2.1747940253e-314,2.1747939937e-314,2.1747946577e-314,2.1747956696e-314,2.174795701e-314,2.174795733e-314,2.1747957644e-314,2.174795796e-314,2.174792982e-314,2.1747930767e-314,2.174793045e-314
8.76,2.1747920016e-314,2.174791875e-314,2.1747944047e-314,2.1747944364e-314,2.174794468e-314,2.1747944996e-314,2.174794531e-314,2.17479646e-314,2.174791654e-314,2.1747917803e-314,2.1747936775e-314,2.174793709e-314,2.1747959858e-314,2.17479665e-314,2.174793235e-314,2.174795891e-314,2.174796049e-314,2.1747905787e-314,2.174793203e-314,2.1747900095e-314,2.174790041e-314
8.77,2.174791559e-314,2.17479197e-314,2.174791464e-314,2.1747935826e-314,2.174793488e-314,2.1747935194e-314,2.1747918435e-314,2.1747914324e-314,2.1747903257e-314,2.174791053e-314,2.174790294e-314,2.1747911795e-314,2.1747901993e-314,2.1747931083e-314,2.17479314e-314,2.1747914957e-314,2.1747915273e-314,2.174793393e-314,2.1747929186e-314,2.174790737e-314,2.1747963336e-314
8.78,2.174796365e-314,2.1747953533e-314,2.174797472e-314,2.174791812e-314,2.1747973454e-314,2.174792571e-314,2.174797029e-314,2.174797061e-314,2.1744086383e-314,2.1744090177e-314,2.174407089e-314,2.174407342e-314,2.174408986e-314,2.1744061087e-314,2.1744084486e-314,2.1744090493e-314,2.174407595e-314,2.174402346e-314,2.174407152e-314,2.1744093023e-314,2.174407184e-314
8.790000000000001,2.1800352634e-314,2.180034315e-314,2.1800291607e-314,2.1800288445e-314,2.180029224e-314,2.180032196e-314,2.180032449e-314,2.1800316903e-314,2.1800317535e-314,2.180032133e-314,2.180030299e-314,2.1800302674e-314,2.180030236e-314,2.180030204e-314,2.1800300144e-314,2.1800298563e-314,2.1800298247e-314,2.180029793e-314,2.180029477e-314,2.1800294453e-314,2.1800294137e-314
8.8,2.180029382e-314,2.1800293504e-314,2.1800287496e-314,2.180028718e-314,2.1800286864e-314,2.180028655e-314,2.180028623e-314,2.1800285915e-314,2.1800276745e-314,2.180027643e-314,2.180029034e-314,2.180029066e-314,2.180032639e-314,2.180031785e-314,2.180031627e-314,2.1800315954e-314,2.180031564e-314,2.180031532e-314,2.1800315006e-314,2.180031469e-314,2.180031311e-314
8.81,2.1800309314e-314,2.1800305836e-314,2.180030552e-314,2.180033398e-314,2.1800311844e-314,2.180031153e-314,2.180031121e-314,2.180031216e-314,2.1800310895e-314,2.180030963e-314,2.180028307e-314,2.180031058e-314,2.1800310263e-314,2.180030647e-314,2.1800283386e-314,2.18002837e-314,2.1800279275e-314,2.1800285283e-314,2.180029951e-314,2.180028402e-314,2.1800290975e-314
8.82,2.1800320065e-314,2.180030615e-314,2.1800284334e-314,2.180028212e-314,2.1800282753e-314,2.180033366e-314,2.180032038e-314,2.180028149e-314,2.1800320698e-314,2.1800341567e-314,2.1800282437e-314,2.180028876e-314,2.18003071e-314,2.1800306785e-314,2.180027896e-314,2.1800289077e-314,2.180028117e-314,2.180032228e-314,2.18003188e-314,2.1800287813e-314,2.1800323227e-314
8.83,2.1800303306e-314,2.1800326073e-314,2.1800301725e-314,2.1800301093e-314,2.1800275797e-314,2.180027801e-314,2.18002739e-314,2.1800332397e-314,2.180031279e-314,2.1800319433e-314,2.1800312476e-314,2.1800313425e-314,2.1800304255e-314,2.1800324176e-314,2.180027548e-314,2.180029983e-314,2.1800291923e-314,2.182772403e-314,2.1827724345e-314,2.182774237e-314,2.1827786004e-314
8.84,2.1827786637e-314,2.182778632e-314,2.182779296e-314,2.1827730985e-314,2.182775154e-314,2.1827791064e-314,2.1827780945e-314,2.1827765767e-314,2.1827786953e-314,2.182778221e-314,2.1827782526e-314,2.182778284e-314,2.182778379e-314,2.1827784107e-314,2.1827765135e-314,2.182776482e-314,2.1827764186e-314,2.1827764503e-314,2.182774395e-314,2.182774964e-314,2.182778063e-314
8.85,2.1827734463e-314,2.182774142e-314,2.1827743e-314,2.182773541e-314,2.182773984e-314,2.182773383e-314,2.1827758495e-314,2.182773162e-314,2.182778316e-314,2.1827783475e-314,2.1827742685e-314,2.1827745214e-314,2.182775217e-314,2.1827735096e-314,2.1827755017e-314,2.1827754384e-314,2.182775059e-314,2.1827750906e-314,2.1827756914e-314,2.182775723e-314,2.1827757546e-314
8.86,2.182775786e-314,2.182775818e-314,2.18277879e-314,2.1827755965e-314,2.18277566e-314,2.1827751855e-314,2.182775312e-314,2.182775628e-314,2.1827734147e-314,2.182778727e-314,2.1827787585e-314,2.1827730353e-314,2.182773067e-314,2.1827749957e-314,2.1827750274e-314,2.1827793593e-314,2.182774553e-314,2.182772909e-314,2.182772877e-314,2.1827714543e-314,2.1827728456e-314
8.870000000000001,2.182771992e-314,2.182774205e-314,2.182779391e-314,2.1827719286e-314,2.1827752803e-314,2.182771581e-314,2.182772466e-314,2.1827718337e-314,2.1827715175e-314,2.182772055e-314,2.18277196e-314,2.182771486e-314,2.182771549e-314,2.182772245e-314,2.1827713594e-314,2.1827714227e-314,2.182778822e-314,2.1827789483e-314,2.182778885e-314,2.1827789166e-314,2.1827752487e-314
8.88,2.1827749325e-314,2.182772213e-314,2.1827721815e-314,2.18277215e-314,2.1827721183e-314,2.1827720867e-314,2.182771802e-314,2.1827717705e-314,2.182771707e-314,2.1827716756e-314,2.182774901e-314,2.1827731934e-314,2.182778158e-314,2.182778126e-314,2.1827716124e-314,2.182771739e-314,2.182771644e-314,2.182772624e-314,2.182772972e-314,2.1827730037e-314,2.1827729404e-314
8.89,2.182772719e-314,2.1827726875e-314,2.182772656e-314,2.182772814e-314,2.1827724977e-314,2.1827725294e-314,2.182772561e-314,2.1827725926e-314,2.1827727823e-314,2.1827727507e-314,2.1827781894e-314,2.182775881e-314,2.1827759127e-314,2.182776387e-314,2.182776134e-314,2.182775976e-314,2.1827761024e-314,2.182776071e-314,2.182776545e-314,2.1827788534e-314,2.182776039e-314
8.9,2.18277313e-314,2.1827759443e-314,2.1827760076e-314,2.174469697e-314,2.1744684637e-314,2.174468685e-314,2.174468938e-314,2.1744679894e-314,2.1744714676e-314,2.1744689064e-314,2.174471499e-314,2.1744693175e-314,2.174469286e-314,2.1744705823e-314,2.174466377e-314,2.1744704874e-314,2.174470361e-314,2.174470614e-314,2.174467452e-314,2.174469602e-314,2.174468527e-314
8.91,2.1744682107e-314,2.1744703293e-314,2.174468875e-314,2.174468843e-314,2.1744688115e-314,2.17446878e-314,2.17446976e-314,2.1744697285e-314,2.1744691277e-314,2.1744690645e-314,2.174469033e-314,2.1744693807e-314,2.174470424e-314,2.174470456e-314,2.1744707087e-314,2.1744707404e-314,2.174470772e-314,2.1744708036e-314,2.174470835e-314,2.174470867e-314,2.1744708985e-314
8.92,2.1744713095e-314,2.174471278e-314,2.1744712463e-314,2.1744712147e-314,2.1744672305e-314,2.174467262e-314,2.174467294e-314,2.1744673254e-314,2.174467357e-314,2.1744696337e-314,2.1744696653e-314,2.1744670724e-314,2.174467104e-314,2.1744671357e-314,2.1744687483e-314,2.174467673e-314,2.1744676416e-314,2.17446761e-314,2.1744675783e-314,2.1744694123e-314,2.174469444e-314
8.93,2.174470171e-314,2.174470203e-314,2.1744702977e-314,2.1744701396e-314,2.174470108e-314,2.1744700763e-314,2.1744690013e-314,2.174469191e-314,2.1744698866e-314,2.1744664716e-314,2.17447112e-314,2.1744711514e-314,2.174471183e-314,2.174471531e-314,2.174467199e-314,2.174471689e-314,2.1744678945e-314,2.174467863e-314,2.174467926e-314,2.174467958e-314,2.1744698234e-314
8.94,2.174469855e-314,2.1744686534e-314,2.1744665033e-314,2.174469792e-314,2.1744710566e-314,2.17446995e-314,2.1744699815e-314,2.17446644e-314,2.174466535e-314,2.1744665665e-314,2.174471088e-314,2.174469918e-314,2.1744716573e-314,2.174471594e-314,2.1744681475e-314,2.1744692226e-314,2.1744662503e-314,2.1744663135e-314,2.174466345e-314,2.1744675467e-314,2.174467515e-314
8.950000000000001,2.1744666614e-314,2.174468369e-314,2.1744682424e-314,2.174468337e-314,2.1744683056e-314,2.174471373e-314,2.1744714044e-314,2.1744691594e-314,2.174469096e-314,2.1744703925e-314,2.174470266e-314,2.1744702344e-314,2.1744694756e-314,2.174466693e-314,2.174469254e-314,2.1744673886e-314,2.1744695704e-314,2.174470519e-314,2.174468432e-314,2.1744684953e-314,2.174470677e-314
8.96,2.17446742e-314,2.1744705506e-314,2.1744689696e-314,2.1744680843e-314,2.1744680526e-314,2.1744706455e-314,2.174468021e-314,2.174469507e-314,2.1744671673e-314,2.174470013e-314,2.174468274e-314,2.1744700447e-314,2.174471341e-314,2.1736206312e-314,2.1736207893e-314,2.181311771e-314,2.181310032e-314,2.181310506e-314,2.1813108223e-314,2.181310854e-314,2.1813105377e-314
