t,Py,Py1,Dw,Qw2,Qw1,Rw,Mw,Px,Px1,Dz,Qz4,Qz2,Qz1,Rz,Qz3,Qz5,Mz
8.47,0.04401939728918056,21.569152972056084,0.14138624145294124,3.3868276306547465,0.4717861278923149,49.5282138721077,0.0,23.457997861078642,0.504024853175756,2.9391590110663635,0.9629525679199883,0.03348180616905704,0.022863703188041384,49.93559338515544,0.012519726924386635,0.0290231847321565,0.0
8.48,0.04401936568905786,21.569138661625903,0.14138671143383644,3.386841972685047,0.47177131588111915,49.52822868411889,0.0,23.457386755865016,0.5045944936669841,2.9391127609171632,0.9629159252893469,0.03352652016805827,0.02286848861484261,49.93555520637461,0.012544034121684658,0.02903227088889745,0.0
8.49,0.04401933419419866,21.569124398877097,0.14138717985963836,3.3868562669287123,0.4717565532116519,49.52824344678836,0.0,23.456775700077667,0.5051641052454785,2.939066546802805,0.9628792827794153,0.03357123481724127,0.022873258520346173,49.9355170643995,0.012568350942298693,0.029041326137886698,0.0
8.5,0.044019302804369144,21.569110183692686,0.14138764672435378,3.386870513502952,0.47174183977269635,49.52825816022731,0.0,23.456164693863848,0.5057336879389531,2.9390203688643006,0.9628426401714044,0.03361595011281489,0.022878012938504045,49.935478959148554,0.01259267736297687,0.029050350549992245,0.0
8.51,0.04401927151922379,21.56909601591614,0.14138811203307908,3.3868847125646417,0.47172717540228165,49.52827282459773,0.0,23.455553737095556,0.5063032417840085,2.9389742269635097,0.9628059975005369,0.033660666046998904,0.02288275191606022,49.93544089051108,0.0126170133563296,0.029059344216557724,0.0
8.52,0.04401924033841896,21.569081895391804,0.1413885757908768,3.3868988642697846,0.4717125599393413,49.528287440060666,0.0,23.454942829646537,0.5068727668170796,2.938928120964103,0.9627693548007467,0.03370538261206326,0.022887475499519718,49.93540285837695,0.012641358895075824,0.02906830722848466,0.0
8.53,0.04401920926161299,21.569067821964882,0.1413890380027757,3.386912968773513,0.4716979932237137,49.52830200677629,0.0,23.454331971392268,0.5074422630744355,2.938882050731562,0.962732712104679,0.0337500998003281,0.022892183735148577,49.935364862636604,0.012665713952043032,0.029077239676232467,0.0
8.540000000000001,0.044019178288466125,21.56905379548145,0.1413894986737706,3.38692702623009,0.4716834750961417,49.528316524903865,0.0,23.453721162209966,0.5080117305921799,2.938836016133179,0.9626960694436907,0.03379481760416377,0.02289687666897384,49.93532690318107,0.012690078500167247,0.029086141649818466,0.0
8.55,0.04401914741864055,21.56903981578846,0.14138995780882258,3.3869410367929067,0.4716690053982731,49.52833099460174,0.0,23.453110401978584,0.5085811694062503,2.938790017038058,0.96265942684785,0.03383953601599077,0.02290155434678358,49.935288979901934,0.012714452512493018,0.02909501323881785,0.0
8.56,0.04401911665180037,21.569025882733722,0.14139041541285888,3.3869550006144835,0.4716545839726601,49.52834541602735,0.0,23.452499690578815,0.509150579552419,2.938744053317113,0.9626227843459363,0.0338842550282798,0.02290621681412687,49.93525109269137,0.012738835962173447,0.029103854532363718,0.0
8.57,0.04401908598761164,21.569011996165926,0.1413908714907728,3.38696891784647,0.47164021066275963,49.52835978933725,0.0,23.451889027893085,0.5097199610662928,2.9386981248430697,0.9625861419654407,0.03392897463355175,0.02291086411631381,49.9352132414421,0.01276322882247017,0.02911266561914706,0.0
8.58,0.04401905542574233,21.568998155934622,0.141391326047424,3.3869827886396453,0.47162588531293337,49.528374114687075,0.0,23.45127841380556,0.5102893139833123,2.9386522314904644,0.9625494997325653,0.03397369482437771,0.02291549629841551,49.935175426047444,0.012787631066753357,0.029121446587416756,0.0
8.59,0.04401902496586236,21.56898436189023,0.1413917790876381,3.386996613143917,0.47161160776844757,49.52838839223156,0.0,23.45066784820215,0.5108586383387528,2.9386063731356447,0.9625128576722243,0.03401841559337893,0.022920113405264102,49.93513764640129,0.012812042668501717,0.029130197524979584,0.0
8.6,0.044018994607643566,21.56897061388404,0.141392230616207,3.3870103915083223,0.4715973778754733,49.52840262212454,0.0,23.45005733097049,0.5114279341677237,2.9385605496567684,0.9624762158080424,0.03406313693322687,0.022924715481452723,49.93509990239807,0.012836463601302495,0.029138918519200207,0.0
8.61,0.044018964350759734,21.568956911768222,0.14139268063788876,3.387024123881028,0.471583195481086,49.528416804518926,0.0,23.449446861999967,0.5119972015051689,2.938514760933805,0.9624395741623566,0.034107858836643155,0.022929302571335537,49.93506219393284,0.012860893838851478,0.029147609657001184,0.0
8.620000000000001,0.044018934194886554,21.568943255395794,0.14139312915740757,3.387037810409329,0.4715690604332661,49.528430939566746,0.0,23.44883644118169,0.5125664403858667,2.938469006848535,0.9624029327562147,0.034152581296399635,0.022933874719027716,49.93502452090119,0.012885333354952991,0.02915627102486297,0.0
8.63,0.04401890413970168,21.568929644620656,0.1413935761794538,3.38705145123965,0.47155497258089846,49.52844502741911,0.0,23.44822606840852,0.5131356508444295,2.9384232872845497,0.9623662916093759,0.03419730430531829,0.022938431968405452,49.93498688319928,0.012909782123519883,0.02916490270882391,0.0
8.64,0.04401887418488467,21.568916079297576,0.141394021708684,3.3870650465175456,0.47154093177377276,49.52845906822623,0.0,23.447615743575046,0.513704832915304,2.9383776021272507,0.9623296507403113,0.034242027856271326,0.022942974363105953,49.93494928072387,0.012934240118573559,0.029173504794480238,0.0
8.65,0.04401884433011703,21.568902559282193,0.1413944657497209,3.387078596387698,0.4715269378625832,49.52847306213743,0.0,23.4470054665776,0.5142739866327716,2.9383319512638515,0.9622930101662028,0.034286751942181136,0.022947501946527435,49.93491171337227,0.01295870731424395,0.029182077366986085,0.0
8.66,0.04401881457508221,21.568889084431007,0.14139490830715334,3.3870921009939203,0.4715129906989288,49.52848700930108,0.0,23.446395237314253,0.5148431120309477,2.9382863345833763,0.9622563699029443,0.03433147655602029,0.022952014761829138,49.93487418104238,0.01298318368476953,0.029190620511053478,0.0
8.67,0.04401878491912425,21.568875654447726,0.14139534939136877,3.3871055606331573,0.47149908997547607,49.52850091002454,0.0,23.445785055269923,0.515412209173242,2.9382407515494307,0.9622197303032004,0.034376201680651065,0.022956512893738838,49.93483668353332,0.013007669186647117,0.029199134386324474,0.0
8.68,0.04401875536164745,21.56886226906319,0.14139578901172437,3.387118975575174,0.4714852354131041,49.52851476458691,0.0,23.445174920002156,0.515981278117866,2.938195201700424,0.9621830916605907,0.03442092730072182,0.022960996419602593,49.93479922066177,0.013032163779531755,0.029207619139121815,0.0
8.69,0.044018725902787346,21.56884892833743,0.14139622716508088,3.3871323457597895,0.4714714270751322,49.528528572924884,0.0,23.44456483195674,0.5165503188599153,2.938149685489466,0.9621464535450884,0.03446565342264176,0.02296546532719427,49.93476179245724,0.013056667461328806,0.02921607475427299,0.0
8.700000000000001,0.04401869654222051,21.56883563212386,0.14139666385614155,3.387145671333925,0.4714576648099354,49.528542335190075,0.0,23.443954791020932,0.5171193314341042,2.9381042027945368,0.9621098159819049,0.034510380039149254,0.022969919660506898,49.93472439881563,0.013081180205946754,0.029224501317948178,0.0
8.71,0.04401866727962491,21.568822380276533,0.141397099089584,3.387158952443851,0.4714439484665677,49.52855605153344,0.0,23.443344797083146,0.5176883158750221,2.9380587534948206,0.9620731789954408,0.03455510714301845,0.022974359463353636,49.93468703963332,0.013105701987377365,0.029232898915982027,0.0
8.72,0.04401863811468003,21.56880917265015,0.1413975328700603,3.3871721892351805,0.4714302778947615,49.52856972210525,0.0,23.442734850032938,0.5182572722171354,2.9380133374707103,0.9620365426092856,0.03459983472705939,0.022978784779367774,49.934649714807094,0.013130232779695716,0.02924126763387365,0.0
8.73,0.04401860904706675,21.568796009100065,0.14139796520219683,3.3871853818528774,0.471416652944928,49.52858334705508,0.0,23.442124949761016,0.5188262004947859,2.937967954603806,0.961999906846219,0.034644562784117865,0.022983195652002724,49.93461242423418,0.013154772557060183,0.029249607556786624,0.0
8.74,0.044018580076467424,21.56878288948229,0.1413983960905945,3.3871985304412506,0.471403073468157,49.528596926531854,0.0,23.441515096159247,0.5193951007421915,2.937922604776914,0.9619632717282098,0.03468929130707554,0.022987592124532035,49.93457516781224,0.013179321293712434,0.02925791876954899,0.0
8.75,0.044018551202565856,21.568769813653486,0.1413988255398286,3.3872116351439567,0.471389539316217,49.528610460683794,0.0,23.440905289120643,0.5199639729934462,2.9378772878740467,0.961926637276416,0.03473402028884987,0.02299197424004938,49.93453794543935,0.013203878963977438,0.029266201356653258,0.0
8.76,0.044018522425047286,21.568756781470963,0.1413992535544488,3.3872246961039982,0.4713760503415551,49.52862394965846,0.0,23.440295528539366,0.52053281728252,2.937832003780425,0.9618900035111851,0.03477874972239415,0.022996342041468564,49.93450075701404,0.013228445542263465,0.029274455402256393,0.0
8.77,0.044018493743598425,21.568743792792684,0.1413996801389792,3.387237713463726,0.4713626063972972,49.528637393602715,0.0,23.439685814310735,0.5211016336432586,2.9377867523824754,0.9618533704520542,0.03482347960069747,0.02300069557152352,49.934463602435265,0.013253021003062079,0.029282680990179836,0.0
8.78,0.04401846515790741,21.568730847477266,0.1414001052979183,3.3872506873648365,0.47134920733724767,49.528650792662766,0.0,23.43907614633121,0.5216704221093839,2.9377415335678325,0.9618167381177495,0.03486820991678477,0.02300503487276831,49.93442648160241,0.013277605320948144,0.029290878203909482,0.0
8.790000000000001,0.04401843666766384,21.56871794538397,0.14140052903573905,3.3872636179483737,0.47133585301588976,49.52866414698412,0.0,23.438466524498413,0.522239182714494,2.9376963472253363,0.9617801065261868,0.03491294066371679,0.023009359987577128,49.93438939441528,0.01330219847057983,0.029299047126595697,0.0
8.8,0.04401840827255877,21.56870508637272,0.1414009513568888,3.3872765053547282,0.47132254328838513,49.52867745671163,0.0,23.43785694871111,0.5228079154920624,2.937651193245035,0.9617434756944714,0.0349576718345901,0.02301367095814429,49.93435234077413,0.013326800426698588,0.029307187841053316,0.0
8.81,0.04401837997228468,21.568692270304084,0.14140137226578928,3.3872893497236385,0.4713092780105744,49.52869072198944,0.0,23.437247418869223,0.5233766204754392,2.9376060715181826,0.9617068456388976,0.03500240342253709,0.023017967826484246,49.93431532057966,0.01335141116412918,0.02931530042976162,0.0
8.82,0.044018351766535534,21.568679497039284,0.14140179176683665,3.387302151194189,0.4712960570389766,49.52870394296104,0.0,23.43663793487382,0.5239452976978501,2.9375609819372412,0.9616702163749496,0.03504713542072596,0.023022250634431578,49.934278333732955,0.013376030657779666,0.029323384974864385,0.0
8.83,0.044018323655006714,21.56866676644019,0.1414022098644015,3.3873149099048114,0.4712828802307895,49.528717119769226,0.0,23.436028496627117,0.524513947192397,2.937515924395879,0.9616335879173007,0.03509186782236074,0.023026519423640993,49.93424138013558,0.013400658882641402,0.02933144155816982,0.0
8.84,0.044018295637395066,21.56865407836933,0.14140262656282881,3.387327625993284,0.47126974744388966,49.52873025255612,0.0,23.435419104032494,0.5250825689920576,2.9374708987889706,0.9615969602798136,0.03513660062068129,0.023030774235587328,49.934204459689504,0.013425295813789042,0.029339470261150614,0.0
8.85,0.04401826771339889,21.568641432689876,0.141403041866438,3.3873402995967323,0.47125665853683213,49.52874334146318,0.0,23.434809756994472,0.525651163129686,2.937425905012599,0.9615603334755404,0.03518133380896327,0.02303501511156555,49.93416757229714,0.01344994142638054,0.02934747116494393,0.0
8.86,0.04401823988239411,21.56862882912954,0.1414034557933039,3.3873529309880768,0.47124361321862146,49.52875638678139,0.0,23.434200455003943,0.5262197296649113,2.9373809425370876,0.961523707860126,0.03522606737142355,0.023039242131772435,49.934130717768674,0.013474595679264593,0.02935544442031827,0.0
8.870000000000001,0.044018212143966534,21.568616267504275,0.14140386835260632,3.3873655203517683,0.4712306112956278,49.52876938870438,0.0,23.4335911978199,0.5267882686399268,2.9373360111087607,0.9614870835673919,0.03527080129816808,0.023043455351072106,49.93409389597436,0.013499258541923374,0.02936339013267626,0.0
8.88,0.04401818449811847,21.568603747805202,0.14140427953583362,3.38737806769669,0.4712176527674789,49.528782347232536,0.0,23.4329819857342,0.5273567800623185,2.9372911110224753,0.9614504602901396,0.035315535590997024,0.023047654774049936,49.93405710690365,0.013523930004935982,0.029371308317394283,0.0
8.89,0.044018156944542614,21.568591269893304,0.14140468934768838,3.387390573162162,0.471204737490152,49.52879526250986,0.0,23.432372818641362,0.5279252639653916,2.9372462421641,0.9614138380502769,0.035360270243008946,0.023051840442658223,49.93402035045742,0.01354861004321607,0.029379199056732228,0.0
8.9,0.04401812948293272,21.568578833630067,0.14140509779286353,3.38740303688701,0.4711918653201289,49.528808134679885,0.0,23.431763696436565,0.5284937203823589,2.9372014044202137,0.9613772168692992,0.035405005247327676,0.023056012398714743,49.93398362653688,0.013573298631741566,0.02938706243269563,0.0
8.91,0.044018102112983605,21.56856643887746,0.1414055048760424,3.3874154590095644,0.47117903611439554,49.528820963885615,0.0,23.431154619015665,0.5290621493463402,2.937156597678107,0.9613405967682899,0.0354497405971023,0.02306017068390275,49.93394693504354,0.013597995745554675,0.02939489852703569,0.0
8.92,0.04401807483439119,21.568554085497958,0.1414059106018988,3.3874278396676614,0.47116624973044224,49.52883375026957,0.0,23.430545586275187,0.5296305508903624,2.9371118218257832,0.96130397776792,0.03549447628550717,0.023064315339770977,49.93391027587925,0.01362270135976188,0.029402707421249237,0.0
8.93,0.04401804764685246,21.568541773354514,0.14140631497509684,3.387440178998642,0.4711535060262637,49.528846493973745,0.0,23.429936598112324,0.5301989250473598,2.9370670767519553,0.9612673598884487,0.035539212305741925,0.023068446407733634,49.93387364894618,0.013647415449533934,0.029410489196578776,0.0
8.94,0.04401802055006545,21.568529502310593,0.14140671800029112,3.387452477139352,0.47114080486035903,49.52885919513965,0.0,23.42932765442494,0.5307672718501737,2.937022362346049,0.961230743149723,0.03558394865103145,0.023072563929070415,49.93383705414684,0.013672137990105878,0.029418243934012454,0.0
8.950000000000001,0.044017993543729296,21.568517272230135,0.14140711968212658,3.3874647342261444,0.47112814609173154,49.52887185390828,0.0,23.428718755111568,0.531335591331553,2.936977678498201,0.9611941275711777,0.035628685314625916,0.02307666794492649,49.93380049138404,0.013696868956777025,0.029425971714284075,0.0
8.96,0.0440179666275442,21.56850508297759,0.1414075200252386,3.3874769503948747,0.47111552957988895,49.528884470420124,0.0,23.428109900071412,0.531903883524153,2.9369330250992594,0.9611575131718356,0.03567342228980073,0.023080758496312505,49.93376396056093,0.013721608324910956,0.029433672617873084,0.0
8.97,0.044017939801211436,21.568492934417893,0.14140791903425298,3.387489125780906,0.4711029551848433,49.52889704481517,0.0,23.427501089204345,0.5324721484605369,2.936888402040784,0.9611208999703073,0.035718159569856606,0.023084835624104585,49.933727461580986,0.01374635606993554,0.029441346725004595,0.0
