t,Py,Zn,Py1,Dw,Qw2,Qw1,Rw,Mw,Px,Px1,Dz,Qz4,Qz2,Tp,Tp1,Qz1,Rz,Qz3,Qz5,Mz
8.35,2.1811551244e-314,2.181155156e-314,2.1811551877e-314,2.1811552193e-314,2.181155251e-314,2.1811552825e-314,2.181155314e-314,2.181155346e-314,2.1811553774e-314,2.181155409e-314,2.1811554406e-314,2.1811554723e-314,2.181155504e-314,2.1811555355e-314,2.181155567e-314,2.1811555987e-314,2.1811556304e-314,2.181155662e-314,2.1811556936e-314,2.181155725e-314
8.36,2.181155757e-314,2.1811557885e-314,2.18115582e-314,2.1811558517e-314,2.1811558833e-314,2.181155915e-314,2.1811559466e-314,2.181155978e-314,2.18115601e-314,2.1811560414e-314,2.181156073e-314,2.1811561047e-314,2.1811561363e-314,2.181156168e-314,2.1811561995e-314,2.181156231e-314,2.181156263e-314,2.1811562944e-314,2.181156326e-314,2.1811563576e-314
8.370000000000001,2.1811563893e-314,2.181156421e-314,2.1811564525e-314,2.181156484e-314,2.1811565157e-314,2.1811565474e-314,2.181156579e-314,2.1811566106e-314,2.181156642e-314,2.181156674e-314,2.1811567055e-314,2.181156737e-314,2.1811567687e-314,2.1811568003e-314,2.181156832e-314,2.1811568636e-314,2.181156895e-314,2.181156927e-314,2.1811569584e-314,2.18115699e-314
8.38,2.1811570217e-314,2.1811570533e-314,2.181157085e-314,2.1811571165e-314,2.181157148e-314,2.18115718e-314,2.1811572114e-314,2.181157243e-314,2.1811572746e-314,2.181157306e-314,2.181157338e-314,2.1811573695e-314,2.181157401e-314,2.1811574327e-314,2.1811574643e-314,2.181157496e-314,2.1811575276e-314,2.181157559e-314,2.181157591e-314,2.1811576224e-314
8.39,2.181157654e-314,2.1811576857e-314,2.1811577173e-314,2.181157749e-314,2.1811577805e-314,2.181157812e-314,2.181157844e-314,2.1811578754e-314,2.181157907e-314,2.1811579386e-314,2.1811579703e-314,2.181158002e-314,2.1811580335e-314,2.181158065e-314,2.1811580967e-314,2.1811581284e-314,2.18115816e-314,2.1811581916e-314,2.181158223e-314,2.181158255e-314
8.4,2.1811582865e-314,2.181158318e-314,2.1811583497e-314,2.1811583813e-314,2.181158413e-314,2.1811584446e-314,2.181158476e-314,2.181158508e-314,2.1811585394e-314,2.181158571e-314,2.1811586027e-314,2.1811586343e-314,2.181158666e-314,2.1811586975e-314,2.181158729e-314,2.181158761e-314,2.1811587924e-314,2.181158824e-314,2.1811588556e-314,2.181158887e-314
8.41,2.181158919e-314,2.1811589505e-314,2.181158982e-314,2.1811590137e-314,2.1811590453e-314,2.181159077e-314,2.1811591086e-314,2.18115914e-314,2.181159172e-314,2.1811592034e-314,2.181159235e-314,2.1811592667e-314,2.1811592983e-314,2.18115933e-314,2.1811593615e-314,2.181159393e-314,2.181159425e-314,2.1811594564e-314,2.181159488e-314,2.1811595197e-314
8.42,2.1811595513e-314,2.181159583e-314,2.1811596145e-314,2.181159646e-314,2.1811596778e-314,2.1811597094e-314,2.181159741e-314,2.1811597726e-314,2.181159804e-314,2.181159836e-314,2.1811598675e-314,2.181159899e-314,2.1811599307e-314,2.1811599623e-314,2.181159994e-314,2.1811600256e-314,2.181160057e-314,2.181160089e-314,2.1811601204e-314,2.181160152e-314
8.43,2.1811601837e-314,2.1811602153e-314,2.181160247e-314,2.1811602785e-314,2.18116031e-314,2.181160342e-314,2.1811603734e-314,2.181160405e-314,2.1811604366e-314,2.1811605e-314,2.1811605315e-314,2.181160563e-314,2.1811605947e-314,2.1811606264e-314,2.181160658e-314,2.1811606896e-314,2.181160721e-314,2.181160753e-314,2.1811607845e-314,2.181160816e-314
8.44,2.1811608477e-314,2.1811608793e-314,2.181160911e-314,2.1811609426e-314,2.181160974e-314,2.181161006e-314,2.1811610374e-314,2.181161069e-314,2.1811611007e-314,2.1811611323e-314,2.181161164e-314,2.1811611955e-314,2.181161227e-314,2.181161259e-314,2.1811612904e-314,2.181161322e-314,2.1811613536e-314,2.181161385e-314,2.181161417e-314,2.1811614485e-314
8.45,2.18116148e-314,2.1811615117e-314,2.1811615433e-314,2.181161575e-314,2.1811616066e-314,2.181161638e-314,2.18116167e-314,2.1811617014e-314,2.181161733e-314,2.1811617647e-314,2.1811617963e-314,2.181161828e-314,2.1811618595e-314,2.181161891e-314,2.181161923e-314,2.1811619544e-314,2.181161986e-314,2.1811620176e-314,2.1811620493e-314,2.181162081e-314
8.46,2.1811621125e-314,2.181162144e-314,2.1811621757e-314,2.1811622074e-314,2.181162239e-314,2.1811622706e-314,2.181162302e-314,2.181162334e-314,2.1811623655e-314,2.181162397e-314,2.1811624287e-314,2.1811624603e-314,2.181162492e-314,2.1811625236e-314,2.181162555e-314,2.181162587e-314,2.1811626184e-314,2.18116265e-314,2.1811626817e-314,2.1811627133e-314
8.47,2.181162745e-314,2.1811627765e-314,2.181162808e-314,2.18116284e-314,2.1811628714e-314,2.181162903e-314,2.1811629346e-314,2.1811629663e-314,2.181162998e-314,2.1811630295e-314,2.181163061e-314,2.1811630927e-314,2.1811631244e-314,2.181163156e-314,2.1811631876e-314,2.181163219e-314,2.181163251e-314,2.1811632825e-314,2.181163314e-314,2.1811633457e-314
8.48,2.1811633773e-314,2.181163409e-314,2.1811634406e-314,2.181163472e-314,2.181163504e-314,2.1811635354e-314,2.181163567e-314,2.1811635987e-314,2.1811636303e-314,2.181163662e-314,2.1811636935e-314,2.181163725e-314,2.181163757e-314,2.1811637884e-314,2.18116382e-314,2.1811638516e-314,2.181163883e-314,2.181163915e-314,2.1811639465e-314,2.181163978e-314
8.49,2.1811640097e-314,2.1811640413e-314,2.181164073e-314,2.1811641046e-314,2.181164136e-314,2.181164168e-314,2.1811641994e-314,2.181164231e-314,2.1811642627e-314,2.1811642943e-314,2.181164326e-314,2.1811643575e-314,2.181164389e-314,2.181164421e-314,2.1811644524e-314,2.181164484e-314,2.1811645156e-314,2.1811645473e-314,2.181164579e-314,2.1811646105e-314
8.5,2.181164642e-314,2.1811646737e-314,2.1811647054e-314,2.181164737e-314,2.1811647686e-314,2.1811648e-314,2.181164832e-314,2.1811648635e-314,2.181164895e-314,2.1811649267e-314,2.1811649583e-314,2.18116499e-314,2.1811650216e-314,2.181165053e-314,2.181165085e-314,2.1811651164e-314,2.181165148e-314,2.1811651797e-314,2.1811652113e-314,2.181165243e-314
8.51,2.1811652745e-314,2.181165306e-314,2.181165338e-314,2.1811653694e-314,2.181165401e-314,2.1811654326e-314,2.1811654642e-314,2.181165496e-314,2.1811655275e-314,2.181165559e-314,2.1811655907e-314,2.1811656223e-314,2.181165654e-314,2.1811656856e-314,2.181165717e-314,2.181165749e-314,2.1811657805e-314,2.181165812e-314,2.1811658437e-314,2.1811658753e-314
8.52,2.181165907e-314,2.1811659386e-314,2.18116597e-314,2.181166002e-314,2.1811660334e-314,2.181166065e-314,2.1811660967e-314,2.1811661283e-314,2.18116616e-314,2.1811661915e-314,2.181166223e-314,2.181166255e-314,2.1811662864e-314,2.181166318e-314,2.1811663496e-314,2.181166381e-314,2.181166413e-314,2.1811664445e-314,2.181166476e-314,2.1811665077e-314
8.53,2.1811665393e-314,2.181166571e-314,2.1811666026e-314,2.181166634e-314,2.181166666e-314,2.1811666974e-314,2.181166729e-314,2.1811667607e-314,2.1811667923e-314,2.181166824e-314,2.1811668555e-314,2.181166887e-314,2.181166919e-314,2.1811669504e-314,2.181166982e-314,2.1811670136e-314,2.1811670453e-314,2.181167077e-314,2.1811671085e-314,2.18116714e-314
8.540000000000001,2.1811671717e-314,2.1811672034e-314,2.181167235e-314,2.1811672666e-314,2.181167298e-314,2.18116733e-314,2.1811673615e-314,2.181167393e-314,2.1811674247e-314,2.1811674563e-314,2.181167488e-314,2.1811675196e-314,2.181167551e-314,2.181167583e-314,2.1811676144e-314,2.181167646e-314,2.1811676777e-314,2.1811677093e-314,2.181167741e-314,2.1811677725e-314
8.55,2.181167804e-314,2.181167836e-314,2.1811678674e-314,2.181167899e-314,2.1811679306e-314,2.181167962e-314,2.181167994e-314,2.1811680255e-314,2.181168057e-314,2.1811680887e-314,2.1811681203e-314,2.181168152e-314,2.1811681836e-314,2.181168215e-314,2.181168247e-314,2.1811682784e-314,2.18116831e-314,2.1811683417e-314,2.1811683733e-314,2.181168405e-314
8.56,2.1811684365e-314,2.181168468e-314,2.1811685e-314,2.1811685314e-314,2.1811685946e-314,2.1811686263e-314,2.181168658e-314,2.1811686895e-314,2.181168721e-314,2.1811687527e-314,2.1811687844e-314,2.181168816e-314,2.1811688476e-314,2.181168879e-314,2.181168911e-314,2.1811689425e-314,2.181168974e-314,2.1811690057e-314,2.1811690373e-314,2.181169069e-314
8.57,2.1811691006e-314,2.181169132e-314,2.181169164e-314,2.1811691954e-314,2.181169227e-314,2.1811692587e-314,2.1811692903e-314,2.181169322e-314,2.1811693535e-314,2.181169385e-314,2.181169417e-314,2.1811694484e-314,2.18116948e-314,2.1811695116e-314,2.1811695433e-314,2.181169575e-314,2.1811696065e-314,2.181169638e-314,2.1811696697e-314,2.1811697014e-314
8.58,2.181169733e-314,2.1811697646e-314,2.181169796e-314,2.181169828e-314,2.1811698595e-314,2.181169891e-314,2.1811699227e-314,2.1811699543e-314,2.181169986e-314,2.1811700176e-314,2.181170049e-314,2.181170081e-314,2.1811701124e-314,2.181170144e-314,2.1811701757e-314,2.1811702073e-314,2.181170239e-314,2.1811702705e-314,2.181170302e-314,2.181170334e-314
8.59,2.1811703654e-314,2.181170397e-314,2.1811704286e-314,2.18117046e-314,2.181170492e-314,2.1811705235e-314,2.181170555e-314,2.1811705867e-314,2.1811706183e-314,2.18117065e-314,2.1811706816e-314,2.181170713e-314,2.181170745e-314,2.1811707764e-314,2.181170808e-314,2.1811708397e-314,2.1811708713e-314,2.181170903e-314,2.1811709345e-314,2.181170966e-314
8.6,2.181170998e-314,2.1811710294e-314,2.181171061e-314,2.1811710926e-314,2.1811711243e-314,2.181171156e-314,2.1811711875e-314,2.181171219e-314,2.1811712507e-314,2.1811712824e-314,2.181171314e-314,2.1811713456e-314,2.181171377e-314,2.181171409e-314,2.1811714405e-314,2.181171472e-314,2.1811715037e-314,2.1811715353e-314,2.181171567e-314,2.1811715986e-314
8.61,2.18117163e-314,2.181171662e-314,2.1811716934e-314,2.181171725e-314,2.1811717567e-314,2.1811717883e-314,2.18117182e-314,2.1811718515e-314,2.181171883e-314,2.181171915e-314,2.1811719464e-314,2.181171978e-314,2.1811720096e-314,2.1811720413e-314,2.181172073e-314,2.1811721045e-314,2.181172136e-314,2.1811721677e-314,2.1811721994e-314,2.181172231e-314
8.620000000000001,2.1811722626e-314,2.181172294e-314,2.181172326e-314,2.1811723575e-314,2.181172389e-314,2.1811724207e-314,2.1811724523e-314,2.181172484e-314,2.1811725156e-314,2.181172547e-314,2.181172579e-314,2.1811726104e-314,2.181172642e-314,2.1811726737e-314,2.1811727053e-314,2.181172737e-314,2.1811727685e-314,2.1811728e-314,2.181172832e-314,2.1811728634e-314
8.63,2.181172895e-314,2.1811729266e-314,2.181172958e-314,2.18117299e-314,2.1811730215e-314,2.181173053e-314,2.1811730847e-314,2.1811731163e-314,2.181173148e-314,2.1811731796e-314,2.181173211e-314,2.181173243e-314,2.1811732744e-314,2.181173306e-314,2.1811733377e-314,2.1811733693e-314,2.181173401e-314,2.1811734325e-314,2.181173464e-314,2.181173496e-314
8.64,2.1811735274e-314,2.181173559e-314,2.1811735906e-314,2.1811736223e-314,2.181173654e-314,2.1811736855e-314,2.181173717e-314,2.1811737487e-314,2.1811737804e-314,2.181173812e-314,2.1811738436e-314,2.181173875e-314,2.181173907e-314,2.1811739385e-314,2.18117397e-314,2.1811740017e-314,2.1811740333e-314,2.181174065e-314,2.1811740966e-314,2.181174128e-314
8.65,2.18117416e-314,2.1811741914e-314,2.181174223e-314,2.1811742547e-314,2.1811742863e-314,2.181174318e-314,2.1811743495e-314,2.181174381e-314,2.181174413e-314,2.1811744444e-314,2.181174476e-314,2.1811745076e-314,2.181174539e-314,2.181174571e-314,2.1811746025e-314,2.181174634e-314,2.1811746657e-314,2.1811746973e-314,2.181174729e-314,2.1811747606e-314
8.66,2.181174792e-314,2.181174824e-314,2.1811748554e-314,2.181174887e-314,2.1811749187e-314,2.1811749503e-314,2.181174982e-314,2.1811750135e-314,2.181175045e-314,2.181175077e-314,2.1811751084e-314,2.18117514e-314,2.1811751717e-314,2.1811752033e-314,2.181175235e-314,2.1811752665e-314,2.181175298e-314,2.1811753298e-314,2.1811753614e-314,2.181175393e-314
8.67,2.1811754246e-314,2.181175456e-314,2.181175488e-314,2.1811755195e-314,2.181175551e-314,2.1811755827e-314,2.1811756143e-314,2.181175646e-314,2.1811756776e-314,2.181175709e-314,2.181175741e-314,2.1811757724e-314,2.181175804e-314,2.1811758357e-314,2.1811758673e-314,2.181175899e-314,2.1811759305e-314,2.181175962e-314,2.181175994e-314,2.1811760254e-314
8.68,2.181176057e-314,2.1811760886e-314,2.1811761203e-314,2.181176152e-314,2.1811761835e-314,2.181176215e-314,2.1811762467e-314,2.1811762784e-314,2.18117631e-314,2.1811763416e-314,2.181176373e-314,2.181176405e-314,2.1811764365e-314,2.181176468e-314,2.1811764997e-314,2.1811765313e-314,2.181176563e-314,2.1811765946e-314,2.181176626e-314,2.18124774e-314
8.69,2.1812477084e-314,2.181247677e-314,2.1812476135e-314,2.181247645e-314,2.181247582e-314,2.1812475503e-314,2.181247487e-314,2.1812475187e-314,2.181247424e-314,2.1812474554e-314,2.181247392e-314,2.1812473606e-314,2.181247329e-314,2.1812472973e-314,2.1812472657e-314,2.181247234e-314,2.1812472025e-314,2.181247171e-314,2.181247139e-314,2.1812471076e-314
8.700000000000001,2.181247076e-314,2.1812470444e-314,2.1812470127e-314,2.181246981e-314,2.1812469495e-314,2.181246918e-314,2.1812468863e-314,2.1812468546e-314,2.181246823e-314,2.1812467914e-314,2.18124676e-314,2.181246728e-314,2.1812466965e-314,2.181246665e-314,2.1812477716e-314,2.1812478033e-314,2.181247835e-314,2.1812478665e-314,2.181247898e-314,2.1812479297e-314
8.71,2.1812479614e-314,2.181247993e-314,2.1812480246e-314,2.181248056e-314,2.181248088e-314,2.1812481195e-314,2.181248151e-314,2.1812481827e-314,2.1812482143e-314,2.181248246e-314,2.1812482776e-314,2.181248309e-314,2.181248341e-314,2.1812483724e-314,2.181248404e-314,2.1812484357e-314,2.1812484673e-314,2.181248499e-314,2.1812485305e-314,2.181248562e-314
8.72,2.181248594e-314,2.1812486254e-314,2.181248657e-314,2.1812486886e-314,2.18124872e-314,2.181248752e-314,2.1812487835e-314,2.181248815e-314,2.1812488467e-314,2.1812488783e-314,2.18124891e-314,2.1812489416e-314,2.181248973e-314,2.181249005e-314,2.1812490364e-314,2.181249068e-314,2.1812490997e-314,2.1812491313e-314,2.181249163e-314,2.1812491945e-314
8.73,2.181249226e-314,2.181249258e-314,2.1812492894e-314,2.181249321e-314,2.1812493526e-314,2.1812493843e-314,2.181249416e-314,2.1812494475e-314,2.181249479e-314,2.1812466333e-314,2.1812466017e-314,2.18124657e-314,2.1812465384e-314,2.181246507e-314,2.181246475e-314,2.1812464436e-314,2.181246412e-314,2.1812463803e-314,2.1812463487e-314,2.181246317e-314
8.74,2.1812462855e-314,2.181246254e-314,2.181246222e-314,2.1812461906e-314,2.181246159e-314,2.1812461274e-314,2.181246096e-314,2.181246064e-314,2.1812460325e-314,2.181246001e-314,2.1812459693e-314,2.1812459377e-314,2.181245906e-314,2.1812458744e-314,2.181245843e-314,2.181245811e-314,2.1812457796e-314,2.181245748e-314,2.1812457163e-314,2.1812456847e-314
8.75,2.181245653e-314,2.1812456215e-314,2.18124559e-314,2.181245558e-314,2.1812455266e-314,2.181245495e-314,2.1812454634e-314,2.1812454317e-314,2.1812454e-314,2.1812453685e-314,2.181245337e-314,2.1812453053e-314,2.1812452736e-314,2.181245242e-314,2.1812452104e-314,2.181245179e-314,2.181245147e-314,2.1812451155e-314,2.181245084e-314,2.1812450523e-314
8.76,2.1812450207e-314,2.181244989e-314,2.1812449574e-314,2.181244926e-314,2.181244894e-314,2.1812448626e-314,2.181244831e-314,2.1812447993e-314,2.1812447677e-314,2.181244736e-314,2.1812447045e-314,2.181244673e-314,2.181244641e-314,2.1812446096e-314,2.181244578e-314,2.1812445464e-314,2.1812445148e-314,2.181244483e-314,2.1812444515e-314,2.18124442e-314
8.77,2.1812443883e-314,2.1812443567e-314,2.181244325e-314,2.1812442934e-314,2.181244262e-314,2.18124423e-314,2.1812441985e-314,2.181244167e-314,2.1812441353e-314,2.1812441037e-314,2.181244072e-314,2.1812440404e-314,2.181244009e-314,2.181243977e-314,2.1812439456e-314,2.181243914e-314,2.1812438823e-314,2.1812438507e-314,2.181243819e-314,2.1812437875e-314
8.78,2.181243756e-314,2.181243724e-314,2.1812436926e-314,2.181243661e-314,2.1812436294e-314,2.181243598e-314,2.181243566e-314,2.1812435345e-314,2.181243503e-314,2.1812434713e-314,2.1812434397e-314,2.181243408e-314,2.1812433764e-314,2.181243345e-314,2.181243313e-314,2.1812432816e-314,2.18124325e-314,2.1812432183e-314,2.1812431867e-314,2.181243155e-314
8.790000000000001,2.1812431235e-314,2.181243092e-314,2.18124306e-314,2.1812430286e-314,2.181242997e-314,2.1812429654e-314,2.1812429337e-314,2.181242902e-314,2.1812428705e-314,2.181242839e-314,2.1812428073e-314,2.1812427756e-314,2.181242744e-314,2.1812427124e-314,2.181242681e-314,2.181242649e-314,2.1812426175e-314,2.181242586e-314,2.1812425543e-314,2.1812425227e-314
8.8,2.181242491e-314,2.1812424594e-314,2.181242428e-314,2.181242396e-314,2.1812423646e-314,2.181242333e-314,2.1812423013e-314,2.1812422697e-314,2.181242238e-314,2.1812422065e-314,2.181242175e-314,2.181242143e-314,2.1812421116e-314,2.18124208e-314,2.1812420484e-314,2.181242017e-314,2.181241985e-314,2.1812419535e-314,2.181241922e-314,2.1812418903e-314
8.81,2.1812418587e-314,2.181241827e-314,2.1812417954e-314,2.181241764e-314,2.181241732e-314,2.1812417006e-314,2.181241669e-314,2.1812416373e-314,2.1812416057e-314,2.181241574e-314,2.1812415425e-314,2.181241511e-314,2.181241479e-314,2.1812414476e-314,2.1812495424e-314,2.181249574e-314,2.1812496056e-314,2.181249637e-314,2.181249669e-314,2.1812497005e-314
8.82,2.181249732e-314,2.1812497637e-314,2.1812497953e-314,2.181249827e-314,2.1812498586e-314,2.18124989e-314,2.181249922e-314,2.1812499534e-314,2.181249985e-314,2.1812500167e-314,2.1812500483e-314,2.18125008e-314,2.1812501115e-314,2.181250143e-314,2.181250175e-314,2.1812502064e-314,2.181250238e-314,2.1812502696e-314,2.1812503012e-314,2.181250333e-314
8.83,2.1812503645e-314,2.181250396e-314,2.1812504277e-314,2.1812504593e-314,2.181250491e-314,2.1812505226e-314,2.181250554e-314,2.181250586e-314,2.1812506175e-314,2.181250649e-314,2.1812506807e-314,2.1812507123e-314,2.181250744e-314,2.1812507756e-314,2.181250807e-314,2.181250839e-314,2.1812508704e-314,2.181250902e-314,2.1812509337e-314,2.1812509653e-314
8.84,2.181250997e-314,2.1812510285e-314,2.18125106e-314,2.181251092e-314,2.1812511234e-314,2.181251155e-314,2.1812511866e-314,2.181251218e-314,2.18125125e-314,2.1812512815e-314,2.181251313e-314,2.1812513447e-314,2.1812513763e-314,2.181251408e-314,2.1812514396e-314,2.181251471e-314,2.181251503e-314,2.1812515344e-314,2.181251566e-314,2.1812515977e-314
8.85,2.1812516293e-314,2.181251661e-314,2.1812516925e-314,2.181251724e-314,2.181251756e-314,2.1812517874e-314,2.181251819e-314,2.1812518506e-314,2.1812518823e-314,2.181251914e-314,2.1812519455e-314,2.181251977e-314,2.1812520087e-314,2.1812520404e-314,2.181252072e-314,2.1812521036e-314,2.181252135e-314,2.181252167e-314,2.1812521985e-314,2.18125223e-314
8.86,2.1812522617e-314,2.1812522933e-314,2.181252325e-314,2.1812523566e-314,2.181252388e-314,2.18125242e-314,2.1812524514e-314,2.181252483e-314,2.1812525147e-314,2.1812525463e-314,2.181252578e-314,2.1812526095e-314,2.181252641e-314,2.181252673e-314,2.1812527044e-314,2.181252736e-314,2.1812527676e-314,2.181252799e-314,2.181252831e-314,2.1812528625e-314
8.870000000000001,2.181252894e-314,2.1812529257e-314,2.1812529573e-314,2.181252989e-314,2.1812530206e-314,2.181253052e-314,2.181253084e-314,2.1812531154e-314,2.181253147e-314,2.1812531787e-314,2.1812532103e-314,2.181253242e-314,2.1812532735e-314,2.181253305e-314,2.181253337e-314,2.1812533684e-314,2.1812534e-314,2.1812534316e-314,2.1812534633e-314,2.181253495e-314
8.88,2.1812535265e-314,2.181253558e-314,2.1812535897e-314,2.1812536214e-314,2.181253653e-314,2.1812536846e-314,2.181253716e-314,2.181253748e-314,2.1812537795e-314,2.181253811e-314,2.1812538427e-314,2.1812538743e-314,2.181253906e-314,2.1812539376e-314,2.181253969e-314,2.181254001e-314,2.1812540324e-314,2.181254064e-314,2.1812540957e-314,2.1812541273e-314
8.89,2.181254159e-314,2.1812541905e-314,2.181254222e-314,2.181254254e-314,2.1812542854e-314,2.181254317e-314,2.1812543486e-314,2.1812543803e-314,2.181254412e-314,2.1812544435e-314,2.181254475e-314,2.1812545067e-314,2.1812545384e-314,2.18125457e-314,2.1812546016e-314,2.181254633e-314,2.181254665e-314,2.1812546965e-314,2.181254728e-314,2.1812547597e-314
8.9,2.1812547913e-314,2.181254823e-314,2.1812548546e-314,2.181254886e-314,2.181254918e-314,2.1812549494e-314,2.181254981e-314,2.1812550127e-314,2.1812550443e-314,2.181255076e-314,2.1812551075e-314,2.181255139e-314,2.181255171e-314,2.1812552024e-314,2.181255234e-314,2.1812552656e-314,2.181255297e-314,2.181255329e-314,2.1812553605e-314,2.181255392e-314
