t,ATbl,ADbl,CT_A,CD_A,ATl,ADl,ATif,ATst,ATp,ADp,CT_R,CD_R,CDT,CDD,CTT,CDD5a,CDDcd,CDDsec,CDDcp,CDT5a,CDTcd,CDTsec,CDTcp,CTT5a,CTTcd,CTTsec,CTTcp,ATb,ADb,ALH,AR,VPC1,VPL1
9.36,0.9851463888566855,-0.8812307398652788,6.970265741965175,0.5503246638067215,0.12292141280586272,-0.0042521923071985246,46.36598277649458,0.0,-2.4855744480016306,-3.348332879414978,3.7376991568578193,9.395001103212934,1.5186198531339077,3.764405961261589,0.6127585301074941,0.049641521829209286,0.04903055227462833,0.044773490864689104,0.028635144264414106,0.007168201110337356,0.0055937799205655805,0.0035320103982038145,0.0016691778223026183,0.002029496930966513,0.001538589127875314,0.0009607232718474086,0.0004524565182754934,0.10397938663762726,0.35707532429945416,0.002080448711640603,0.0014053014554535738,0.0,0.0
9.370000000000001,0.9861407089382432,-0.8823574232055509,6.970265741965175,0.5503246638067215,0.12292141284352093,-0.0042521923071222704,46.41551908084291,0.0,-2.487233239141221,-3.3507867516227337,3.7387326699775545,9.4018036059138,1.520248131966187,3.7701520979730936,0.613137223595516,0.04969188101977144,0.04908073306745224,0.04481950860225519,0.02866784329681167,0.007162408768710876,0.005589073000574546,0.0035302077576778424,0.0016697665327452184,0.0020263128028876302,0.0015362859767945453,0.0009597419907891464,0.00045240440092542394,0.10409009968494672,0.3574567783503758,0.0020804579974909904,0.0014065417832534366,0.0,0.0
9.38,0.9871349578247054,-0.8834844832571775,6.970265741965175,0.5503246638067214,0.1229214128849154,-0.004252192307034856,46.46505538519124,0.0,-2.4888907569434062,-3.353239044976825,3.739762952495353,9.408599839690455,1.5218746450807634,3.7758973875162605,0.6135148825194994,0.049742116613247074,0.04913078741803126,0.04486541318574626,0.02870049394173576,0.007156597711233739,0.00558435485904572,0.003528400633965665,0.0016703523993815837,0.0020231284926857103,0.001533983410277137,0.0009587607995911214,0.00045235159049057216,0.10420081273226615,0.3578382324012975,0.002080467209401299,0.0014077812545588383,0.0,0.0
9.39,0.9881291356647515,-0.8846119198292015,6.970265741965175,0.5503246638067214,0.12292141293036969,-0.004252192306935274,46.514591689539564,0.0,-2.4905470039607707,-3.3556897620721133,3.7407900118975164,9.415389808228289,1.523499392057701,3.7816418208386664,0.6138915084207401,0.04979222876432936,0.04918071546098857,0.04491120473742761,0.02873309622521168,0.007150768116447799,0.005579625633455051,0.0035265890881300767,0.0016709354313115318,0.0020199440564444,0.0015316814656580833,0.0009577797138868845,0.0004522980905420225,0.10431152577958559,0.3582196864522191,0.002080476347969654,0.0014090198690161506,0.0,0.0
9.4,0.9891232426068333,-0.8857397327304076,6.970265741965175,0.5503246638067214,0.12292141298022304,-0.004252192306822474,46.56412799388789,0.0,-2.4922019827424755,-3.358138905500525,3.741813855657144,9.422173515215485,1.5251223724886116,3.787385388910654,0.6142671028424027,0.04984221762884446,0.04923051733235554,0.04495688338091278,0.02876565017366577,0.007144920162239289,0.0055748854606875765,0.003524773180901415,0.001671515637612827,0.0020167595498427468,0.001529380179977272,0.0009567987491820467,0.0004522439046377652,0.10442223882690503,0.35860114050314074,0.0020804854137901068,0.0014102576262748838,0.0,0.0
9.41,0.9901172787991751,-0.8868679217693247,6.970265741965175,0.5503246638067213,0.12292141303483067,-0.004252192306695352,46.613664298236216,0.0,-2.4938556958342577,-3.3605864778510433,3.7428344912341363,9.428950964342977,1.5267435859766014,3.793128082725314,0.6146416673294819,0.049892083363735636,0.049280193169557285,0.04500244924115086,0.028798155813921072,0.007139054025832994,0.005570134477033334,0.0035229529726761724,0.0016720930273410302,0.0020135750281545153,0.0015270795899792779,0.0009558179208543278,0.0004521890363226814,0.10453295187422447,0.35898259455406234,0.0020804944074526988,0.00141149452598768,0.0,0.0
9.42,0.9911112443897734,-0.8879964867542265,6.970265741965176,0.5503246638067213,0.12292141309456409,-0.004252192306552761,46.66320060258454,0.0,-2.49550814577842,-3.3630324817096997,3.7438519260752017,9.435722159304449,1.5283630321362145,3.7988698932984644,0.6150152034287629,0.04994182612704745,0.04932974311139817,0.045047902444413854,0.028830613173193034,0.007133169883786428,0.005565372818183276,0.0035211285235156107,0.0016726676095293455,0.002010390546247509,0.001524779732113158,0.0009548372441536066,0.00045213348912852833,0.10464366492154391,0.359364048604984,0.002080503329543521,0.0014127305678103064,0.0,0.0
9.43,0.9921051395263968,-0.8891254274931335,6.970265741965176,0.5503246638067212,0.12292141315981138,-0.004252192306393502,46.71273690693287,0.0,-2.4971593351138273,-3.3654769196595717,3.7448661676138566,9.442487103796303,1.529980710593378,3.8046108116686286,0.6153877126887831,0.04999144607790982,0.049379167298047345,0.04509324311828394,0.028863022279085167,0.0071272679119840044,0.005560600619225175,0.003519299893144376,0.0016732393931884705,0.0020072061585828882,0.0015224806425322467,0.0009538567342019697,0.00045207726657392467,0.10475437796886335,0.35974550265590566,0.0020805121806447722,0.001413965751401649,0.0,0.0
9.44,0.9930989643612822,-0.890254743788335,6.970265741965176,0.5503246638067212,0.12292141318497393,-0.004252192306343273,46.76227321128119,0.0,-2.498809266467525,-3.367919794373177,3.745877223427843,9.449245801594877,1.531596621179768,3.81035082878819,0.6157591969390676,0.0500409434434362,0.049428465900727005,0.04513847140082505,0.02889538318066134,0.0071213483821332075,0.00555581809006796,0.0035174671765436203,0.0016738083899201911,0.0020040219581745,0.001520182382170501,0.0009528764150810839,0.00045202037297055735,0.10486509101618277,0.3601269567068272,0.00208052096059683,0.0014152000764313822,0.0,0.0
9.450000000000001,0.9940927190386328,-0.8913844354509765,6.970265741965176,0.5503246638067212,0.12292141320093154,-0.004252192306316728,46.81180951562952,0.0,-2.5004579423108244,-3.3703611083664793,3.7468851008200876,9.45599825635084,1.5332107634151906,3.816089935813076,0.6161296575466413,0.050090318340578005,0.04947763904262716,0.045183587416121176,0.02892769589233413,0.00711541140486379,0.005551025314641957,0.0035156304091945798,0.0016743746069592552,0.00200083797287396,0.0015178849699867857,0.000951896295641166,0.00045196281127694854,0.10497580406350224,0.3605084107577489,0.0020805296704628964,0.0014164335425595252,0.0,0.0
9.46,0.9950864037049254,-0.8925145022890337,6.970265741965177,0.5503246638067212,0.12292141321406792,-0.004252192306296112,46.86134581997785,0.0,-2.5021053651604017,-3.3728008642017016,3.747889807164217,9.462744471758672,1.5348231369342675,3.8218281238638636,0.6164990960289789,0.05013957092298046,0.049526686864086684,0.04522859129442239,0.028959960440122175,0.007109457141537355,0.005546222416455131,0.0035137896452047445,0.0016749380529102193,0.001997654250884579,0.001515588438006016,0.0009509163894470951,0.00045190458486804363,0.10508651711082168,0.3608898648086705,0.0020805383109092136,0.0014176661494532852,0.0,0.0
9.47,0.9960800185070938,-0.8936449441094355,6.970265741965177,0.5503246638067212,0.12292141322407202,-0.00425219230628214,46.91088212432617,0.0,-2.503751537542844,-3.3752390644515677,3.7488913498436496,9.469484451526773,1.5364337414111515,3.8275653840678783,0.6168675139459016,0.0501887013550744,0.04957560951108537,0.04527348316857838,0.02899217685349031,0.007103485766900113,0.005541409529401989,0.0035119449435331907,0.0016754987367359107,0.0019944708456851225,0.0015132928216155888,0.0009499367112621264,0.00045184569722322933,0.10519723015814111,0.3612713188595922,0.0020805468824906916,0.0014188978967840816,0.0,0.0
9.48,0.9970735635918466,-0.8947757607188602,6.970265741965177,0.5503246638067212,0.12292141323061752,-0.004252192306275569,46.960418428674494,0.0,-2.5053964619813356,-3.377675711685877,3.7498897362287433,9.476218199366231,1.5380425765312418,3.833301707574968,0.6172349128589899,0.05023770980234532,0.04962440713091697,0.0453182631726923,0.02902434516228518,0.0070974974550661,0.005536586786808173,0.003510096362821291,0.0016760566673777893,0.001991287810372592,0.0015109981559243567,0.0009489572757285672,0.00045178615180926473,0.10530794320546055,0.3616527729105138,0.0020805553857581155,0.0014201287842264233,0.0,0.0
9.49,0.9980670391056669,-0.8959069519237365,6.970265741965177,0.5503246638067211,0.12292141323336257,-0.004252192306277193,47.00995473302282,0.0,-2.5070401409956578,-3.3801108084714975,3.7508849736768046,9.482945718990797,1.5396496419911314,3.839037085557485,0.6176012943315483,0.05028659643131833,0.04967307987217512,0.04536293144210825,0.029056465396731172,0.007091492379512671,0.005531754321427398,0.0035082439613918132,0.001676611853755832,0.0019881051976620764,0.0015087044757627662,0.0009479780973679517,0.00045172595208027767,0.10541865625277999,0.36203422696143545,0.0020805638212581957,0.0014213588114579023,0.0,0.0
9.5,0.9990604451948122,-0.897038517530245,6.970265741965177,0.5503246638067212,0.12292141323194948,-0.004252192306287845,47.059491037371146,0.0,-2.508682577102181,-3.3825443573723617,3.75187706953209,9.489667014116876,1.5412549374985551,3.844771509210259,0.6179666599285708,0.050335361409543276,0.049721627884739286,0.04540748811339866,0.02908853758742644,0.007085470713075998,0.005526912265438404,0.0035063877972480255,0.0016771643047684174,0.0019849230598866082,0.001506411815682997,0.0009469991905812143,0.00045166510147776073,0.10552936930009943,0.3624156810123571,0.0020805721895336194,0.0014225879781591877,0.0,0.0
9.51,1.0000537820053144,-0.8981704573443199,6.970265741965177,0.5503246638067212,0.12292141322600429,-0.004252192306308401,47.10902734171947,0.0,-2.510323772813863,-3.3849763609494614,3.7528660311258153,9.496382088463498,1.5428584627723356,3.8505049697505798,0.6183310112167049,0.05038400490557974,0.049770051319760644,0.04545193332435182,0.029120561765338827,0.0070794326279465655,0.005522060750441893,0.003504527928072797,0.00167771402929221,0.0019817414489970136,0.0015041202099590994,0.0009460205696488643,0.0004516036034305676,0.10564008234741887,0.3627971350632787,0.002080580491123098,0.0014238162840140174,0.0,0.0
9.52,1.0010470496829798,-0.8993027711716495,6.970265741965177,0.5503246638067212,0.1229214132151366,-0.004252192306339777,47.1585636460678,0.0,-2.511963730640242,-3.3874068217608397,3.7538518657761584,9.503090945752312,1.5444602175423314,3.856237458418171,0.6186943497642168,0.050432527088982125,0.049818350329648084,0.04549626721395926,0.02915253796180188,0.007073378295664668,0.005517199907457479,0.003502664411227701,0.0016782610361820442,0.001978560416561769,0.0015018296925871344,0.0009450422487311598,0.00045154146135490926,0.1057507953947383,0.36317858911420037,0.0020805887265614212,0.0014250437287091932,0.0,0.0
9.53,1.0020402483733888,-0.9004354588176783,6.970265741965177,0.5503246638067212,0.12292141319893914,-0.004252192306382932,47.20809995041612,0.0,-2.5136024530874326,-3.3898357423615875,3.754834580788267,9.509793589707563,1.5460602015493838,3.8619689664751715,0.6190566771409565,0.05048092813028468,0.04986652506805407,0.04554048992240323,0.0291844662085108,0.007067307887115906,0.005512329866920632,0.003500797303752117,0.0016788053342708098,0.0019753800137668506,0.0014995402972853115,0.0009440642418682815,0.00045147867865435033,0.10586150844205774,0.36356004316512197,0.0020805968963795033,0.0014262703119345725,0.0,0.0
9.540000000000001,1.0030333782218959,-0.9015685200876077,6.970265741965176,0.5503246638067212,0.12292141317698749,-0.004252192306438872,47.257636254764456,0.0,-2.515239942658124,-3.3922631253038373,3.755814183454263,9.516490024056068,1.547658414545265,3.8676994852061126,0.6194179949183218,0.05052920820098655,0.049914575689860616,0.04558460159104413,0.029216346537518426,0.0070612215725266835,0.00550745075867962,0.0034989266623623324,0.0016793469323693345,0.0019722002914155912,0.0014972520574941268,0.0009430865629805071,0.00045141525871980506,0.1059722214893772,0.3639414972160437,0.002080605001104436,0.0014274960333830633,0.0,0.0
9.55,1.0040264393736296,-0.9027019547863974,6.970265741965176,0.5503246638067212,0.12292141314883975,-0.0042521923065086415,47.30717255911278,0.0,-2.516876201851571,-3.394688973136756,3.7567906810532476,9.523180252527208,1.5492548562926234,3.8734290059178913,0.6197783046692239,0.05057736747353682,0.04996250235116518,0.04562860236240797,0.029248178981231176,0.007055119521459706,0.005502562711992458,0.0034970525434506465,0.0016798858392662703,0.001969021299928533,0.0014949650063765044,0.0009421092258683857,0.0004513512049295338,0.10608293453669664,0.3643229512669653,0.0020806130412595386,0.0014287208927506153,0.0,0.0
9.56,1.0050194319734922,-0.9038357627187668,6.970265741965176,0.5503246638067213,0.1229214131140363,-0.004252192306593334,47.3567088634611,0.0,-2.518511233163594,-3.3971132884065414,3.75776408085131,9.529864278852907,1.5508495265649325,3.8791575199397554,0.6201376079680516,0.050625406121319584,0.05001030520926664,0.045672492380173804,0.029279963572405074,0.007049001902809473,0.005497665855523849,0.00349517500308447,0.001680422063727976,0.0019658430893432794,0.001492679176817931,0.0009411322442129113,0.00045128652064913905,0.10619364758401609,0.36470440531788695,0.002080621017364405,0.0014299448897362155,0.0,0.0
9.57,1.0060123561661602,-0.9049699436891965,6.970265741965176,0.5503246638067213,0.12292141307209933,-0.004252192306694089,47.40624516780943,0.0,-2.5201450390865707,-3.3995360736564155,3.758734390101529,9.536542106767612,1.5524424251464377,3.884885018623278,0.6204959063906366,0.050673324318638975,0.050057984422651164,0.0457162717891612,0.029311700344141673,0.007042868884797779,0.005492760317342131,0.0034932940970054294,0.0016809556144984034,0.0019626657093143487,0.0014903946014265981,0.0009401556315756966,0.00045122120923156173,0.10630436063133553,0.3650858593688086,0.002080628929934959,0.00143116802404188,0.0,0.0
9.58,1.007005212096083,-0.906104497501929,6.970265741965176,0.5503246638067214,0.12292141302253264,-0.004252192306812091,47.45578147215775,0.0,-2.521777622109435,-3.401957331426619,3.759701616043981,9.543213740008273,1.5540335518321038,3.890611493342334,0.6208532015142179,0.05072112224070421,0.0501055401509782,0.045759940735317646,0.02934338932988406,0.007036720634969209,0.0054878462249162195,0.00349140988062847,0.0016814865002989798,0.001959489209113028,0.001488111312533539,0.0009391794013991484,0.0004511552740170775,0.10641507367865496,0.3654673134197302,0.0020806367794835006,0.0014323902953726482,0.0,0.0
9.59,1.0079979999074844,-0.9072394239609707,6.970265741965176,0.5503246638067214,0.12292141296482127,-0.0042521923069485735,47.505317776506075,0.0,-2.523408984717668,-3.4043770642544042,3.7606657659057454,9.549879182314335,1.5556229064275613,3.89633693549308,0.6212094949174067,0.05076880006361463,0.05015297255506638,0.04580349936570605,0.02937503056341281,0.007030557320186633,0.005482923705112556,0.003489522409040955,0.0016820147298284942,0.001956313637627227,0.0014858293421927673,0.0009382035670066402,0.0004510887183332928,0.1065257867259744,0.36584876747065187,0.002080644566518757,0.0014336117034365748,0.0,0.0
9.6,1.0089907197443613,-0.9083747228700926,6.970265741965175,0.5503246638067215,0.12292141289843124,-0.004252192307104819,47.554854080854405,0.0,-2.5250391293933,-3.4067952746740318,3.7616268469009095,9.556538437427708,1.5572104887490543,3.902061336493932,0.6215647881801515,0.05081635796434479,0.050200281796879416,0.04584694782849214,0.029406624078841963,0.0070243791066267065,0.005477992884192048,0.003487631737001771,0.0016825403117629797,0.00195313904336133,0.0014835487221814166,0.0009372281416026874,0.00045102154549514126,0.10663649977329384,0.3662302215215735,0.0020806522915459333,0.001434832247944725,0.0,0.0
9.61,1.009983371750484,-0.9095103940328316,6.970265741965175,0.5503246638067216,0.12292141282280912,-0.004252192307282158,47.60439038520273,0.0,-2.5266680586148986,-3.4092119652167634,3.7625848662305748,9.563191509092755,1.558796298623388,3.907784687785542,0.6219190828837025,0.05086379612072946,0.0502474680395121,0.04589028627293193,0.029438169910615007,0.007018186159775366,0.005473053887807019,0.0034857379189404286,0.0016830632547555997,0.0019499654744360505,0.0014812694839998785,0.0009362531382731207,0.00045095375880487975,0.10674721282061328,0.36661167557249513,0.0020806599550667643,0.0014360519286111654,0.0,0.0
