t,V,m,h1,h2,d_L,f_L,d_T,f_T,q,r,P_af,P_as,P_i,xs,y
9.09,11.182229763019087,0.9998338951433181,5.531931322442403e-06,4.861755191913451e-06,0.9964030899475189,0.03513134143041238,0.9991733711272199,0.00010699278428641653,0.0038126131023639353,0.5163887144078962,0.929132490225638,0.6401949851970493,0.04699846758104517,0.13612735714628332,0.0005927237042280144
9.1,7.693069997857865,0.9996855344570246,9.499988355187125e-06,8.195140433080279e-06,0.9936722087282248,0.027362361908273933,0.9986241703614175,0.00015688121959656363,0.004759089258076127,0.47485956619159525,0.9204647236118663,0.6517069164646858,0.06457236429572431,0.13896614647838415,0.0006303285809370642
9.11,3.6765233231752665,0.9993446007548719,1.7702194246076314e-05,1.4966782459284428e-05,0.9879585239862871,0.021315054096730904,0.9975293656055256,0.0002431906870607173,0.006227423083899327,0.4279505139280109,0.9059935075578548,0.6594494864573379,0.0922823479822651,0.14037169066079141,0.0007416230991623449
9.120000000000001,-1.0275663449749957,0.9984529254974033,3.665277294786474e-05,3.019252677397762e-05,0.9748027874471352,0.016614656152870354,0.9951078191018478,0.0004043869175723899,0.008541712316214842,0.37604384654747897,0.8857011669316297,0.6638666328893608,0.137663169835925,0.14065282985742603,0.0009292314594925061
9.13,-6.770185947133151,0.995603406780281,8.889249023948916e-05,7.046589871483905e-05,0.9401386438811283,0.012986619415215693,0.988803124917347,0.0007437443042006159,0.012459547541788745,0.31955623736334804,0.8590698659825703,0.6653128602990652,0.21599051142863127,0.14005982565906938,0.0012206912482003388
9.14,-14.207237528491833,0.9833095879841932,0.00027893412245602703,0.00020847847806622556,0.8345174624661388,0.010320746196004876,0.967836170760708,0.0015912128707543285,0.019974542389459046,0.26042404754585957,0.825605539708391,0.664079761455293,0.3562587726257696,0.13876500370136702,0.0016815279114696343
9.15,-24.04914502144433,0.9134311702054124,0.0012662105848495013,0.000884487805063647,0.5445203474185443,0.009468314985415987,0.8783667920549615,0.0041068818780347766,0.03659040998370588,0.2048715465205518,0.7851281209365187,0.6604037661662445,0.5813807571033368,0.13684353567797358,0.002452107248281484
9.16,-35.09475782716034,0.6690491657016834,0.006652282014706837,0.004738559969390908,0.1995845899835667,0.020207066726948966,0.586465440855889,0.011424285337231119,0.06506036406857534,0.1542546071758503,0.7354772232962539,0.6541313051160713,0.8030838529349792,0.1342751408377368,0.0037711790082255777
9.17,-43.77955811198839,0.43154094169325324,0.019543611290361484,0.009164183070614763,0.05198054974500152,0.11152148828603216,0.27784410755085476,0.02681672430485507,0.08709709557634994,0.09815534904832482,0.6722579760893017,0.6445936446132476,0.911371534469879,0.13107971622898948,0.0058188461294410715
9.18,-49.27925913709908,0.31360436688622706,0.03292197767961839,0.009689047812734634,0.0159728647303644,0.3315700500355939,0.14401573596780148,0.04896572579924006,0.11539789758812029,0.0590249397992253,0.5979911570107405,0.6318555403997255,0.9496881237088084,0.1274335128235383,0.008521275837207834
9.19,-52.73731733410354,0.25461768195896456,0.045299552796036806,0.010037014310257367,0.0075218061540560655,0.5632861038684975,0.09104813125981885,0.07430839177663374,0.15696865674361596,0.0425454247928984,0.5199629616969785,0.6166741355706977,0.9650677551137103,0.12352782513755357,0.011702671201530165
9.200000000000001,-54.799046156413524,0.22431491905971782,0.05811024140058573,0.010555718940164955,0.004874249142528574,0.7268793638223808,0.0684721106415154,0.09927514905095322,0.2061329125742904,0.03609095296535015,0.4447513248307548,0.5999390470676739,0.9720613242953249,0.11950881192517233,0.015191228045223023
9.21,-55.82004976345607,0.2104459473504377,0.07146203919890592,0.011231460707560596,0.003892855746982608,0.8207527912563637,0.05925111071450274,0.12071173687671251,0.25455541574767393,0.03335563784811473,0.3767927445521817,0.5825161771127938,0.9751576220820979,0.11548914953676111,0.018824674058205107
9.22,-56.03529980133547,0.20739304739617243,0.08425108487512128,0.011980715394978036,0.003614497561957278,0.8671471238914619,0.05733512381388723,0.13629334362338927,0.2959361515780457,0.032431063938994587,0.31825037797263395,0.5651474729973593,0.9760222279091433,0.11155323743587603,0.022457468563166293
9.23,-55.60805729059156,0.2125456336118869,0.09511052659263139,0.012710839287747824,0.0037680545140982764,0.884691511469784,0.060675999370387264,0.144659394857773,0.3271271953614627,0.03268969702339936,0.2695364558743223,0.5484040994973377,0.9753005472584001,0.10776132792971713,0.025965416442912736
9.24,-54.649119052247165,0.22496268789209664,0.10297989738407293,0.013350713696635716,0.004311791746982514,0.8836399705830197,0.069077465820289,0.14535239595078886,0.34749426413939405,0.03388753921683555,0.23000869815119138,0.5326866078225985,0.9731664691475499,0.10415426600628636,0.029245629201596252
9.25,-53.226630244750254,0.24485956518521418,0.10708811241807156,0.013863051175366715,0.0053393992441709715,0.8677217387967675,0.083626515796307,0.1386819574741466,0.35790366101017634,0.035948114452256555,0.19855054984289905,0.5182517453890164,0.9694914003200871,0.10075835620525354,0.03221306123541317
9.26,-51.37313879008657,0.273474827053432,0.10640402230754958,0.014246728970563553,0.007099594894401897,0.8362994210315,0.10679101063426683,0.12558615990652744,0.3599294805985402,0.03890032775575249,0.17395007389936437,0.5052474378386264,0.9638564746276046,0.09758972204912165,0.03479533986701674
9.27,-49.09374386361368,0.3131119903826075,0.09861982229517381,0.014541498419159481,0.01010554038156329,0.7860128063900206,0.14288777260503657,0.10752580087496352,0.355356187869285,0.042854383156752295,0.15510506681226752,0.49374400783053185,0.9554653295853356,0.09465772946438444,0.036927348962218186
9.28,-46.381208861147236,0.36711686303421665,0.07956661362947247,0.014861652473119274,0.015386582364566442,0.7132675120134268,0.1984913785454328,0.08642537602338077,0.34579133066977197,0.04797860699896847,0.14111286790485522,0.4837552967977606,0.9429789973913764,0.09196716255676607,0.038546944991778874
9.290000000000001,-43.23986895858257,0.4392853231957814,0.048369577630213795,0.015498406781689443,0.024999234351447155,0.619326184149399,0.2814628261730626,0.06461882072837195,0.33194312836458667,0.05445771762030488,0.13129741502378456,0.4752479129604567,0.9243263210254572,0.08951892537589193,0.03959348360419567
9.3,-39.67507719300762,0.5327472757271373,0.020899586948790582,0.016329612615838273,0.04311037230925877,0.5153607056510207,0.39725411762474366,0.044576507078496336,0.3116709589688128,0.062483154804539004,0.12522510728635322,0.46814815459526826,0.896412152506682,0.08731022551836924,0.04000808340148128
9.31,-35.481246879811096,0.6522633803520588,0.00921028380960005,0.011882588651430897,0.07979094023646367,0.4181899166482624,0.5479938175297764,0.02804309869869693,0.2761262731180058,0.07256232817222884,0.12282527704815942,0.46238221480601704,0.8529490291186131,0.08533954555795285,0.03971720961511393
9.32,-29.40341804382634,0.8134198368742137,0.0035382363511423202,0.005089715454489463,0.17567218660455364,0.3372694818964667,0.7431698851340413,0.014889048708635277,0.20971215074430638,0.08733999394741233,0.12510961356124942,0.45802261374405095,0.7698388229554022,0.08363082283905095,0.03852313948593971
9.33,-15.961921692429865,0.9765259363575556,0.0004846251226649499,0.0012486127553415745,0.5758110300050354,0.2652375069559626,0.9505202214435672,0.0038393817449445195,0.1209707574654957,0.1301332741644436,0.14033746832437485,0.4558987555801994,0.5205303305598418,0.08233781260010474,0.035513605541157435
9.34,4.8806461153650025,0.999464784329321,1.8008005807263766e-05,0.00012479492944722083,0.9824643131972944,0.2062214770432994,0.9977333769515696,0.0002399788634578382,0.05450753085529905,0.33068708636652416,0.24031349479010095,0.4618889931806312,0.12938158877683245,0.08248015352770821,0.027279110456799042
9.35,14.590986545938932,0.9999103191588811,3.548054718196746e-06,1.2200111316372676e-05,0.9976867327600664,0.16059712204527982,0.9994831283263392,7.53652143975076e-05,0.023162269690790698,0.5098490687295569,0.4737374624127873,0.48299216547277174,0.04197373858265984,0.08667462307518155,0.015714986238647876
9.36,18.236094388439557,0.9999541456715024,1.9318467295191332e-06,2.765073416006579e-06,0.9988093433351857,0.1250720773089314,0.9997016110275199,4.9648549107857094e-05,0.010453820862637925,0.5791617032345772,0.6917282103590874,0.5133209580617902,0.026773195591673172,0.09500880753869696,0.007577238867495123
9.370000000000001,19.158667372496158,0.9999613397612344,1.6402049118887401e-06,1.7374360903149126e-06,0.9990018762965593,0.09740589032555048,0.9997410227056498,4.460825592716886e-05,0.005474679710716209,0.6005811798611143,0.8254476664755905,0.5458362280986391,0.023398983241949927,0.10533655382614679,0.0034627466185908097
9.38,18.498773546610042,0.9999564178655349,1.796764306566715e-06,1.7386850945569e-06,0.9989009792649602,0.07585966363659698,0.999715692932142,4.786945437681483e-05,0.003630935365625257,0.598277965966419,0.8921382144660817,0.5761041114982856,0.024286498423129337,0.11554673569293847,0.001672504378437192
9.39,16.809215282352177,0.9999406520583436,2.3210639768490043e-06,2.147815932753255e-06,0.9985589302256553,0.05907960272136351,0.99963655176653,5.7617135148703786e-05,0.0031115381394428657,0.581364922318869,0.9211234066239439,0.6020099142872154,0.028096515159997896,0.1243113254626143,0.0009438533300196429
9.4,14.399886978880657,0.9999078024338721,3.362729130254596e-06,3.0236335908801797e-06,0.9978686900902304,0.04601151250176229,0.9994833886387194,7.51065362399832e-05,0.0032293966257514774,0.554256661007402,0.9306817374559221,0.6229529711612727,0.03497522341437437,0.1310816696826087,0.0006678892593759319
9.41,11.438177160020313,0.9998414965811379,5.3169066965538465e-06,4.679907731170939e-06,0.9965495725363477,0.035834560681823564,0.9992037076246479,0.00010402570782318256,0.003755081009562228,0.5194317847888507,0.9295505790314552,0.6391064901506457,0.04590822540385107,0.13583137234990095,0.0005934303281203392
9.42,7.987806888506707,0.999702037632036,9.075720998989074e-06,7.840729530289336e-06,0.9939660301927902,0.027909887480614744,0.9986820924117731,0.00015189880717602855,0.004667634629552359,0.4783560021080286,0.9213691402723274,0.6509386756869965,0.06287611331419435,0.1387979777331475,0.0006245253731901408
9.43,4.017045646651699,0.9993841497651357,1.6792758447371955e-05,1.4222643019122935e-05,0.9885933949540964,0.021741082919251493,0.9976488423517791,0.00023434830333974804,0.006086111641859138,0.43185579787478,0.9073487817086124,0.6589627244993265,0.08957322915316962,0.1403053099016456,0.0007301973548337357
9.44,-0.6228965314504619,0.9985630056325443,3.443065494616244e-05,2.843061532831356e-05,0.9763334968922371,0.01694526322464383,0.9953863899638798,0.000387183060321392,0.00831407701344575,0.3803355742037894,0.8875333625489896,0.6636294726754546,0.13313484167510028,0.14066554827399583,0.000911106827572624
9.450000000000001,-6.263871263792533,0.9959890018881016,8.222319882765629e-05,6.542033774711129e-05,0.9444161047797786,0.013239521824791779,0.9895877005697494,0.0007053074220288204,0.012057370183888746,0.32417707748468044,0.86142677174813,0.6653000830004315,0.2079982745554166,0.1401344360658587,0.00119260136884204
9.46,-13.535258892053164,0.985180733314416,0.0002515768825765816,0.0001890652803791452,0.8480075843664866,0.010492003548939232,0.9707276870500293,0.0014878838830608698,0.019153255414221717,0.2650945750122911,0.8285119530274891,0.664269488130828,0.34201151307164346,0.13889109269651884,0.0016361892612122002
9.47,-23.18597667109835,0.9242321321616884,0.001108826331021609,0.0007776812586926875,0.5748263099219044,0.009381128992302893,0.8911754683242303,0.003787818681879427,0.03473047940004907,0.20897205708853525,0.7886139001563829,0.6607834560909873,0.5614584013356647,0.1370191425814089,0.002374530701199799
9.48,-34.262100885651826,0.692633943633853,0.005908026288481269,0.00419594963337234,0.2199959908685878,0.018001489340546444,0.6161969329506383,0.010569430872035587,0.06292378652489392,0.1584753758507999,0.7398746058107933,0.6547407830020022,0.7893750923878233,0.13450328955393712,0.003640823498043884
9.49,-43.22222797140918,0.44520599633632063,0.018423273709559856,0.009060134321571383,0.05789748366474937,0.09881425633370447,0.29500753267238267,0.025305457202201526,0.08536101675418593,0.1023694070516771,0.6777602721182059,0.6454748820056788,0.906288633725685,0.13135261541610324,0.005630364809594667
9.5,-48.92979183964064,0.3201870914927101,0.031918059431386224,0.009664877878876835,0.017265806176091702,0.31194235685279087,0.1506029094165872,0.047045381109672435,0.11264639216276004,0.061135606108796654,0.6041146077050616,0.6329664777322861,0.9478171519822207,0.12773451430141322,0.008287218269408274
9.51,-52.51998612467646,0.25801231367182914,0.04431549045937242,0.01000392088063387,0.007876883168550328,0.5469951005024934,0.09378106343405966,0.07226712432326322,0.15328576748111825,0.04335083113791138,0.5261213721686996,0.6179468339222338,0.9642485298269318,0.12384355752242376,0.011437000999334422
9.52,-54.67728387496506,0.22601341514549025,0.05706605152490668,0.010508026276189448,0.005001370078154064,0.7167022281531882,0.06964984350440763,0.09738757238738256,0.20215856463681894,0.036424645978363215,0.4504930928020327,0.6013022436668991,0.9716824131752156,0.11982901109845356,0.0149072968089891
9.53,-55.77107664565549,0.21110109354128687,0.07040554057488004,0.011173941911694464,0.003938893563452527,0.815343329441631,0.05967045742399345,0.11920139065786393,0.25091071275054605,0.03349356668182432,0.38185285652388573,0.5839047358683512,0.9750067497913877,0.11580596426973959,0.01853483008455948
9.540000000000001,-56.0434743967728,0.20731381161922308,0.08329080726027188,0.011920881326836531,0.003619159089416275,0.8647117787887971,0.05728264153851387,0.13530951574815248,0.29300444220596505,0.03245631210504417,0.3225302828324387,0.5665085294542398,0.9760163521737135,0.11186091586651489,0.02217250235298913
9.55,-55.662515660601926,0.2118674580399256,0.09434735508705915,0.012655518047464953,0.0037419968302043597,0.884066321938956,0.06023223107752127,0.14427546689278295,0.32505302668802544,0.03263300501670767,0.27305082918641593,0.5496988217578427,0.9754095332128003,0.10805586637609194,0.02569437071344754
9.56,-54.742733707049986,0.22371433297449594,0.10248362401881353,0.013304383079989364,0.00425306573711648,0.884282929469075,0.06820898543156288,0.14557469984067356,0.3462605346424649,0.03376080717065383,0.23283216541860127,0.5338889268456983,0.9733885357709798,0.10443301873278384,0.028995951373243536
9.57,-53.3553864610066,0.242986374912944,0.10691893905923326,0.013827352244967499,0.005235684171573487,0.8695201741632703,0.082200899888184,0.13946131333887252,0.35740749545258665,0.03575311224711802,0.20077886751200727,0.5193457366329413,0.96984681639168,0.10101966191351576,0.031990959143858806
9.58,-51.53559168905087,0.27084071935149945,0.10667477430024903,0.01422040060580964,0.006923633295653094,0.8394250011727121,0.10455265990148073,0.12682800064463562,0.3600332722840396,0.03863155609148869,0.17567714557613084,0.5062245648570363,0.964390534894333,0.09783258740323478,0.0346062192893576
