t,pM9,M3,M3_pM9,M3_T1,T1,pM9_T1,M3_pM9_T1,M9_T1_star,M9,M9_T1,M9_T1_M3,pM9_T1_M3,M3_pM9_T1_M3,Tr,Tr_pM9,Tr_pM9_T1,Tr_pM9_T1_M3
9.21,2.7158719565474186e-07,5.590944456164209e-10,2.7067787881022627e-10,4.499019651072285e-08,2.2935822226458307e-07,2.134972616551583e-08,4.410348144130016e-12,2.3298347005491767e-11,4.1592524992643e-12,2.3571812715517244e-13,5.821781407552802e-14,4.156859496930749e-09,6.134453762926053e-13,9.739724903976069e-08,2.4863859892545583e-09,9.888875977578851e-11,1.747621120895659e-11
9.22,2.7155939854190163e-07,5.56553684124254e-10,2.7068483966236823e-10,4.498836404427327e-08,2.2933469103587597e-07,2.1370473093551964e-08,4.411424968811809e-12,2.3347892199879297e-11,4.164378044028894e-12,2.36462443308421e-13,5.838574886233482e-14,4.1611849244882505e-09,6.136587440944216e-13,9.739458814173451e-08,2.488807320541197e-09,9.908915847829865e-11,1.7515379245984805e-11
9.23,2.715316069869976e-07,5.540250678859865e-10,2.706917299876077e-10,4.498652089744803e-08,2.2931117539964227e-07,2.139121625851184e-08,4.41249765888266e-12,2.339749836380771e-11,4.169490948271779e-12,2.372082528884598e-13,5.855399295830714e-14,4.1655089248761025e-09,6.138713239200387e-13,9.739192758608698e-08,2.4912280891567856e-09,9.928973925363976e-11,1.7554585502585906e-11
9.24,2.715038209900298e-07,5.515085969016184e-10,2.706985497859447e-10,4.4984667070247114e-08,2.2928767535588195e-07,2.141195566039547e-08,4.413566214342569e-12,2.3447165497277005e-11,4.174591211992959e-12,2.3795555589528895e-13,5.872254636344497e-14,4.169831498094306e-09,6.140831157694567e-13,9.73892673728181e-08,2.4936482951013254e-09,9.949050210181184e-11,1.7593829978759894e-11
9.25,2.7147604055099814e-07,5.490042711711496e-10,2.707052990573792e-10,4.4982802562670537e-08,2.2926419090459499e-07,2.1432691299202846e-08,4.4146306351915365e-12,2.3496893600287183e-11,4.1796788351924314e-12,2.3870435232890846e-13,5.889140907774832e-14,4.174152644142862e-09,6.142941196426757e-13,9.738660750192785e-08,2.496067938374816e-09,9.969144702281486e-11,1.763311267450677e-11
9.26,2.7144826566990265e-07,5.465120906945802e-10,2.7071197780191116e-10,4.4980927374718294e-08,2.292407220457814e-07,2.145342317493397e-08,4.415690921429561e-12,2.3546682672838245e-11,4.184753817870196e-12,2.3945464218931825e-13,5.906058110121718e-14,4.178472363021769e-09,6.145043355396955e-13,9.738394797341626e-08,2.498487018977257e-09,9.989257401664886e-11,1.767243358982653e-11
9.27,2.7142049634674334e-07,5.4403205547191e-10,2.707185860195406e-10,4.497904150639038e-08,2.2921726877944117e-07,2.147415128758884e-08,4.416747073056645e-12,2.359653271493019e-11,4.189816160026255e-12,2.402064254765184e-13,5.923006243385158e-14,4.182790654731027e-09,6.147137634605162e-13,9.738128878728331e-08,2.5009055369086492e-09,1.0009388308331382e-10,1.7711792724719175e-11
9.28,2.713927325815202e-07,5.415641655031394e-10,2.707251237102676e-10,4.49771449576868e-08,2.2919383110557435e-07,2.149487563716746e-08,4.417799090072786e-12,2.3646443726563018e-11,4.194865861660607e-12,2.4095970219050885e-13,5.939985307565147e-14,4.1871075192706365e-09,6.149224034051378e-13,9.737862994352901e-08,2.5033234921689917e-09,1.0029537422280974e-10,1.7751190079184706e-11
9.290000000000001,2.713649743742333e-07,5.391084207882676e-10,2.7073159087409205e-10,4.4975237728607554e-08,2.291704090241809e-07,2.1515596223669835e-08,4.4188469724779855e-12,2.3696415707736738e-11,4.199902922773253e-12,2.4171447233128976e-13,5.956995302661692e-14,4.191422956640599e-09,6.151302553735604e-13,9.737597144215335e-08,2.5057408847582856e-09,1.0049704743513665e-10,1.7790625653223133e-11
9.3,2.7133722172488256e-07,5.366648213272956e-10,2.7073798751101403e-10,4.497331981915264e-08,2.2914700253526083e-07,2.153631304709595e-08,4.419890720272243e-12,2.3746448658451332e-11,4.204927343364191e-12,2.4247073589886086e-13,5.974036228674785e-14,4.195736966840911e-09,6.153373193657838e-13,9.737331328315633e-08,2.5081577146765294e-09,1.006989027202945e-10,1.7830099446834437e-11
9.31,2.71309474633468e-07,5.342333671202231e-10,2.707443136210335e-10,4.497139122932206e-08,2.2912361163881412e-07,2.1557026107445816e-08,4.420930333455558e-12,2.3796542578706806e-11,4.209939123433422e-12,2.4322849289322234e-13,5.99110808560443e-14,4.200049549871575e-09,6.15543595381808e-13,9.737065546653796e-08,2.5105739819237242e-09,1.0090094007828331e-10,1.7869611460018626e-11
9.32,2.712817330999896e-07,5.318140581670498e-10,2.707505692041505e-10,4.496945195911581e-08,2.291002363348408e-07,2.157773540471943e-08,4.421965812027932e-12,2.3846697468503166e-11,4.214938262980946e-12,2.4398774331437406e-13,6.008210873450628e-14,4.204360705732591e-09,6.157490834216332e-13,9.736799799229824e-08,2.5129896864998697e-09,1.0110315950910307e-10,1.7909161692775702e-11
9.33,2.712539971244474e-07,5.294068944677759e-10,2.7075675426036495e-10,4.49675020085339e-08,2.2907687662334084e-07,2.1598440938916792e-08,4.422997155989364e-12,2.3896913327840406e-11,4.219924762006764e-12,2.4474848716231616e-13,6.025344592213376e-14,4.208670434423958e-09,6.159537834852593e-13,9.736534086043717e-08,2.515404828404966e-09,1.0130556101275381e-10,1.7948750145105667e-11
9.34,2.712262667068414e-07,5.270118760224014e-10,2.707628687896769e-10,4.496554137757632e-08,2.290535325043143e-07,2.16191427100379e-08,4.424024365339853e-12,2.3947190156718533e-11,4.224898620510874e-12,2.4551072443704856e-13,6.042509241892676e-14,4.212978735945676e-09,6.161576955726863e-13,9.736268407095473e-08,2.5178194076390127e-09,1.0150814458923549e-10,1.7988376817008514e-11
9.35,2.711985418471716e-07,5.246290028309262e-10,2.7076891279208637e-10,4.496357006624307e-08,2.290302039777611e-07,2.1639840718082758e-08,4.425047440079401e-12,2.399752795513754e-11,4.229859838493278e-12,2.462744551385713e-13,6.059704822488528e-14,4.217285610297746e-09,6.163608196839142e-13,9.736002762385095e-08,2.5202334242020105e-09,1.0171091023854815e-10,1.802804170848425e-11
9.36,2.7117082254543795e-07,5.222582748933504e-10,2.707748862675933e-10,4.496158807453416e-08,2.2900689104368129e-07,2.1660534963051366e-08,4.426066380208006e-12,2.404792672309743e-11,4.234808415953974e-12,2.4703967926688436e-13,6.07693133400093e-14,4.221591057480167e-09,6.165631558189429e-13,9.73573715191258e-08,2.5226468780939587e-09,1.0191385796069176e-10,1.806774481953287e-11
9.370000000000001,2.711431088016405e-07,5.198996922096736e-10,2.707807892161978e-10,4.495959540244957e-08,2.2898359370207484e-07,2.1681225444943723e-08,4.42708118572567e-12,2.4098386460598213e-11,4.2397443528929656e-12,2.4780639682198786e-13,6.094188776429888e-14,4.2258950774929405e-09,6.167647039777726e-13,9.735471575677931e-08,2.5250597693148583e-09,1.0211698775566637e-10,1.8107486150154386e-11
9.38,2.711154006157792e-07,5.175532547798966e-10,2.7078662163789975e-10,4.4957592049989324e-08,2.2896031195294176e-07,2.1701912163759828e-08,4.428091856632392e-12,2.414890716763987e-11,4.244667649310249e-12,2.485746078038816e-13,6.111477149775395e-14,4.230197670336066e-09,6.169654641604031e-13,9.735206033681147e-08,2.527472097864708e-09,1.023202996234719e-10,1.8147265700348778e-11
9.39,2.7108769798785407e-07,5.152189626040189e-10,2.707923835326992e-10,4.495557801715341e-08,2.2893704579628208e-07,2.1722595119499678e-08,4.429098392928171e-12,2.4199488844222407e-11,4.249578305205825e-12,2.4934431221256563e-13,6.128796454037453e-14,4.2344988360095405e-09,6.171654363668345e-13,9.734940525922226e-08,2.5298838637435082e-09,1.025237935641084e-10,1.818708347011606e-11
9.4,2.7106000091786517e-07,5.128968156820405e-10,2.7079807490059615e-10,4.4953553303941825e-08,2.289137952320958e-07,2.1743274312163275e-08,4.430100794613009e-12,2.4250131490345828e-11,4.254476320579694e-12,2.5011551004803995e-13,6.146146689216064e-14,4.238798574513368e-09,6.173646205970669e-13,9.73467505240117e-08,2.5322950669512594e-09,1.0272746957757587e-10,1.8226939459456223e-11
9.41,2.7103230940581245e-07,5.105868140139616e-10,2.708036957415906e-10,4.4951517910354575e-08,2.2889056026038285e-07,2.1763949741750626e-08,4.431099061686905e-12,2.4300835106010133e-11,4.259361695431857e-12,2.5088820131030465e-13,6.163527855311224e-14,4.243096885847547e-09,6.175630168511e-13,9.734409613117979e-08,2.5347057074879616e-09,1.029313276638743e-10,1.8266833668369276e-11
9.42,2.710046234516959e-07,5.08288957599782e-10,2.7080924605568255e-10,4.494947183639166e-08,2.288673408811433e-07,2.178462140826172e-08,4.432093194149859e-12,2.435159969121532e-11,4.264234429762313e-12,2.5166238599935964e-13,6.180939952322938e-14,4.247393770012076e-09,6.177606251289342e-13,9.734144208072651e-08,2.537115785353614e-09,1.0313536782300367e-10,1.830676609685521e-11
9.43,2.7097694305551553e-07,5.060032464395018e-10,2.70814725842872e-10,4.4947415082053076e-08,2.2884413709437713e-07,2.1805289311696566e-08,4.433083192001871e-12,2.440242524596139e-11,4.269094523571062e-12,2.5243806411520497e-13,6.198382980251203e-14,4.251689227006958e-09,6.179574454305692e-13,9.73387883726519e-08,2.5395253005482172e-09,1.0333959005496402e-10,1.8346736744914036e-11
9.44,2.7094926821727133e-07,5.037296805331209e-10,2.708201351031589e-10,4.4945347647338827e-08,2.2882094890008432e-07,2.1825953452055156e-08,4.434069055242941e-12,2.4453311770248345e-11,4.273941976858104e-12,2.5321523565784064e-13,6.215856939096019e-14,4.255983256832191e-09,6.181534777560051e-13,9.733613500695592e-08,2.5419342530717714e-09,1.0354399435975533e-10,1.8386745612545747e-11
9.450000000000001,2.7092159893696335e-07,5.01468259880639e-10,2.7082547383654337e-10,4.4943269532248906e-08,2.2879777629826488e-07,2.1846613829337502e-08,4.435050783873069e-12,2.450425926407619e-11,4.2787767896234395e-12,2.539939006272668e-13,6.23336182885739e-14,4.2602758594877765e-09,6.183487221052419e-13,9.733348198363858e-08,2.5443426429242763e-09,1.0374858073737764e-10,1.842679269975035e-11
9.46,2.7089393521459155e-07,4.992189844820569e-10,2.7083074204302535e-10,4.494118073678332e-08,2.2877461928891884e-07,2.186727044354359e-08,4.436028377892255e-12,2.4555267727444908e-11,4.283598961867068e-12,2.547740590234831e-13,6.25089764953531e-14,4.264567034973712e-09,6.185431784782797e-13,9.73308293026999e-08,2.546750470105732e-09,1.0395334918783088e-10,1.846687800652783e-11
9.47,2.7086627705015593e-07,4.969818543373741e-10,2.708359397226048e-10,4.493908126094207e-08,2.2875147787204617e-07,2.1887923294673428e-08,4.437001837300499e-12,2.460633716035451e-11,4.2884084935889894e-12,2.555557108464897e-13,6.268464401129781e-14,4.2688567832899994e-09,6.187368468751182e-13,9.732817696413986e-08,2.549157734616138e-09,1.0415829971111506e-10,1.85070015328782e-11
9.48,2.708386244436565e-07,4.947568694465907e-10,2.7084106687528173e-10,4.493697110472515e-08,2.287283520476469e-07,2.1908572382727013e-08,4.437971162097801e-12,2.4657467562804997e-11,4.293205384789204e-12,2.5633885609628667e-13,6.286062083640805e-14,4.273145104436638e-09,6.189297272957577e-13,9.732552496795847e-08,2.551564436455495e-09,1.0436343230723023e-10,1.8547163278801455e-11
9.49,2.708109773950932e-07,4.925440298097067e-10,2.7084612350105614e-10,4.4934850268132564e-08,2.2870524181572095e-07,2.1929217707704346e-08,4.438936352284161e-12,2.4708658934796363e-11,4.2979896354677115e-12,2.571234947728739e-13,6.303690697068379e-14,4.2774319984136285e-09,6.19121819740198e-13,9.732287331415571e-08,2.5539705756238023e-09,1.0456874697617635e-10,1.8587363244297597e-11
9.5,2.707833359044661e-07,4.90343335426722e-10,2.708511095999281e-10,4.493271875116431e-08,2.2868214717626842e-07,2.1949859269605428e-08,4.4398974078595796e-12,2.4759911276328615e-11,4.302761245624513e-12,2.5790962687625156e-13,6.321350241412507e-14,4.2817174652209695e-09,6.193131242084392e-13,9.732022200273161e-08,2.5563761521210605e-09,1.0477424371795342e-10,1.862760142936662e-11
9.51,2.707556999717752e-07,4.881547862976367e-10,2.7085602517189755e-10,4.4930576553820394e-08,2.2865906812928927e-07,2.1970497068430257e-08,4.440854328824055e-12,2.4811224587401747e-11,4.3075202152596065e-12,2.586972524064195e-13,6.339040716673184e-14,4.286001504858663e-09,6.195036407004815e-13,9.731757103368616e-08,2.5587811659472697e-09,1.0497992253256146e-10,1.8667877834008534e-11
9.52,2.707280695970205e-07,4.859783824224508e-10,2.708608702169645e-10,4.49284236761008e-08,2.2863600467478347e-07,2.1991131104178836e-08,4.44180711517759e-12,2.4862598868015762e-11,4.312266544372994e-12,2.5948637136337775e-13,6.356762122850414e-14,4.290284117326708e-09,6.196933692163245e-13,9.731492040701934e-08,2.561185617102429e-09,1.0518578342000047e-10,1.8708192458223333e-11
9.53,2.7070044478020197e-07,4.838141238011641e-10,2.708656447351289e-10,4.492626011800555e-08,2.2861295681275107e-07,2.2011761376851164e-08,4.442755766920182e-12,2.4914034118170664e-11,4.317000232964674e-12,2.602769837471263e-13,6.374514459944196e-14,4.294565302625103e-09,6.198823097559685e-13,9.731227012273117e-08,2.5635895055865397e-09,1.0539182638027043e-10,1.874854530201102e-11
9.540000000000001,2.706728255213196e-07,4.816620104337765e-10,2.7087034872639086e-10,4.492408587953463e-08,2.2858992454319204e-07,2.2032387886447242e-08,4.4437002840518325e-12,2.4965530337866455e-11,4.321721281034648e-12,2.6106908955766534e-13,6.392297727954531e-14,4.298845060753851e-09,6.200704623194133e-13,9.730962018082164e-08,2.5659928313996013e-09,1.055980514133714e-10,1.8788936365371596e-11
9.55,2.706452118203735e-07,4.795220423202887e-10,2.708749821907503e-10,4.492190096068804e-08,2.2856690786610637e-07,2.2053010632967064e-08,4.444640666572541e-12,2.501708752710312e-11,4.326429688582915e-12,2.6186268879499456e-13,6.410111926881417e-14,4.303123391712951e-09,6.202578269066591e-13,9.730697058129077e-08,2.568395594541613e-09,1.0580445851930329e-10,1.8829365648305054e-11
9.56,2.7061760367736347e-07,4.773942194607002e-10,2.708795451282072e-10,4.491970536146578e-08,2.285439067814941e-07,2.2073629616410635e-08,4.445576914482307e-12,2.5068705685880666e-11,4.331125455609474e-12,2.626577814591141e-13,6.427957056724853e-14,4.307400295502401e-09,6.204444035177057e-13,9.730432132413854e-08,2.5707977950125757e-09,1.0601104769806614e-10,1.8869833150811397e-11
9.57,2.705900010922897e-07,4.752785418550111e-10,2.708840375387616e-10,4.491749908186786e-08,2.285209212893552e-07,2.2094244836777957e-08,4.4465090277811315e-12,2.5120384814199097e-11,4.335808582114327e-12,2.63454367550024e-13,6.445833117484841e-14,4.311675772122203e-09,6.206301921525531e-13,9.730167240936496e-08,2.573199432812489e-09,1.0621781894965994e-10,1.8910338872890627e-11
9.58,2.705624040651521e-07,4.731750095032213e-10,2.708884594224136e-10,4.4915282121894274e-08,2.2849795138968968e-07,2.2114856294069024e-08,4.447437006469015e-12,2.517212491205841e-11,4.3404790680974734e-12,2.642524470677242e-13,6.463740109161381e-14,4.315949821572356e-09,6.208151928112015e-13,9.729902383697002e-08,2.5756005079413527e-09,1.0642477227408473e-10,1.8950882814542742e-11
9.59,2.7053481259595064e-07,4.710836224053309e-10,2.7089281077916297e-10,4.491305448154502e-08,2.2847499708249752e-07,2.213546398828384e-08,4.448360850545955e-12,2.5223925979458607e-11,4.345136913558912e-12,2.6505202001221473e-13,6.481678031754472e-14,4.320222443852861e-09,6.209994054936508e-13,9.729637560695372e-08,2.5780010203991676e-09,1.0663190767134046e-10,1.8991464975767744e-11
9.6,2.7050722668468537e-07,4.690043805613399e-10,2.7089709160900994e-10,4.491081616082009e-08,2.2845205836777875e-07,2.2156067919422406e-08,4.449280560011953e-12,2.5275788016399683e-11,4.349782118498645e-12,2.658530863834956e-13,6.499646885264115e-14,4.324493638963717e-09,6.211828301999011e-13,9.729372771931606e-08,2.5804009701859327e-09,1.0683922514142715e-10,1.903208535656563e-11
9.61,2.7047964633135633e-07,4.669372839712482e-10,2.7090130191195433e-10,4.4908567159719503e-08,2.2842913524553336e-07,2.2176668087484717e-08,4.45019613486701e-12,2.5327711022881646e-11,4.35441468291667e-12,2.666556461815668e-13,6.51764666969031e-14,4.328763406904924e-09,6.213654669299522e-13,9.729108017405706e-08,2.582800357301649e-09,1.0704672468434483e-10,1.9072743956936408e-11
9.620000000000001,2.7045207153596347e-07,4.6488233263505554e-10,2.7090544168799625e-10,4.4906307478243246e-08,2.2840622771576133e-07,2.219726449247078e-08,4.451107575111125e-12,2.53796949989045e-11,4.359034606812989e-12,2.674596994064284e-13,6.535677385033059e-14,4.3330317476764844e-09,6.215473156838041e-13,9.72884329711767e-08,2.585199181746316e-09,1.0725440630009348e-10,1.9113440776880074e-11
9.63,2.7042450229850673e-07,4.628395265527626e-10,2.709095109371357e-10,4.490403711639132e-08,2.283833357784627e-07,2.221785713438059e-08,4.452014880744297e-12,2.5431739944468227e-11,4.363641890187601e-12,2.6826524605808024e-13,6.553739031292357e-14,4.3372986612783945e-09,6.21728376461457e-13,9.728578611067499e-08,2.5875974435199337e-09,1.0746226998867307e-10,1.915417581639662e-11
9.64,2.703969386189862e-07,4.6080886572436904e-10,2.7091350965937263e-10,4.4901756074163726e-08,2.2836045943363742e-07,2.2238446013214148e-08,4.452918051766528e-12,2.548384585957284e-11,4.368236533040506e-12,2.690722861365224e-13,6.571831608468207e-14,4.341564147710656e-09,6.219086492629107e-13,9.728313959255192e-08,2.589995142622502e-09,1.0767031575008361e-10,1.919494907548605e-11
9.65,2.703693804974019e-07,4.587903501498748e-10,2.7091743785470703e-10,4.489946435156047e-08,2.2833759868128555e-07,2.2259031128971454e-08,4.453817088177817e-12,2.553601274421833e-11,4.372818535371704e-12,2.6988081964175485e-13,6.589955116560609e-14,4.34582820697327e-09,6.220881340881654e-13,9.728049341680749e-08,2.5923922790540207e-09,1.0787854358432511e-10,1.9235760554148372e-11
9.66,2.7034182792622664e-07,4.5678380111112744e-10,2.7092129657908837e-10,4.4897162119582325e-08,2.2831475334435915e-07,2.2279612481240003e-08,4.4547120373611884e-12,2.558824065457209e-11,4.377387789076126e-12,2.7069085226403753e-13,6.608109651814519e-14,4.3500908457357095e-09,6.222668396750893e-13,9.727784758323825e-08,2.5947888533466883e-09,1.0808695323655257e-10,1.9276610178507768e-11
9.67,2.7031428075910495e-07,4.547857436721124e-10,2.7092510636404397e-10,4.489485270311137e-08,2.2829191998039817e-07,2.2300190061999125e-08,4.455603820616325e-12,2.5640530682733956e-11,4.381942192194943e-12,2.715024946428815e-13,6.626297085584684e-14,4.354352193677006e-09,6.224449359198733e-13,9.727520208788782e-08,2.5971848758483943e-09,1.0829553975164458e-10,1.9317496512147764e-11
