t,B0,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,C,C_star,M,A,T
8.86,6.109141281730174,9.175745485688543,13.768715505138848,20.64412271747592,30.933377302747306,46.33041866666823,69.37116877056125,103.84856383114621,155.42542656692422,232.5348492439055,347.69865078766895,839.3399372138169,285.4439501440357,443.86918232093626,290.6311537585788,80.70168257802572
8.870000000000001,6.124920987770734,9.19992264356546,13.805654848643336,20.70035486569208,31.01862918613234,46.45915831365074,69.5649717802578,104.13980975223774,155.86313920490647,233.193926987331,348.69428840962445,841.975918628662,286.13560920995326,445.6224334945855,290.1098117559849,80.8660428740177
8.88,6.140684114178854,9.224077679466415,13.842567107549463,20.75655799622381,31.10385682173613,46.58788932711054,69.75879503461941,104.4311146107274,156.30094399892613,233.85309155762891,349.68991744415865,844.6124628107315,286.82503560274273,447.37988054927456,289.5876499200203,81.03021720840154
8.89,6.156430380907061,9.248210110804225,13.879451464146348,20.812730774598325,31.189058145424696,46.71660872040993,69.95263454108941,104.72247354256668,156.7388356234508,234.5123377061383,350.68553276286247,847.2495522164834,287.512205985993,449.1415173509682,289.06467294592187,81.19420316486311
8.9,6.1721595096873125,9.272319457977902,13.916307104745389,20.868871870076536,31.274231093542447,46.845313498348474,70.14648628098074,105.01388163057428,157.1768086677078,235.1716600770445,351.68112914994066,849.8871694431008,288.1970972125812,450.90733769906126,288.54088555492996,81.35799834104849
8.91,6.187871223861917,9.296405244045198,13.953133219029242,20.9249799545616,31.359373601806745,46.97400065697462,70.34034621202615,105.30533391240996,157.61485765188277,235.83105323338415,352.67670133455084,852.5252972472539,288.87968630965065,452.6773353252146,288.0162924963957,81.52160034707028
8.92,6.20356524899027,9.320466996021082,13.989929002836012,20.98105370757576,31.444483611294576,47.10266718744781,70.53421026328984,105.59682535559585,158.05297696930782,236.49051155591374,353.6722438525195,855.1639184135365,289.5599505191202,454.45150390001913,287.49089853921544,81.68500681147366
8.93,6.219241312568628,9.34450424431734,14.026693657016121,21.037091814299636,31.52955906632112,47.23131007526983,70.72807433881182,105.88835087021067,158.4911609132621,237.15002928732713,354.6677511031231,857.8030157947618,290.23786727470633,456.2298370307101,286.96470847546664,81.848215378674
8.94,6.234899144017121,9.368516522742295,14.063426387472509,21.09309296570186,31.6145979147614,47.35992630091148,70.9219343186212,106.17990531023287,158.92940367827748,237.80960053267805,355.6632173470943,860.442572300475,290.91341419807526,458.012328261578,286.43772712036775,82.01122370896428
8.950000000000001,6.250538474677008,9.39250336852193,14.100126405246137,21.149055858748717,31.699598108465377,47.488512840492575,71.11578605964864,106.47148347444941,159.36769936046903,238.46921925812686,356.6586367023794,863.082570883486,291.5865690957266,459.79897107448335,285.9099593120969,82.1740294786207
8.96,6.266159037807908,9.416464322321016,14.136792926601442,21.204979196613714,31.78455760367301,47.617066666461895,71.30962539663872,106.76308010736427,159.80604195786523,239.12887928968695,357.6540031398949,865.7229945263981,292.25730995587645,461.58975888936914,285.38140991161134,82.33663038000826
8.97,6.2817605685799585,9.44039892825637,14.17342517308279,21.26086168884925,31.86947436138347,47.74558474825382,71.50344814312845,107.05468990036222,160.24442537130102,239.78857431291738,358.6493104805702,868.363826229197,292.9256149449643,463.3846850647418,284.8520838025378,82.4990241216404
8.98,6.297342803738819,9.464306733404484,14.21002236970962,21.316702049125727,31.95434634478098,47.87406405143824,71.69725009663846,107.34630750917822,160.68284344129887,240.44829793312238,359.6445524746001,871.0050490643066,293.59146237999215,465.18374289588223,284.3219858956644,82.66120842528333
8.99,6.312905481890329,9.488187288266879,14.246583746697208,21.372498997578337,32.03917152223583,48.002501539724165,71.89102703588397,107.63792754047971,161.12128991677972,241.10804362093631,360.6397227249717,873.6466461038408,294.25483074664095,466.98692561735135,283.79112112471756,82.82318102865796
9.0,6.3284483436399475,9.512040147011014,14.283108540351249,21.428251262074106,32.12394786899893,48.1308941762947,72.08477471985586,107.929544545687,161.5597584397489,241.76780468476713,361.6348146474834,876.2886003768031,294.91569870665927,468.7942264044897,283.25949444418046,82.98493968683027
9.01,6.34397113144257,9.535864867263546,14.319595992314454,21.483957577325157,32.20867336629035,48.259238923808034,72.27848889063203,108.22115302923142,161.99824256184712,242.42757429681498,362.6298215035562,878.9308948860302,295.57404508385497,470.60563837290977,282.7271108311859,83.14648217098504
9.02,6.359473589595726,9.559661010125218,14.356045349629017,21.539616685068243,32.29334600167801,48.38753274505885,72.472165274342,108.51274744966567,162.43673574512607,243.0873454925673,363.624736397008,881.573512595557,296.22984886067997,472.42115457898234,282.19397528539207,83.3078062684949
9.03,6.374955464232782,9.583428140185735,14.392455864799075,21.59522733424427,32.37796376945643,48.51577260363969,72.66579958213146,108.80432222077437,162.87523136282397,243.74711117029406,364.6195522708278,884.2164364179835,296.88308917481487,474.24076802032266,281.6600928288587,83.46890978298948
9.040000000000001,6.390416503316138,9.607165825538646,14.428826795853187,21.650788281177856,32.46252467102538,48.64395546460242,72.85938751112697,109.09587171268439,163.31372270014117,244.40686409054314,365.6142619039497,886.8596492018411,297.53374531575366,476.0644716362766,281.1254685059224,83.6297905344246
9.05,6.405856456593063,9.630873637268795,14.46515740591125,21.70629828870808,32.54702671389943,48.77207829437352,73.0529247466485,109.3873902588087,163.75220296875054,245.06659689993518,366.6088579425228,889.5031337516284,298.18179671573733,477.8922583073942,280.59010738470454,83.79044635797162
9.06,6.4212750756166725,9.65455114985928,14.50144696361535,21.761756127147642,32.63146791310448,48.90013806197015,73.2464069622465,109.67887215262081,164.19066529736364,245.72630211259627,367.6033328710439,892.146872790895,298.82722295053946,479.72412085666934,280.05401455577385,83.95087510496359
9.07,6.43667211367505,9.678197940301807,14.537694742342405,21.81716057266383,32.71584628920838,49.02813173838211,73.43982982280677,109.97031165876926,164.62910275606114,246.38597215132683,368.5976790682906,894.7908490056354,299.47000372635944,481.56005204829023,279.5171951348202,84.11107464094138
9.08,6.452047325907514,9.701813589848733,14.573900021898693,21.872510410912227,32.80015987320911,49.15605629969029,73.63318898140427,110.26170299497424,165.06750831182939,247.04559926705892,369.591888690476,897.4350449240454,300.11011889502,483.40004459145706,278.97965425715745,84.27104284960782
9.09,6.4674004692334055,9.725397683118706,14.61006208772809,21.927804435408305,32.88440670455317,49.28390872644201,73.82648008241931,110.55304034319478,165.50587485301457,247.7051755802443,370.58595372749306,900.0794429602123,300.74754844080974,485.24409113912463,278.44139708041166,84.43077763086335
9.1,6.482731302344916,9.748949808106286,14.646180230969588,21.983041447696497,32.96858483150066,49.411686004305,74.01969876251468,110.84431785079735,165.94419519023518,248.3646930805917,371.57986600003176,902.7240254018072,301.38227247701167,487.09218428847834,277.90242878441313,84.59027690086334
9.11,6.498039585699787,9.772469556189803,14.68225374851316,22.03822025751577,33.05269231148573,49.539385124718855,74.21284065161679,111.13552963174384,166.38246205734032,249.02414362688538,372.5736171568128,905.3687743978857,302.0142712424126,488.9443165814066,277.362754571094,84.74953859207157
9.120000000000001,6.513325081513896,9.795956522137484,14.718281943054006,22.093339682961737,33.13672721147253,49.66700308554406,74.4059013739011,111.42666976779908,166.8206681124139,249.68351894688456,373.5671986719357,908.0136719467977,302.64352509779394,490.8004805049707,276.82237966439124,84.90856065330972
9.13,6.528587553620583,9.819410303915312,14.754264122333863,22.148398548904762,33.220687606222185,49.79453688919378,74.59887654791478,111.7177323141664,167.25880595348013,250.34281066797908,374.5606018914771,910.658699960958,303.27001452731105,492.66066849028766,276.2813093120291,85.0673410484267
9.14,6.543826767389731,9.842830502581524,14.790199598745485,22.203395686187164,33.30457157749236,49.921983541893965,74.79176178709345,112.00871130316081,167.69686812766676,251.00201033413597,375.5538180581154,913.3038402972234,303.89372013764785,494.5248729121246,275.7395487864642,85.22587775558316
9.15,6.559042490069958,9.866216722803967,14.826087691514802,22.258329936350957,33.388377219859954,50.04934006093649,74.98455270303795,112.29960073388264,168.13484709381012,251.66110932538464,376.54683817962683,915.9490745433146,304.51462264154685,496.39308609351434,275.19710337987766,85.38416877090704
9.16,6.5742344906034464,9.889568572597568,14.861927725668323,22.31320014946832,33.47210263828316,50.176603471969656,75.17724490536213,112.59039457937365,168.57273524315914,252.32009889888957,377.53965309212623,918.594384108371,305.13270286075976,498.2653003041061,274.6539784065958,85.54221210669508
9.17,6.589402539609115,9.912885663308693,14.897719032025567,22.3680051841714,33.555745948297066,50.3037708094689,75.36983400264187,112.8810867882126,169.01052490157528,252.9789701912782,378.5322534612307,921.239750216468,305.7479417227678,500.1415077605135,274.11017920314333,85.70000579135173
9.18,6.60454640937017,9.936167609604388,14.933460947217304,22.422743907737466,33.63930527627515,50.43083911728999,75.56231560339752,113.1716712859811,169.4482083312823,253.63771422001278,379.5246297816778,923.8851538976479,306.360320257317,502.0217006267124,273.56571112823946,85.85754786937095
9.19,6.619665873821345,9.95941402945959,14.969152813700992,22.477415196168153,33.722778759683415,50.55780544921626,75.75468531707935,113.46214197675519,169.88577773268273,254.29632188488583,380.5167723771265,926.5305759791663,306.96981959294214,503.90587101443384,273.0205795628019,86.01483640131191
9.200000000000001,6.63476070853584,9.982624544142302,15.004793979773446,22.532017934262722,33.806164547326865,50.684666869499814,75.94693875505587,113.75249274462249,170.3232252462403,254.95478396963992,381.5086714001431,929.1759970769567,307.57642095347774,505.79401098355135,272.47478990995876,86.17186946376896
9.21,6.649830690711921,10.005798778196723,15.04038379958066,22.586551015685394,33.889460799588555,50.81142045339662,76.13907153160504,114.04271745522475,170.7605429544289,255.61309114371122,382.50031683237,931.8213975873089,308.18010565455756,507.686112542461,271.9283475950688,86.32864514933561
9.22,6.664875599159206,10.028936359424446,15.075921633122277,22.64101334302592,33.97266568865511,50.93806328768713,76.33107926490007,114.33280995732031,171.19772288375611,256.27123396413583,383.49169848496905,934.4667576789894,308.7808551001639,509.582167648456,271.3812580657498,86.48516156656136
9.23,6.67989521426673,10.052036918897954,15.111406845057171,22.69540382745724,34.05577739595932,51.064592467261235,76.52295757407514,114.62276408151064,171.6347570103974,256.92920289478985,384.4828060395175,937.1120573854851,309.3786508067287,511.48216820667557,270.8335267921628,86.64141683919253
9.24,6.694889317999993,10.07510009091582,15.146838805465444,22.749721389037397,34.13879411416139,51.19100509813399,76.71470208271987,114.9125736436792,172.0716372600902,257.5869882975618,385.4736290231233,939.7572765338025,309.9734743820694,513.3861060713702,270.2851592668989,86.79740910657016
9.25,6.709857693901073,10.0981255129494,15.182216890832166,22.803964957079966,34.22171404964386,51.31729830119288,76.9063084231129,115.20223244899314,172.5083555074289,258.24458042041897,386.4641567761646,942.4023946547345,310.5653074991395,515.2939730474292,269.73616100482843,86.95313652415507
9.26,6.724800127062302,10.121112825637674,15.217540483282487,22.85813346993927,34.304535420947744,51.44346921020349,77.09777223473283,115.4917342917544,172.9449035804005,258.9019694107189,387.4543784789951,945.047391039174,311.1541319100017,517.2057608898317,269.1865375433184,87.10859726301118
9.27,6.73971640411068,10.14406167275883,15.252808970551936,22.912225875034498,34.387256458913804,51.56951497223358,77.28908916519224,115.78107295704167,173.38127326279957,259.559145318026,388.4442831539855,947.6922447330015,311.73992944278194,519.1214613039681,268.63629444230565,87.26378950972085
9.28,6.754606313191951,10.166971701199856,15.288021745952888,22.96624112886755,34.46987540681371,51.69543274806774,77.48025487117148,116.07024222237564,173.8174562967124,260.2160980970672,389.43385966778413,950.336934532275,312.3226819986353,521.0410659459535,268.08543728437843,87.41871146629376
9.290000000000001,6.769469643954364,10.189842560924115,15.323178208337206,23.02017819703462,34.552390520471526,51.82121971261273,77.67126501935182,116.35923585940732,174.2534443850709,260.8728176108266,390.42309673379674,952.9814389787234,312.9023715487236,522.964566422936,267.5339716748661,87.57336135006928
9.3,6.784306187532086,10.212673904936924,15.358277762055051,23.07403605423143,34.634800068375085,51.9468730552932,77.86211528734816,116.64804763562944,174.68922919427533,261.5292936337787,391.41198291488394,955.6257363555413,313.4789801312043,524.8919542933946,266.98190324193746,87.72773739361226
9.31,6.799115736528321,10.235465389249145,15.393319816909907,23.1278136842523,34.717102331777724,52.07238998043832,78.0528013646415,116.93667131611136,175.1248023568874,262.1855158552613,392.40050662627885,958.2698046834898,314.0524898482331,526.8232210674361,266.42923763670666,87.8818378446027
