t,V,Na_c,Na_i,m,h1,h2,Ca_d,d_L,f_L1,f_L2,K_c,K_i,r,s,a_ur,i_ur,n,pa,Ca_c,Ca_i,O_C,O_TC,O_TMgC,O_TMgMg,O,Ca_rel,Ca_up,O_Calse,F1,F2
9.13,6.87526636407e-312,2.1219957905e-314,0.0,1.12465776921e-312,7.426985268383e-312,5.686948721516e-312,nan,0.0,0.0,8.487983205e-314,7.42698527011e-312,7.066245985525e-312,2.1219957905e-314,0.0,9.54898105934e-313,7.42698526843e-312,5.686948721516e-312,nan,0.0,0.0,2.3341953723e-313,7.42698527011e-312,7.087465941923e-312,2.1219957905e-314,0.0,1.80369642232e-312,7.4269852684e-312,8.487983337e-314,nan,0.0
9.14,0.0,2.758594528665e-312,7.42698527011e-312,3.39519326624e-313,2.1219957905e-314,0.0,8.27578358476e-313,7.42698526838e-312,8.487983337e-314,nan,0.0,0.0,4.243991624e-314,7.44820522802e-312,6.1537877948e-313,2.1219957905e-314,0.0,1.7612565065e-312,7.44820522661e-312,6.36598739024e-313,nan,0.0,0.0,2.5e-323,7.44820522802e-312,7.00258611117e-313,2.1219957905e-314,0.0,1.80369642232e-312,7.448205226293e-312
9.15,7.4269852857e-313,nan,0.0,0.0,2.12199579507e-313,7.44820522802e-312,9.12458190323e-313,2.1219957905e-314,0.0,1.0609978955e-313,7.44820522629e-312,7.4269852857e-313,nan,0.0,0.0,8.487983206e-314,7.44820522802e-312,1.145877727344e-312,2.1219957905e-314,0.0,1.7612565065e-312,7.448205226916e-312,1.167097686765e-312,nan,0.0,0.0,2.5e-323,7.44820522802e-312,1.23075755898e-312,2.1219957905e-314
9.16,0.0,9.54898105934e-313,7.448205226338e-312,7.4269852857e-313,nan,0.0,0.0,1.0609978977e-313,7.44820522802e-312,1.25197751677e-312,2.1219957905e-314,0.0,1.80369642232e-312,7.44820522631e-312,8.4879833373e-314,nan,0.0,0.0,2.058335917646e-312,7.44820522802e-312,3.39519326624e-313,2.1219957905e-314,0.0,8.27578358476e-313,7.44820522629e-312,8.4879833373e-314,nan,0.0,0.0,4.243991624e-314
9.17,7.469425185937e-312,6.36598737393e-313,2.1219957905e-314,0.0,1.7612565065e-312,7.46942518481e-312,6.5781869694e-313,nan,0.0,0.0,2.5e-323,7.469425185937e-312,7.2147856903e-313,2.1219957905e-314,0.0,1.80369642232e-312,7.469425184203e-312,7.63918486487e-313,nan,0.0,0.0,7.85138443067e-313,7.469425185937e-312,9.33678148237e-313,2.1219957905e-314,0.0,1.0609978955e-313,7.4694251842e-312,7.63918486487e-313,nan
9.18,0.0,0.0,2.121995833e-314,7.469425185937e-312,1.10343781153e-312,2.1219957905e-314,0.0,1.7612565065e-312,7.46942518438e-312,1.12465777095e-312,nan,0.0,0.0,2.5e-323,7.469425185937e-312,1.16709768526e-312,2.1219957905e-314,0.0,9.54898105934e-313,7.46942518422e-312,7.63918486487e-313,nan,0.0,0.0,2.121995833e-314,7.469425185937e-312,1.315637390675e-312,2.1219957905e-314,0.0,1.7612565065e-312
9.19,7.46942518438e-312,1.336857350047e-312,nan,0.0,0.0,2.5e-323,7.469425185937e-312,1.379297264404e-312,2.1219957905e-314,0.0,9.54898105934e-313,7.46942518422e-312,7.63918486487e-313,nan,0.0,0.0,2.121995833e-314,7.469425185937e-312,1.52783696982e-312,2.1219957905e-314,0.0,1.7612565065e-312,7.46942518426e-312,1.549056929144e-312,nan,0.0,0.0,2.5e-323,7.469425185937e-312,1.61271680146e-312
9.200000000000001,2.1219957905e-314,0.0,9.54898105934e-313,7.46942518422e-312,7.63918486487e-313,nan,0.0,0.0,1.0609979e-313,7.469425185937e-312,1.697596633153e-312,2.1219957905e-314,0.0,1.80369642232e-312,7.46942518421e-312,1.74003655033e-312,nan,0.0,0.0,7.85138443067e-313,7.469425185937e-312,1.97345608605e-312,2.1219957905e-314,0.0,1.0609978955e-313,7.4694251842e-312,1.74003655033e-312,nan,0.0,0.0
9.21,2.121995833e-314,7.469425185937e-312,2.143215749344e-312,2.1219957905e-314,0.0,1.7612565065e-312,7.469425184247e-312,2.164435708524e-312,nan,0.0,0.0,2.5e-323,7.469425185937e-312,2.206875623073e-312,2.1219957905e-314,0.0,9.54898105934e-313,7.46942518422e-312,1.74003655033e-312,nan,0.0,0.0,4.243991624e-314,7.469425185937e-312,2.41907520222e-312,2.1219957905e-314,0.0,1.7612565065e-312,7.469425184395e-312,2.44029516135e-312
9.22,nan,0.0,0.0,2.5e-323,7.469425185937e-312,2.50395503386e-312,2.1219957905e-314,0.0,9.54898105934e-313,7.46942518422e-312,1.74003655033e-312,nan,0.0,0.0,4.243991624e-314,7.469425185937e-312,2.758594528853e-312,2.1219957905e-314,0.0,1.7612565065e-312,7.469425184247e-312,2.779814487904e-312,nan,0.0,0.0,2.5e-323,7.469425185937e-312,2.82225440258e-312,2.1219957905e-314,0.0
9.23,1.80369642232e-312,7.46942518421e-312,2.843474361633e-312,nan,0.0,0.0,2.291755454653e-312,7.469425185937e-312,3.07689389761e-312,2.1219957905e-314,0.0,1.0609978955e-313,7.4694251842e-312,2.843474361633e-312,nan,0.0,0.0,1.0609978977e-313,7.469425185937e-312,3.098113855407e-312,2.1219957905e-314,0.0,9.54898105934e-313,7.46942518425e-312,1.71881659242e-312,nan,0.0,0.0,2.121995817e-314,7.469425185937e-312
9.24,3.14055377101e-312,2.1219957905e-314,0.0,9.54898105934e-313,7.46942518422e-312,7.63918486487e-313,nan,0.0,0.0,2.121995833e-314,7.469425185937e-312,3.28909347673e-312,2.1219957905e-314,0.0,1.7612565065e-312,7.46942518473e-312,3.310313435645e-312,nan,0.0,0.0,2.5e-323,7.469425185937e-312,3.35275335046e-312,2.1219957905e-314,0.0,1.80369642232e-312,7.469425184203e-312,3.373973309374e-312,nan,0.0
9.25,0.0,2.291755454653e-312,7.469425185937e-312,3.54373297173e-312,2.1219957905e-314,0.0,1.0609978955e-313,7.4694251842e-312,3.373973309374e-312,nan,0.0,0.0,1.0609978977e-313,7.469425185937e-312,3.56495292956e-312,2.1219957905e-314,0.0,1.80369642232e-312,7.469425184203e-312,3.58617288847e-312,nan,0.0,0.0,2.291755454653e-312,7.469425185937e-312,3.75593255088e-312,2.1219957905e-314,0.0,1.0609978955e-313,7.4694251842e-312
9.26,3.58617288847e-312,nan,0.0,0.0,1.0609978977e-313,7.469425185937e-312,3.777152508654e-312,2.1219957905e-314,0.0,1.80369642232e-312,7.469425184203e-312,3.798372467567e-312,nan,0.0,0.0,1.612716801544e-312,7.469425185937e-312,3.989352087934e-312,2.1219957905e-314,0.0,1.0609978955e-313,7.4694251842e-312,3.798372467567e-312,nan,0.0,0.0,1.0609978977e-313,7.469425185937e-312,4.01057204566e-312,2.1219957905e-314
9.27,0.0,1.93101616978e-312,7.46942518422e-312,4.031792004573e-312,nan,0.0,0.0,4.243991624e-314,7.469425185937e-312,4.350091372447e-312,2.1219957905e-314,0.0,1.7612565065e-312,7.469425184395e-312,4.37131133113e-312,nan,0.0,0.0,2.5e-323,7.469425185937e-312,4.434971204086e-312,2.1219957905e-314,0.0,1.7612565065e-312,7.469425184218e-312,4.456191162766e-312,nan,0.0,0.0,2.1219957932e-313
9.28,7.469425185937e-312,4.604730867363e-312,2.1219957905e-314,0.0,1.80369642232e-312,7.469425184203e-312,4.647170783953e-312,nan,0.0,0.0,2.12199579507e-313,7.469425185937e-312,4.81693044661e-312,2.1219957905e-314,0.0,1.0609978955e-313,7.4694251842e-312,4.647170783953e-312,nan,0.0,0.0,1.0609978977e-313,7.469425185937e-312,4.838150404364e-312,2.1219957905e-314,0.0,1.80369642232e-312,7.46942518421e-312,4.85937036305e-312,nan
9.290000000000001,0.0,0.0,7.85138443067e-313,7.469425185937e-312,5.092789899497e-312,2.1219957905e-314,0.0,1.0609978955e-313,7.4694251842e-312,4.85937036305e-312,nan,0.0,0.0,1.0609978977e-313,7.469425185937e-312,5.11400985719e-312,2.1219957905e-314,0.0,1.80369642232e-312,7.46942518421e-312,5.177669731694e-312,nan,0.0,0.0,2.12199579507e-313,7.469425185937e-312,5.411089268216e-312,2.1219957905e-314,0.0,1.0609978955e-313
9.3,7.4694251842e-312,5.177669731694e-312,nan,0.0,0.0,4.243991624e-314,7.469425185937e-312,5.644508805237e-312,2.1219957905e-314,0.0,1.7612565065e-312,7.46942518473e-312,5.665728763616e-312,nan,0.0,0.0,2.5e-323,7.469425185937e-312,5.708168678966e-312,2.1219957905e-314,0.0,9.54898105934e-313,7.46942518422e-312,5.177669731694e-312,nan,0.0,0.0,2.3341953723e-313,7.469425185937e-312,5.729388636565e-312
9.31,2.1219957905e-314,0.0,1.12465776921e-312,7.469425184203e-312,4.031792004573e-312,nan,0.0,0.0,1.0609978977e-313,7.469425185937e-312,5.75060859425e-312,2.1219957905e-314,0.0,9.54898105934e-313,7.469425184247e-312,7.63918486487e-313,nan,0.0,0.0,1.0609978977e-313,7.469425185937e-312,5.77182855153e-312,2.1219957905e-314,0.0,1.7612565065e-312,7.469425184218e-312,5.835488426894e-312,nan,0.0,0.0
9.32,4.243991624e-314,7.469425185937e-312,6.196227711017e-312,2.1219957905e-314,0.0,1.7612565065e-312,7.46942518469e-312,6.217447669267e-312,nan,0.0,0.0,2.5e-323,7.469425185937e-312,6.281107542655e-312,2.1219957905e-314,0.0,1.80369642232e-312,7.469425184203e-312,6.323547458816e-312,nan,0.0,0.0,2.291755454653e-312,7.469425185937e-312,6.49330712186e-312,2.1219957905e-314,0.0,1.0609978955e-313,7.4694251842e-312,6.323547458816e-312
9.33,nan,0.0,0.0,2.121995833e-314,7.469425185937e-312,6.663066785153e-312,2.1219957905e-314,0.0,1.7612565065e-312,7.46942518473e-312,6.68428674328e-312,nan,0.0,0.0,2.5e-323,7.469425185937e-312,6.72672665888e-312,2.1219957905e-314,0.0,9.54898105934e-313,7.46942518422e-312,6.323547458816e-312,nan,0.0,0.0,2.121995833e-314,7.469425185937e-312,6.8752663643e-312,2.1219957905e-314,0.0
9.34,1.7612565065e-312,7.46942518473e-312,6.896486322376e-312,nan,0.0,0.0,2.5e-323,7.469425185937e-312,6.93892623803e-312,2.1219957905e-314,0.0,9.54898105934e-313,7.46942518422e-312,6.323547458816e-312,nan,0.0,0.0,2.121995833e-314,7.469425185937e-312,7.087465943445e-312,2.1219957905e-314,0.0,1.7612565065e-312,7.469425184573e-312,7.108685901473e-312,nan,0.0,0.0,2.5e-323,7.469425185937e-312
9.35,7.172345775083e-312,2.1219957905e-314,0.0,9.54898105934e-313,7.46942518422e-312,6.323547458816e-312,nan,0.0,0.0,2.121995833e-314,7.469425185937e-312,7.320885480505e-312,2.1219957905e-314,0.0,1.7612565065e-312,7.46942518438e-312,7.34210543848e-312,nan,0.0,0.0,2.5e-323,7.469425185937e-312,7.384545354234e-312,2.1219957905e-314,0.0,1.80369642232e-312,7.469425184203e-312,7.40576531221e-312,nan,0.0
9.36,0.0,7.85138443067e-313,7.469425185937e-312,7.575524975505e-312,2.1219957905e-314,0.0,1.0609978955e-313,7.4694251842e-312,7.40576531221e-312,nan,0.0,0.0,1.0609978977e-313,7.469425185937e-312,7.59674493333e-312,2.1219957905e-314,0.0,1.80369642232e-312,7.469425184203e-312,7.617964891304e-312,nan,0.0,0.0,7.85138443067e-313,7.469425185937e-312,7.78772455465e-312,2.1219957905e-314,0.0,1.0609978955e-313,7.4694251842e-312
9.370000000000001,7.617964891304e-312,nan,0.0,0.0,1.0609978977e-313,7.469425185937e-312,7.808944512427e-312,2.1219957905e-314,0.0,1.80369642232e-312,7.469425184203e-312,7.8301644704e-312,nan,0.0,0.0,2.75859453236e-313,7.469425185937e-312,8.021144091706e-312,2.1219957905e-314,0.0,1.0609978955e-313,7.4694251842e-312,7.8301644704e-312,nan,0.0,0.0,1.0609978977e-313,7.469425185937e-312,8.042364049433e-312,2.1219957905e-314
9.38,0.0,9.54898105934e-313,7.4694251842e-312,6.323547458816e-312,nan,0.0,0.0,1.0609978977e-313,7.469425185937e-312,8.063584007066e-312,2.1219957905e-314,0.0,9.54898105934e-313,7.4694251842e-312,5.835488426894e-312,nan,0.0,0.0,2.3341953723e-313,7.469425185937e-312,8.084803963677e-312,2.1219957905e-314,0.0,1.80369642232e-312,7.469425184218e-312,8.487983338e-314,nan,0.0,0.0,2.779814486575e-312
9.39,7.469425185937e-312,3.39519326624e-313,2.1219957905e-314,0.0,8.27578358476e-313,7.4694251842e-312,8.487983338e-314,nan,0.0,0.0,8.487983206e-314,7.49064514385e-312,5.51718905735e-313,2.1219957905e-314,0.0,1.7612565065e-312,7.49064514275e-312,5.72938865305e-313,nan,0.0,0.0,2.5e-323,7.49064514385e-312,6.36598737374e-313,2.1219957905e-314,0.0,1.80369642232e-312,7.490645142127e-312,6.57818696943e-313,nan
9.4,0.0,0.0,2.058335917646e-312,7.49064514385e-312,9.1245819032e-313,2.1219957905e-314,0.0,1.0609978955e-313,7.490645142107e-312,6.57818696943e-313,nan,0.0,0.0,2.2e-322,7.49064514385e-312,9.3367814811e-313,2.1219957905e-314,0.0,1.7612565065e-312,7.49064514276e-312,9.5489810768e-313,nan,0.0,0.0,8.487983206e-314,7.49064514385e-312,1.31563739066e-312,2.1219957905e-314,0.0,1.7612565065e-312
9.41,7.490645142755e-312,1.33685735005e-312,nan,0.0,0.0,2.5e-323,7.49064514385e-312,1.4005172223e-312,2.1219957905e-314,0.0,9.54898105934e-313,7.49064514213e-312,9.5489810768e-313,nan,0.0,0.0,2.2e-322,7.49064514385e-312,1.40051722212e-312,2.1219957905e-314,0.0,1.7612565065e-312,7.49064514276e-312,1.42173718169e-312,nan,0.0,0.0,8.487983206e-314,7.49064514385e-312,1.78247646478e-312
9.42,2.1219957905e-314,0.0,1.7612565065e-312,7.49064514271e-312,1.803696424065e-312,nan,0.0,0.0,2.5e-323,7.49064514385e-312,1.86735629642e-312,2.1219957905e-314,0.0,9.54898105934e-313,7.49064514213e-312,1.42173718169e-312,nan,0.0,0.0,2.2e-322,7.49064514385e-312,1.867356296133e-312,2.1219957905e-314,0.0,1.80369642232e-312,7.490645142117e-312,1.888576255703e-312,nan,0.0,0.0
9.43,1.10343781171e-312,7.49064514385e-312,2.143215749364e-312,2.1219957905e-314,0.0,1.0609978955e-313,7.490645142107e-312,1.888576255703e-312,nan,0.0,0.0,2.2e-322,7.49064514385e-312,2.16443570687e-312,2.1219957905e-314,0.0,8.91238232205e-313,7.490645142107e-312,3.1829937039e-313,nan,0.0,0.0,4.243991624e-314,7.49064514385e-312,2.41907520222e-312,2.1219957905e-314,0.0,1.7612565065e-312,7.490645142404e-312,2.440295161354e-312
9.44,nan,0.0,0.0,2.5e-323,7.49064514385e-312,2.50395503386e-312,2.1219957905e-314,0.0,1.80369642232e-312,7.490645142117e-312,2.525174992993e-312,nan,0.0,0.0,7.85138443067e-313,7.49064514385e-312,2.75859452889e-312,2.1219957905e-314,0.0,1.0609978955e-313,7.490645142107e-312,2.525174992993e-312,nan,0.0,0.0,1.0609978977e-313,7.49064514385e-312,2.779814486683e-312,2.1219957905e-314,0.0
9.450000000000001,9.54898105934e-313,7.49064514216e-312,3.1829937039e-313,nan,0.0,0.0,6.365987415e-314,7.49064514385e-312,1.90979621207e-313,2.1219957905e-314,0.0,1.7612565065e-312,7.49064514229e-312,2.1219958084e-313,nan,0.0,0.0,1.93e-322,7.49064514385e-312,2.54639494936e-313,2.1219957905e-314,0.0,1.80369642232e-312,7.51186510002e-312,4.2439915994e-313,nan,0.0,0.0,3.18299369055e-313,7.511865101766e-312
9.46,5.94158821604e-313,2.1219957905e-314,0.0,1.0609978955e-313,7.511865100017e-312,4.2439915994e-313,nan,0.0,0.0,2.121995833e-314,7.511865101766e-312,7.8513844281e-313,2.1219957905e-314,0.0,1.7612565065e-312,7.51186510009e-312,8.06358402316e-313,nan,0.0,0.0,2.5e-323,7.511865101766e-312,8.4879831654e-313,2.1219957905e-314,0.0,1.80369642232e-312,7.511865100027e-312,8.70018276045e-313,nan,0.0
9.47,0.0,2.037115959737e-312,7.511865101766e-312,1.124657769464e-312,2.1219957905e-314,0.0,1.0609978955e-313,7.511865100017e-312,8.70018276045e-313,nan,0.0,0.0,2.2e-322,7.511865101766e-312,1.145877727274e-312,2.1219957905e-314,0.0,9.54898105934e-313,7.51186510007e-312,4.2439915994e-313,nan,0.0,0.0,8.487983206e-314,7.511865101766e-312,2.75859452845e-313,2.1219957905e-314,0.0,1.7612565065e-312,7.51186510064e-312
9.48,2.97079412484e-313,nan,0.0,0.0,1.93e-322,7.511865101766e-312,3.60739284484e-313,2.1219957905e-314,0.0,1.80369642232e-312,7.533085057937e-312,4.24399159947e-313,nan,0.0,0.0,5.7293886397e-313,7.53308505968e-312,6.57818695347e-313,2.1219957905e-314,0.0,1.0609978955e-313,7.533085057927e-312,4.24399159947e-313,nan,0.0,0.0,2.121995833e-314,7.53308505968e-312,8.2757835864e-313,2.1219957905e-314
9.49,0.0,1.7612565065e-312,7.53308505823e-312,8.4879831814e-313,nan,0.0,0.0,2.5e-323,7.53308505968e-312,8.9123823237e-313,2.1219957905e-314,0.0,9.54898105934e-313,7.53308505795e-312,4.24399159947e-313,nan,0.0,0.0,8.487983206e-314,7.53308505968e-312,1.12465776943e-312,2.1219957905e-314,0.0,1.7612565065e-312,7.53308505855e-312,1.145877728875e-312,nan,0.0,0.0,2.5e-323
9.5,7.53308505968e-312,1.20953760107e-312,2.1219957905e-314,0.0,1.80369642232e-312,7.53308505793e-312,1.230757560514e-312,nan,0.0,0.0,3.81959242784e-313,7.53308505968e-312,1.40051722236e-312,2.1219957905e-314,0.0,1.0609978955e-313,7.533085057927e-312,1.230757560514e-312,nan,0.0,0.0,1.0609978977e-313,7.53308505968e-312,1.421737180164e-312,2.1219957905e-314,0.0,1.7612565065e-312,7.533085057946e-312,1.46417709752e-312,nan
9.51,0.0,0.0,8.487983206e-314,7.53308505968e-312,1.82491638061e-312,2.1219957905e-314,0.0,1.7612565065e-312,7.53308505855e-312,1.846136339894e-312,nan,0.0,0.0,2.5e-323,7.53308505968e-312,1.90979621225e-312,2.1219957905e-314,0.0,9.54898105934e-313,7.533085057976e-312,1.46417709752e-312,nan,0.0,0.0,2.121995833e-314,7.53308505968e-312,2.0795558756e-312,2.1219957905e-314,0.0,1.7612565065e-312
9.52,7.53308505806e-312,2.10077583481e-312,nan,0.0,0.0,2.5e-323,7.53308505968e-312,2.14321574933e-312,2.1219957905e-314,0.0,9.54898105934e-313,7.53308505795e-312,1.44295713961e-312,nan,0.0,0.0,2.2e-322,7.53308505968e-312,2.14321574909e-312,2.1219957905e-314,0.0,9.54898105934e-313,7.53308505795e-312,4.24399159947e-313,nan,0.0,0.0,2.121995833e-314,7.53308505968e-312,2.334195370576e-312
9.53,2.1219957905e-314,0.0,1.7612565065e-312,7.533085057976e-312,2.355415329725e-312,nan,0.0,0.0,2.5e-323,7.53308505968e-312,2.397855244305e-312,2.1219957905e-314,0.0,1.80369642232e-312,7.533085057937e-312,2.419075203454e-312,nan,0.0,0.0,1.86735629646e-312,7.53308505968e-312,2.67371469723e-312,2.1219957905e-314,0.0,1.0609978955e-313,7.533085057927e-312,2.419075203454e-312,nan,0.0,0.0
9.540000000000001,2.1219957932e-313,7.53308505968e-312,2.69493465504e-312,2.1219957905e-314,0.0,9.54898105934e-313,7.53308505795e-312,4.24399159947e-313,nan,0.0,0.0,8.487983206e-314,7.53308505968e-312,2.75859452845e-313,2.1219957905e-314,0.0,1.7612565065e-312,7.533085058584e-312,2.9707941249e-313,nan,0.0,0.0,1.93e-322,7.53308505968e-312,3.60739284484e-313,2.1219957905e-314,0.0,1.80369642232e-312,7.554305015846e-312,4.6683907577e-313
9.55,nan,0.0,0.0,2.12199579507e-313,7.554305017595e-312,7.00258611177e-313,2.1219957905e-314,0.0,1.0609978955e-313,7.554305015836e-312,4.6683907577e-313,nan,0.0,0.0,4.243991624e-314,7.554305017595e-312,9.336781482e-313,2.1219957905e-314,0.0,1.7612565065e-312,7.55430501637e-312,9.54898107693e-313,nan,0.0,0.0,2.5e-323,7.554305017595e-312,9.97338021927e-313,2.1219957905e-314,0.0
9.56,9.54898105934e-313,7.55430501586e-312,4.6683907577e-313,nan,0.0,0.0,2.652494739117e-312,7.554305017595e-312,1.209537601097e-312,2.1219957905e-314,0.0,1.80369642232e-312,7.554305015846e-312,1.23075756052e-312,nan,0.0,0.0,7.85138443067e-313,7.554305017595e-312,1.4641770961e-312,2.1219957905e-314,0.0,1.0609978955e-313,7.554305015836e-312,1.23075756052e-312,nan,0.0,0.0,1.0609978977e-313,7.554305017595e-312
9.57,1.485397053923e-312,2.1219957905e-314,0.0,9.54898105934e-313,7.55430501589e-312,4.4561911786e-313,nan,0.0,0.0,1.48539705817e-313,7.554305017595e-312,1.612716801494e-312,2.1219957905e-314,0.0,1.80369642232e-312,7.55430501584e-312,1.6339367608e-312,nan,0.0,0.0,2.75859453236e-313,7.554305017595e-312,1.824916380645e-312,2.1219957905e-314,0.0,1.0609978955e-313,7.554305015836e-312,1.6339367608e-312,nan,0.0
9.58,0.0,2.121995833e-314,7.554305017595e-312,1.99467604394e-312,2.1219957905e-314,0.0,1.7612565065e-312,7.55430501621e-312,2.015896003176e-312,nan,0.0,0.0,2.5e-323,7.554305017595e-312,2.07955587558e-312,2.1219957905e-314,0.0,9.54898105934e-313,7.55430501589e-312,1.6339367608e-312,nan,0.0,0.0,2.121995817e-314,7.554305017595e-312,2.100775833416e-312,2.1219957905e-314,0.0,9.54898105934e-313,7.55430501586e-312
9.59,4.2439915995e-313,nan,0.0,0.0,8.487983206e-314,7.554305017595e-312,2.75859452845e-313,2.1219957905e-314,0.0,1.7612565065e-312,7.5543050165e-312,2.97079412494e-313,nan,0.0,0.0,1.93e-322,7.554305017595e-312,3.60739284484e-313,2.1219957905e-314,0.0,1.80369642232e-312,7.575524973756e-312,4.24399159957e-313,nan,0.0,0.0,2.75859453236e-313,7.57552497551e-312,6.79038653257e-313,2.1219957905e-314
9.6,0.0,1.0609978955e-313,7.575524973746e-312,4.24399159957e-313,nan,0.0,0.0,2.121995833e-314,7.57552497551e-312,8.7001827447e-313,2.1219957905e-314,0.0,1.7612565065e-312,7.575524973795e-312,8.9123823397e-313,nan,0.0,0.0,2.5e-323,7.57552497551e-312,9.336781482e-313,2.1219957905e-314,0.0,1.80369642232e-312,7.575524973766e-312,9.548981077e-313,nan,0.0,0.0,2.843474360304e-312
9.61,7.57552497551e-312,1.20953760112e-312,2.1219957905e-314,0.0,1.0609978955e-313,7.575524973746e-312,9.548981077e-313,nan,0.0,0.0,2.1219957932e-313,7.57552497551e-312,1.230757558933e-312,2.1219957905e-314,0.0,9.54898105934e-313,7.57552497377e-312,4.24399159957e-313,nan,0.0,0.0,8.487983206e-314,7.57552497551e-312,2.75859452845e-313,2.1219957905e-314,0.0,1.7612565065e-312,7.575524974413e-312,2.970794125e-313,nan
9.620000000000001,0.0,0.0,1.93e-322,7.57552497551e-312,3.60739284484e-313,2.1219957905e-314,0.0,1.80369642232e-312,7.596744931666e-312,4.4561911787e-313,nan,0.0,0.0,1.0609978996e-313,7.596744933424e-312,7.0025861117e-313,2.1219957905e-314,0.0,1.0609978955e-313,7.596744931656e-312,4.4561911787e-313,nan,0.0,0.0,2.121995833e-314,7.596744933424e-312,8.7001827447e-313,2.1219957905e-314,0.0,1.7612565065e-312
9.63,7.59674493203e-312,8.91238233974e-313,nan,0.0,0.0,2.5e-323,7.596744933424e-312,9.54898106107e-313,2.1219957905e-314,0.0,9.54898105934e-313,7.59674493168e-312,4.4561911787e-313,nan,0.0,0.0,2.121995833e-314,7.596744933424e-312,1.14587772736e-312,2.1219957905e-314,0.0,1.7612565065e-312,7.59674493203e-312,1.1670976868e-312,nan,0.0,0.0,2.5e-323,7.596744933424e-312,1.230757558997e-312
9.64,2.1219957905e-314,0.0,1.80369642232e-312,7.596744931666e-312,1.25197751844e-312,nan,0.0,0.0,1.2731974787e-313,7.596744933424e-312,1.506617011926e-312,2.1219957905e-314,0.0,1.0609978955e-313,7.596744931656e-312,1.25197751844e-312,nan,0.0,0.0,2.2e-322,7.596744933424e-312,1.52783696973e-312,2.1219957905e-314,0.0,9.54898105934e-313,7.59674493171e-312,4.2439915996e-313,nan,0.0,0.0
9.65,8.487983206e-314,7.596744933424e-312,2.75859452845e-313,2.1219957905e-314,0.0,1.7612565065e-312,7.59674493233e-312,2.97079412504e-313,nan,0.0,0.0,1.93e-322,7.596744933424e-312,3.60739284484e-313,2.1219957905e-314,0.0,1.80369642232e-312,7.617964889575e-312,3.6073928624e-313,nan,0.0,0.0,2.143215749285e-312,7.61796489134e-312,6.15378779513e-313,2.1219957905e-314,0.0,1.0609978955e-313,7.617964889565e-312,3.6073928624e-313
