t,EGF,R,Ra,R2,RP,R_PL,R_PLP,R_G,R_G_S,R_Sh,R_ShP,R_Sh_G,R_Sh_G_S,G_S,ShP,Sh_G,Sh_G_S,PLC_gamma,PLC_gamma_P,PLC_gamma_P_I,Grb,Shc,SOS
8.08,580.3830201203208,0.38302012032054644,10.575461409203731,7.336078483953643,0.7667690396019585,3.4737247539509917,9.241037529218714,0.5385586230609773,0.5203863582673787,1.1349090218705322,13.540430327093183,4.228568039349736,3.7402970588707043,2.132667714775232,15.481895262887004,5.52593393200471,10.109294179079594,79.75919519089261,2.819051380895932,9.706991145041789,58.20429409459163,96.23867217884444,17.497354689007075
8.09,580.3826970535728,0.3826970535724711,10.568102666063952,7.334618460815704,0.7669738667847825,3.473355668288166,9.243554647790482,0.5389983002852242,0.5209333085222372,1.1345431804400612,13.539476274815534,4.228733624750379,3.743412807689177,2.1359172075148334,15.503334351001241,5.5375578976787585,10.133122561517983,79.72972429662317,2.82108942365607,9.732275963642147,58.16132429204138,96.17981930210676,17.466614114755753
8.1,580.382375197879,0.38237519787872537,10.560770860385789,7.333176798834381,0.767179264951452,3.4729885064326638,9.24605942520596,0.5394383427768192,0.5214790109077521,1.1341780266108965,13.538520743414924,4.228892910826204,3.746513940906649,2.13916533776479,15.524767260072526,5.549193409915947,10.156945633173102,79.70025660776814,2.8231219130646203,9.757573547528652,58.1183714137287,96.12098807507965,17.43589607724769
8.11,580.3820545483011,0.38205454830076796,10.553465898550769,7.33175341373708,0.7673852325498924,3.472623260686297,9.24855192364012,0.5398787513078371,0.5220234657661985,1.1338135567672722,13.53756376265608,4.229045928923881,3.749600480539534,2.1424120782606413,15.54619402827423,5.560840492993838,10.180763290905045,79.67079210614766,2.825148872057596,9.782883837468365,58.07543551130299,96.06217845894002,17.405200684528566
8.120000000000001,580.3817350999284,0.3817350999281794,10.546187687364256,7.330348221719627,0.767591768036302,3.472259923365605,9.251032204974491,0.5403195266401926,0.5225666734452845,1.1334497673101245,13.536605361983266,4.229192710188331,3.7526724486905154,2.145657401781645,15.567614693740946,5.5724991711152825,10.204575431889605,79.64133077367877,2.8271703235048857,9.808206774476277,58.03251663624911,96.00339041508184,17.374528044192935
8.13,580.3814168478785,0.38141684787829155,10.538936134052209,7.328961139443341,0.7677988698751164,3.471898486802303,9.253500330798335,0.5407606695257121,0.5231086342981067,1.133086654657017,13.535645570523831,4.229333285563802,3.755729867547143,2.1489012811514385,15.589029294568029,5.5841694684078185,10.228381953617463,79.61187259237482,2.829186290209928,9.83354229981465,57.98961483988848,95.9446239051148,17.343878263385832
8.14,580.3810997872961,0.381099787295816,10.531711146257942,7.3275920840321085,0.7680065365389748,3.471538943343728,9.255956362409787,0.5412021807062073,0.5236493486831068,1.1327242152420682,13.53468441709172,4.229467685794943,3.758772759380436,2.152143689238699,15.610437868811175,5.595851408923101,10.252182753893441,79.58241754434474,2.8311967949093795,9.858890354992395,57.94673017338003,95.88587889086303,17.3132514488043
8.15,580.3807839133527,0.3807839133524733,10.524512632038899,7.326240973069461,0.7682147665086854,3.4711812853532877,9.258400360817024,0.541644060913546,0.5241888169640261,1.132362445515877,13.533721930191007,4.229595941427881,3.7618011465434784,2.155384598957803,15.631840454485955,5.607545016636301,10.275977730835704,79.55296561179252,2.833201860272784,9.884250881764421,57.90386268772123,95.8271553343637,17.282647706698974
8.16,580.3804692212469,0.3804692212466218,10.51734049986341,7.324907724595648,0.768423558273191,3.470825505210906,9.260832386739414,0.5420863108697258,0.5247270395098628,1.1320013419454489,13.532758138019432,4.229718082811295,3.7648150514700207,2.1586239832694862,15.653237089567373,5.619250315445524,10.299766782874972,79.52351677701648,2.8352015089022453,9.909623822130984,57.86101243374908,95.76845319786584,17.252067142875642
8.17,580.3801557064072,0.3801557064068527,10.510194659717287,7.323592257642814,0.7686329103241758,3.4704715949705993,9.263252500617142,0.5425289312630137,0.5252640167138287,1.1316409010151673,13.531793067244335,4.229834140040679,3.767814497106139,2.161861814961461,15.67462781231046,5.630967329327192,10.323549808830688,79.49407102258017,2.8371957636282774,9.935009118203833,57.81817946175697,95.70977244412524,17.22150986238787
8.18,580.3798433642909,0.37984336429060006,10.503075022006797,7.322294491701742,0.7688428211613123,3.47011954669884,9.265660762604018,0.5429719227716046,0.525799748974578,1.1312811192256904,13.53082674421604,4.229944143015412,3.7707995064820286,2.1650980668659394,15.696012660933429,5.642696082181738,10.347326707834409,79.46462833114273,2.839184647217573,9.960406712336864,57.77536382187426,95.65111303611116,17.19097596984303
8.19,580.3795321899346,0.3795321899342334,10.4959814951094,7.321014345532985,0.7690532893040374,3.469769353230691,9.268057232549996,0.5434152861164392,0.5263342366542846,1.130921993091576,13.529859197676952,4.230048121565033,3.773770101756151,2.168332712345263,15.717391672909656,5.65443659748925,10.371097379159455,79.43518868508038,2.8411681817198926,9.985816547419073,57.7325655649141,95.59247493635182,17.16046557008483
8.2,580.3792221786633,0.37922217866296726,10.488913989235309,7.319751739037779,0.7692643132728565,3.4694210069762463,9.270441970031793,0.5438590219779371,0.5268674801447675,1.130563519144844,13.52889045449021,4.230146105252492,3.7767263057218985,2.171565724526298,15.738764886085212,5.666188898852044,10.394861722488042,79.40575206708283,2.843146389499147,10.011238566410011,57.68978474103649,95.53385810796516,17.129978767118978
8.21,580.3789133258289,0.3789133258286066,10.481872414999286,7.318506592564221,0.7694758915961907,3.4690745003613155,9.27281503434318,0.5443031310267968,0.5273994798430499,1.130205693933563,13.527920541219373,4.230238123448162,3.779668141250164,2.1747970765836175,15.760132338266219,5.677953009793812,10.418619637811736,79.37631845993255,2.8451192928527824,10.036672712510194,57.64702140024263,95.47526251427686,17.09951566451142
8.22,580.3786056268095,0.3786056268092341,10.474856683417732,7.317278826904505,0.7696880228103395,3.468729825827772,9.27517648449614,0.5447476139240607,0.52793023615132,1.1298485140217753,13.52694948413161,4.2303242053308985,3.7825956312880598,2.1780267417401027,15.781494067218475,5.689728953759068,10.442371025430665,79.34688784650419,2.8470869140115305,10.062118929160391,57.60427559237579,95.41668811881935,17.069076365389837
8.23,580.3782990770092,0.37829907700889764,10.467866705905763,7.316068363292145,0.7699007054594457,3.4683869758339014,9.27752637922203,0.5451924713211809,0.5284597494768929,1.1294919759894249,13.525977309200865,4.230404379889101,3.7855087988576464,2.1812546932675367,15.802850110667121,5.70151675411262,10.46611578595279,79.31746020976394,2.84904927513917,10.087577160040986,57.5615473671222,95.35813488533033,17.03866097244512
8.24,580.3779936718577,0.3779936718572982,10.460902394274298,7.3148751233992115,0.7701139380954589,3.4680459428547494,9.279864776972744,0.5456377038600846,0.5289880202321715,1.1291360764322835,13.525004042111041,4.230478675921767,3.788407667054654,2.1844809044872027,15.824200506296284,5.71331643413902,10.489853820293124,79.28803553276899,2.8510063983322778,10.113047349071262,57.518836774011945,95.29960277775172,17.00826958793283
8.25,580.3776894068097,0.3776894068094771,10.453963660727137,7.313699029333555,0.7703277192781003,3.467706719382472,9.282191735921867,0.5460833121732398,0.5295150488346082,1.1287808119618772,13.524029708259174,4.230547122039557,3.791292259047205,2.1877053487704803,15.84554529174871,5.725128017042016,10.513585029672987,79.25861379866697,2.852958305619985,10.138529440408737,57.476143862419875,95.24109176022837,16.977902313674704
8.26,580.3773862773459,0.3773862773455038,10.447050417858058,7.312540003636042,0.7705420475748257,3.467369297926683,9.284507313965836,0.5465292968837202,0.5300408357066658,1.1284261792054135,13.52305433275861,4.230609746665846,3.7941625980745384,2.190927999539442,15.86688450462542,5.736951525944015,10.537309315619233,79.2291949906953,2.8549050189637337,10.164023378448475,57.43346868156651,95.18260179710683,16.947559251060106
8.27,580.3770842789705,0.3770842789701633,10.44016257864789,7.3113979692777775,0.7707569215607902,3.467033671014805,9.286811568725103,0.5469756586052712,0.5305653812757791,1.1280721748057072,13.52207794044218,4.230666578037788,3.7970187074457344,2.194148830267451,15.888218182485348,5.748786983885538,10.561026579963503,79.19977909218068,2.85684656025703,10.189529107822406,57.3908112805189,95.1241328529341,16.91724050104752
8.28,580.376783407213,0.3767834072126437,10.433300056461594,7.310272849657344,0.7709723398188123,3.466699831192414,9.289104557545288,0.5474223979423748,0.5310886859743161,1.127718795421108,13.521100555865376,4.230717644207375,3.799860610538436,2.197367814479756,15.909546362844997,5.7606344138246754,10.584736724841457,79.17036608653848,2.8587829513252005,10.215046573398649,57.34817170819158,95.06568489245647,16.88694616416602
8.290000000000001,580.3764836576265,0.376483657626224,10.426462765045358,7.309164568598022,0.7711883009393375,3.466367771023593,9.291386337498345,0.5478695154903156,0.5316107502395395,1.1273660377254262,13.520122203309528,4.2307629730424905,3.8026883307975745,2.2005849257540904,15.930869083178075,5.772493838636548,10.608439652692025,79.14095595727211,2.860714213925147,10.240575720280825,57.305550013347386,95.00725788061823,16.856676340516756
8.3,580.3761850257882,0.3761850257879614,10.419650618523676,7.308073050345026,0.7714048035204026,3.4660374830912763,9.293656965383716,0.5483170118352457,0.5321315745135674,1.1270138984078601,13.519142906784984,4.230802592227974,3.8055018917340906,2.2038001377212666,15.952186380915137,5.78436528111275,10.632135266256629,79.11154868797256,2.862640369745102,10.266116493807369,57.262946244598446,94.94885178256047,16.82643112977443
8.31,580.3758875073843,0.37588750738389354,10.412863531913267,7.306998219845496,0.7716218461662754,3.46570895984977,9.295916497710111,0.5487648875427326,0.5326511592523006,1.1266623741752289,13.51816268945282,4.230836529221252,3.808301317135395,2.207013423956799,15.97349829358243,5.79624876402867,10.655823468635882,79.08214426240042,2.8645614405375643,10.291668839502167,57.220360450226934,94.89046656376821,16.79621063101961
8.32,580.375591098405,0.3755910984046255,10.406101422304157,7.305940003393489,0.7718394274843833,3.4653821932864375,9.29816499065225,0.5492131431314365,0.5331695049459192,1.1263114617571826,13.517181572295998,4.230864811149334,3.811086631549141,2.2102247577318512,15.994804859120402,5.808144310298355,10.679504163420408,79.05274266467485,2.8664774484241575,10.317232702962324,57.177792677773525,94.83210219040907,16.766014942352665
8.33,580.3752957941986,0.37529579419816683,10.399364203134114,7.304898325496346,0.7720575460999453,3.465057176558909,9.300402500266674,0.5496617792007139,0.533686612019584,1.125961157880591,13.51619958056068,4.230887465312842,3.8138578579375353,2.213434113220466,16.01610611434217,5.82005194222277,10.703177254054085,79.02334387835707,2.8683884144207332,10.342808030396634,57.135242976031975,94.77375862768922,16.735844162768316
8.34,580.3750015904558,0.3750015904554439,10.392651790143931,7.303873112131655,0.7722762006406646,3.4647339022911954,9.30262908226943,0.5501107962978955,0.5342024809367439,1.1256114592960593,13.515216737056262,4.230904518663393,3.816615020116974,2.216641464243861,16.037402096537775,5.831971682271377,10.726842644495461,78.99394788740337,2.870294359972475,10.368394768063556,57.09271139297426,94.71543584156258,16.705698390206944
8.35,580.3747084828916,0.37470848289126096,10.38596409944817,7.302864289690586,0.7724953897416305,3.4644123631250308,9.304844792109469,0.5505601949612835,0.5347171121656845,1.125262362769259,13.514233064325733,4.230915997973974,3.819358141967596,2.2198467846772023,16.058692842955043,5.8439035528287215,10.750500239002909,78.96455467585625,2.872195306457261,10.393992862452011,57.050197976422595,94.65713379817664,16.675577722186592
8.36,580.3744164672444,0.37441646724404204,10.379301047532577,7.301871784975287,0.7727151120452806,3.4640925517201295,9.307049684969801,0.5510099757202094,0.5352305061794952,1.1249138650808548,13.513248584648489,4.230921929839963,3.8220872474321426,2.2230500484501285,16.079978390799322,5.855847576193934,10.774149942133903,78.93516422784391,2.8740912751855037,10.419602260280676,57.007702774050195,94.59885246387128,16.645482255804318
8.370000000000001,580.374125539276,0.3741255392755728,10.372662551251485,7.300895525196307,0.7729353662013654,3.463774460754439,9.309243815768646,0.5514601390950923,0.5357426634560363,1.124565963026433,13.512263320043134,4.230922340680165,3.8248023605148136,2.2262512295472803,16.101258777233213,5.867803774580233,10.797791658744295,78.90577652757968,2.87598228739999,10.445222908497279,56.96522583338205,94.5405918051776,16.61541208773756
8.38,580.3738356947712,0.3738356947707425,10.366048527825237,7.299935437969996,0.7731561508669099,3.4634580829243964,9.311427239160574,0.5519106855974967,0.5362535844779054,1.1242186534164313,13.511277292270297,4.230917256737839,3.8275035052801254,2.2294503020088268,16.12253403937629,5.879772170114415,10.821425293987584,78.87639155936148,2.877868364275721,10.470854754277857,56.92276720179577,94.4823517888169,16.585367314245545
8.39,580.3735469295376,0.37354692953728574,10.359458894837593,7.298991451315919,0.7733774647061781,3.4631434109451806,9.313600009537657,0.552361615730191,0.5367632697324051,1.123871933076064,13.510290522835426,4.230906704081731,3.830190705851771,2.232647239930995,16.14380421430487,5.891752784836367,10.845050753314212,78.84700930757135,2.8797495269197504,10.496497745026089,56.8803269265223,94.42413238169945,16.555348031170602
8.4,580.3732592394059,0.3732592394055242,10.352893570233134,7.298063493654261,0.7735993063906355,3.4628304375509713,9.315762181030614,0.5528129299872059,0.5372717197115099,1.1235257988452523,13.509303032991609,4.2308907086071,3.832863986411474,2.2358420174665956,16.1650693390517,5.903745640698556,10.868667942470823,78.81762975667486,2.881625796371027,10.522151828372548,56.837905054646704,94.36593355092337,16.525354333939582
8.41,580.3729726202284,0.37297262022810856,10.34635247231469,7.297151493803243,0.7738216745989123,3.4625191554952006,9.317913807509958,0.5532646288538914,0.5377789349118329,1.1231802475785515,13.508314843742369,4.230869296036751,3.835523371197852,2.239034608825552,16.186329450605736,5.915750759565536,10.892276767499556,78.78825289122064,2.8834971936002307,10.547816952174003,56.795501633109,94.30775526377354,16.495386317565192
8.42,580.3726870678802,0.37268706787976047,10.339835519740738,7.296255380976524,0.7740445680167672,3.462209557550809,9.320054942587149,0.5537167128069763,0.538284915834593,1.1228352761450795,13.50732597584448,4.230842491922064,3.838168884505269,2.242224988275426,16.20758458591184,5.927768163213441,10.915877134737306,78.75887869583975,2.8853637395096166,10.5734930645127,56.753116708704894,94.24959748772041,16.465444076647394
